read0	RXN-7700
read68	RXN-12484
read69	RXN0-7154
read70	RXN-10717
read71	13-PROPANEDIOL-DEHYDROGENASE-RXN
read72	RXN-11407
read73	URONATE-DEHYDROGENASE-RXN
read74	IMP-DEHYDROG-RXN
read75	FARNESOL-DEHYDROGENASE-RXN
read76	RXN-7784
read77	RXN-600
read78	DIHYDROKAEMPFEROL-4-REDUCTASE-RXN
read79	RXN-17678
read80	UGD-RXN
read81	RXN-8001
read82	SHIKIMATE-5-DEHYDROGENASE-RXN
read83	GLYCOLATE-REDUCTASE-RXN
read84	1.1.1.261-RXN
read85	RXN-13179
read86	1.1.1.264-RXN
read87	L-IDONATE-2-DEHYDROGENASE-RXN
read88	DXPREDISOM-RXN
read89	L-LACTATE-DEHYDROGENASE-RXN
read90	1.1.1.271-RXN
read91	RXN-16003
read92	DLACTDEHYDROGNAD-RXN
read93	GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN
read94	RXN-2962
read95	RXN-17884
read96	GLYCERATE-DEHYDROGENASE-RXN
read97	ERYTHRON4PDEHYDROG-RXN
read98	1.1.1.292-RXN
read99	HOMOSERDEHYDROG-RXN
read100	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read101	RXN-10841
read102	RXN-14171
read103	RXN-10057
read104	RXN-11036
read105	RXN-11032
read106	RXN-18814
read107	1.2.1.66-RXN
read108	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read109	RXN-11689
read110	RXN-13069
read111	RXN-11081
read112	RXN-13585
read113	UDPMANNACADEHYDROG-RXN
read114	1.1.1.34-RXN
read115	RXN-3341
read116	RXN0-7020
read117	RXN-16133
read118	RXN-10698
read119	RXN-17781
read120	RXN-11245
read121	RXN-17794
read122	RXN-12705
read123	RXN-12570
read124	OHACYL-COA-DEHYDROG-RXN
read125	RXN-19803
read126	RXN0-2044
read127	RXN-10702
read128	RXN-12750
read129	RXN-17798
read130	RXN-10703
read131	RXN-17786
read132	RXN-12490
read133	RXN-17777
read134	RXN-11662
read135	RXN-17790
read136	RXN-13279
read137	RXN-5901
read138	RXN-12560
read139	RXN-14819
read140	RXN-14994
read141	HADTHAUERA-RXN
read142	RXN-14148
read143	MALATE-DEH-RXN
read144	RXN-13779
read145	1.1.1.39-RXN
read146	RXN-15920
read147	RXN-16001
read148	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read149	MALIC-NADP-RXN
read150	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read151	ISOCITDEH-RXN
read152	RXN-9952
read153	GLUCOSE-1-DEHYDROGENASE-RXN
read154	GALACTODEHYDROG-RXN
read155	GLU6PDEHYDROG-RXN
read156	RIBITOL-2-DEHYDROGENASE-RXN
read157	MANNONOXIDOREDUCT-RXN
read158	ALTRO-OXIDOREDUCT-RXN
read159	GLYCDEH-RXN
read160	TSA-REDUCT-RXN
read161	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read162	PYRIDOXINE-4-DEHYDROGENASE-RXN
read163	MANNITOL-2-DEHYDROGENASE-RXN
read164	GLUCONATE-5-DEHYDROGENASE-RXN
read165	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read166	GLYCOLALDREDUCT-RXN
read167	LACTALDREDUCT-RXN
read168	RXN-8641
read169	GLYOXYLATE-REDUCTASE-NADP+-RXN
read170	HYDROXYPYRUVATE-REDUCTASE-RXN
read171	1.1.1.83-RXN
read172	RXN-13158
read173	RXNQT-4178
read174	RXNQT-4174
read175	RXNQT-4171
read176	RXNQT-4168
read177	RXNQT-4165
read178	RXN-14986
read179	ACETOOHBUTREDUCTOISOM-RXN
read180	ACETOLACTREDUCTOISOM-RXN
read181	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
read182	BENZYL-ALCOHOL-DEHYDROGENASE-RXN
read183	RXN-16954
read184	RXN-8580
read185	RXN-9909
read186	RXN-8581
read187	BENZYL-ALC-DEHYDROGENASE-RXN
read188	RXN-16953
read189	ARYL-ALCOHOL-DEHYDROGENASE-RXN
read190	RXN-19387
read191	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read192	RXN0-5141
read193	TARTRATE-DEHYDROGENASE-RXN
read194	RXN-8643
read195	GLYC3PDEHYDROGBIOSYN-RXN
read196	PGLYCDEHYDROG-RXN
read197	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read198	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read199	RXN-11316
read200	RXN-11333
read201	RXN-969
read202	S-2-HYDROXY-ACID-OXIDASE-RXN
read203	RXN-15300
read204	RXN-15851
read205	CHOLESTEROL-OXIDASE-RXN
read206	RXN-12778
read207	RXN-13689
read208	RXN0-6373
read209	GLYC3PDEHYDROG-RXN
read210	RXN-15740
read211	RXN-15745
read212	RXN0-5258-Yeast
read213	RXN0-5260
read214	RXNI-3
read215	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read216	RXN-11335
read217	RXN-11283
read218	RXN-11080
read219	RXN0-7230
read220	CHD-RXN
read221	1.1.99.28-RXN
read222	RXN-14204
read223	GLUCONATE-2-DEHYDROGENASE-RXN
read224	RXN-6883
read225	CHLORIDE-PEROXIDASE-RXN
read226	1.11.1.15-RXN
read227	RXN-8667
read228	CATAL-RXN
read229	CYTOCHROME-C-PEROXIDASE-RXN
read230	RXN66-1
read231	RXN-14189
read232	GLUTATHIONE-PEROXIDASE-RXN
read233	RXN-11820
read234	HYDROGEN-DEHYDROGENASE-RXN
read235	1.12.1.3-RXN
read236	1.12.5.1-RXN
read237	HYDROG-RXN
read238	COENZYME-F420-HYDROGENASE-RXN
read239	RXN-16420
read240	RXN0-4141
read241	RXN0-5256
read242	CATECHOL-12-DIOXYGENASE-RXN
read243	RXN-8665
read244	CATECHOL-2-3-DIOXYGENASE-RXN
read245	RXN-13704
read246	RXN-11218
read247	CATECHOL-23-DIOXYGENASE-RXN
read248	RXN-11219
read249	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read250	RXN-10815
read251	RXN-9731
read252	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read253	RXN-10137
read254	RXN-16945
read255	GENTISATE-12-DIOXYGENASE-RXN
read256	RXN-16947
read257	1.13.11.49-RXN
read258	HOMOGENTISATE-12-DIOXYGENASE-RXN
read259	R146-RXN
read260	R147-RXN
read261	1.13.11.6-RXN
read262	RXN-8771
read263	PROTOCATECHUATE-45-DIOXYGENASE-RXN
read264	RXN-10425
read265	1.13.11.9-RXN
read266	RXN-16322
read267	2-NITROPROPANE-DIOXYGENASE-RXN
read268	RXN-19631
read269	1.14.11.1-RXN
read270	RXN0-299
read271	1.14.11.2-RXN
read272	RXN0-984
read273	RXN-18739
read274	RXN0-986
read275	RXN0-7280
read276	RXN-12353
read277	RXN-18737
read278	RXN-18738
read279	R621-RXN
read280	RXN-9912
read281	RXN-10078
read282	SALICYLATE-1-MONOOXYGENASE-RXN
read283	RXN-10079
read284	RXN-9914
read285	RXN-9409
read286	RXN-9407
read287	RXN-9408
read288	RXN-10040
read289	MHPHYDROXY-RXN
read290	RXN0-2042
read291	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read292	RXN-2401
read293	CYCLOHEXANONE-MONOOXYGENASE-RXN
read294	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read295	RXN-10129
read296	RXN-10125
read297	PHENOL-2-MONOOXYGENASE-RXN
read298	RXN-10127
read299	RXN-10128
read300	RXN-10891
read301	R321-RXN
read302	1.14.13.84-RXN
read303	RXN-13129
read304	KYNURENINE-3-MONOOXYGENASE-RXN
read305	RXN66-600
read306	RXN66-597
read307	RXN66-591
read308	RXN-11056
read309	RXN-17627
read310	RXN66-598
read311	RXN-13064
read312	RXN66-595
read313	UNSPECIFIC-MONOOXYGENASE-RXN
read314	RXN66-599
read315	RXN66-596
read316	RXN-8872
read317	RXN66-169
read318	RXN66-163
read319	RXN-11057
read320	RXN66-181
read321	RXN66-146
read322	RXN-8630
read323	RXN66-161
read324	RXN66-589
read325	RXN-12717
read326	RXN0-6973
read327	RXN-13418
read328	RXN0-280
read329	RXN-15341
read330	RXN-8505
read331	ALKANE-1-MONOOXYGENASE-RXN
read332	RXN1F-357
read333	RXN66-569
read334	RXN-13907
read335	RXN-14206
read336	1.14.18.2-RXN
read337	RXN-10664
read338	1.14.19.1-RXN
read339	RXN-8389
read340	RXN-7903
read341	RXN-13426
read342	RXN-16065
read343	1.14.19.3-RXN
read344	RXN-16132
read345	RXN-17112
read346	RXN-10842
read347	RXN-12886
read348	RXN0-6444
read349	RXN-14697
read350	RXN-14696
read351	RXN-14430
read352	SUPEROX-DISMUT-RXN
read353	1.15.1.2-RXN
read354	RXN0-1483
read355	RXN-15294
read356	1.17.1.1-RXN
read357	RXN0-901
read358	RXN-7682
read359	RXN-14014
read360	NICOTINATE-DEHYDROGENASE-RXN
read361	ADPREDUCT-RXN
read362	RXN0-747
read363	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read364	RXN0-748
read365	UDPREDUCT-RXN
read366	CDPREDUCT-RXN
read367	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read368	GDPREDUCT-RXN
read369	RXN0-722
read370	1.17.4.2-RXN
read371	RXN0-882
read372	RXN-15878
read373	RXN-12104
read374	RUBREDOXIN--NAD+-REDUCTASE-RXN
read375	RXN-17897
read376	1.18.1.2-RXN
read377	RXN-12365
read378	FERREDOXIN--NAD+-REDUCTASE-RXN
read379	NITROGENASE-RXN
read380	RXN-13671
read381	ACETALD-DEHYDROG-RXN
read382	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read383	GAPOXNPHOSPHN-RXN
read384	RXN0-5293
read385	RXN-9958
read386	RXN-2902
read387	AMINOBUTDEHYDROG-RXN
read388	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read389	GLYCOLALD-DEHYDROG-RXN
read390	LACTALDDEHYDROG-RXN
read391	RXN-11213
read392	1.2.1.27-RXN
read393	RXN-17808
read394	RXN66-3
read395	RXN-16655
read396	RXN-14224
read397	RXN-37
read398	RXN6666-5
read399	RXN-9758
read400	RXN-10780
read401	RXN-10917
read402	R222-RXN
read403	RXN-16656
read404	RXN-14225
read405	RXN-3443
read406	RXN-16653
read407	RXN-10715
read408	RXN-10089
read409	RXN-10912
read410	RXN-4142
read411	RXN66-479
read412	RXN66-476
read413	RXN-14280
read414	RXN-16654
read415	RXN66-472
read416	ALDHDEHYDROG-RXN
read417	RXN-8837
read418	RXN-8831
read419	1.2.1.32-RXN
read420	N-ACETYLGLUTPREDUCT-RXN
read421	RXN-15006
read422	PHENDEHYD-RXN
read423	RXN-6002
read424	ALDXANAU-RXN
read425	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read426	RXN0-3962
read427	GLUTSEMIALDEHYDROG-RXN
read428	FORMALDEHYDE-DEHYDROGENASE-RXN
read429	GAPDHSYNEC-RXN
read430	CHMS-DEHYDROGENASE-RXN
read431	RXN-1241
read432	GLUTRNAREDUCT-RXN
read433	SUCCGLUALDDEHYD-RXN
read434	RXN-8891
read435	SUCCSEMIALDDEHYDROG-RXN
read436	BADH-RXN
read437	RXN-8527
read438	RXN-15728
read439	RXN-12736
read440	RXN-15729
read441	RXN-14116
read442	1.2.1.9-RXN
read443	RXNMETA-12672
read444	RXN0-1134
read445	2OXOGLUTDECARB-RXN
read446	KETOISOCAPROATE-RXN
read447	METHYLVALERATE-RXN
read448	1.2.4.4-RXN
read449	RXN-11496
read450	RXN-11496-YEAST
read451	PYRUFLAVREDUCT-RXN
read452	PYFLAVOXRE-RXN
read453	RXN-14474
read454	2-OXOGLUTARATE-SYNTHASE-RXN
read455	1.2.7.4-RXN
read456	1.2.7.5-RXN
read457	1.2.7.8-RXN
read458	RXN-11453
read459	RXN-982
read460	RXN-11189
read461	1.21.4.1-RXN
read462	RXN-7566
read463	1.21.4.4-RXN
read464	RXN-10620
read465	RXN0-6565
read466	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read467	RXN-9534
read468	ENOYL-ACP-REDUCT-NADPH-RXN
read469	RXN-9542
read470	RXN-9538
read471	RXN-9515
read472	RXN3O-5293
read473	RXN-9530
read474	RXN-9526
read475	RXN-9521
read476	RXN-8765
read477	PREPHENATEDEHYDROG-RXN
read478	OROTATE-REDUCTASE-NADH-RXN
read479	CORTISONE-ALPHA-REDUCTASE-RXN
read480	1.3.99.5-RXN
read481	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read482	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read483	RXN66-343
read484	DHBDEHYD-RXN
read485	2-ENOATE-REDUCTASE-RXN
read486	RXN-9891
read487	RXN-9885
read488	MALEYLACETATE-REDUCTASE-RXN
read489	CHLOROMALERED-RXN
read490	RXN-7911
read491	RXN-7835
read492	RXN-14776
read493	DIENOYLCOAREDUCT-RXN
read494	RXN-14790
read495	RXN-12521
read496	RXN-14715
read497	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read498	RXN-12558
read499	RXN-12559
read500	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read501	RXN-17524
read502	RXN-3766
read503	RXN-3562
read504	1.3.1.54-RXN
read505	RXN-11696
read506	DIMETHUROPORDEHYDROG-RXN
read507	RXN-11726
read508	RXN1G-488
read509	RXN-10657
read510	RXN-11482
read511	RXN-16632
read512	RXN-9663
read513	RXN-9660
read514	RXN-10661
read515	RXN0-2145
read516	RXN-9657
read517	RXN-16620
read518	RXN1G-395
read519	RXN-10062
read520	RXN1G-526
read521	RXN-9661
read522	RXN-9658
read523	RXN-16624
read524	RXN-9558
read525	ENOYL-ACP-REDUCT-NADH-RXN
read526	RXN-9635
read527	RXN-11478
read528	RXN-9662
read529	RXN-16628
read530	RXN-9659
read531	UDPNACETYLMURAMATEDEHYDROG-RXN
read532	RXN-11181
read533	RXN0-1461
read534	PROTOPORGENOXI-RXN
read535	RXN-18461
read536	RXN-15977
read537	RXN-17113
read538	RXN-14789
read539	RXN-14796
read540	RXN-16134
read541	RXN-14576
read542	RXN-11026
read543	RXN-12669
read544	RXN-18383
read545	RXN-10696
read546	RXN-14771
read547	RXN-10706
read548	RXN-12518
read549	RXN-14775
read550	RXN-14785
read551	RXN-10707
read552	RXN-15378
read553	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read554	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read555	RXN-14971
read556	RXN0-6491
read557	RXN0-6554
read558	DIHYDROOROTATE-DEHYDROGENASE-RXN
read559	RXN-14963
read560	R601-RXN
read561	RXN-14970
read562	RXN-17485
read563	RXN-11902
read564	1.3.99.15-RXN
read565	OHBENZCOARED-RXN
read566	PROPCOASYN-RXN
read567	RXN-13449
read568	BUTYRYL-COA-DEHYDROGENASE-RXN
read569	RXN-8959
read570	RXN0-2301
read571	GLUTARYL-COA-DEHYDROGENASE-RXN
read572	RXN-14262
read573	RXN-11734
read574	RXN-14278
read575	RXN-14229
read576	RXN-13615
read577	RXN-9929
read578	1.3.99.16-RXN
read579	1.3.99.23-RXN
read580	RXN-12411
read581	RXN-12247
read582	RXN-12410
read583	RXN-12414
read584	2-FUROYL-COA-DEHYDROGENASE-RXN
read585	ALANINE-DEHYDROGENASE-RXN
read586	1.4.1.11-RXN
read587	GLUTAMATESYN-RXN
read588	GLUTAMATE-SYNTHASE-NADH-RXN
read589	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read590	GLUTAMATE-DEHYDROGENASE-RXN
read591	1.4.1.21-RXN
read592	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read593	GLUTDEHYD-RXN
read594	ILEDEAMINE-RXN
read595	LEUCINE-DEHYDROGENASE-RXN
read596	L-ASPARTATE-OXID-RXN
read597	1.4.3.19-RXN
read598	RXN-8672
read599	RXN-17951
read600	RXN-8673
read601	RXN-8674
read602	AMACETOXID-RXN
read603	RXN-9597
read604	AMINEPHEN-RXN
read605	AMINEOXID-RXN
read606	D-AMINO-ACID-OXIDASE-RXN
read607	RXN-8163
read608	RXN-10910
read609	RXN-10907
read610	RXN-5821
read611	RXN-10908
read612	RXN-9598
read613	RXN-10817
read614	RXN-10778
read615	RXN-1
read616	RXN6666-4
read617	RXN-11067
read618	RXN-10913
read619	RXN-1401
read620	PNPOXI-RXN
read621	PMPOXI-RXN
read622	GCVP-RXN
read623	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read624	RXN-7563
read625	RXN66-546
read626	PYRROLINECARBREDUCT-RXN
read627	1.5.1.20-RXN
read628	1.5.1.25-RXN
read629	1.5.1.28-RXN
read630	RXN-19329
read631	DIHYDROFOLATEREDUCT-RXN
read632	RXN-18357
read633	1.1.1.253-RXN
read634	RXN-14245
read635	RXN-13909
read636	1.5.1.34-RXN
read637	RXN-12446
read638	RXN-12444
read639	FMNREDUCT-RXN
read640	METHYLENETHFDEHYDROG-NADP-RXN
read641	1.5.1.7-RXN
read642	SARCOX-RXN
read643	1.5.5.1-RXN-YEAST
read644	RXN66-550
read645	RXN0-7008
read646	RXN-14903
read647	1.5.8.1-RXN
read648	1.5.8.2-RXN
read649	METHELENE-THMPT-OXI-RXN
read650	PYRNUTRANSHYDROGEN-RXN
read651	NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN
read652	NQOR-RXN
read653	RXN-19671
read654	RXN-12303
read655	QOR-RXN
read656	NADH-DEHYDROGENASE-RXN
read657	RXN0-4022
read658	RXN-13854
read659	GMP-REDUCT-RXN
read660	NITRITE-REDUCTASE-CYTOCHROME-RXN
read661	RXN-15838
read662	RXN-18605
read663	1.7.2.2-RXN
read664	RXN-19619
read665	RXN-19618
read666	RXN-19617
read667	1.7.2.3-RXN
read668	RXN-12130
read669	NITRIC-OXIDE-REDUCTASE-RXN
read670	URATE-OXIDASE-RXN
read671	FERREDOXIN--NITRITE-REDUCTASE-RXN
read672	HYDROXYLAMINE-REDUCTASE-RXN
read673	1.8.1.15-RXN
read674	SULFITE-REDUCT-RXN
read675	RXN-7719
read676	RXN0-1132
read677	RXN-8629
read678	1.8.1.4-RXN
read679	RXN-7716
read680	GLUTATHIONE-REDUCT-NADPH-RXN
read681	1.6.4.4-RXN
read682	THIOREDOXIN-REDUCT-NADPH-RXN
read683	RXN-8156
read684	RXN-8668
read685	1.8.4.12-RXN
read686	1.8.4.8-RXN
read687	1.8.5.2-RXN
read688	DIMESULFREDUCT-RXN
read689	RXN-20076
read690	SULFITE-REDUCTASE-FERREDOXIN-RXN
read691	1.8.98.1-RXN
read692	ADENYLYLSULFATE-REDUCTASE-RXN
read693	RXN-11944
read694	RXN-17803
read695	RXN-17805
read696	HYDROGENSULFITE-REDUCTASE-RXN
read697	CYTOCHROME-C-OXIDASE-RXN
read698	RXN-15830
read699	TDCEACT-RXN
read700	RXN0-2101
read701	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read702	MMUM-RXN
read703	CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN
read704	RXN-13403
read705	HOMOCYSMETB12-RXN
read706	2.1.1.130-RXN
read707	2.1.1.131-RXN
read708	2.1.1.132-RXN
read709	2.1.1.133-RXN
read710	HOMOCYSMET-RXN
read711	RXN-12730
read712	RXN0-2441
read713	RXN-8850
read714	2.1.1.151-RXN
read715	RXN-8760
read716	R322-RXN
read717	RXN-13404
read718	RXN-13405
read719	RXN-9220
read720	RXN-9366
read721	RXN-11046
read722	RXN-9363
read723	RXN-9205
read724	RXN-19667
read725	RXN-9361
read726	RXN-14177
read727	RXN-9362
read728	RXN-9191
read729	ADOMET-DMK-METHYLTRANSFER-RXN
read730	RXN-11845
read731	2.1.1.17-RXN
read732	RXN-11578
read733	RXN0-6515
read734	RXN-11576
read735	RXN-11574
read736	RXN-11591
read737	RXN-11592
read738	RXN-11596
read739	RXN-11633
read740	RXN-11597
read741	RXN-11588
read742	RXN-11573
read743	RXN-11600
read744	RXN-11601
read745	RXN-11602
read746	RXN-11586
read747	RXN-11598
read748	RXN-8764
read749	RXN-8766
read750	RXN-11475
read751	RXN-11637
read752	RXN-11638
read753	RXN-11866
read754	RXN-11867
read755	RXN-11754
read756	RXN3O-54
read757	RXN-9235
read758	RXN-9242
read759	RXN-14296
read760	RXN-9227
read761	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read762	RXN-11865
read763	RXN-11860
read764	RXN-12472
read765	RXN-12469
read766	RXN-12466
read767	RXN-12160
read768	RXN-9225
read769	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read770	RXN-9233
read771	RXN-9240
read772	RXN-12480
read773	RXN-12463
read774	RXN-12462
read775	RXN-12458
read776	RXN-14517
read777	RXN0-6731
read778	RXN-12908
read779	METHCOCLTH-RXN
read780	RXN-17760
read781	RXN0-6950
read782	RXN0-6576
read783	RXN0-6998
read784	RXN-8762
read785	RXN-8767
read786	RXN-14992
read787	RXN0-1241
read788	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read789	2.1.1.34-RXN
read790	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read791	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read792	2.1.1.44-RXN
read793	RXN-14437
read794	RXN-14438
read795	RXN-14431
read796	THYMIDYLATESYN-RXN
read797	RXN0-5144
read798	2.1.1.63-RXN
read799	RXN-17824
read800	RXN-9237
read801	RXN-11758
read802	DHHB-METHYLTRANSFER-RXN
read803	2.1.1.64-RXN
read804	RXN-9229
read805	RXN3O-102
read806	RXN-14293
read807	THIOPURINE-S-METHYLTRANSFERASE-RXN
read808	2.1.1.71-RXN
read809	RXN4FS-2
read810	2.1.1.72-RXN
read811	2.1.1.74-RXN
read812	2.1.1.77-RXN
read813	RXN1G-2544
read814	2.1.1.79-RXN
read815	RXN-7421
read816	RXN1G-3641
read817	CHER-RXN
read818	GLYOHMETRANS-RXN
read819	GCVT-RXN
read820	RXN-15635
read821	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read822	GART-RXN
read823	AICARTRANSFORM-RXN
read824	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read825	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read826	RXN-9778
read827	ASPCARBTRANS-RXN
read828	ORNCARBAMTRANSFER-RXN
read829	RXN-13482
read830	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read831	2.1.3.9-RXN
read832	GLYCINE-AMIDINOTRANSFERASE-RXN
read833	RXN-8348
read834	1TRANSKETO-RXN
read835	2TRANSKETO-RXN
read836	TRANSALDOL-RXN
read837	ACETOOHBUTSYN-RXN
read838	ACETOLACTSYN-RXN
read839	DXS-RXN
read840	2.5.1.64-RXN
read841	RXN0-6948
read842	N-ACETYLTRANSFER-RXN
read843	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read844	RXN-7561
read845	TETHYDPICSUCC-RXN
read846	2.3.1.118-RXN
read847	RXN0-1133
read848	DIHYDLIPACETRANS-RXN
read849	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read850	RXN-17018
read851	RXN-17016
read852	RXN-17017
read853	RXN-10462
read854	RXN-15045
read855	RXN-13805
read856	RXN-16117
read857	RXN-16024
read858	RXN-1381
read859	2.3.1.157-RXN
read860	METHYLACETOACETYLCOATHIOL-RXN
read861	RXN-17787
read862	RXN-17116
read863	RXN-12561
read864	RXN-10701
read865	RXN-14277
read866	RXN-20153
read867	RXN-14274
read868	RXN-17778
read869	RXN-13617
read870	RXN-17791
read871	RXN-14799
read872	RXN-12565
read873	RXN-16137
read874	RXN-14793
read875	RXN-10699
read876	RXN-17782
read877	RXN-14774
read878	RXN-11246
read879	RXN-17795
read880	RXN-14803
read881	RXN-14268
read882	RXN-19804
read883	KETOACYLCOATHIOL-RXN
read884	RXN-19800
read885	RXN-12751
read886	ACETYL-COA-ACETYLTRANSFER-RXN
read887	RXN-10700
read888	RXN-17799
read889	RXN-12710
read890	RXN-14788
read891	RXN-14394
read892	RXN-8809
read893	2.3.1.164-RXN
read894	MBCOA-DHLIPOAMIDE-RXN
read895	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read896	2.3.1.168-RXN
read897	ACETYLSYNCLTH-RXN
read898	RXN-10086
read899	RXN-3641
read900	R102-RXN
read901	RXN-9516
read902	RXN-16625
read903	3-OXOACYL-ACP-SYNTH-BASE-RXN
read904	RXN-9531
read905	RXN-10654
read906	RXN1G-460
read907	RXN-11479
read908	RXN-9527
read909	RXN-16615
read910	2.3.1.41-RXN
read911	RXN-9523
read912	RXN-16629
read913	2.3.1.179-RXN
read914	3-OXOACYL-ACP-SYNTH-RXN
read915	RXN-9535
read916	RXN-10658
read917	RXN3O-1803
read918	RXN0-2141
read919	RXN-9539
read920	RXN-16621
read921	RXN-8391
read922	RXN-11474
read923	GALACTOACETYLTRAN-RXN
read924	2.3.1.180-RXN
read925	RXN-13037
read926	RXN0-947
read927	RXN-7743
read928	RXN-9382
read929	RXN-10837
read930	RXN-10022
read931	RXN-10026
read932	RXN-10023
read933	RXN-10024
read934	RXN-10020
read935	2.3.1.184-RXN
read936	RXN-10025
read937	RXN-9729
read938	RXN1G-4
read939	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read940	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read941	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN
read942	RXN-13589
read943	RXN-10000
read944	RXN-13613
read945	RXN0-6512
read946	RXN-14718
read947	RXN-14719
read948	RXN-14570
read949	LAUROYLACYLTRAN-RXN
read950	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read951	AKBLIG-RXN
