read0	RXN-7700
read70	SHIKIMATE-5-DEHYDROGENASE-RXN
read71	GLYCOLATE-REDUCTASE-RXN
read72	1.1.1.261-RXN
read73	RXN-13179
read74	1.1.1.264-RXN
read75	L-IDONATE-2-DEHYDROGENASE-RXN
read76	DXPREDISOM-RXN
read77	L-LACTATE-DEHYDROGENASE-RXN
read78	1.1.1.271-RXN
read79	RXN-16003
read80	DLACTDEHYDROGNAD-RXN
read81	RXN-2962
read82	RXN-17884
read83	GLYCERATE-DEHYDROGENASE-RXN
read84	ERYTHRON4PDEHYDROG-RXN
read85	1.1.1.292-RXN
read86	HOMOSERDEHYDROG-RXN
read87	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read88	RXN-10841
read89	RXN-14171
read90	RXN-10057
read91	RXN-11036
read92	RXN-11032
read93	RXN-18814
read94	1.2.1.66-RXN
read95	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read96	RXN-11689
read97	RXN-1884
read98	RXN-13069
read99	RXN-11081
read100	RXN-13585
read101	UDPMANNACADEHYDROG-RXN
read102	RXN-11690
read103	RXN-3341
read104	RXN0-7020
read105	RXN-16133
read106	RXN-10698
read107	RXN-17781
read108	RXN-11245
read109	RXN-17794
read110	RXN-12705
read111	RXN-12570
read112	OHACYL-COA-DEHYDROG-RXN
read113	RXN-19803
read114	RXN0-2044
read115	RXN-10702
read116	RXN-12750
read117	RXN-17798
read118	RXN-10703
read119	RXN-17786
read120	RXN-12490
read121	RXN-17777
read122	RXN-11662
read123	RXN-17790
read124	RXN-13279
read125	RXN-5901
read126	RXN-12560
read127	RXN-14819
read128	RXN-14994
read129	RXN-14148
read130	MALATE-DEH-RXN
read131	RXN-13779
read132	1.1.1.39-RXN
read133	RXN-15920
read134	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read135	MALIC-NADP-RXN
read136	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read137	ISOCITDEH-RXN
read138	RXN-9952
read139	GLUCOSE-1-DEHYDROGENASE-RXN
read140	GALACTODEHYDROG-RXN
read141	GLU6PDEHYDROG-RXN
read142	RIBITOL-2-DEHYDROGENASE-RXN
read143	MANNONOXIDOREDUCT-RXN
read144	ALTRO-OXIDOREDUCT-RXN
read145	GLYCDEH-RXN
read146	TSA-REDUCT-RXN
read147	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read148	MANNITOL-2-DEHYDROGENASE-RXN
read149	GLUCONATE-5-DEHYDROGENASE-RXN
read150	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read151	GLYCOLALDREDUCT-RXN
read152	LACTALDREDUCT-RXN
read153	RXN-8641
read154	GLYOXYLATE-REDUCTASE-NADP+-RXN
read155	HYDROXYPYRUVATE-REDUCTASE-RXN
read156	1.1.1.83-RXN
read157	RXN-13158
read158	RXNQT-4178
read159	RXNQT-4174
read160	RXNQT-4171
read161	RXNQT-4168
read162	RXNQT-4165
read163	RXN-14986
read164	ACETOOHBUTREDUCTOISOM-RXN
read165	ACETOLACTREDUCTOISOM-RXN
read166	RXN-19387
read167	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read168	RXN0-5141
read169	TARTRATE-DEHYDROGENASE-RXN
read170	RXN-8643
read171	GLYC3PDEHYDROGBIOSYN-RXN
read172	PGLYCDEHYDROG-RXN
read173	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read174	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read175	RXN-2861
read176	RXN-11332
read177	MOXXANAU-RXN
read178	RXN-11333
read179	RXN-969
read180	S-2-HYDROXY-ACID-OXIDASE-RXN
read181	CHOLESTEROL-OXIDASE-RXN
read182	RXN-12778
read183	RXN-13689
read184	RXN0-6373
read185	GLYC3PDEHYDROG-RXN
read186	RXN-15740
read187	RXN-15745
read188	RXN0-5258-Yeast
read189	RXN0-5260
read190	RXNI-3
read191	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read192	RXN-11283
read193	RXN-11080
read194	RXN0-7230
read195	CHD-RXN
read196	1.1.99.28-RXN
read197	RXN-14204
read198	GLUCONATE-2-DEHYDROGENASE-RXN
read199	CHLORIDE-PEROXIDASE-RXN
read200	1.11.1.15-RXN
read201	RXN-11813
read202	RXN-8667
read203	CATAL-RXN
read204	CYTOCHROME-C-PEROXIDASE-RXN
read205	RXN66-1
read206	RXN-14189
read207	GLUTATHIONE-PEROXIDASE-RXN
read208	1.12.1.3-RXN
read209	1.12.5.1-RXN
read210	HYDROG-RXN
read211	RXN-16420
read212	RXN0-4141
read213	RXN0-5256
read214	CATECHOL-12-DIOXYGENASE-RXN
read215	RXN-8665
read216	CATECHOL-2-3-DIOXYGENASE-RXN
read217	RXN-13704
read218	RXN-11218
read219	CATECHOL-23-DIOXYGENASE-RXN
read220	RXN-11219
read221	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read222	RXN-10815
read223	RXN-9731
read224	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read225	RXN-10137
read226	1.13.11.49-RXN
read227	HOMOGENTISATE-12-DIOXYGENASE-RXN
read228	1.13.11.6-RXN
read229	RXN-8771
read230	1.13.11.9-RXN
read231	RXN-16322
read232	2-NITROPROPANE-DIOXYGENASE-RXN
read233	RXN0-299
read234	1.14.11.2-RXN
read235	RXN0-984
read236	RXN-18739
read237	RXN0-986
read238	RXN0-7280
read239	RXN-12353
read240	RXN-18737
read241	RXN-18738
read242	R621-RXN
read243	RXN-9912
read244	RXN-10078
read245	SALICYLATE-1-MONOOXYGENASE-RXN
read246	RXN-10079
read247	RXN-9914
read248	RXN-9409
read249	RXN-9407
read250	RXN-9408
read251	RXN-10040
read252	MHPHYDROXY-RXN
read253	RXN0-2042
read254	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read255	RXN-2401
read256	CYCLOHEXANONE-MONOOXYGENASE-RXN
read257	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read258	RXN-13191
read259	RXN-10891
read260	R321-RXN
read261	RXN66-600
read262	RXN66-597
read263	RXN66-591
read264	RXN-11056
read265	RXN-17627
read266	RXN66-598
read267	RXN-13064
read268	RXN66-595
read269	UNSPECIFIC-MONOOXYGENASE-RXN
read270	RXN66-599
read271	RXN66-596
read272	RXN-8872
read273	RXN66-169
read274	RXN66-163
read275	RXN-11057
read276	RXN66-181
read277	RXN66-146
read278	RXN-8630
read279	RXN66-161
read280	RXN66-589
read281	RXN0-6973
read282	RXN-13418
read283	RXN0-280
read284	RXN-15341
read285	RXN-8505
read286	RXN66-569
read287	RXN-13907
read288	RXN-14206
read289	1.14.18.2-RXN
read290	RXN-10664
read291	1.14.19.1-RXN
read292	RXN-13426
read293	RXN-16065
read294	1.14.19.3-RXN
read295	RXN-16132
read296	RXN-17112
read297	RXN-10842
read298	RXN-12886
read299	RXN0-6444
read300	RXN-14430
read301	SUPEROX-DISMUT-RXN
read302	1.15.1.2-RXN
read303	RXN0-1483
read304	RXN-15294
read305	RXN0-901
read306	RXN-7682
read307	RXN-14014
read308	ADPREDUCT-RXN
read309	RXN0-747
read310	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read311	RXN0-748
read312	UDPREDUCT-RXN
read313	CDPREDUCT-RXN
read314	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read315	GDPREDUCT-RXN
read316	RXN0-722
read317	1.17.4.2-RXN
read318	RXN0-882
read319	RXN-15878
read320	RXN-12104
read321	RUBREDOXIN--NAD+-REDUCTASE-RXN
read322	RXN-17897
read323	1.18.1.2-RXN
read324	RXN-12365
read325	FERREDOXIN--NAD+-REDUCTASE-RXN
read326	NITROGENASE-RXN
read327	RXN-13671
read328	ACETALD-DEHYDROG-RXN
read329	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read330	GAPOXNPHOSPHN-RXN
read331	RXN0-5293
read332	RXN-9958
read333	RXN-2902
read334	AMINOBUTDEHYDROG-RXN
read335	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read336	GLYCOLALD-DEHYDROG-RXN
read337	LACTALDDEHYDROG-RXN
read338	RXN-11213
read339	1.2.1.27-RXN
read340	RXN-17808
read341	RXN66-3
read342	RXN-16655
read343	RXN-14224
read344	RXN-37
read345	RXN6666-5
read346	RXN-9758
read347	RXN-10780
read348	RXN-10917
read349	R222-RXN
read350	RXN-16656
read351	RXN-14225
read352	RXN-3443
read353	RXN-16653
read354	RXN-10715
read355	RXN-10089
read356	RXN-10912
read357	RXN-4142
read358	RXN66-479
read359	RXN66-476
read360	RXN-14280
read361	RXN-16654
read362	RXN66-472
read363	ALDHDEHYDROG-RXN
read364	1.2.1.31-RXN
read365	ALLYSINE-DEHYDROG-RXN
read366	N-ACETYLGLUTPREDUCT-RXN
read367	RXN-15006
read368	RXN-6002
read369	ALDXANAU-RXN
read370	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read371	RXN0-3962
read372	GLUTSEMIALDEHYDROG-RXN
read373	FORMALDEHYDE-DEHYDROGENASE-RXN
read374	RXN-1241
read375	GLUTRNAREDUCT-RXN
read376	SUCCGLUALDDEHYD-RXN
read377	RXN-8891
read378	SUCCSEMIALDDEHYDROG-RXN
read379	BADH-RXN
read380	RXN-15728
read381	RXN-12736
read382	RXN-15729
read383	RXN-14116
read384	RXNMETA-12672
read385	RXN0-1134
read386	2OXOGLUTDECARB-RXN
read387	KETOISOCAPROATE-RXN
read388	METHYLVALERATE-RXN
read389	1.2.4.4-RXN
read390	RXN-11496
read391	RXN-11496-YEAST
read392	PYRUFLAVREDUCT-RXN
read393	PYFLAVOXRE-RXN
read394	RXN-14474
read395	2-OXOGLUTARATE-SYNTHASE-RXN
read396	1.2.7.4-RXN
read397	1.2.7.8-RXN
read398	RXN-982
read399	RXN-11189
read400	1.21.4.1-RXN
read401	RXN-7566
read402	1.21.4.4-RXN
read403	RXN-10620
read404	RXN0-6565
read405	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read406	RXN-9534
read407	ENOYL-ACP-REDUCT-NADPH-RXN
read408	RXN-9542
read409	RXN-9538
read410	RXN-9515
read411	RXN3O-5293
read412	RXN-9530
read413	RXN-9526
read414	RXN-9521
read415	RXN-8765
read416	PREPHENATEDEHYDROG-RXN
read417	OROTATE-REDUCTASE-NADH-RXN
read418	CORTISONE-ALPHA-REDUCTASE-RXN
read419	1.3.99.5-RXN
read420	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read421	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read422	RXN66-343
read423	2-ENOATE-REDUCTASE-RXN
read424	RXN-7911
read425	RXN-7835
read426	RXN-14776
read427	DIENOYLCOAREDUCT-RXN
read428	RXN-14790
read429	RXN-12521
read430	RXN-14715
read431	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read432	RXN-12558
read433	RXN-12559
read434	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read435	RXN-17524
read436	1.3.1.54-RXN
read437	RXN-11696
read438	RXN-5286
read439	RXN1F-72
read440	DIMETHUROPORDEHYDROG-RXN
read441	RXN-10625
read442	RXN-17428
read443	RXN-8957
read444	RXN-18384
read445	RXN-11726
read446	RXN1G-488
read447	RXN-10657
read448	RXN-11482
read449	RXN-16632
read450	RXN-9663
read451	RXN-9660
read452	RXN-10661
read453	RXN0-2145
read454	RXN-9657
read455	RXN-16620
read456	RXN1G-395
read457	RXN-10062
read458	RXN1G-526
read459	RXN-9661
read460	RXN-9658
read461	RXN-16624
read462	RXN-9558
read463	ENOYL-ACP-REDUCT-NADH-RXN
read464	RXN-9635
read465	RXN-11478
read466	RXN-9662
read467	RXN-16628
read468	RXN-9659
read469	UDPNACETYLMURAMATEDEHYDROG-RXN
read470	RXN-11181
read471	RXN0-1461
read472	PROTOPORGENOXI-RXN
read473	RXN-18461
read474	RXN-15977
read475	RXN-17113
read476	RXN-14789
read477	RXN-14796
read478	RXN-16134
read479	RXN-14576
read480	RXN-11026
read481	RXN-12669
read482	RXN-18383
read483	RXN-10696
read484	RXN-14771
read485	RXN-10706
read486	RXN-12518
read487	RXN-14775
read488	RXN-14785
read489	RXN-10707
read490	RXN-15378
read491	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read492	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read493	RXN-14971
read494	RXN0-6491
read495	RXN0-6554
read496	DIHYDROOROTATE-DEHYDROGENASE-RXN
read497	RXN-14963
read498	R601-RXN
read499	RXN-14970
read500	RXN-17485
read501	RXN-11902
read502	PROPCOASYN-RXN
read503	RXN-13449
read504	BUTYRYL-COA-DEHYDROGENASE-RXN
read505	RXN0-2301
read506	GLUTARYL-COA-DEHYDROGENASE-RXN
read507	RXN-14262
read508	RXN-11734
read509	RXN-14278
read510	RXN-14229
read511	RXN-13615
read512	RXN-9929
read513	1.3.99.16-RXN
read514	RXN-12411
read515	RXN-11647
read516	RXN-12247
read517	RXN-12410
read518	RXN-12414
read519	RXN-14236
read520	2-FUROYL-COA-DEHYDROGENASE-RXN
read521	ALANINE-DEHYDROGENASE-RXN
read522	1.4.1.11-RXN
read523	GLUTAMATESYN-RXN
read524	GLUTAMATE-SYNTHASE-NADH-RXN
read525	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read526	GLUTAMATE-DEHYDROGENASE-RXN
read527	1.4.1.21-RXN
read528	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read529	GLUTDEHYD-RXN
read530	ILEDEAMINE-RXN
read531	LEUCINE-DEHYDROGENASE-RXN
read532	L-ASPARTATE-OXID-RXN
read533	1.4.3.19-RXN
read534	RXN-8672
read535	RXN-17951
read536	RXN-8673
read537	RXN-8674
read538	AMACETOXID-RXN
read539	RXN-9597
read540	AMINEPHEN-RXN
read541	AMINEOXID-RXN
read542	RXN-10910
read543	RXN-10907
read544	RXN-5821
read545	RXN-10908
read546	RXN-9598
read547	RXN-10817
read548	RXN-10778
read549	RXN-1
read550	RXN6666-4
read551	RXN-11067
read552	RXN-10913
read553	RXN-1401
read554	PNPOXI-RXN
read555	PMPOXI-RXN
read556	GCVP-RXN
read557	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read558	RXN-7563
read559	RXN66-546
read560	PYRROLINECARBREDUCT-RXN
read561	1.5.1.20-RXN
read562	1.5.1.25-RXN
read563	1.5.1.28-RXN
read564	RXN-19329
read565	DIHYDROFOLATEREDUCT-RXN
read566	RXN-18357
read567	RXN-14245
read568	RXN-13909
read569	1.5.1.34-RXN
read570	RXN-12444
read571	FMNREDUCT-RXN
read572	RXN-10029
read573	METHYLENETHFDEHYDROG-NADP-RXN
read574	1.5.1.7-RXN
read575	SARCOX-RXN
read576	1.5.5.1-RXN-YEAST
read577	RXN66-550
read578	RXN0-7008
read579	RXN-14903
read580	1.5.8.1-RXN
read581	1.5.8.2-RXN
read582	METHELENE-THMPT-OXI-RXN
read583	PYRNUTRANSHYDROGEN-RXN
read584	NQOR-RXN
read585	RXN-19671
read586	RXN-12303
read587	QOR-RXN
read588	NADH-DEHYDROGENASE-RXN
read589	RXN0-4022
read590	RXN-13854
read591	GMP-REDUCT-RXN
read592	NITRITE-REDUCTASE-CYTOCHROME-RXN
read593	RXN-15838
read594	RXN-18605
read595	1.7.2.2-RXN
read596	RXN-19619
read597	RXN-19618
read598	RXN-19617
read599	1.7.2.3-RXN
read600	NITRIC-OXIDE-REDUCTASE-RXN
read601	URATE-OXIDASE-RXN
read602	FERREDOXIN--NITRITE-REDUCTASE-RXN
read603	HYDROXYLAMINE-REDUCTASE-RXN
read604	1.8.1.15-RXN
read605	SULFITE-REDUCT-RXN
read606	RXN-7719
read607	RXN0-1132
read608	RXN-8629
read609	1.8.1.4-RXN
read610	RXN-7716
read611	GLUTATHIONE-REDUCT-NADPH-RXN
read612	1.6.4.4-RXN
read613	THIOREDOXIN-REDUCT-NADPH-RXN
read614	RXN-8668
read615	1.8.4.12-RXN
read616	1.8.4.8-RXN
read617	1.8.5.2-RXN
read618	DIMESULFREDUCT-RXN
read619	RXN-20076
read620	SULFITE-REDUCTASE-FERREDOXIN-RXN
read621	1.8.98.1-RXN
read622	ADENYLYLSULFATE-REDUCTASE-RXN
read623	CYTOCHROME-C-OXIDASE-RXN
read624	RXN-15830
read625	TDCEACT-RXN
read626	RXN0-2101
read627	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read628	MMUM-RXN
read629	RXN-13403
read630	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
read631	HOMOCYSMETB12-RXN
read632	2.1.1.130-RXN
read633	2.1.1.131-RXN
read634	2.1.1.132-RXN
read635	2.1.1.133-RXN
read636	HOMOCYSMET-RXN
read637	RXN-12730
read638	RXN0-2441
read639	RXN-8850
read640	2.1.1.151-RXN
read641	RXN-8760
read642	R322-RXN
read643	RXN-9220
read644	RXN-9366
read645	RXN-11046
read646	RXN-9363
read647	RXN-9205
read648	RXN-19667
read649	RXN-9361
read650	RXN-14177
read651	RXN-9362
read652	RXN-9191
read653	ADOMET-DMK-METHYLTRANSFER-RXN
read654	RXN-11845
read655	2.1.1.17-RXN
read656	RXN-11578
read657	RXN0-6515
read658	RXN-11576
read659	RXN-11591
read660	RXN-11592
read661	RXN-11596
read662	RXN-11633
read663	RXN-11597
read664	RXN-11588
read665	RXN-11573
read666	RXN-11601
read667	RXN-11602
read668	RXN-11586
read669	RXN-11598
read670	RXN-8764
read671	RXN-8766
read672	RXN-11475
read673	RXN-11637
read674	RXN-11638
read675	RXN-11754
read676	RXN3O-54
read677	RXN-9235
read678	RXN-9242
read679	RXN-14296
read680	RXN-9227
read681	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read682	RXN-11865
read683	RXN-11860
read684	RXN-10669
read685	RXN-12472
read686	RXN-12469
read687	RXN-12466
read688	RXN-12160
read689	RXN-9225
read690	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read691	RXN-9233
read692	RXN-9240
read693	RXN-12480
read694	RXN-12463
read695	RXN-12462
read696	RXN-12458
read697	RXN-14517
read698	RXN0-6731
read699	RXN-12908
read700	RXN-8096
read701	METHCOCLTH-RXN
read702	RXN-17760
read703	RXN0-6998
read704	RXN-8762
read705	RXN-8767
read706	RXN-14992
read707	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read708	2.1.1.34-RXN
read709	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read710	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read711	2.1.1.44-RXN
read712	RXN-14437
read713	RXN-14438
read714	RXN-14431
read715	THYMIDYLATESYN-RXN
read716	2.1.1.63-RXN
read717	RXN-17824
read718	RXN-9237
read719	RXN-11758
read720	DHHB-METHYLTRANSFER-RXN
read721	2.1.1.64-RXN
read722	RXN-9229
read723	RXN3O-102
read724	RXN-14293
read725	2.1.1.71-RXN
read726	RXN4FS-2
read727	2.1.1.72-RXN
read728	2.1.1.74-RXN
read729	2.1.1.77-RXN
read730	RXN1G-2544
read731	2.1.1.79-RXN
read732	RXN-7421
read733	RXN1G-3641
read734	CHER-RXN
read735	GLYOHMETRANS-RXN
read736	GCVT-RXN
read737	RXN-15635
read738	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read739	GART-RXN
read740	AICARTRANSFORM-RXN
read741	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read742	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read743	2.1.3.1-RXN
read744	RXN-9778
read745	ASPCARBTRANS-RXN
read746	ORNCARBAMTRANSFER-RXN
read747	RXN-13482
read748	GLYCINE-AMIDINOTRANSFERASE-RXN
read749	RXN-8348
read750	1TRANSKETO-RXN
read751	2TRANSKETO-RXN
read752	TRANSALDOL-RXN
read753	ACETOOHBUTSYN-RXN
read754	ACETOLACTSYN-RXN
read755	DXS-RXN
read756	2.5.1.64-RXN
read757	RXN0-6948
read758	N-ACETYLTRANSFER-RXN
read759	2.3.1.101-RXN
read760	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read761	RXN-7561
read762	TETHYDPICSUCC-RXN
read763	2.3.1.118-RXN
read764	RXN0-1133
read765	DIHYDLIPACETRANS-RXN
read766	RXN1G-874
read767	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read768	RXN-17018
read769	RXN-17016
read770	RXN-17017
read771	RXN-10462
read772	RXN-15045
read773	RXN-13805
read774	RXN-16117
read775	RXN-16024
read776	RXN-1381
read777	2.3.1.157-RXN
read778	METHYLACETOACETYLCOATHIOL-RXN
read779	RXN-17787
read780	RXN-17116
read781	RXN-12561
read782	RXN-10701
read783	RXN-14277
read784	RXN-20153
read785	RXN-14274
read786	RXN-17778
read787	RXN-13617
read788	RXN-17791
read789	RXN-14799
read790	RXN-12565
read791	RXN-16137
read792	RXN-14793
read793	RXN-10699
read794	RXN-17782
read795	RXN-14774
read796	RXN-11246
read797	RXN-17795
read798	RXN-14803
read799	RXN-14268
read800	RXN-19804
read801	KETOACYLCOATHIOL-RXN
read802	RXN-19800
read803	RXN-12751
read804	ACETYL-COA-ACETYLTRANSFER-RXN
read805	RXN-10700
read806	RXN-17799
read807	RXN-12710
read808	RXN-14788
read809	RXN-14394
read810	RXN-8809
read811	2.3.1.164-RXN
read812	MBCOA-DHLIPOAMIDE-RXN
read813	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read814	2.3.1.168-RXN
read815	ACETYLSYNCLTH-RXN
read816	R102-RXN
read817	RXN-9516
read818	RXN-16625
read819	3-OXOACYL-ACP-SYNTH-BASE-RXN
read820	RXN-9531
read821	RXN-10654
read822	RXN1G-460
read823	RXN-11479
read824	RXN-9527
read825	RXN-16615
read826	2.3.1.41-RXN
read827	RXN-9523
read828	RXN-16629
read829	2.3.1.179-RXN
read830	3-OXOACYL-ACP-SYNTH-RXN
read831	RXN-9535
read832	RXN-10658
read833	RXN3O-1803
read834	RXN0-2141
read835	RXN-9539
read836	RXN-16621
read837	RXN-8391
read838	RXN-11474
read839	GALACTOACETYLTRAN-RXN
read840	2.3.1.180-RXN
read841	RXN-13037
read842	RXN0-947
read843	RXN-7743
read844	RXN-9382
read845	RXN-10837
read846	RXN-9729
read847	RXN1G-4
read848	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read849	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read850	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN
read851	RXN-13589
read852	RXN-10000
read853	RXN-14718
read854	RXN-14719
read855	RXN-14570
read856	LAUROYLACYLTRAN-RXN
read857	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read858	AKBLIG-RXN
read859	SERINE-O-ACETTRAN-RXN
read860	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read861	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read862	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read863	MALONYL-COA-ACP-TRANSACYL-RXN
read864	ACYLGPEACYLTRANS-RXN
read865	RXN-9652
read866	RXN-9648
read867	RXN1G-499
read868	RXN-9653
read869	RXN-9650
read870	RXN1G-445
read871	RXN-10059
read872	RXN-9654
read873	RXN-9651
read874	RXN1G-368
read875	RXN-9632
read876	HOMSUCTRAN-RXN
read877	7KAPSYN-RXN
read878	RXN-11484
read879	RXN0-6705
read880	RXN-17015
read881	RXN-17012
read882	RXN-16032
read883	RXN0-5514
read884	RXN-17022
read885	RXN-17019
read886	RXN-1623
read887	RXN-17013
read888	RXN-17009
read889	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read890	RXN-17023
read891	RXN-17020
read892	RXN-17014
read893	RXN-17024
read894	RXN-16076
read895	RXN-17729
read896	RXN-16067
read897	RXN-17010
read898	RXN-16077
read899	RXN-15043
read900	RXN-17011
read901	RXN-16118
read902	RXN-16025
read903	RXN-17008
read904	RXN-17021
read905	PYRUVFORMLY-RXN
read906	RXN-19536
read907	RXN-0
read908	RXN-9939
read909	RXN0-7165
read910	DIAMACTRANS-RXN
read911	SPERMACTRAN-RXN
read912	RXN-12667
read913	RXN0-1147
read914	MALTACETYLTRAN-RXN
read915	PHOSACETYLTRANS-RXN
read916	AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
read917	AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN
read918	2.3.1.89-RXN
read919	2.3.2.10-RXN
read920	RXN66-336
read921	RXN-6601
read922	GAMMA-GLUTAMYLTRANSFERASE-RXN
read923	RXN-9157
read924	RXN-18092
read925	LYSYLTRANSFERASE-RXN
read926	RXN-19145
read927	RXN-17846
read928	RXN-17847
read929	LEUCYLTRANSFERASE-RXN
read930	RXN-17848
read931	RXN-17890
read932	RXN-17891
read933	RXN-17888
read934	RXN-17889
read935	ARGINYLTRANSFERASE-RXN
read936	CITSYN-RXN
read937	2-ISOPROPYLMALATESYN-RXN
read938	HOMOCITRATE-SYNTHASE-RXN
read939	RXN-2364
read940	ATP-CITRATE-PRO-S--LYASE-RXN
read941	MALSYN-RXN
read942	RXN-14284
read943	RXN0-5184
read944	RXN-12171
read945	GLYMALTOPHOSPHORYL-RXN
read946	RXN-14353
read947	RXN-14285
read948	RXN0-5182
read949	GLYCOPHOSPHORYL-RXN
read950	RXN-1826
read951	RXN-14286
read952	RXN-9025
read953	RXN-12392
read954	RXN-7668
read955	CELLULOSE-SYNTHASE-UDP-FORMING-RXN
read956	RXN-11348
read957	2.4.1.129-RXN
read958	RXN-15521
read959	RXN-11291
read960	RXN-11350
read961	RXN-16650
read962	RXN-14712
read963	SUCROSE-PHOSPHATE-SYNTHASE-RXN
read964	TREHALOSE6PSYN-RXN
