read0	RXN-7700
read71	RXN-600
read72	DIHYDROKAEMPFEROL-4-REDUCTASE-RXN
read73	RXN-17678
read74	UGD-RXN
read75	RXN-8001
read76	SHIKIMATE-5-DEHYDROGENASE-RXN
read77	GLYCOLATE-REDUCTASE-RXN
read78	1.1.1.261-RXN
read79	RXN-13179
read80	1.1.1.263-RXN
read81	1.1.1.264-RXN
read82	L-IDONATE-2-DEHYDROGENASE-RXN
read83	DXPREDISOM-RXN
read84	L-LACTATE-DEHYDROGENASE-RXN
read85	1.1.1.271-RXN
read86	RXN-16003
read87	DLACTDEHYDROGNAD-RXN
read88	RXN-2962
read89	RXN-17884
read90	1.1.1.289-RXN
read91	GLYCERATE-DEHYDROGENASE-RXN
read92	ERYTHRON4PDEHYDROG-RXN
read93	1.1.1.292-RXN
read94	HOMOSERDEHYDROG-RXN
read95	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read96	RXN-10841
read97	RXN-14171
read98	RXN-10057
read99	RXN-11036
read100	RXN-11032
read101	RXN-18814
read102	1.2.1.66-RXN
read103	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read104	RXN-11689
read105	RXN-1884
read106	RXN-13069
read107	RXN-11081
read108	RXN-13585
read109	UDPMANNACADEHYDROG-RXN
read110	RXN-11690
read111	RXN-3341
read112	RXN0-7020
read113	RXN-16133
read114	RXN-10698
read115	RXN-17781
read116	RXN-11245
read117	RXN-17794
read118	RXN-12705
read119	RXN-12570
read120	OHACYL-COA-DEHYDROG-RXN
read121	RXN-19803
read122	RXN0-2044
read123	RXN-10702
read124	RXN-12750
read125	RXN-17798
read126	RXN-10703
read127	RXN-17786
read128	RXN-12490
read129	RXN-17777
read130	RXN-11662
read131	RXN-17790
read132	RXN-13279
read133	RXN-5901
read134	RXN-12560
read135	RXN-14819
read136	RXN-14994
read137	RXN-14148
read138	MALATE-DEH-RXN
read139	RXN-13779
read140	1.1.1.39-RXN
read141	RXN-15920
read142	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read143	MALIC-NADP-RXN
read144	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read145	ISOCITDEH-RXN
read146	RXN-9952
read147	GLUCOSE-1-DEHYDROGENASE-RXN
read148	GALACTODEHYDROG-RXN
read149	GLU6PDEHYDROG-RXN
read150	RIBITOL-2-DEHYDROGENASE-RXN
read151	MANNONOXIDOREDUCT-RXN
read152	ALTRO-OXIDOREDUCT-RXN
read153	GLYCDEH-RXN
read154	TSA-REDUCT-RXN
read155	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read156	MANNITOL-2-DEHYDROGENASE-RXN
read157	GLUCONATE-5-DEHYDROGENASE-RXN
read158	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read159	GLYCOLALDREDUCT-RXN
read160	LACTALDREDUCT-RXN
read161	RXN-8641
read162	GLYOXYLATE-REDUCTASE-NADP+-RXN
read163	HYDROXYPYRUVATE-REDUCTASE-RXN
read164	1.1.1.83-RXN
read165	RXN-13158
read166	RXNQT-4178
read167	RXNQT-4174
read168	RXNQT-4171
read169	RXNQT-4168
read170	RXNQT-4165
read171	RXN-14986
read172	ACETOOHBUTREDUCTOISOM-RXN
read173	ACETOLACTREDUCTOISOM-RXN
read174	RXN-19387
read175	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read176	RXN0-5141
read177	TARTRATE-DEHYDROGENASE-RXN
read178	RXN-8643
read179	GLYC3PDEHYDROGBIOSYN-RXN
read180	PGLYCDEHYDROG-RXN
read181	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read182	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read183	RXN-2861
read184	RXN-11332
read185	MOXXANAU-RXN
read186	RXN-11333
read187	RXN-969
read188	S-2-HYDROXY-ACID-OXIDASE-RXN
read189	CHOLESTEROL-OXIDASE-RXN
read190	RXN-12778
read191	RXN-13689
read192	RXN0-6373
read193	GLYC3PDEHYDROG-RXN
read194	RXN-15740
read195	RXN-15745
read196	RXN0-5258-Yeast
read197	RXN0-5260
read198	RXNI-3
read199	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read200	RXN-11283
read201	RXN-11080
read202	RXN0-7230
read203	CHD-RXN
read204	1.1.99.28-RXN
read205	RXN-14204
read206	GLUCONATE-2-DEHYDROGENASE-RXN
read207	CHLORIDE-PEROXIDASE-RXN
read208	1.11.1.15-RXN
read209	RXN-11813
read210	RXN-8667
read211	CATAL-RXN
read212	CYTOCHROME-C-PEROXIDASE-RXN
read213	RXN66-1
read214	RXN-14189
read215	GLUTATHIONE-PEROXIDASE-RXN
read216	HYDROGEN-DEHYDROGENASE-RXN
read217	1.12.1.3-RXN
read218	1.12.5.1-RXN
read219	HYDROG-RXN
read220	RXN-16420
read221	RXN0-4141
read222	RXN0-5256
read223	CATECHOL-12-DIOXYGENASE-RXN
read224	RXN-8665
read225	CATECHOL-2-3-DIOXYGENASE-RXN
read226	RXN-13704
read227	RXN-11218
read228	CATECHOL-23-DIOXYGENASE-RXN
read229	RXN-11219
read230	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read231	RXN-10815
read232	RXN-9731
read233	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read234	RXN-10137
read235	1.13.11.49-RXN
read236	HOMOGENTISATE-12-DIOXYGENASE-RXN
read237	RXN-7973
read238	RXN-698
read239	RXN-7974
read240	1.13.11.6-RXN
read241	RXN-8771
read242	1.13.11.9-RXN
read243	RXN-16322
read244	2-NITROPROPANE-DIOXYGENASE-RXN
read245	RXN0-299
read246	1.14.11.2-RXN
read247	RXN0-984
read248	RXN-18739
read249	RXN0-986
read250	RXN0-7280
read251	RXN-12353
read252	RXN-18737
read253	RXN-18738
read254	R621-RXN
read255	RXN-9912
read256	RXN-10078
read257	SALICYLATE-1-MONOOXYGENASE-RXN
read258	RXN-10079
read259	RXN-9914
read260	RXN-9409
read261	RXN-9407
read262	RXN-9408
read263	RXN-10040
read264	MHPHYDROXY-RXN
read265	RXN0-2042
read266	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read267	RXN-2401
read268	CYCLOHEXANONE-MONOOXYGENASE-RXN
read269	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read270	RXN-13191
read271	RXN-10891
read272	R321-RXN
read273	KYNURENINE-3-MONOOXYGENASE-RXN
read274	RXN66-600
read275	RXN66-597
read276	RXN66-591
read277	RXN-11056
read278	RXN-17627
read279	RXN66-598
read280	RXN-13064
read281	RXN66-595
read282	UNSPECIFIC-MONOOXYGENASE-RXN
read283	RXN66-599
read284	RXN66-596
read285	RXN-8872
read286	RXN66-169
read287	RXN66-163
read288	RXN-11057
read289	RXN66-181
read290	RXN66-146
read291	RXN-8630
read292	RXN66-161
read293	RXN66-589
read294	HEME-OXYGENASE-DECYCLIZING-RXN
read295	RXN0-6973
read296	RXN-13418
read297	RXN0-280
read298	RXN-15341
read299	RXN-8505
read300	ALKANE-1-MONOOXYGENASE-RXN
read301	RXN66-569
read302	RXN-13907
read303	RXN-14206
read304	1.14.18.2-RXN
read305	RXN-10664
read306	1.14.19.1-RXN
read307	RXN-8389
read308	RXN-7903
read309	RXN-13426
read310	RXN-16065
read311	1.14.19.3-RXN
read312	RXN-16132
read313	RXN-17112
read314	RXN-10842
read315	RXN-12886
read316	RXN0-6444
read317	RXN-14430
read318	SUPEROX-DISMUT-RXN
read319	1.15.1.2-RXN
read320	RXN0-1483
read321	RXN-15294
read322	1.17.1.1-RXN
read323	RXN0-901
read324	RXN-7682
read325	RXN-14014
read326	ADPREDUCT-RXN
read327	RXN0-747
read328	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read329	RXN0-748
read330	UDPREDUCT-RXN
read331	CDPREDUCT-RXN
read332	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read333	GDPREDUCT-RXN
read334	RXN0-722
read335	1.17.4.2-RXN
read336	RXN0-882
read337	RXN-15878
read338	RXN-12104
read339	RUBREDOXIN--NAD+-REDUCTASE-RXN
read340	RXN-17897
read341	1.18.1.2-RXN
read342	RXN-12365
read343	FERREDOXIN--NAD+-REDUCTASE-RXN
read344	NITROGENASE-RXN
read345	RXN-13671
read346	ACETALD-DEHYDROG-RXN
read347	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read348	GAPOXNPHOSPHN-RXN
read349	RXN0-5293
read350	RXN-9958
read351	RXN-2902
read352	AMINOBUTDEHYDROG-RXN
read353	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read354	GLYCOLALD-DEHYDROG-RXN
read355	LACTALDDEHYDROG-RXN
read356	RXN-11213
read357	1.2.1.27-RXN
read358	RXN-17808
read359	RXN66-3
read360	RXN-16655
read361	RXN-14224
read362	RXN-37
read363	RXN6666-5
read364	RXN-9758
read365	RXN-10780
read366	RXN-10917
read367	R222-RXN
read368	RXN-16656
read369	RXN-14225
read370	RXN-3443
read371	RXN-16653
read372	RXN-10715
read373	RXN-10089
read374	RXN-10912
read375	RXN-4142
read376	RXN66-479
read377	RXN66-476
read378	RXN-14280
read379	RXN-16654
read380	RXN66-472
read381	ALDHDEHYDROG-RXN
read382	1.2.1.31-RXN
read383	ALLYSINE-DEHYDROG-RXN
read384	RXN-8837
read385	RXN-8831
read386	1.2.1.32-RXN
read387	N-ACETYLGLUTPREDUCT-RXN
read388	RXN-15006
read389	RXN-6002
read390	ALDXANAU-RXN
read391	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read392	RXN0-3962
read393	GLUTSEMIALDEHYDROG-RXN
read394	FORMALDEHYDE-DEHYDROGENASE-RXN
read395	RXN-1241
read396	GLUTRNAREDUCT-RXN
read397	SUCCGLUALDDEHYD-RXN
read398	RXN-8891
read399	SUCCSEMIALDDEHYDROG-RXN
read400	BADH-RXN
read401	RXN-8527
read402	RXN-15728
read403	RXN-12736
read404	RXN-15729
read405	RXN-14116
read406	1.2.1.9-RXN
read407	RXNMETA-12672
read408	RXN0-1134
read409	2OXOGLUTDECARB-RXN
read410	KETOISOCAPROATE-RXN
read411	METHYLVALERATE-RXN
read412	1.2.4.4-RXN
read413	RXN-11496
read414	RXN-11496-YEAST
read415	PYRUFLAVREDUCT-RXN
read416	PYFLAVOXRE-RXN
read417	RXN-14474
read418	2-OXOGLUTARATE-SYNTHASE-RXN
read419	1.2.7.4-RXN
read420	1.2.7.8-RXN
read421	RXN-982
read422	RXN-11189
read423	1.21.4.1-RXN
read424	RXN-7566
read425	1.21.4.4-RXN
read426	RXN-10620
read427	RXN0-6565
read428	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read429	RXN-9534
read430	ENOYL-ACP-REDUCT-NADPH-RXN
read431	RXN-9542
read432	RXN-9538
read433	RXN-9515
read434	RXN3O-5293
read435	RXN-9530
read436	RXN-9526
read437	RXN-9521
read438	RXN-8765
read439	PREPHENATEDEHYDROG-RXN
read440	OROTATE-REDUCTASE-NADH-RXN
read441	CORTISONE-ALPHA-REDUCTASE-RXN
read442	1.3.99.5-RXN
read443	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read444	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read445	RXN66-343
read446	2-ENOATE-REDUCTASE-RXN
read447	RXN-7911
read448	RXN-7835
read449	RXN-14776
read450	DIENOYLCOAREDUCT-RXN
read451	RXN-14790
read452	RXN-12521
read453	RXN-14715
read454	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read455	RXN-12558
read456	RXN-12559
read457	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read458	RXN-17524
read459	1.3.1.54-RXN
read460	RXN-11696
read461	RXN-5286
read462	RXN1F-72
read463	DIMETHUROPORDEHYDROG-RXN
read464	RXN-10625
read465	RXN-17428
read466	RXN-8957
read467	RXN-18384
read468	RXN-11726
read469	RXN1G-488
read470	RXN-10657
read471	RXN-11482
read472	RXN-16632
read473	RXN-9663
read474	RXN-9660
read475	RXN-10661
read476	RXN0-2145
read477	RXN-9657
read478	RXN-16620
read479	RXN1G-395
read480	RXN-10062
read481	RXN1G-526
read482	RXN-9661
read483	RXN-9658
read484	RXN-16624
read485	RXN-9558
read486	ENOYL-ACP-REDUCT-NADH-RXN
read487	RXN-9635
read488	RXN-11478
read489	RXN-9662
read490	RXN-16628
read491	RXN-9659
read492	UDPNACETYLMURAMATEDEHYDROG-RXN
read493	RXN-11181
read494	RXN0-1461
read495	PROTOPORGENOXI-RXN
read496	RXN-18461
read497	RXN-15977
read498	RXN-17113
read499	RXN-14789
read500	RXN-14796
read501	RXN-16134
read502	RXN-14576
read503	RXN-11026
read504	RXN-12669
read505	RXN-18383
read506	RXN-10696
read507	RXN-14771
read508	RXN-10706
read509	RXN-12518
read510	RXN-14775
read511	RXN-14785
read512	RXN-10707
read513	RXN-15378
read514	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read515	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read516	RXN-14971
read517	RXN0-6491
read518	RXN0-6554
read519	DIHYDROOROTATE-DEHYDROGENASE-RXN
read520	RXN-14963
read521	R601-RXN
read522	RXN-14970
read523	RXN-17485
read524	RXN-11902
read525	PROPCOASYN-RXN
read526	RXN-13449
read527	BUTYRYL-COA-DEHYDROGENASE-RXN
read528	RXN0-2301
read529	GLUTARYL-COA-DEHYDROGENASE-RXN
read530	RXN-14262
read531	RXN-11734
read532	RXN-14278
read533	RXN-14229
read534	RXN-13615
read535	RXN-9929
read536	1.3.99.16-RXN
read537	RXN-12411
read538	RXN-11647
read539	RXN-12247
read540	RXN-12410
read541	RXN-12414
read542	2-FUROYL-COA-DEHYDROGENASE-RXN
read543	ALANINE-DEHYDROGENASE-RXN
read544	1.4.1.11-RXN
read545	GLUTAMATESYN-RXN
read546	GLUTAMATE-SYNTHASE-NADH-RXN
read547	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read548	GLUTAMATE-DEHYDROGENASE-RXN
read549	1.4.1.21-RXN
read550	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read551	GLUTDEHYD-RXN
read552	ILEDEAMINE-RXN
read553	LEUCINE-DEHYDROGENASE-RXN
read554	L-ASPARTATE-OXID-RXN
read555	1.4.3.19-RXN
read556	RXN-8672
read557	RXN-17951
read558	RXN-8673
read559	RXN-8674
read560	AMACETOXID-RXN
read561	RXN-9597
read562	AMINEPHEN-RXN
read563	AMINEOXID-RXN
read564	RXN-10910
read565	RXN-10907
read566	RXN-5821
read567	RXN-10908
read568	RXN-9598
read569	RXN-10817
read570	RXN-10778
read571	RXN-1
read572	RXN6666-4
read573	RXN-11067
read574	RXN-10913
read575	RXN-1401
read576	PNPOXI-RXN
read577	PMPOXI-RXN
read578	GCVP-RXN
read579	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read580	RXN-7563
read581	RXN66-546
read582	PYRROLINECARBREDUCT-RXN
read583	1.5.1.20-RXN
read584	1.5.1.25-RXN
read585	1.5.1.28-RXN
read586	RXN-19329
read587	DIHYDROFOLATEREDUCT-RXN
read588	RXN-18357
read589	RXN-14245
read590	RXN-13909
read591	1.5.1.34-RXN
read592	RXN-12444
read593	FMNREDUCT-RXN
read594	RXN-10029
read595	METHYLENETHFDEHYDROG-NADP-RXN
read596	1.5.1.7-RXN
read597	SARCOX-RXN
read598	1.5.5.1-RXN-YEAST
read599	RXN66-550
read600	RXN0-7008
read601	RXN-14903
read602	1.5.8.1-RXN
read603	1.5.8.2-RXN
read604	METHELENE-THMPT-OXI-RXN
read605	PYRNUTRANSHYDROGEN-RXN
read606	NQOR-RXN
read607	RXN-19671
read608	RXN-12303
read609	QOR-RXN
read610	NADH-DEHYDROGENASE-RXN
read611	RXN0-4022
read612	RXN-13854
read613	GMP-REDUCT-RXN
read614	NITRITE-REDUCTASE-CYTOCHROME-RXN
read615	RXN-15838
read616	RXN-18605
read617	1.7.2.2-RXN
read618	RXN-19619
read619	RXN-19618
read620	RXN-19617
read621	1.7.2.3-RXN
read622	RXN-12130
read623	NITRIC-OXIDE-REDUCTASE-RXN
read624	URATE-OXIDASE-RXN
read625	FERREDOXIN--NITRITE-REDUCTASE-RXN
read626	HYDROXYLAMINE-REDUCTASE-RXN
read627	1.8.1.15-RXN
read628	SULFITE-REDUCT-RXN
read629	RXN-7719
read630	RXN0-1132
read631	RXN-8629
read632	1.8.1.4-RXN
read633	RXN-7716
read634	GLUTATHIONE-REDUCT-NADPH-RXN
read635	1.6.4.4-RXN
read636	THIOREDOXIN-REDUCT-NADPH-RXN
read637	RXN-8668
read638	1.8.4.12-RXN
read639	1.8.4.8-RXN
read640	1.8.5.2-RXN
read641	DIMESULFREDUCT-RXN
read642	RXN-20076
read643	SULFITE-REDUCTASE-FERREDOXIN-RXN
read644	1.8.98.1-RXN
read645	ADENYLYLSULFATE-REDUCTASE-RXN
read646	CYTOCHROME-C-OXIDASE-RXN
read647	RXN-15830
read648	TDCEACT-RXN
read649	RXN0-2101
read650	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read651	MMUM-RXN
read652	RXN-13403
read653	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
read654	HOMOCYSMETB12-RXN
read655	2.1.1.130-RXN
read656	2.1.1.131-RXN
read657	2.1.1.132-RXN
read658	2.1.1.133-RXN
read659	HOMOCYSMET-RXN
read660	RXN-12730
read661	RXN0-2441
read662	RXN-8850
read663	2.1.1.151-RXN
read664	RXN-8760
read665	R322-RXN
read666	RXN-9220
read667	RXN-9366
read668	RXN-11046
read669	RXN-9363
read670	RXN-9205
read671	RXN-19667
read672	RXN-9361
read673	RXN-14177
read674	RXN-9362
read675	RXN-9191
read676	ADOMET-DMK-METHYLTRANSFER-RXN
read677	RXN-11845
read678	2.1.1.17-RXN
read679	RXN-11578
read680	RXN0-6515
read681	RXN-11576
read682	RXN-11574
read683	RXN-11591
read684	RXN-11592
read685	RXN-11596
read686	RXN-11633
read687	RXN-11597
read688	RXN-11588
read689	RXN-11573
read690	RXN-11601
read691	RXN-11602
read692	RXN-11586
read693	RXN-11598
read694	RXN-8764
read695	RXN-11475
read696	RXN-11637
read697	RXN-11638
read698	RXN-11754
read699	RXN3O-54
read700	RXN-9235
read701	RXN-9242
read702	RXN-14296
read703	RXN-9227
read704	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read705	RXN-11865
read706	RXN-11860
read707	RXN-10669
read708	RXN-12472
read709	RXN-12469
read710	RXN-12466
read711	RXN-12160
read712	RXN-9225
read713	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read714	RXN-9233
read715	RXN-9240
read716	RXN-12480
read717	RXN-12463
read718	RXN-12462
read719	RXN-12458
read720	RXN-14517
read721	RXN0-6731
read722	RXN-12908
read723	METHCOCLTH-RXN
read724	RXN-17760
read725	RXN0-6950
read726	RXN0-6998
read727	RXN-8762
read728	RXN-14992
read729	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read730	2.1.1.34-RXN
read731	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read732	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read733	2.1.1.44-RXN
read734	RXN-14437
read735	RXN-14438
read736	RXN-14431
read737	THYMIDYLATESYN-RXN
read738	2.1.1.63-RXN
read739	RXN-17824
read740	RXN-9237
read741	RXN-11758
read742	DHHB-METHYLTRANSFER-RXN
read743	2.1.1.64-RXN
read744	RXN-9229
read745	RXN3O-102
read746	RXN-14293
read747	2.1.1.71-RXN
read748	RXN4FS-2
read749	2.1.1.72-RXN
read750	2.1.1.74-RXN
read751	2.1.1.77-RXN
read752	RXN1G-2544
read753	2.1.1.79-RXN
read754	RXN-7421
read755	RXN1G-3641
read756	CHER-RXN
read757	GLYOHMETRANS-RXN
read758	GCVT-RXN
read759	RXN-15635
read760	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read761	GART-RXN
read762	AICARTRANSFORM-RXN
read763	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read764	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read765	2.1.3.1-RXN
read766	RXN-9778
read767	ASPCARBTRANS-RXN
read768	ORNCARBAMTRANSFER-RXN
read769	RXN-13482
read770	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read771	GLYCINE-AMIDINOTRANSFERASE-RXN
read772	RXN-8348
read773	1TRANSKETO-RXN
read774	2TRANSKETO-RXN
read775	TRANSALDOL-RXN
read776	ACETOOHBUTSYN-RXN
read777	ACETOLACTSYN-RXN
read778	DXS-RXN
read779	2.5.1.64-RXN
read780	RXN0-6948
read781	N-ACETYLTRANSFER-RXN
read782	2.3.1.101-RXN
read783	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read784	RXN-7561
read785	TETHYDPICSUCC-RXN
read786	2.3.1.118-RXN
read787	RXN0-1133
read788	DIHYDLIPACETRANS-RXN
read789	RXN1G-874
read790	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read791	RXN-17018
read792	RXN-17016
read793	RXN-17017
read794	RXN-10462
read795	RXN-15045
read796	RXN-13805
read797	RXN-16117
read798	RXN-16024
read799	RXN-1381
read800	2.3.1.157-RXN
read801	METHYLACETOACETYLCOATHIOL-RXN
read802	RXN-17787
read803	RXN-17116
read804	RXN-12561
read805	RXN-10701
read806	RXN-14277
read807	RXN-20153
read808	RXN-14274
read809	RXN-17778
read810	RXN-13617
read811	RXN-17791
read812	RXN-14799
read813	RXN-12565
read814	RXN-16137
read815	RXN-14793
read816	RXN-10699
read817	RXN-17782
read818	RXN-14774
read819	RXN-11246
read820	RXN-17795
read821	RXN-14803
read822	RXN-14268
read823	RXN-19804
read824	KETOACYLCOATHIOL-RXN
read825	RXN-19800
read826	RXN-12751
read827	ACETYL-COA-ACETYLTRANSFER-RXN
read828	RXN-10700
read829	RXN-17799
read830	RXN-12710
read831	RXN-14788
read832	RXN-14394
read833	RXN-8809
read834	2.3.1.164-RXN
read835	MBCOA-DHLIPOAMIDE-RXN
read836	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read837	2.3.1.168-RXN
read838	ACETYLSYNCLTH-RXN
read839	R102-RXN
read840	RXN-9516
read841	RXN-16625
read842	3-OXOACYL-ACP-SYNTH-BASE-RXN
read843	RXN-9531
read844	RXN-10654
read845	RXN1G-460
read846	RXN-11479
read847	RXN-9527
read848	RXN-16615
read849	2.3.1.41-RXN
read850	RXN-9523
read851	RXN-16629
read852	2.3.1.179-RXN
read853	3-OXOACYL-ACP-SYNTH-RXN
read854	RXN-9535
read855	RXN-10658
read856	RXN3O-1803
read857	RXN0-2141
read858	RXN-9539
read859	RXN-16621
read860	RXN-8391
read861	RXN-11474
read862	GALACTOACETYLTRAN-RXN
read863	2.3.1.180-RXN
read864	RXN-13037
read865	RXN0-947
read866	RXN-7743
read867	RXN-9382
read868	RXN-10837
read869	RXN-9729
read870	RXN1G-4
read871	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read872	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read873	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN
read874	RXN-13589
read875	RXN-10000
read876	RXN-14718
read877	RXN-14719
read878	RXN-14570
read879	LAUROYLACYLTRAN-RXN
read880	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read881	AKBLIG-RXN
read882	SERINE-O-ACETTRAN-RXN
read883	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read884	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read885	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read886	MALONYL-COA-ACP-TRANSACYL-RXN
read887	ACYLGPEACYLTRANS-RXN
read888	RXN-9652
read889	RXN-9648
read890	RXN1G-499
read891	RXN-9653
read892	RXN-9650
read893	RXN1G-445
read894	RXN-10059
read895	RXN-9654
read896	RXN-9651
read897	RXN1G-368
read898	RXN-9632
read899	HOMSUCTRAN-RXN
read900	7KAPSYN-RXN
read901	RXN-11484
read902	HISTONE-ACETYLTRANSFERASE-RXN
read903	RXN0-6705
read904	RXN-17015
read905	RXN-17012
read906	RXN-16032
read907	RXN0-5514
read908	RXN-17022
read909	RXN-17019
read910	RXN-1623
read911	RXN-17013
read912	RXN-17009
read913	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read914	RXN-17023
read915	RXN-17020
read916	RXN-17014
read917	RXN-17024
read918	RXN-16076
read919	RXN-17729
read920	RXN-16067
read921	RXN-17010
read922	RXN-16077
read923	RXN-15043
read924	RXN-17011
read925	RXN-16118
read926	RXN-16025
read927	RXN-17008
read928	RXN-17021
read929	PYRUVFORMLY-RXN
read930	RXN-19536
read931	RXN-0
read932	RXN-9939
read933	RXN0-7165
read934	DIAMACTRANS-RXN
read935	SPERMACTRAN-RXN
read936	RXN-12667
read937	RXN0-1147
read938	MALTACETYLTRAN-RXN
read939	PHOSACETYLTRANS-RXN
read940	AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
read941	AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN
read942	2.3.1.89-RXN
read943	2.3.2.10-RXN
read944	RXN-11310
read945	RXN-11295
read946	RXN66-336
read947	RXN-6601
read948	GAMMA-GLUTAMYLTRANSFERASE-RXN
read949	RXN-9157
read950	RXN-18092
read951	LYSYLTRANSFERASE-RXN
read952	RXN-19145
read953	RXN-17846
read954	RXN-17847
read955	LEUCYLTRANSFERASE-RXN
read956	RXN-17848
read957	RXN-17890
read958	RXN-17891
read959	RXN-17888
read960	RXN-17889
read961	ARGINYLTRANSFERASE-RXN
read962	CITSYN-RXN
