read0	RXN-7700
read70	GLYCOLATE-REDUCTASE-RXN
read71	1.1.1.261-RXN
read72	RXN-13179
read73	1.1.1.264-RXN
read74	L-IDONATE-2-DEHYDROGENASE-RXN
read75	DXPREDISOM-RXN
read76	L-LACTATE-DEHYDROGENASE-RXN
read77	1.1.1.271-RXN
read78	RXN-16003
read79	DLACTDEHYDROGNAD-RXN
read80	RXN-2962
read81	RXN-17884
read82	GLYCERATE-DEHYDROGENASE-RXN
read83	ERYTHRON4PDEHYDROG-RXN
read84	1.1.1.292-RXN
read85	HOMOSERDEHYDROG-RXN
read86	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read87	RXN-10841
read88	RXN-14171
read89	RXN-10057
read90	RXN-11036
read91	RXN-11032
read92	RXN-18814
read93	1.2.1.66-RXN
read94	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read95	RXN-11689
read96	RXN-13069
read97	RXN-11081
read98	RXN-13585
read99	UDPMANNACADEHYDROG-RXN
read100	RXN-11690
read101	RXN-3341
read102	RXN0-7020
read103	RXN-16133
read104	RXN-10698
read105	RXN-17781
read106	RXN-11245
read107	RXN-17794
read108	RXN-12705
read109	RXN-12570
read110	OHACYL-COA-DEHYDROG-RXN
read111	RXN-19803
read112	RXN0-2044
read113	RXN-10702
read114	RXN-12750
read115	RXN-17798
read116	RXN-10703
read117	RXN-17786
read118	RXN-12490
read119	RXN-17777
read120	RXN-11662
read121	RXN-17790
read122	RXN-13279
read123	RXN-5901
read124	RXN-12560
read125	RXN-14819
read126	RXN-14994
read127	RXN-14148
read128	MALATE-DEH-RXN
read129	RXN-13779
read130	1.1.1.39-RXN
read131	RXN-15920
read132	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read133	MALIC-NADP-RXN
read134	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read135	ISOCITDEH-RXN
read136	RXN-9952
read137	GLUCOSE-1-DEHYDROGENASE-RXN
read138	GALACTODEHYDROG-RXN
read139	GLU6PDEHYDROG-RXN
read140	RIBITOL-2-DEHYDROGENASE-RXN
read141	MANNONOXIDOREDUCT-RXN
read142	ALTRO-OXIDOREDUCT-RXN
read143	GLYCDEH-RXN
read144	TSA-REDUCT-RXN
read145	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read146	MANNITOL-2-DEHYDROGENASE-RXN
read147	GLUCONATE-5-DEHYDROGENASE-RXN
read148	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read149	GLYCOLALDREDUCT-RXN
read150	LACTALDREDUCT-RXN
read151	RXN-8641
read152	GLYOXYLATE-REDUCTASE-NADP+-RXN
read153	HYDROXYPYRUVATE-REDUCTASE-RXN
read154	1.1.1.83-RXN
read155	RXN-13158
read156	RXNQT-4178
read157	RXNQT-4174
read158	RXNQT-4171
read159	RXNQT-4168
read160	RXNQT-4165
read161	RXN-14986
read162	ACETOOHBUTREDUCTOISOM-RXN
read163	ACETOLACTREDUCTOISOM-RXN
read164	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
read165	RXN-19387
read166	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read167	RXN0-5141
read168	TARTRATE-DEHYDROGENASE-RXN
read169	RXN-8643
read170	GLYC3PDEHYDROGBIOSYN-RXN
read171	PGLYCDEHYDROG-RXN
read172	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read173	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read174	RXN-2861
read175	RXN-11332
read176	MOXXANAU-RXN
read177	RXN-11333
read178	RXN-969
read179	S-2-HYDROXY-ACID-OXIDASE-RXN
read180	CHOLESTEROL-OXIDASE-RXN
read181	RXN-12778
read182	RXN-13689
read183	RXN0-6373
read184	GLYC3PDEHYDROG-RXN
read185	RXN-15740
read186	RXN-15745
read187	RXN0-5258-Yeast
read188	RXN0-5260
read189	RXNI-3
read190	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read191	RXN-11283
read192	RXN-11080
read193	RXN0-7230
read194	CHD-RXN
read195	1.1.99.28-RXN
read196	RXN-14204
read197	GLUCONATE-2-DEHYDROGENASE-RXN
read198	CHLORIDE-PEROXIDASE-RXN
read199	1.11.1.15-RXN
read200	RXN-8667
read201	CATAL-RXN
read202	CYTOCHROME-C-PEROXIDASE-RXN
read203	RXN66-1
read204	RXN-14189
read205	GLUTATHIONE-PEROXIDASE-RXN
read206	1.12.1.3-RXN
read207	1.12.5.1-RXN
read208	HYDROG-RXN
read209	RXN-16420
read210	RXN0-4141
read211	RXN0-5256
read212	CATECHOL-12-DIOXYGENASE-RXN
read213	RXN-8665
read214	CATECHOL-2-3-DIOXYGENASE-RXN
read215	RXN-13704
read216	RXN-11218
read217	CATECHOL-23-DIOXYGENASE-RXN
read218	RXN-11219
read219	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read220	RXN-10815
read221	RXN-9731
read222	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read223	RXN-10137
read224	1.13.11.49-RXN
read225	HOMOGENTISATE-12-DIOXYGENASE-RXN
read226	1.13.11.6-RXN
read227	RXN-8771
read228	1.13.11.9-RXN
read229	RXN-16322
read230	2-NITROPROPANE-DIOXYGENASE-RXN
read231	RXN0-299
read232	1.14.11.2-RXN
read233	RXN0-984
read234	RXN-18739
read235	RXN0-986
read236	RXN0-7280
read237	RXN-12353
read238	RXN-18737
read239	RXN-18738
read240	R621-RXN
read241	RXN-9912
read242	RXN-10078
read243	SALICYLATE-1-MONOOXYGENASE-RXN
read244	RXN-10079
read245	RXN-9914
read246	RXN-9409
read247	RXN-9407
read248	RXN-9408
read249	RXN-10040
read250	MHPHYDROXY-RXN
read251	RXN0-2042
read252	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read253	RXN-2401
read254	CYCLOHEXANONE-MONOOXYGENASE-RXN
read255	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read256	RXN-13191
read257	RXN-10891
read258	R321-RXN
read259	RXN66-600
read260	RXN66-597
read261	RXN66-591
read262	RXN-11056
read263	RXN-17627
read264	RXN66-598
read265	RXN-13064
read266	RXN66-595
read267	UNSPECIFIC-MONOOXYGENASE-RXN
read268	RXN66-599
read269	RXN66-596
read270	RXN-8872
read271	RXN66-169
read272	RXN66-163
read273	RXN-11057
read274	RXN66-181
read275	RXN66-146
read276	RXN-8630
read277	RXN66-161
read278	RXN66-589
read279	HEME-OXYGENASE-DECYCLIZING-RXN
read280	RXN0-6973
read281	RXN-13418
read282	RXN0-280
read283	RXN-15341
read284	RXN-8505
read285	RXN66-569
read286	RXN-13907
read287	RXN-14206
read288	1.14.18.2-RXN
read289	RXN-10664
read290	1.14.19.1-RXN
read291	RXN-13426
read292	RXN-16065
read293	1.14.19.3-RXN
read294	RXN-16132
read295	RXN-17112
read296	RXN-10842
read297	RXN-12886
read298	RXN0-6444
read299	RXN-14430
read300	SUPEROX-DISMUT-RXN
read301	1.15.1.2-RXN
read302	RXN0-1483
read303	RXN-15294
read304	RXN0-901
read305	RXN-7682
read306	RXN-14014
read307	ADPREDUCT-RXN
read308	RXN0-747
read309	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read310	RXN0-748
read311	UDPREDUCT-RXN
read312	CDPREDUCT-RXN
read313	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read314	GDPREDUCT-RXN
read315	RXN0-722
read316	1.17.4.2-RXN
read317	RXN0-882
read318	RXN-15878
read319	RXN-12104
read320	RUBREDOXIN--NAD+-REDUCTASE-RXN
read321	RXN-17897
read322	1.18.1.2-RXN
read323	RXN-12365
read324	FERREDOXIN--NAD+-REDUCTASE-RXN
read325	NITROGENASE-RXN
read326	RXN-13671
read327	ACETALD-DEHYDROG-RXN
read328	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read329	GAPOXNPHOSPHN-RXN
read330	RXN0-5293
read331	RXN-9958
read332	RXN-2902
read333	AMINOBUTDEHYDROG-RXN
read334	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read335	GLYCOLALD-DEHYDROG-RXN
read336	LACTALDDEHYDROG-RXN
read337	RXN-11213
read338	1.2.1.27-RXN
read339	RXN-17808
read340	RXN66-3
read341	RXN-16655
read342	RXN-14224
read343	RXN-37
read344	RXN6666-5
read345	RXN-9758
read346	RXN-10780
read347	RXN-10917
read348	R222-RXN
read349	RXN-16656
read350	RXN-14225
read351	RXN-3443
read352	RXN-16653
read353	RXN-10715
read354	RXN-10089
read355	RXN-10912
read356	RXN-4142
read357	RXN66-479
read358	RXN66-476
read359	RXN-14280
read360	RXN-16654
read361	RXN66-472
read362	ALDHDEHYDROG-RXN
read363	1.2.1.31-RXN
read364	ALLYSINE-DEHYDROG-RXN
read365	N-ACETYLGLUTPREDUCT-RXN
read366	RXN-15006
read367	RXN-6002
read368	ALDXANAU-RXN
read369	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read370	RXN0-3962
read371	GLUTSEMIALDEHYDROG-RXN
read372	FORMALDEHYDE-DEHYDROGENASE-RXN
read373	RXN-1241
read374	GLUTRNAREDUCT-RXN
read375	SUCCGLUALDDEHYD-RXN
read376	RXN-8891
read377	SUCCSEMIALDDEHYDROG-RXN
read378	BADH-RXN
read379	RXN-15728
read380	RXN-12736
read381	RXN-15729
read382	RXN-14116
read383	1.2.1.9-RXN
read384	RXNMETA-12672
read385	RXN0-1134
read386	2OXOGLUTDECARB-RXN
read387	KETOISOCAPROATE-RXN
read388	METHYLVALERATE-RXN
read389	1.2.4.4-RXN
read390	RXN-11496
read391	RXN-11496-YEAST
read392	PYRUFLAVREDUCT-RXN
read393	PYFLAVOXRE-RXN
read394	RXN-14474
read395	2-OXOGLUTARATE-SYNTHASE-RXN
read396	1.2.7.4-RXN
read397	1.2.7.8-RXN
read398	RXN-982
read399	RXN-11189
read400	RXN-7566
read401	1.21.4.4-RXN
read402	RXN-10620
read403	RXN0-6565
read404	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read405	RXN-9534
read406	ENOYL-ACP-REDUCT-NADPH-RXN
read407	RXN-9542
read408	RXN-9538
read409	RXN-9515
read410	RXN3O-5293
read411	RXN-9530
read412	RXN-9526
read413	RXN-9521
read414	RXN-8765
read415	PREPHENATEDEHYDROG-RXN
read416	OROTATE-REDUCTASE-NADH-RXN
read417	CORTISONE-ALPHA-REDUCTASE-RXN
read418	1.3.99.5-RXN
read419	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read420	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read421	RXN66-343
read422	2-ENOATE-REDUCTASE-RXN
read423	RXN-7911
read424	RXN-7835
read425	RXN-14776
read426	DIENOYLCOAREDUCT-RXN
read427	RXN-14790
read428	RXN-12521
read429	RXN-14715
read430	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read431	RXN-12558
read432	RXN-12559
read433	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read434	RXN-17524
read435	1.3.1.54-RXN
read436	RXN-11696
read437	RXN-5286
read438	RXN1F-72
read439	DIMETHUROPORDEHYDROG-RXN
read440	RXN-10625
read441	RXN-17428
read442	RXN-8957
read443	RXN-18384
read444	RXN-11726
read445	RXN1G-488
read446	RXN-10657
read447	RXN-11482
read448	RXN-16632
read449	RXN-9663
read450	RXN-9660
read451	RXN-10661
read452	RXN0-2145
read453	RXN-9657
read454	RXN-16620
read455	RXN1G-395
read456	RXN-10062
read457	RXN1G-526
read458	RXN-9661
read459	RXN-9658
read460	RXN-16624
read461	RXN-9558
read462	ENOYL-ACP-REDUCT-NADH-RXN
read463	RXN-9635
read464	RXN-11478
read465	RXN-9662
read466	RXN-16628
read467	RXN-9659
read468	UDPNACETYLMURAMATEDEHYDROG-RXN
read469	RXN-11181
read470	RXN0-1461
read471	PROTOPORGENOXI-RXN
read472	RXN-18461
read473	RXN-15977
read474	RXN-17113
read475	RXN-14789
read476	RXN-14796
read477	RXN-16134
read478	RXN-14576
read479	RXN-11026
read480	RXN-12669
read481	RXN-18383
read482	RXN-10696
read483	RXN-14771
read484	RXN-10706
read485	RXN-12518
read486	RXN-14775
read487	RXN-14785
read488	RXN-10707
read489	RXN-15378
read490	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read491	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read492	RXN-14971
read493	RXN0-6491
read494	RXN0-6554
read495	DIHYDROOROTATE-DEHYDROGENASE-RXN
read496	RXN-14963
read497	R601-RXN
read498	RXN-14970
read499	RXN-17485
read500	RXN-11902
read501	PROPCOASYN-RXN
read502	RXN-13449
read503	BUTYRYL-COA-DEHYDROGENASE-RXN
read504	RXN0-2301
read505	GLUTARYL-COA-DEHYDROGENASE-RXN
read506	RXN-14262
read507	RXN-11734
read508	RXN-14278
read509	RXN-14229
read510	RXN-13615
read511	RXN-9929
read512	1.3.99.16-RXN
read513	RXN-12411
read514	RXN-11647
read515	RXN-12247
read516	RXN-12410
read517	RXN-12414
read518	2-FUROYL-COA-DEHYDROGENASE-RXN
read519	ALANINE-DEHYDROGENASE-RXN
read520	1.4.1.11-RXN
read521	GLUTAMATESYN-RXN
read522	GLUTAMATE-SYNTHASE-NADH-RXN
read523	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read524	GLUTAMATE-DEHYDROGENASE-RXN
read525	1.4.1.21-RXN
read526	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read527	GLUTDEHYD-RXN
read528	ILEDEAMINE-RXN
read529	LEUCINE-DEHYDROGENASE-RXN
read530	L-ASPARTATE-OXID-RXN
read531	1.4.3.19-RXN
read532	RXN-8672
read533	RXN-17951
read534	RXN-8673
read535	RXN-8674
read536	AMACETOXID-RXN
read537	RXN-9597
read538	AMINEPHEN-RXN
read539	AMINEOXID-RXN
read540	RXN-10910
read541	RXN-10907
read542	RXN-5821
read543	RXN-10908
read544	RXN-9598
read545	RXN-10817
read546	RXN-10778
read547	RXN-1
read548	RXN6666-4
read549	RXN-11067
read550	RXN-10913
read551	RXN-1401
read552	PNPOXI-RXN
read553	PMPOXI-RXN
read554	GCVP-RXN
read555	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read556	RXN-7563
read557	RXN66-546
read558	PYRROLINECARBREDUCT-RXN
read559	1.5.1.20-RXN
read560	1.5.1.25-RXN
read561	1.5.1.28-RXN
read562	RXN-19329
read563	DIHYDROFOLATEREDUCT-RXN
read564	RXN-18357
read565	RXN-14245
read566	RXN-13909
read567	1.5.1.34-RXN
read568	RXN-12444
read569	FMNREDUCT-RXN
read570	RXN-10029
read571	METHYLENETHFDEHYDROG-NADP-RXN
read572	1.5.1.7-RXN
read573	SARCOX-RXN
read574	1.5.5.1-RXN-YEAST
read575	RXN66-550
read576	RXN0-7008
read577	RXN-14903
read578	1.5.8.1-RXN
read579	1.5.8.2-RXN
read580	METHELENE-THMPT-OXI-RXN
read581	PYRNUTRANSHYDROGEN-RXN
read582	NQOR-RXN
read583	RXN-19671
read584	RXN-12303
read585	QOR-RXN
read586	NADH-DEHYDROGENASE-RXN
read587	RXN0-4022
read588	RXN-13854
read589	GMP-REDUCT-RXN
read590	NITRITE-REDUCTASE-CYTOCHROME-RXN
read591	RXN-15838
read592	RXN-18605
read593	1.7.2.2-RXN
read594	RXN-19619
read595	RXN-19618
read596	RXN-19617
read597	1.7.2.3-RXN
read598	RXN-12130
read599	NITRIC-OXIDE-REDUCTASE-RXN
read600	URATE-OXIDASE-RXN
read601	FERREDOXIN--NITRITE-REDUCTASE-RXN
read602	HYDROXYLAMINE-REDUCTASE-RXN
read603	1.8.1.15-RXN
read604	SULFITE-REDUCT-RXN
read605	RXN-7719
read606	RXN0-1132
read607	RXN-8629
read608	1.8.1.4-RXN
read609	RXN-7716
read610	GLUTATHIONE-REDUCT-NADPH-RXN
read611	1.6.4.4-RXN
read612	THIOREDOXIN-REDUCT-NADPH-RXN
read613	RXN-8668
read614	1.8.4.12-RXN
read615	1.8.4.8-RXN
read616	1.8.5.2-RXN
read617	DIMESULFREDUCT-RXN
read618	RXN-20076
read619	SULFITE-REDUCTASE-FERREDOXIN-RXN
read620	1.8.98.1-RXN
read621	ADENYLYLSULFATE-REDUCTASE-RXN
read622	CYTOCHROME-C-OXIDASE-RXN
read623	RXN-15830
read624	TDCEACT-RXN
read625	RXN0-2101
read626	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read627	MMUM-RXN
read628	RXN-13403
read629	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
read630	HOMOCYSMETB12-RXN
read631	2.1.1.130-RXN
read632	2.1.1.131-RXN
read633	2.1.1.132-RXN
read634	2.1.1.133-RXN
read635	HOMOCYSMET-RXN
read636	RXN-12730
read637	RXN0-2441
read638	RXN-8850
read639	2.1.1.151-RXN
read640	RXN-8760
read641	R322-RXN
read642	RXN-9220
read643	RXN-9366
read644	RXN-11046
read645	RXN-9363
read646	RXN-9205
read647	RXN-19667
read648	RXN-9361
read649	RXN-14177
read650	RXN-9362
read651	RXN-9191
read652	ADOMET-DMK-METHYLTRANSFER-RXN
read653	RXN-11845
read654	2.1.1.17-RXN
read655	RXN-11578
read656	RXN0-6515
read657	RXN-11576
read658	RXN-11574
read659	RXN-11591
read660	RXN-11592
read661	RXN-11596
read662	RXN-11633
read663	RXN-11597
read664	RXN-11588
read665	RXN-11573
read666	RXN-11601
read667	RXN-11602
read668	RXN-11586
read669	RXN-11598
read670	RXN-8764
read671	RXN-11475
read672	RXN-11637
read673	RXN-11638
read674	RXN-11754
read675	RXN3O-54
read676	RXN-9235
read677	RXN-9242
read678	RXN-14296
read679	RXN-9227
read680	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read681	RXN-11865
read682	RXN-11860
read683	RXN-10669
read684	RXN-12472
read685	RXN-12469
read686	RXN-12466
read687	RXN-12160
read688	RXN-9225
read689	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read690	RXN-9233
read691	RXN-9240
read692	RXN-12480
read693	RXN-12463
read694	RXN-12462
read695	RXN-12458
read696	RXN-14517
read697	RXN0-6731
read698	RXN-12908
read699	METHCOCLTH-RXN
read700	RXN-17760
read701	RXN0-6950
read702	RXN0-6998
read703	RXN-8762
read704	RXN-14992
read705	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read706	2.1.1.34-RXN
read707	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read708	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read709	2.1.1.44-RXN
read710	RXN-14437
read711	RXN-14438
read712	RXN-14431
read713	THYMIDYLATESYN-RXN
read714	2.1.1.63-RXN
read715	RXN-17824
read716	RXN-9237
read717	RXN-11758
read718	DHHB-METHYLTRANSFER-RXN
read719	2.1.1.64-RXN
read720	RXN-9229
read721	RXN3O-102
read722	RXN-14293
read723	2.1.1.71-RXN
read724	RXN4FS-2
read725	2.1.1.72-RXN
read726	2.1.1.74-RXN
read727	2.1.1.77-RXN
read728	RXN1G-2544
read729	2.1.1.79-RXN
read730	RXN-7421
read731	RXN1G-3641
read732	CHER-RXN
read733	GLYOHMETRANS-RXN
read734	GCVT-RXN
read735	RXN-15635
read736	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read737	GART-RXN
read738	AICARTRANSFORM-RXN
read739	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read740	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read741	2.1.3.1-RXN
read742	RXN-9778
read743	ASPCARBTRANS-RXN
read744	ORNCARBAMTRANSFER-RXN
read745	RXN-13482
read746	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read747	GLYCINE-AMIDINOTRANSFERASE-RXN
read748	RXN-8348
read749	1TRANSKETO-RXN
read750	2TRANSKETO-RXN
read751	TRANSALDOL-RXN
read752	ACETOOHBUTSYN-RXN
read753	ACETOLACTSYN-RXN
read754	DXS-RXN
read755	2.5.1.64-RXN
read756	RXN0-6948
read757	N-ACETYLTRANSFER-RXN
read758	2.3.1.101-RXN
read759	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read760	RXN-7561
read761	TETHYDPICSUCC-RXN
read762	2.3.1.118-RXN
read763	RXN0-1133
read764	DIHYDLIPACETRANS-RXN
read765	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read766	RXN-17018
read767	RXN-17016
read768	RXN-17017
read769	RXN-10462
read770	RXN-15045
read771	RXN-13805
read772	RXN-16117
read773	RXN-16024
read774	RXN-1381
read775	2.3.1.157-RXN
read776	METHYLACETOACETYLCOATHIOL-RXN
read777	RXN-17787
read778	RXN-17116
read779	RXN-12561
read780	RXN-10701
read781	RXN-14277
read782	RXN-20153
read783	RXN-14274
read784	RXN-17778
read785	RXN-13617
read786	RXN-17791
read787	RXN-14799
read788	RXN-12565
read789	RXN-16137
read790	RXN-14793
read791	RXN-10699
read792	RXN-17782
read793	RXN-14774
read794	RXN-11246
read795	RXN-17795
read796	RXN-14803
read797	RXN-14268
read798	RXN-19804
read799	KETOACYLCOATHIOL-RXN
read800	RXN-19800
read801	RXN-12751
read802	ACETYL-COA-ACETYLTRANSFER-RXN
read803	RXN-10700
read804	RXN-17799
read805	RXN-12710
read806	RXN-14788
read807	RXN-14394
read808	RXN-8809
read809	2.3.1.164-RXN
read810	MBCOA-DHLIPOAMIDE-RXN
read811	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read812	2.3.1.168-RXN
read813	ACETYLSYNCLTH-RXN
read814	R102-RXN
read815	RXN-9516
read816	RXN-16625
read817	3-OXOACYL-ACP-SYNTH-BASE-RXN
read818	RXN-9531
read819	RXN-10654
read820	RXN1G-460
read821	RXN-11479
read822	RXN-9527
read823	RXN-16615
read824	2.3.1.41-RXN
read825	RXN-9523
read826	RXN-16629
read827	2.3.1.179-RXN
read828	3-OXOACYL-ACP-SYNTH-RXN
read829	RXN-9535
read830	RXN-10658
read831	RXN3O-1803
read832	RXN0-2141
read833	RXN-9539
read834	RXN-16621
read835	RXN-8391
read836	RXN-11474
read837	GALACTOACETYLTRAN-RXN
read838	2.3.1.180-RXN
read839	RXN-13037
read840	RXN0-947
read841	RXN-7743
read842	RXN-9382
read843	RXN-10837
read844	RXN-9729
read845	RXN1G-4
read846	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read847	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read848	RXN-13589
read849	RXN-10000
read850	RXN-14718
read851	RXN-14719
read852	RXN-14570
read853	LAUROYLACYLTRAN-RXN
read854	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read855	AKBLIG-RXN
read856	SERINE-O-ACETTRAN-RXN
read857	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read858	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read859	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read860	MALONYL-COA-ACP-TRANSACYL-RXN
read861	ACYLGPEACYLTRANS-RXN
read862	RXN-9652
read863	RXN-9648
read864	RXN1G-499
read865	RXN-9653
read866	RXN-9650
read867	RXN1G-445
read868	RXN-10059
read869	RXN-9654
read870	RXN-9651
read871	RXN1G-368
read872	RXN-9632
read873	HOMSUCTRAN-RXN
read874	7KAPSYN-RXN
read875	RXN-11484
read876	HISTONE-ACETYLTRANSFERASE-RXN
read877	RXN0-6705
read878	RXN-17015
read879	RXN-17012
read880	RXN-16032
read881	RXN0-5514
read882	RXN-17022
read883	RXN-17019
read884	RXN-1623
read885	RXN-17013
read886	RXN-17009
read887	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read888	RXN-17023
read889	RXN-17020
read890	RXN-17014
read891	RXN-17024
read892	RXN-16076
read893	RXN-17729
read894	RXN-16067
read895	RXN-17010
read896	RXN-16077
read897	RXN-15043
read898	RXN-17011
read899	RXN-16118
read900	RXN-16025
read901	RXN-17008
read902	RXN-17021
read903	PYRUVFORMLY-RXN
read904	RXN-19536
read905	RXN-0
read906	RXN-9939
read907	RXN0-7165
read908	DIAMACTRANS-RXN
read909	SPERMACTRAN-RXN
read910	RXN-12667
read911	RXN0-1147
read912	MALTACETYLTRAN-RXN
read913	PHOSACETYLTRANS-RXN
read914	AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
read915	AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN
read916	2.3.1.89-RXN
read917	2.3.2.10-RXN
read918	RXN-11310
read919	RXN-11295
read920	RXN66-336
read921	RXN-6601
read922	GAMMA-GLUTAMYLTRANSFERASE-RXN
read923	RXN-9157
read924	RXN-18092
read925	LYSYLTRANSFERASE-RXN
read926	RXN-19145
read927	RXN-17846
read928	RXN-17847
read929	LEUCYLTRANSFERASE-RXN
read930	RXN-17848
read931	RXN-17890
read932	RXN-17891
read933	RXN-17888
read934	RXN-17889
read935	ARGINYLTRANSFERASE-RXN
read936	CITSYN-RXN
read937	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
read938	2-ISOPROPYLMALATESYN-RXN
read939	HOMOCITRATE-SYNTHASE-RXN
read940	RXN-2364
read941	ATP-CITRATE-PRO-S--LYASE-RXN
read942	MALSYN-RXN
read943	RXN-14284
read944	RXN0-5184
read945	RXN-12171
read946	GLYMALTOPHOSPHORYL-RXN
read947	RXN-14353
read948	RXN-14285
read949	RXN0-5182
read950	GLYCOPHOSPHORYL-RXN
read951	RXN-1826
read952	RXN-14286
read953	RXN-9025
read954	RXN-12392
read955	RXN-7668
read956	CELLULOSE-SYNTHASE-UDP-FORMING-RXN
read957	RXN-11348
read958	2.4.1.129-RXN
read959	RXN-15521
read960	RXN-11291
read961	RXN-11350
