read0	RXN-7700
read70	GLYCOLATE-REDUCTASE-RXN
read71	1.1.1.261-RXN
read72	RXN-13179
read73	1.1.1.264-RXN
read74	L-IDONATE-2-DEHYDROGENASE-RXN
read75	DXPREDISOM-RXN
read76	L-LACTATE-DEHYDROGENASE-RXN
read77	1.1.1.271-RXN
read78	RXN-16003
read79	DLACTDEHYDROGNAD-RXN
read80	RXN-2962
read81	RXN-17884
read82	GLYCERATE-DEHYDROGENASE-RXN
read83	ERYTHRON4PDEHYDROG-RXN
read84	1.1.1.292-RXN
read85	HOMOSERDEHYDROG-RXN
read86	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read87	RXN-10841
read88	RXN-14171
read89	RXN-10057
read90	RXN-11036
read91	RXN-11032
read92	RXN-18814
read93	1.2.1.66-RXN
read94	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read95	RXN-13069
read96	RXN-11081
read97	RXN-13585
read98	UDPMANNACADEHYDROG-RXN
read99	RXN-3341
read100	RXN0-7020
read101	RXN-16133
read102	RXN-10698
read103	RXN-17781
read104	RXN-11245
read105	RXN-17794
read106	RXN-12705
read107	RXN-12570
read108	OHACYL-COA-DEHYDROG-RXN
read109	RXN-19803
read110	RXN0-2044
read111	RXN-10702
read112	RXN-12750
read113	RXN-17798
read114	RXN-10703
read115	RXN-17786
read116	RXN-12490
read117	RXN-17777
read118	RXN-11662
read119	RXN-17790
read120	RXN-13279
read121	RXN-5901
read122	RXN-12560
read123	RXN-14819
read124	RXN-14994
read125	RXN-14148
read126	MALATE-DEH-RXN
read127	RXN-13779
read128	1.1.1.39-RXN
read129	RXN-15920
read130	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read131	MALIC-NADP-RXN
read132	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read133	ISOCITDEH-RXN
read134	RXN-9952
read135	GLUCOSE-1-DEHYDROGENASE-RXN
read136	GALACTODEHYDROG-RXN
read137	GLU6PDEHYDROG-RXN
read138	RIBITOL-2-DEHYDROGENASE-RXN
read139	MANNONOXIDOREDUCT-RXN
read140	ALTRO-OXIDOREDUCT-RXN
read141	GLYCDEH-RXN
read142	TSA-REDUCT-RXN
read143	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read144	MANNITOL-2-DEHYDROGENASE-RXN
read145	GLUCONATE-5-DEHYDROGENASE-RXN
read146	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read147	GLYCOLALDREDUCT-RXN
read148	LACTALDREDUCT-RXN
read149	RXN-8641
read150	GLYOXYLATE-REDUCTASE-NADP+-RXN
read151	HYDROXYPYRUVATE-REDUCTASE-RXN
read152	1.1.1.83-RXN
read153	RXN-13158
read154	RXNQT-4178
read155	RXNQT-4174
read156	RXNQT-4171
read157	RXNQT-4168
read158	RXNQT-4165
read159	RXN-14986
read160	ACETOOHBUTREDUCTOISOM-RXN
read161	ACETOLACTREDUCTOISOM-RXN
read162	RXN-19387
read163	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read164	RXN0-5141
read165	TARTRATE-DEHYDROGENASE-RXN
read166	RXN-8643
read167	GLYC3PDEHYDROGBIOSYN-RXN
read168	PGLYCDEHYDROG-RXN
read169	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read170	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read171	RXN-11333
read172	RXN-969
read173	S-2-HYDROXY-ACID-OXIDASE-RXN
read174	CHOLESTEROL-OXIDASE-RXN
read175	RXN-12778
read176	RXN-13689
read177	RXN0-6373
read178	GLYC3PDEHYDROG-RXN
read179	RXN-15740
read180	RXN-15745
read181	RXN0-5258-Yeast
read182	RXN0-5260
read183	RXNI-3
read184	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read185	RXN-11283
read186	RXN-11080
read187	RXN0-7230
read188	CHD-RXN
read189	1.1.99.28-RXN
read190	RXN-14204
read191	GLUCONATE-2-DEHYDROGENASE-RXN
read192	CHLORIDE-PEROXIDASE-RXN
read193	1.11.1.15-RXN
read194	RXN-8667
read195	CATAL-RXN
read196	CYTOCHROME-C-PEROXIDASE-RXN
read197	RXN66-1
read198	RXN-14189
read199	GLUTATHIONE-PEROXIDASE-RXN
read200	1.12.1.3-RXN
read201	1.12.5.1-RXN
read202	HYDROG-RXN
read203	RXN-16420
read204	RXN0-4141
read205	RXN0-5256
read206	CATECHOL-12-DIOXYGENASE-RXN
read207	RXN-8665
read208	CATECHOL-2-3-DIOXYGENASE-RXN
read209	RXN-13704
read210	RXN-11218
read211	CATECHOL-23-DIOXYGENASE-RXN
read212	RXN-11219
read213	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read214	RXN-10815
read215	RXN-9731
read216	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read217	RXN-10137
read218	1.13.11.49-RXN
read219	HOMOGENTISATE-12-DIOXYGENASE-RXN
read220	1.13.11.6-RXN
read221	RXN-8771
read222	1.13.11.9-RXN
read223	RXN-16322
read224	2-NITROPROPANE-DIOXYGENASE-RXN
read225	RXN0-299
read226	1.14.11.2-RXN
read227	RXN0-984
read228	RXN-18739
read229	RXN0-986
read230	RXN0-7280
read231	RXN-12353
read232	RXN-18737
read233	RXN-18738
read234	RXN-9912
read235	RXN-10078
read236	SALICYLATE-1-MONOOXYGENASE-RXN
read237	RXN-10079
read238	RXN-9914
read239	RXN-9409
read240	RXN-9407
read241	RXN-9408
read242	RXN-10040
read243	MHPHYDROXY-RXN
read244	RXN0-2042
read245	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read246	RXN-2401
read247	CYCLOHEXANONE-MONOOXYGENASE-RXN
read248	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read249	R321-RXN
read250	RXN66-600
read251	RXN66-597
read252	RXN66-591
read253	RXN-11056
read254	RXN-17627
read255	RXN66-598
read256	RXN-13064
read257	RXN66-595
read258	UNSPECIFIC-MONOOXYGENASE-RXN
read259	RXN66-599
read260	RXN66-596
read261	RXN-8872
read262	RXN66-169
read263	RXN66-163
read264	RXN-11057
read265	RXN66-181
read266	RXN66-146
read267	RXN-8630
read268	RXN66-161
read269	RXN66-589
read270	RXN0-6973
read271	RXN-13418
read272	RXN0-280
read273	RXN-15341
read274	RXN-8505
read275	RXN66-569
read276	RXN-13907
read277	RXN-14206
read278	1.14.18.2-RXN
read279	RXN-10664
read280	1.14.19.1-RXN
read281	RXN-13426
read282	RXN-16065
read283	1.14.19.3-RXN
read284	RXN-16132
read285	RXN-17112
read286	RXN-10842
read287	RXN-14430
read288	SUPEROX-DISMUT-RXN
read289	1.15.1.2-RXN
read290	RXN0-1483
read291	RXN-15294
read292	RXN0-901
read293	RXN-7682
read294	RXN-14014
read295	ADPREDUCT-RXN
read296	RXN0-747
read297	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read298	RXN0-748
read299	UDPREDUCT-RXN
read300	CDPREDUCT-RXN
read301	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read302	GDPREDUCT-RXN
read303	RXN0-722
read304	1.17.4.2-RXN
read305	RXN0-882
read306	RXN-15878
read307	RXN-12104
read308	RUBREDOXIN--NAD+-REDUCTASE-RXN
read309	RXN-17897
read310	1.18.1.2-RXN
read311	RXN-12365
read312	FERREDOXIN--NAD+-REDUCTASE-RXN
read313	NITROGENASE-RXN
read314	RXN-13671
read315	ACETALD-DEHYDROG-RXN
read316	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read317	GAPOXNPHOSPHN-RXN
read318	RXN0-5293
read319	RXN-9958
read320	RXN-2902
read321	AMINOBUTDEHYDROG-RXN
read322	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read323	GLYCOLALD-DEHYDROG-RXN
read324	LACTALDDEHYDROG-RXN
read325	RXN-11213
read326	1.2.1.27-RXN
read327	RXN-17808
read328	RXN66-3
read329	RXN-16655
read330	RXN-14224
read331	RXN-37
read332	RXN6666-5
read333	RXN-9758
read334	RXN-10780
read335	RXN-10917
read336	R222-RXN
read337	RXN-16656
read338	RXN-14225
read339	RXN-3443
read340	RXN-16653
read341	RXN-10715
read342	RXN-10089
read343	RXN-10912
read344	RXN-4142
read345	RXN66-479
read346	RXN66-476
read347	RXN-14280
read348	RXN-16654
read349	RXN66-472
read350	ALDHDEHYDROG-RXN
read351	N-ACETYLGLUTPREDUCT-RXN
read352	RXN-15006
read353	RXN-6002
read354	ALDXANAU-RXN
read355	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read356	RXN0-3962
read357	GLUTSEMIALDEHYDROG-RXN
read358	FORMALDEHYDE-DEHYDROGENASE-RXN
read359	RXN-1241
read360	GLUTRNAREDUCT-RXN
read361	SUCCGLUALDDEHYD-RXN
read362	RXN-8891
read363	SUCCSEMIALDDEHYDROG-RXN
read364	BADH-RXN
read365	RXN-15728
read366	RXN-12736
read367	RXN-15729
read368	RXN-14116
read369	RXNMETA-12672
read370	RXN0-1134
read371	2OXOGLUTDECARB-RXN
read372	KETOISOCAPROATE-RXN
read373	METHYLVALERATE-RXN
read374	1.2.4.4-RXN
read375	RXN-11496
read376	RXN-11496-YEAST
read377	PYRUFLAVREDUCT-RXN
read378	PYFLAVOXRE-RXN
read379	RXN-14474
read380	2-OXOGLUTARATE-SYNTHASE-RXN
read381	1.2.7.4-RXN
read382	1.2.7.8-RXN
read383	RXN-982
read384	RXN-11189
read385	RXN-7566
read386	1.21.4.4-RXN
read387	RXN-10620
read388	RXN0-6565
read389	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read390	RXN-9534
read391	ENOYL-ACP-REDUCT-NADPH-RXN
read392	RXN-9542
read393	RXN-9538
read394	RXN-9515
read395	RXN3O-5293
read396	RXN-9530
read397	RXN-9526
read398	RXN-9521
read399	RXN-8765
read400	PREPHENATEDEHYDROG-RXN
read401	OROTATE-REDUCTASE-NADH-RXN
read402	CORTISONE-ALPHA-REDUCTASE-RXN
read403	1.3.99.5-RXN
read404	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read405	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read406	RXN66-343
read407	2-ENOATE-REDUCTASE-RXN
read408	RXN-7911
read409	RXN-7835
read410	RXN-14776
read411	DIENOYLCOAREDUCT-RXN
read412	RXN-14790
read413	RXN-12521
read414	RXN-14715
read415	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read416	RXN-12558
read417	RXN-12559
read418	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read419	RXN-17524
read420	1.3.1.54-RXN
read421	DIMETHUROPORDEHYDROG-RXN
read422	RXN-11726
read423	RXN1G-488
read424	RXN-10657
read425	RXN-11482
read426	RXN-16632
read427	RXN-9663
read428	RXN-9660
read429	RXN-10661
read430	RXN0-2145
read431	RXN-9657
read432	RXN-16620
read433	RXN1G-395
read434	RXN-10062
read435	RXN1G-526
read436	RXN-9661
read437	RXN-9658
read438	RXN-16624
read439	RXN-9558
read440	ENOYL-ACP-REDUCT-NADH-RXN
read441	RXN-9635
read442	RXN-11478
read443	RXN-9662
read444	RXN-16628
read445	RXN-9659
read446	UDPNACETYLMURAMATEDEHYDROG-RXN
read447	RXN-11181
read448	RXN0-1461
read449	PROTOPORGENOXI-RXN
read450	RXN-18461
read451	RXN-15977
read452	RXN-17113
read453	RXN-14789
read454	RXN-14796
read455	RXN-16134
read456	RXN-14576
read457	RXN-11026
read458	RXN-12669
read459	RXN-18383
read460	RXN-10696
read461	RXN-14771
read462	RXN-10706
read463	RXN-12518
read464	RXN-14775
read465	RXN-14785
read466	RXN-10707
read467	RXN-15378
read468	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read469	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read470	RXN-14971
read471	RXN0-6491
read472	RXN0-6554
read473	DIHYDROOROTATE-DEHYDROGENASE-RXN
read474	RXN-14963
read475	R601-RXN
read476	RXN-14970
read477	PROPCOASYN-RXN
read478	RXN-13449
read479	BUTYRYL-COA-DEHYDROGENASE-RXN
read480	RXN0-2301
read481	GLUTARYL-COA-DEHYDROGENASE-RXN
read482	RXN-14262
read483	RXN-11734
read484	RXN-14278
read485	RXN-14229
read486	RXN-13615
read487	RXN-9929
read488	1.3.99.16-RXN
read489	RXN-12411
read490	RXN-12247
read491	RXN-12410
read492	RXN-12414
read493	2-FUROYL-COA-DEHYDROGENASE-RXN
read494	ALANINE-DEHYDROGENASE-RXN
read495	1.4.1.11-RXN
read496	GLUTAMATESYN-RXN
read497	GLUTAMATE-SYNTHASE-NADH-RXN
read498	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read499	GLUTAMATE-DEHYDROGENASE-RXN
read500	1.4.1.21-RXN
read501	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read502	GLUTDEHYD-RXN
read503	ILEDEAMINE-RXN
read504	LEUCINE-DEHYDROGENASE-RXN
read505	L-ASPARTATE-OXID-RXN
read506	1.4.3.19-RXN
read507	RXN-8672
read508	RXN-17951
read509	RXN-8673
read510	RXN-8674
read511	AMACETOXID-RXN
read512	RXN-9597
read513	AMINEPHEN-RXN
read514	AMINEOXID-RXN
read515	RXN-10910
read516	RXN-10907
read517	RXN-5821
read518	RXN-10908
read519	RXN-9598
read520	RXN-10817
read521	RXN-10778
read522	RXN-1
read523	RXN6666-4
read524	RXN-11067
read525	RXN-10913
read526	RXN-1401
read527	PNPOXI-RXN
read528	PMPOXI-RXN
read529	GCVP-RXN
read530	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read531	RXN-7563
read532	RXN66-546
read533	PYRROLINECARBREDUCT-RXN
read534	1.5.1.20-RXN
read535	1.5.1.25-RXN
read536	1.5.1.28-RXN
read537	RXN-19329
read538	DIHYDROFOLATEREDUCT-RXN
read539	RXN-18357
read540	RXN-14245
read541	RXN-13909
read542	1.5.1.34-RXN
read543	RXN-12444
read544	FMNREDUCT-RXN
read545	METHYLENETHFDEHYDROG-NADP-RXN
read546	1.5.1.7-RXN
read547	SARCOX-RXN
read548	1.5.5.1-RXN-YEAST
read549	RXN66-550
read550	RXN0-7008
read551	RXN-14903
read552	1.5.8.1-RXN
read553	1.5.8.2-RXN
read554	METHELENE-THMPT-OXI-RXN
read555	PYRNUTRANSHYDROGEN-RXN
read556	NQOR-RXN
read557	RXN-19671
read558	RXN-12303
read559	QOR-RXN
read560	NADH-DEHYDROGENASE-RXN
read561	RXN0-4022
read562	RXN-13854
read563	GMP-REDUCT-RXN
read564	NITRITE-REDUCTASE-CYTOCHROME-RXN
read565	RXN-15838
read566	RXN-18605
read567	1.7.2.2-RXN
read568	RXN-19619
read569	RXN-19618
read570	RXN-19617
read571	1.7.2.3-RXN
read572	NITRIC-OXIDE-REDUCTASE-RXN
read573	URATE-OXIDASE-RXN
read574	FERREDOXIN--NITRITE-REDUCTASE-RXN
read575	HYDROXYLAMINE-REDUCTASE-RXN
read576	1.8.1.15-RXN
read577	SULFITE-REDUCT-RXN
read578	RXN-7719
read579	RXN0-1132
read580	RXN-8629
read581	1.8.1.4-RXN
read582	RXN-7716
read583	GLUTATHIONE-REDUCT-NADPH-RXN
read584	1.6.4.4-RXN
read585	THIOREDOXIN-REDUCT-NADPH-RXN
read586	RXN-8668
read587	1.8.4.12-RXN
read588	1.8.4.8-RXN
read589	1.8.5.2-RXN
read590	DIMESULFREDUCT-RXN
read591	RXN-20076
read592	SULFITE-REDUCTASE-FERREDOXIN-RXN
read593	1.8.98.1-RXN
read594	ADENYLYLSULFATE-REDUCTASE-RXN
read595	CYTOCHROME-C-OXIDASE-RXN
read596	RXN-15830
read597	TDCEACT-RXN
read598	RXN0-2101
read599	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read600	MMUM-RXN
read601	RXN-13403
read602	HOMOCYSMETB12-RXN
read603	2.1.1.130-RXN
read604	2.1.1.131-RXN
read605	2.1.1.132-RXN
read606	2.1.1.133-RXN
read607	HOMOCYSMET-RXN
read608	RXN-12730
read609	RXN0-2441
read610	RXN-8850
read611	2.1.1.151-RXN
read612	RXN-8760
read613	R322-RXN
read614	RXN-9220
read615	RXN-9366
read616	RXN-11046
read617	RXN-9363
read618	RXN-9205
read619	RXN-19667
read620	RXN-9361
read621	RXN-14177
read622	RXN-9362
read623	RXN-9191
read624	ADOMET-DMK-METHYLTRANSFER-RXN
read625	RXN-11845
read626	2.1.1.17-RXN
read627	RXN-11578
read628	RXN0-6515
read629	RXN-11576
read630	RXN-11574
read631	RXN-11591
read632	RXN-11592
read633	RXN-11596
read634	RXN-11633
read635	RXN-11597
read636	RXN-11588
read637	RXN-11573
read638	RXN-11601
read639	RXN-11602
read640	RXN-11586
read641	RXN-11598
read642	RXN-8764
read643	RXN-11475
read644	RXN-11637
read645	RXN-11638
read646	RXN-11754
read647	RXN3O-54
read648	RXN-9235
read649	RXN-9242
read650	RXN-14296
read651	RXN-9227
read652	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read653	RXN-11865
read654	RXN-11860
read655	RXN-12472
read656	RXN-12469
read657	RXN-12466
read658	RXN-12160
read659	RXN-9225
read660	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read661	RXN-9233
read662	RXN-9240
read663	RXN-12480
read664	RXN-12463
read665	RXN-12462
read666	RXN-12458
read667	RXN-14517
read668	RXN0-6731
read669	RXN-12908
read670	METHCOCLTH-RXN
read671	RXN-17760
read672	RXN0-6950
read673	RXN0-6998
read674	RXN-8762
read675	RXN-14992
read676	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read677	2.1.1.34-RXN
read678	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read679	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read680	2.1.1.44-RXN
read681	RXN-14437
read682	RXN-14438
read683	RXN-14431
read684	THYMIDYLATESYN-RXN
read685	2.1.1.63-RXN
read686	RXN-17824
read687	RXN-9237
read688	RXN-11758
read689	DHHB-METHYLTRANSFER-RXN
read690	2.1.1.64-RXN
read691	RXN-9229
read692	RXN3O-102
read693	RXN-14293
read694	2.1.1.71-RXN
read695	RXN4FS-2
read696	2.1.1.72-RXN
read697	2.1.1.74-RXN
read698	2.1.1.77-RXN
read699	RXN1G-2544
read700	2.1.1.79-RXN
read701	RXN-7421
read702	RXN1G-3641
read703	CHER-RXN
read704	GLYOHMETRANS-RXN
read705	GCVT-RXN
read706	RXN-15635
read707	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read708	GART-RXN
read709	AICARTRANSFORM-RXN
read710	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read711	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read712	2.1.3.1-RXN
read713	RXN-9778
read714	ASPCARBTRANS-RXN
read715	ORNCARBAMTRANSFER-RXN
read716	RXN-13482
read717	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read718	GLYCINE-AMIDINOTRANSFERASE-RXN
read719	RXN-8348
read720	1TRANSKETO-RXN
read721	2TRANSKETO-RXN
read722	TRANSALDOL-RXN
read723	ACETOOHBUTSYN-RXN
read724	ACETOLACTSYN-RXN
read725	DXS-RXN
read726	2.5.1.64-RXN
read727	RXN0-6948
read728	N-ACETYLTRANSFER-RXN
read729	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read730	RXN-7561
read731	TETHYDPICSUCC-RXN
read732	2.3.1.118-RXN
read733	RXN0-1133
read734	DIHYDLIPACETRANS-RXN
read735	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read736	RXN-17018
read737	RXN-17016
read738	RXN-17017
read739	RXN-10462
read740	RXN-15045
read741	RXN-13805
read742	RXN-16117
read743	RXN-16024
read744	RXN-1381
read745	2.3.1.157-RXN
read746	METHYLACETOACETYLCOATHIOL-RXN
read747	RXN-17787
read748	RXN-17116
read749	RXN-12561
read750	RXN-10701
read751	RXN-14277
read752	RXN-20153
read753	RXN-14274
read754	RXN-17778
read755	RXN-13617
read756	RXN-17791
read757	RXN-14799
read758	RXN-12565
read759	RXN-16137
read760	RXN-14793
read761	RXN-10699
read762	RXN-17782
read763	RXN-14774
read764	RXN-11246
read765	RXN-17795
read766	RXN-14803
read767	RXN-14268
read768	RXN-19804
read769	KETOACYLCOATHIOL-RXN
read770	RXN-19800
read771	RXN-12751
read772	ACETYL-COA-ACETYLTRANSFER-RXN
read773	RXN-10700
read774	RXN-17799
read775	RXN-12710
read776	RXN-14788
read777	RXN-14394
read778	RXN-8809
read779	2.3.1.164-RXN
read780	MBCOA-DHLIPOAMIDE-RXN
read781	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read782	2.3.1.168-RXN
read783	ACETYLSYNCLTH-RXN
read784	R102-RXN
read785	RXN-9516
read786	RXN-16625
read787	3-OXOACYL-ACP-SYNTH-BASE-RXN
read788	RXN-9531
read789	RXN-10654
read790	RXN1G-460
read791	RXN-11479
read792	RXN-9527
read793	RXN-16615
read794	2.3.1.41-RXN
read795	RXN-9523
read796	RXN-16629
read797	2.3.1.179-RXN
read798	3-OXOACYL-ACP-SYNTH-RXN
read799	RXN-9535
read800	RXN-10658
read801	RXN3O-1803
read802	RXN0-2141
read803	RXN-9539
read804	RXN-16621
read805	RXN-8391
read806	RXN-11474
read807	GALACTOACETYLTRAN-RXN
read808	2.3.1.180-RXN
read809	RXN-13037
read810	RXN0-947
read811	RXN-7743
read812	RXN-9382
read813	RXN-10837
read814	RXN1G-4
read815	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read816	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read817	RXN-13589
read818	RXN-10000
read819	RXN-14570
read820	LAUROYLACYLTRAN-RXN
read821	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read822	AKBLIG-RXN
read823	SERINE-O-ACETTRAN-RXN
read824	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read825	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read826	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read827	MALONYL-COA-ACP-TRANSACYL-RXN
read828	ACYLGPEACYLTRANS-RXN
read829	RXN-9652
read830	RXN-9648
read831	RXN1G-499
read832	RXN-9653
read833	RXN-9650
read834	RXN1G-445
read835	RXN-10059
read836	RXN-9654
read837	RXN-9651
read838	RXN1G-368
read839	RXN-9632
read840	HOMSUCTRAN-RXN
read841	7KAPSYN-RXN
read842	RXN-11484
read843	HISTONE-ACETYLTRANSFERASE-RXN
read844	RXN0-6705
read845	RXN-17015
read846	RXN-17012
read847	RXN-16032
read848	RXN0-5514
read849	RXN-17022
read850	RXN-17019
read851	RXN-1623
read852	RXN-17013
read853	RXN-17009
read854	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read855	RXN-17023
read856	RXN-17020
read857	RXN-17014
read858	RXN-17024
read859	RXN-16076
read860	RXN-17729
read861	RXN-16067
read862	RXN-17010
read863	RXN-16077
read864	RXN-15043
read865	RXN-17011
read866	RXN-16118
read867	RXN-16025
read868	RXN-17008
read869	RXN-17021
read870	PYRUVFORMLY-RXN
read871	RXN-19536
read872	RXN-0
read873	RXN-9939
read874	RXN0-7165
read875	DIAMACTRANS-RXN
read876	SPERMACTRAN-RXN
read877	RXN-12667
read878	RXN0-1147
read879	MALTACETYLTRAN-RXN
read880	PHOSACETYLTRANS-RXN
read881	AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
read882	AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN
read883	2.3.1.89-RXN
read884	2.3.2.10-RXN
read885	RXN66-336
read886	RXN-6601
read887	GAMMA-GLUTAMYLTRANSFERASE-RXN
read888	RXN-9157
read889	RXN-18092
read890	LYSYLTRANSFERASE-RXN
read891	RXN-19145
read892	RXN-17846
read893	RXN-17847
read894	LEUCYLTRANSFERASE-RXN
read895	RXN-17848
read896	RXN-17890
read897	RXN-17891
read898	RXN-17888
read899	RXN-17889
read900	ARGINYLTRANSFERASE-RXN
read901	CITSYN-RXN
read902	2-ISOPROPYLMALATESYN-RXN
read903	HOMOCITRATE-SYNTHASE-RXN
read904	RXN-2364
read905	ATP-CITRATE-PRO-S--LYASE-RXN
read906	MALSYN-RXN
read907	RXN-14284
read908	RXN0-5184
read909	RXN-12171
read910	GLYMALTOPHOSPHORYL-RXN
read911	RXN-14353
read912	RXN-14285
read913	RXN0-5182
read914	GLYCOPHOSPHORYL-RXN
read915	RXN-1826
read916	RXN-14286
read917	RXN-9025
read918	RXN-12392
read919	RXN-7668
read920	CELLULOSE-SYNTHASE-UDP-FORMING-RXN
read921	RXN-11348
read922	2.4.1.129-RXN
read923	RXN-15521
read924	RXN-11291
read925	RXN-11350
read926	RXN-16650
read927	RXN-14712
read928	TREHALOSE6PSYN-RXN
read929	RXN-7669
read930	RXN-18777
read931	RXN-7710
read932	RXN-14371
read933	GLYCOGEN-BRANCH-RXN
read934	RXN-14372
read935	UDPMANACATRANS-RXN
read936	LIPIDADISACCHARIDESYNTH-RXN
read937	TEICHOICSYN2-RXN
read938	CELLOBIOSE-PHOSPHORYLASE-RXN
read939	2.4.1.208-RXN
read940	GLYCOGENSYN-RXN
read941	2.4.1.211-RXN
read942	NACGLCTRANS-RXN
read943	RXN-11029
read944	RXN-11346
read945	RXN-8976
read946	AMYLOMALT-RXN
read947	RXN-9023
read948	RXN-1828
read949	RXN-12193
read950	RXN-14260
read951	RXN-12391
read952	RXN-14354
read953	RXN-19947
read954	RXN-14261
read955	RXN-6501
read956	RXN-8851
read957	RXN-12041
read958	RXN-12038
read959	RXN-12627
read960	RXN-12977
read961	RXN-13597
read962	RXN-11077
read963	RXN-11070
read964	RXN-15117
