read0	RXN-7700
read70	IMP-DEHYDROG-RXN
read71	FARNESOL-DEHYDROGENASE-RXN
read72	RXN-7784
read73	RXN-600
read74	DIHYDROKAEMPFEROL-4-REDUCTASE-RXN
read75	RXN-17678
read76	UGD-RXN
read77	RXN-8001
read78	SHIKIMATE-5-DEHYDROGENASE-RXN
read79	GLYCOLATE-REDUCTASE-RXN
read80	1.1.1.261-RXN
read81	RXN-13179
read82	1.1.1.264-RXN
read83	L-IDONATE-2-DEHYDROGENASE-RXN
read84	DXPREDISOM-RXN
read85	L-LACTATE-DEHYDROGENASE-RXN
read86	1.1.1.271-RXN
read87	RXN-16003
read88	DLACTDEHYDROGNAD-RXN
read89	GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN
read90	RXN-2962
read91	RXN-17884
read92	GLYCERATE-DEHYDROGENASE-RXN
read93	ERYTHRON4PDEHYDROG-RXN
read94	1.1.1.292-RXN
read95	HOMOSERDEHYDROG-RXN
read96	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read97	RXN-10841
read98	RXN-14171
read99	RXN-10057
read100	RXN-11036
read101	RXN-11032
read102	RXN-18814
read103	1.2.1.66-RXN
read104	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read105	RXN-11689
read106	RXN-13069
read107	RXN-11081
read108	RXN-13585
read109	UDPMANNACADEHYDROG-RXN
read110	1.1.1.34-RXN
read111	RXN-3341
read112	RXN0-7020
read113	RXN-16133
read114	RXN-10698
read115	RXN-17781
read116	RXN-11245
read117	RXN-17794
read118	RXN-12705
read119	RXN-12570
read120	OHACYL-COA-DEHYDROG-RXN
read121	RXN-19803
read122	RXN0-2044
read123	RXN-10702
read124	RXN-12750
read125	RXN-17798
read126	RXN-10703
read127	RXN-17786
read128	RXN-12490
read129	RXN-17777
read130	RXN-11662
read131	RXN-17790
read132	RXN-13279
read133	RXN-5901
read134	RXN-12560
read135	RXN-14819
read136	RXN-14994
read137	HADTHAUERA-RXN
read138	RXN-14148
read139	MALATE-DEH-RXN
read140	RXN-13779
read141	1.1.1.39-RXN
read142	RXN-15920
read143	RXN-16001
read144	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read145	MALIC-NADP-RXN
read146	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read147	ISOCITDEH-RXN
read148	RXN-9952
read149	GLUCOSE-1-DEHYDROGENASE-RXN
read150	GALACTODEHYDROG-RXN
read151	GLU6PDEHYDROG-RXN
read152	RIBITOL-2-DEHYDROGENASE-RXN
read153	MANNONOXIDOREDUCT-RXN
read154	ALTRO-OXIDOREDUCT-RXN
read155	GLYCDEH-RXN
read156	TSA-REDUCT-RXN
read157	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read158	PYRIDOXINE-4-DEHYDROGENASE-RXN
read159	MANNITOL-2-DEHYDROGENASE-RXN
read160	GLUCONATE-5-DEHYDROGENASE-RXN
read161	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read162	GLYCOLALDREDUCT-RXN
read163	LACTALDREDUCT-RXN
read164	RXN-8641
read165	GLYOXYLATE-REDUCTASE-NADP+-RXN
read166	HYDROXYPYRUVATE-REDUCTASE-RXN
read167	1.1.1.83-RXN
read168	RXN-13158
read169	RXNQT-4178
read170	RXNQT-4174
read171	RXNQT-4171
read172	RXNQT-4168
read173	RXNQT-4165
read174	RXN-14986
read175	ACETOOHBUTREDUCTOISOM-RXN
read176	ACETOLACTREDUCTOISOM-RXN
read177	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
read178	RXN-19387
read179	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read180	RXN0-5141
read181	TARTRATE-DEHYDROGENASE-RXN
read182	RXN-8643
read183	GLYC3PDEHYDROGBIOSYN-RXN
read184	PGLYCDEHYDROG-RXN
read185	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read186	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read187	RXN-11316
read188	RXN-11333
read189	RXN-969
read190	S-2-HYDROXY-ACID-OXIDASE-RXN
read191	RXN-15851
read192	CHOLESTEROL-OXIDASE-RXN
read193	RXN-12778
read194	RXN-13689
read195	RXN0-6373
read196	GLYC3PDEHYDROG-RXN
read197	RXN-15740
read198	RXN-15745
read199	RXN0-5258-Yeast
read200	RXN0-5260
read201	RXNI-3
read202	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read203	RXN-11335
read204	RXN-11283
read205	RXN-11080
read206	RXN0-7230
read207	CHD-RXN
read208	1.1.99.28-RXN
read209	RXN-14204
read210	GLUCONATE-2-DEHYDROGENASE-RXN
read211	CHLORIDE-PEROXIDASE-RXN
read212	1.11.1.15-RXN
read213	RXN-8667
read214	CATAL-RXN
read215	CYTOCHROME-C-PEROXIDASE-RXN
read216	RXN66-1
read217	RXN-14189
read218	GLUTATHIONE-PEROXIDASE-RXN
read219	RXN-11820
read220	HYDROGEN-DEHYDROGENASE-RXN
read221	1.12.1.3-RXN
read222	1.12.5.1-RXN
read223	HYDROG-RXN
read224	RXN-16420
read225	RXN0-4141
read226	RXN0-5256
read227	CATECHOL-12-DIOXYGENASE-RXN
read228	RXN-8665
read229	CATECHOL-2-3-DIOXYGENASE-RXN
read230	RXN-13704
read231	RXN-11218
read232	CATECHOL-23-DIOXYGENASE-RXN
read233	RXN-11219
read234	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read235	RXN-10815
read236	RXN-9731
read237	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read238	RXN-10137
read239	RXN-16945
read240	GENTISATE-12-DIOXYGENASE-RXN
read241	RXN-16947
read242	1.13.11.49-RXN
read243	HOMOGENTISATE-12-DIOXYGENASE-RXN
read244	R146-RXN
read245	R147-RXN
read246	1.13.11.6-RXN
read247	RXN-8771
read248	PROTOCATECHUATE-45-DIOXYGENASE-RXN
read249	RXN-10425
read250	1.13.11.9-RXN
read251	RXN-16322
read252	2-NITROPROPANE-DIOXYGENASE-RXN
read253	RXN0-299
read254	1.14.11.2-RXN
read255	RXN0-984
read256	RXN-18739
read257	RXN0-986
read258	RXN0-7280
read259	RXN-12353
read260	RXN-18737
read261	RXN-18738
read262	R621-RXN
read263	RXN-9912
read264	RXN-10078
read265	SALICYLATE-1-MONOOXYGENASE-RXN
read266	RXN-10079
read267	RXN-9914
read268	RXN-9409
read269	RXN-9407
read270	RXN-9408
read271	RXN-10040
read272	MHPHYDROXY-RXN
read273	RXN0-2042
read274	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read275	RXN-2401
read276	CYCLOHEXANONE-MONOOXYGENASE-RXN
read277	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read278	RXN-10129
read279	RXN-10125
read280	PHENOL-2-MONOOXYGENASE-RXN
read281	RXN-10127
read282	RXN-10128
read283	RXN-10891
read284	R321-RXN
read285	1.14.13.84-RXN
read286	RXN-13129
read287	KYNURENINE-3-MONOOXYGENASE-RXN
read288	RXN66-600
read289	RXN66-597
read290	RXN66-591
read291	RXN-11056
read292	RXN-17627
read293	RXN66-598
read294	RXN-13064
read295	RXN66-595
read296	UNSPECIFIC-MONOOXYGENASE-RXN
read297	RXN66-599
read298	RXN66-596
read299	RXN-8872
read300	RXN66-169
read301	RXN66-163
read302	RXN-11057
read303	RXN66-181
read304	RXN66-146
read305	RXN-8630
read306	RXN66-161
read307	RXN66-589
read308	RXN-12717
read309	RXN0-6973
read310	RXN-13418
read311	RXN0-280
read312	RXN-15341
read313	RXN-8505
read314	ALKANE-1-MONOOXYGENASE-RXN
read315	RXN66-569
read316	RXN-13907
read317	RXN-14206
read318	1.14.18.2-RXN
read319	RXN-10664
read320	1.14.19.1-RXN
read321	RXN-8389
read322	RXN-7903
read323	RXN-13426
read324	RXN-16065
read325	1.14.19.3-RXN
read326	RXN-16132
read327	RXN-17112
read328	RXN-10842
read329	RXN-14430
read330	SUPEROX-DISMUT-RXN
read331	1.15.1.2-RXN
read332	RXN0-1483
read333	RXN-15294
read334	1.17.1.1-RXN
read335	RXN0-901
read336	RXN-7682
read337	RXN-14014
read338	NICOTINATE-DEHYDROGENASE-RXN
read339	ADPREDUCT-RXN
read340	RXN0-747
read341	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read342	RXN0-748
read343	UDPREDUCT-RXN
read344	CDPREDUCT-RXN
read345	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read346	GDPREDUCT-RXN
read347	RXN0-722
read348	1.17.4.2-RXN
read349	RXN0-882
read350	RXN-15878
read351	RXN-12104
read352	RUBREDOXIN--NAD+-REDUCTASE-RXN
read353	RXN-17897
read354	1.18.1.2-RXN
read355	RXN-12365
read356	FERREDOXIN--NAD+-REDUCTASE-RXN
read357	NITROGENASE-RXN
read358	RXN-13671
read359	ACETALD-DEHYDROG-RXN
read360	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read361	GAPOXNPHOSPHN-RXN
read362	RXN0-5293
read363	RXN-9958
read364	RXN-2902
read365	AMINOBUTDEHYDROG-RXN
read366	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read367	GLYCOLALD-DEHYDROG-RXN
read368	LACTALDDEHYDROG-RXN
read369	RXN-11213
read370	1.2.1.27-RXN
read371	RXN-17808
read372	RXN66-3
read373	RXN-16655
read374	RXN-14224
read375	RXN-37
read376	RXN6666-5
read377	RXN-9758
read378	RXN-10780
read379	RXN-10917
read380	R222-RXN
read381	RXN-16656
read382	RXN-14225
read383	RXN-3443
read384	RXN-16653
read385	RXN-10715
read386	RXN-10089
read387	RXN-10912
read388	RXN-4142
read389	RXN66-479
read390	RXN66-476
read391	RXN-14280
read392	RXN-16654
read393	RXN66-472
read394	ALDHDEHYDROG-RXN
read395	RXN-8837
read396	RXN-8831
read397	1.2.1.32-RXN
read398	N-ACETYLGLUTPREDUCT-RXN
read399	RXN-15006
read400	PHENDEHYD-RXN
read401	RXN-6002
read402	ALDXANAU-RXN
read403	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read404	RXN0-3962
read405	GLUTSEMIALDEHYDROG-RXN
read406	FORMALDEHYDE-DEHYDROGENASE-RXN
read407	CHMS-DEHYDROGENASE-RXN
read408	RXN-1241
read409	GLUTRNAREDUCT-RXN
read410	SUCCGLUALDDEHYD-RXN
read411	RXN-8891
read412	SUCCSEMIALDDEHYDROG-RXN
read413	BADH-RXN
read414	RXN-8527
read415	RXN-15728
read416	RXN-12736
read417	RXN-15729
read418	RXN-14116
read419	1.2.1.9-RXN
read420	RXNMETA-12672
read421	RXN0-1134
read422	2OXOGLUTDECARB-RXN
read423	KETOISOCAPROATE-RXN
read424	METHYLVALERATE-RXN
read425	1.2.4.4-RXN
read426	RXN-11496
read427	RXN-11496-YEAST
read428	PYRUFLAVREDUCT-RXN
read429	PYFLAVOXRE-RXN
read430	RXN-14474
read431	2-OXOGLUTARATE-SYNTHASE-RXN
read432	1.2.7.4-RXN
read433	1.2.7.5-RXN
read434	1.2.7.8-RXN
read435	RXN-982
read436	RXN-11189
read437	1.21.4.1-RXN
read438	RXN-7566
read439	1.21.4.4-RXN
read440	RXN-10620
read441	RXN0-6565
read442	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read443	RXN-9534
read444	ENOYL-ACP-REDUCT-NADPH-RXN
read445	RXN-9542
read446	RXN-9538
read447	RXN-9515
read448	RXN3O-5293
read449	RXN-9530
read450	RXN-9526
read451	RXN-9521
read452	RXN-8765
read453	PREPHENATEDEHYDROG-RXN
read454	OROTATE-REDUCTASE-NADH-RXN
read455	CORTISONE-ALPHA-REDUCTASE-RXN
read456	1.3.99.5-RXN
read457	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read458	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read459	RXN66-343
read460	2-ENOATE-REDUCTASE-RXN
read461	RXN-9891
read462	RXN-9885
read463	MALEYLACETATE-REDUCTASE-RXN
read464	CHLOROMALERED-RXN
read465	RXN-7911
read466	RXN-7835
read467	RXN-14776
read468	DIENOYLCOAREDUCT-RXN
read469	RXN-14790
read470	RXN-12521
read471	RXN-14715
read472	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read473	RXN-12558
read474	RXN-12559
read475	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read476	RXN-17524
read477	RXN-3766
read478	RXN-3562
read479	1.3.1.54-RXN
read480	DIMETHUROPORDEHYDROG-RXN
read481	RXN-11726
read482	RXN1G-488
read483	RXN-10657
read484	RXN-11482
read485	RXN-16632
read486	RXN-9663
read487	RXN-9660
read488	RXN-10661
read489	RXN0-2145
read490	RXN-9657
read491	RXN-16620
read492	RXN1G-395
read493	RXN-10062
read494	RXN1G-526
read495	RXN-9661
read496	RXN-9658
read497	RXN-16624
read498	RXN-9558
read499	ENOYL-ACP-REDUCT-NADH-RXN
read500	RXN-9635
read501	RXN-11478
read502	RXN-9662
read503	RXN-16628
read504	RXN-9659
read505	UDPNACETYLMURAMATEDEHYDROG-RXN
read506	RXN-11181
read507	RXN0-1461
read508	PROTOPORGENOXI-RXN
read509	RXN-18461
read510	RXN-15977
read511	RXN-17113
read512	RXN-14789
read513	RXN-14796
read514	RXN-16134
read515	RXN-14576
read516	RXN-11026
read517	RXN-12669
read518	RXN-18383
read519	RXN-10696
read520	RXN-14771
read521	RXN-10706
read522	RXN-12518
read523	RXN-14775
read524	RXN-14785
read525	RXN-10707
read526	RXN-15378
read527	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read528	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read529	RXN-14971
read530	RXN0-6491
read531	RXN0-6554
read532	DIHYDROOROTATE-DEHYDROGENASE-RXN
read533	RXN-14963
read534	R601-RXN
read535	RXN-14970
read536	1.3.99.15-RXN
read537	OHBENZCOARED-RXN
read538	PROPCOASYN-RXN
read539	RXN-13449
read540	BUTYRYL-COA-DEHYDROGENASE-RXN
read541	RXN0-2301
read542	GLUTARYL-COA-DEHYDROGENASE-RXN
read543	RXN-14262
read544	RXN-11734
read545	RXN-14278
read546	RXN-14229
read547	RXN-13615
read548	RXN-9929
read549	1.3.99.16-RXN
read550	RXN-12411
read551	RXN-12247
read552	RXN-12410
read553	RXN-12414
read554	2-FUROYL-COA-DEHYDROGENASE-RXN
read555	ALANINE-DEHYDROGENASE-RXN
read556	1.4.1.11-RXN
read557	GLUTAMATESYN-RXN
read558	GLUTAMATE-SYNTHASE-NADH-RXN
read559	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read560	GLUTAMATE-DEHYDROGENASE-RXN
read561	1.4.1.21-RXN
read562	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read563	GLUTDEHYD-RXN
read564	ILEDEAMINE-RXN
read565	LEUCINE-DEHYDROGENASE-RXN
read566	L-ASPARTATE-OXID-RXN
read567	1.4.3.19-RXN
read568	RXN-8672
read569	RXN-17951
read570	RXN-8673
read571	RXN-8674
read572	AMACETOXID-RXN
read573	RXN-9597
read574	AMINEPHEN-RXN
read575	AMINEOXID-RXN
read576	RXN-10910
read577	RXN-10907
read578	RXN-5821
read579	RXN-10908
read580	RXN-9598
read581	RXN-10817
read582	RXN-10778
read583	RXN-1
read584	RXN6666-4
read585	RXN-11067
read586	RXN-10913
read587	RXN-1401
read588	PNPOXI-RXN
read589	PMPOXI-RXN
read590	GCVP-RXN
read591	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read592	RXN-7563
read593	RXN66-546
read594	PYRROLINECARBREDUCT-RXN
read595	1.5.1.20-RXN
read596	1.5.1.25-RXN
read597	1.5.1.28-RXN
read598	RXN-19329
read599	DIHYDROFOLATEREDUCT-RXN
read600	RXN-18357
read601	1.1.1.253-RXN
read602	RXN-14245
read603	RXN-13909
read604	1.5.1.34-RXN
read605	RXN-12446
read606	RXN-12444
read607	FMNREDUCT-RXN
read608	METHYLENETHFDEHYDROG-NADP-RXN
read609	1.5.1.7-RXN
read610	SARCOX-RXN
read611	1.5.5.1-RXN-YEAST
read612	RXN66-550
read613	RXN0-7008
read614	RXN-14903
read615	1.5.8.1-RXN
read616	1.5.8.2-RXN
read617	METHELENE-THMPT-OXI-RXN
read618	PYRNUTRANSHYDROGEN-RXN
read619	NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN
read620	NQOR-RXN
read621	RXN-19671
read622	RXN-12303
read623	QOR-RXN
read624	NADH-DEHYDROGENASE-RXN
read625	RXN0-4022
read626	RXN-13854
read627	GMP-REDUCT-RXN
read628	NITRITE-REDUCTASE-CYTOCHROME-RXN
read629	RXN-15838
read630	RXN-18605
read631	1.7.2.2-RXN
read632	RXN-19619
read633	RXN-19618
read634	RXN-19617
read635	1.7.2.3-RXN
read636	RXN-12130
read637	NITRIC-OXIDE-REDUCTASE-RXN
read638	URATE-OXIDASE-RXN
read639	FERREDOXIN--NITRITE-REDUCTASE-RXN
read640	HYDROXYLAMINE-REDUCTASE-RXN
read641	1.8.1.15-RXN
read642	SULFITE-REDUCT-RXN
read643	RXN-7719
read644	RXN0-1132
read645	RXN-8629
read646	1.8.1.4-RXN
read647	RXN-7716
read648	GLUTATHIONE-REDUCT-NADPH-RXN
read649	1.6.4.4-RXN
read650	THIOREDOXIN-REDUCT-NADPH-RXN
read651	RXN-8156
read652	RXN-8668
read653	1.8.4.12-RXN
read654	1.8.4.8-RXN
read655	1.8.5.2-RXN
read656	SULFITE-REDUCTASE-FERREDOXIN-RXN
read657	1.8.98.1-RXN
read658	ADENYLYLSULFATE-REDUCTASE-RXN
read659	RXN-11944
read660	RXN-17803
read661	RXN-17805
read662	HYDROGENSULFITE-REDUCTASE-RXN
read663	CYTOCHROME-C-OXIDASE-RXN
read664	RXN-15830
read665	TDCEACT-RXN
read666	RXN0-2101
read667	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read668	MMUM-RXN
read669	CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN
read670	RXN-13403
read671	HOMOCYSMETB12-RXN
read672	2.1.1.130-RXN
read673	2.1.1.131-RXN
read674	2.1.1.132-RXN
read675	2.1.1.133-RXN
read676	HOMOCYSMET-RXN
read677	RXN-12730
read678	RXN0-2441
read679	RXN-8850
read680	2.1.1.151-RXN
read681	RXN-8760
read682	R322-RXN
read683	RXN-9220
read684	RXN-9366
read685	RXN-11046
read686	RXN-9363
read687	RXN-9205
read688	RXN-19667
read689	RXN-9361
read690	RXN-14177
read691	RXN-9362
read692	RXN-9191
read693	ADOMET-DMK-METHYLTRANSFER-RXN
read694	RXN-11845
read695	2.1.1.17-RXN
read696	RXN-11578
read697	RXN0-6515
read698	RXN-11576
read699	RXN-11574
read700	RXN-11591
read701	RXN-11592
read702	RXN-11596
read703	RXN-11633
read704	RXN-11597
read705	RXN-11588
read706	RXN-11573
read707	RXN-11601
read708	RXN-11602
read709	RXN-11586
read710	RXN-11598
read711	RXN-8764
read712	RXN-8766
read713	RXN-11475
read714	RXN-11637
read715	RXN-11638
read716	RXN-11866
read717	RXN-11867
read718	RXN-11754
read719	RXN3O-54
read720	RXN-9235
read721	RXN-9242
read722	RXN-14296
read723	RXN-9227
read724	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read725	RXN-11865
read726	RXN-11860
read727	RXN-12472
read728	RXN-12469
read729	RXN-12466
read730	RXN-12160
read731	RXN-9225
read732	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read733	RXN-9233
read734	RXN-9240
read735	RXN-12480
read736	RXN-12463
read737	RXN-12462
read738	RXN-12458
read739	RXN-14517
read740	RXN0-6731
read741	RXN-12908
read742	METHCOCLTH-RXN
read743	RXN-17760
read744	RXN0-6950
read745	RXN0-6998
read746	RXN-8762
read747	RXN-8767
read748	RXN-14992
read749	RXN0-1241
read750	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read751	2.1.1.34-RXN
read752	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read753	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read754	2.1.1.44-RXN
read755	RXN-14437
read756	RXN-14438
read757	RXN-14431
read758	THYMIDYLATESYN-RXN
read759	2.1.1.63-RXN
read760	RXN-17824
read761	RXN-9237
read762	RXN-11758
read763	DHHB-METHYLTRANSFER-RXN
read764	2.1.1.64-RXN
read765	RXN-9229
read766	RXN3O-102
read767	RXN-14293
read768	2.1.1.71-RXN
read769	RXN4FS-2
read770	2.1.1.72-RXN
read771	2.1.1.74-RXN
read772	2.1.1.77-RXN
read773	RXN1G-2544
read774	2.1.1.79-RXN
read775	RXN-7421
read776	RXN1G-3641
read777	CHER-RXN
read778	GLYOHMETRANS-RXN
read779	GCVT-RXN
read780	RXN-15635
read781	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read782	GART-RXN
read783	AICARTRANSFORM-RXN
read784	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read785	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read786	RXN-9778
read787	ASPCARBTRANS-RXN
read788	ORNCARBAMTRANSFER-RXN
read789	RXN-13482
read790	RXN-8348
read791	1TRANSKETO-RXN
read792	2TRANSKETO-RXN
read793	TRANSALDOL-RXN
read794	ACETOOHBUTSYN-RXN
read795	ACETOLACTSYN-RXN
read796	DXS-RXN
read797	2.5.1.64-RXN
read798	RXN0-6948
read799	N-ACETYLTRANSFER-RXN
read800	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read801	RXN-7561
read802	TETHYDPICSUCC-RXN
read803	2.3.1.118-RXN
read804	RXN0-1133
read805	DIHYDLIPACETRANS-RXN
read806	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read807	RXN-17018
read808	RXN-17016
read809	RXN-17017
read810	RXN-10462
read811	RXN-15045
read812	RXN-13805
read813	RXN-16117
read814	RXN-16024
read815	RXN-1381
read816	2.3.1.157-RXN
read817	METHYLACETOACETYLCOATHIOL-RXN
read818	RXN-17787
read819	RXN-17116
read820	RXN-12561
read821	RXN-10701
read822	RXN-14277
read823	RXN-20153
read824	RXN-14274
read825	RXN-17778
read826	RXN-13617
read827	RXN-17791
read828	RXN-14799
read829	RXN-12565
read830	RXN-16137
read831	RXN-14793
read832	RXN-10699
read833	RXN-17782
read834	RXN-14774
read835	RXN-11246
read836	RXN-17795
read837	RXN-14803
read838	RXN-14268
read839	RXN-19804
read840	KETOACYLCOATHIOL-RXN
read841	RXN-19800
read842	RXN-12751
read843	ACETYL-COA-ACETYLTRANSFER-RXN
read844	RXN-10700
read845	RXN-17799
read846	RXN-12710
read847	RXN-14788
read848	RXN-14394
read849	RXN-8809
read850	2.3.1.164-RXN
read851	MBCOA-DHLIPOAMIDE-RXN
read852	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read853	2.3.1.168-RXN
read854	ACETYLSYNCLTH-RXN
read855	RXN-10086
read856	RXN-3641
read857	R102-RXN
read858	RXN-9516
read859	RXN-16625
read860	3-OXOACYL-ACP-SYNTH-BASE-RXN
read861	RXN-9531
read862	RXN-10654
read863	RXN1G-460
read864	RXN-11479
read865	RXN-9527
read866	RXN-16615
read867	2.3.1.41-RXN
read868	RXN-9523
read869	RXN-16629
read870	2.3.1.179-RXN
read871	3-OXOACYL-ACP-SYNTH-RXN
read872	RXN-9535
read873	RXN-10658
read874	RXN3O-1803
read875	RXN0-2141
read876	RXN-9539
read877	RXN-16621
read878	RXN-8391
read879	RXN-11474
read880	GALACTOACETYLTRAN-RXN
read881	2.3.1.180-RXN
read882	RXN-13037
read883	RXN0-947
read884	RXN-7743
read885	RXN-9382
read886	RXN-10837
read887	RXN-10022
read888	RXN-10026
read889	RXN-10023
read890	RXN-10024
read891	RXN-10020
read892	2.3.1.184-RXN
read893	RXN-10025
read894	RXN-9729
read895	RXN1G-4
read896	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read897	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read898	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN
read899	RXN-13589
read900	RXN-10000
read901	RXN-13613
read902	RXN-14718
read903	RXN-14719
read904	RXN-14570
read905	LAUROYLACYLTRAN-RXN
read906	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read907	AKBLIG-RXN
read908	SERINE-O-ACETTRAN-RXN
read909	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read910	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read911	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read912	MALONYL-COA-ACP-TRANSACYL-RXN
read913	ACYLGPEACYLTRANS-RXN
read914	RXN-9652
read915	RXN-9648
read916	RXN1G-499
read917	RXN-9653
read918	RXN-9650
read919	RXN1G-445
read920	RXN-10059
read921	RXN-9654
read922	RXN-9651
read923	RXN1G-368
read924	RXN-9632
read925	HOMSUCTRAN-RXN
read926	7KAPSYN-RXN
read927	RXN-11484
read928	RXN0-6705
read929	RXN-17015
read930	RXN-17012
read931	RXN-16032
read932	RXN0-5514
read933	RXN-17022
read934	RXN-17019
read935	RXN-1623
read936	RXN-17013
read937	RXN-17009
read938	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read939	RXN-17023
read940	RXN-17020
read941	RXN-17014
read942	RXN-17024
read943	RXN-16076
read944	RXN-17729
read945	RXN-16067
read946	RXN-17010
read947	RXN-16077
read948	RXN-15043
read949	RXN-17011
read950	RXN-16118
read951	RXN-16025
read952	RXN-17008
read953	RXN-17021
read954	PYRUVFORMLY-RXN
read955	RXN-19536
read956	RXN-0
read957	RXN-9939
read958	RXN0-7165
read959	DIAMACTRANS-RXN
read960	SPERMACTRAN-RXN
