read0	RXN-7700
read69	RXN0-7154
read70	RXN-10717
read71	13-PROPANEDIOL-DEHYDROGENASE-RXN
read72	RXN-11407
read73	URONATE-DEHYDROGENASE-RXN
read74	IMP-DEHYDROG-RXN
read75	FARNESOL-DEHYDROGENASE-RXN
read76	RXN-7784
read77	RXN-600
read78	DIHYDROKAEMPFEROL-4-REDUCTASE-RXN
read79	RXN-17678
read80	UGD-RXN
read81	RXN-8001
read82	SHIKIMATE-5-DEHYDROGENASE-RXN
read83	GLYCOLATE-REDUCTASE-RXN
read84	1.1.1.261-RXN
read85	RXN-13179
read86	1.1.1.264-RXN
read87	L-IDONATE-2-DEHYDROGENASE-RXN
read88	DXPREDISOM-RXN
read89	L-LACTATE-DEHYDROGENASE-RXN
read90	1.1.1.271-RXN
read91	RXN-16003
read92	DLACTDEHYDROGNAD-RXN
read93	GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN
read94	RXN-2962
read95	RXN-17884
read96	GLYCERATE-DEHYDROGENASE-RXN
read97	ERYTHRON4PDEHYDROG-RXN
read98	1.1.1.292-RXN
read99	HOMOSERDEHYDROG-RXN
read100	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read101	RXN-10841
read102	RXN-14171
read103	RXN-10057
read104	RXN-11036
read105	RXN-11032
read106	RXN-18814
read107	1.2.1.66-RXN
read108	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read109	RXN-11689
read110	RXN-13069
read111	RXN-11081
read112	RXN-13585
read113	UDPMANNACADEHYDROG-RXN
read114	RXN-3341
read115	RXN0-7020
read116	RXN-16133
read117	RXN-10698
read118	RXN-17781
read119	RXN-11245
read120	RXN-17794
read121	RXN-12705
read122	RXN-12570
read123	OHACYL-COA-DEHYDROG-RXN
read124	RXN-19803
read125	RXN0-2044
read126	RXN-10702
read127	RXN-12750
read128	RXN-17798
read129	RXN-10703
read130	RXN-17786
read131	RXN-12490
read132	RXN-17777
read133	RXN-11662
read134	RXN-17790
read135	RXN-13279
read136	RXN-5901
read137	RXN-12560
read138	RXN-14819
read139	RXN-14994
read140	HADTHAUERA-RXN
read141	RXN-14148
read142	MALATE-DEH-RXN
read143	RXN-13779
read144	1.1.1.39-RXN
read145	RXN-15920
read146	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read147	MALIC-NADP-RXN
read148	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read149	ISOCITDEH-RXN
read150	RXN-9952
read151	GLUCOSE-1-DEHYDROGENASE-RXN
read152	GALACTODEHYDROG-RXN
read153	GLU6PDEHYDROG-RXN
read154	RIBITOL-2-DEHYDROGENASE-RXN
read155	MANNONOXIDOREDUCT-RXN
read156	ALTRO-OXIDOREDUCT-RXN
read157	GLYCDEH-RXN
read158	TSA-REDUCT-RXN
read159	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read160	MANNITOL-2-DEHYDROGENASE-RXN
read161	GLUCONATE-5-DEHYDROGENASE-RXN
read162	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read163	GLYCOLALDREDUCT-RXN
read164	LACTALDREDUCT-RXN
read165	RXN-8641
read166	GLYOXYLATE-REDUCTASE-NADP+-RXN
read167	HYDROXYPYRUVATE-REDUCTASE-RXN
read168	1.1.1.83-RXN
read169	RXN-13158
read170	RXNQT-4178
read171	RXNQT-4174
read172	RXNQT-4171
read173	RXNQT-4168
read174	RXNQT-4165
read175	RXN-14986
read176	ACETOOHBUTREDUCTOISOM-RXN
read177	ACETOLACTREDUCTOISOM-RXN
read178	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
read179	BENZYL-ALCOHOL-DEHYDROGENASE-RXN
read180	RXN-16954
read181	RXN-8580
read182	RXN-9909
read183	RXN-8581
read184	BENZYL-ALC-DEHYDROGENASE-RXN
read185	RXN-16953
read186	ARYL-ALCOHOL-DEHYDROGENASE-RXN
read187	RXN-19387
read188	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read189	RXN0-5141
read190	TARTRATE-DEHYDROGENASE-RXN
read191	RXN-8643
read192	GLYC3PDEHYDROGBIOSYN-RXN
read193	PGLYCDEHYDROG-RXN
read194	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read195	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read196	RXN-11316
read197	RXN-11333
read198	RXN-969
read199	S-2-HYDROXY-ACID-OXIDASE-RXN
read200	RXN-15300
read201	CHOLESTEROL-OXIDASE-RXN
read202	RXN-12778
read203	RXN-13689
read204	RXN0-6373
read205	GLYC3PDEHYDROG-RXN
read206	RXN-15740
read207	RXN-15745
read208	RXN0-5258-Yeast
read209	RXN0-5260
read210	RXNI-3
read211	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read212	RXN-11335
read213	RXN-11283
read214	RXN-11080
read215	RXN0-7230
read216	CHD-RXN
read217	1.1.99.28-RXN
read218	RXN-14204
read219	GLUCONATE-2-DEHYDROGENASE-RXN
read220	RXN-6883
read221	CHLORIDE-PEROXIDASE-RXN
read222	1.11.1.15-RXN
read223	RXN-8667
read224	CATAL-RXN
read225	CYTOCHROME-C-PEROXIDASE-RXN
read226	RXN66-1
read227	RXN-14189
read228	GLUTATHIONE-PEROXIDASE-RXN
read229	RXN-11820
read230	HYDROGEN-DEHYDROGENASE-RXN
read231	1.12.1.3-RXN
read232	1.12.5.1-RXN
read233	HYDROG-RXN
read234	COENZYME-F420-HYDROGENASE-RXN
read235	RXN-16420
read236	RXN0-4141
read237	RXN0-5256
read238	CATECHOL-12-DIOXYGENASE-RXN
read239	RXN-8665
read240	CATECHOL-2-3-DIOXYGENASE-RXN
read241	RXN-13704
read242	RXN-11218
read243	CATECHOL-23-DIOXYGENASE-RXN
read244	RXN-11219
read245	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read246	RXN-10815
read247	RXN-9731
read248	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read249	RXN-10137
read250	1.13.11.49-RXN
read251	HOMOGENTISATE-12-DIOXYGENASE-RXN
read252	R146-RXN
read253	R147-RXN
read254	1.13.11.6-RXN
read255	RXN-8771
read256	1.13.11.9-RXN
read257	RXN-16322
read258	2-NITROPROPANE-DIOXYGENASE-RXN
read259	RXN-19631
read260	1.14.11.1-RXN
read261	RXN0-299
read262	1.14.11.2-RXN
read263	RXN0-984
read264	RXN-18739
read265	RXN0-986
read266	RXN0-7280
read267	RXN-12353
read268	RXN-18737
read269	RXN-18738
read270	R621-RXN
read271	RXN-9912
read272	RXN-10078
read273	SALICYLATE-1-MONOOXYGENASE-RXN
read274	RXN-10079
read275	RXN-9914
read276	RXN-9409
read277	RXN-9407
read278	RXN-9408
read279	RXN-10040
read280	MHPHYDROXY-RXN
read281	RXN0-2042
read282	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read283	RXN-2401
read284	CYCLOHEXANONE-MONOOXYGENASE-RXN
read285	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read286	R321-RXN
read287	1.14.13.84-RXN
read288	RXN-13129
read289	KYNURENINE-3-MONOOXYGENASE-RXN
read290	RXN66-600
read291	RXN66-597
read292	RXN66-591
read293	RXN-11056
read294	RXN-17627
read295	RXN66-598
read296	RXN-13064
read297	RXN66-595
read298	UNSPECIFIC-MONOOXYGENASE-RXN
read299	RXN66-599
read300	RXN66-596
read301	RXN-8872
read302	RXN66-169
read303	RXN66-163
read304	RXN-11057
read305	RXN66-181
read306	RXN66-146
read307	RXN-8630
read308	RXN66-161
read309	RXN66-589
read310	RXN0-6973
read311	RXN-13418
read312	RXN0-280
read313	RXN-15341
read314	RXN-8505
read315	ALKANE-1-MONOOXYGENASE-RXN
read316	RXN1F-357
read317	RXN66-569
read318	RXN-13907
read319	RXN-14206
read320	1.14.18.2-RXN
read321	RXN-10664
read322	1.14.19.1-RXN
read323	RXN-8389
read324	RXN-7903
read325	RXN-13426
read326	RXN-16065
read327	1.14.19.3-RXN
read328	RXN-16132
read329	RXN-17112
read330	RXN-10842
read331	RXN-12886
read332	RXN0-6444
read333	RXN-14430
read334	SUPEROX-DISMUT-RXN
read335	1.15.1.2-RXN
read336	RXN0-1483
read337	RXN-15294
read338	1.17.1.1-RXN
read339	RXN0-901
read340	RXN-7682
read341	RXN-14014
read342	ADPREDUCT-RXN
read343	RXN0-747
read344	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read345	RXN0-748
read346	UDPREDUCT-RXN
read347	CDPREDUCT-RXN
read348	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read349	GDPREDUCT-RXN
read350	RXN0-722
read351	1.17.4.2-RXN
read352	RXN0-882
read353	RXN-15878
read354	RXN-12104
read355	RUBREDOXIN--NAD+-REDUCTASE-RXN
read356	RXN-17897
read357	1.18.1.2-RXN
read358	RXN-12365
read359	FERREDOXIN--NAD+-REDUCTASE-RXN
read360	NITROGENASE-RXN
read361	RXN-13671
read362	ACETALD-DEHYDROG-RXN
read363	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read364	GAPOXNPHOSPHN-RXN
read365	RXN0-5293
read366	RXN-9958
read367	RXN-2902
read368	AMINOBUTDEHYDROG-RXN
read369	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read370	GLYCOLALD-DEHYDROG-RXN
read371	LACTALDDEHYDROG-RXN
read372	RXN-11213
read373	1.2.1.27-RXN
read374	RXN-17808
read375	RXN66-3
read376	RXN-16655
read377	RXN-14224
read378	RXN-37
read379	RXN6666-5
read380	RXN-9758
read381	RXN-10780
read382	RXN-10917
read383	R222-RXN
read384	RXN-16656
read385	RXN-14225
read386	RXN-3443
read387	RXN-16653
read388	RXN-10715
read389	RXN-10089
read390	RXN-10912
read391	RXN-4142
read392	RXN66-479
read393	RXN66-476
read394	RXN-14280
read395	RXN-16654
read396	RXN66-472
read397	ALDHDEHYDROG-RXN
read398	RXN-8837
read399	RXN-8831
read400	1.2.1.32-RXN
read401	N-ACETYLGLUTPREDUCT-RXN
read402	RXN-15006
read403	PHENDEHYD-RXN
read404	RXN-6002
read405	ALDXANAU-RXN
read406	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read407	RXN0-3962
read408	GLUTSEMIALDEHYDROG-RXN
read409	FORMALDEHYDE-DEHYDROGENASE-RXN
read410	GAPDHSYNEC-RXN
read411	RXN-1241
read412	GLUTRNAREDUCT-RXN
read413	SUCCGLUALDDEHYD-RXN
read414	RXN-8891
read415	SUCCSEMIALDDEHYDROG-RXN
read416	BADH-RXN
read417	RXN-8527
read418	RXN-15728
read419	RXN-12736
read420	RXN-15729
read421	RXN-14116
read422	1.2.1.9-RXN
read423	RXNMETA-12672
read424	RXN0-1134
read425	2OXOGLUTDECARB-RXN
read426	KETOISOCAPROATE-RXN
read427	METHYLVALERATE-RXN
read428	1.2.4.4-RXN
read429	RXN-11496
read430	RXN-11496-YEAST
read431	PYRUFLAVREDUCT-RXN
read432	PYFLAVOXRE-RXN
read433	RXN-14474
read434	2-OXOGLUTARATE-SYNTHASE-RXN
read435	1.2.7.4-RXN
read436	1.2.7.5-RXN
read437	1.2.7.8-RXN
read438	RXN-982
read439	RXN-11189
read440	1.21.4.1-RXN
read441	RXN-7566
read442	1.21.4.4-RXN
read443	RXN-10620
read444	RXN0-6565
read445	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read446	RXN-9534
read447	ENOYL-ACP-REDUCT-NADPH-RXN
read448	RXN-9542
read449	RXN-9538
read450	RXN-9515
read451	RXN3O-5293
read452	RXN-9530
read453	RXN-9526
read454	RXN-9521
read455	RXN-8765
read456	PREPHENATEDEHYDROG-RXN
read457	OROTATE-REDUCTASE-NADH-RXN
read458	CORTISONE-ALPHA-REDUCTASE-RXN
read459	1.3.99.5-RXN
read460	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read461	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read462	RXN66-343
read463	DHBDEHYD-RXN
read464	2-ENOATE-REDUCTASE-RXN
read465	RXN-7911
read466	RXN-7835
read467	RXN-14776
read468	DIENOYLCOAREDUCT-RXN
read469	RXN-14790
read470	RXN-12521
read471	RXN-14715
read472	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read473	RXN-12558
read474	RXN-12559
read475	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read476	RXN-17524
read477	RXN-3766
read478	RXN-3562
read479	1.3.1.54-RXN
read480	DIMETHUROPORDEHYDROG-RXN
read481	RXN-11726
read482	RXN1G-488
read483	RXN-10657
read484	RXN-11482
read485	RXN-16632
read486	RXN-9663
read487	RXN-9660
read488	RXN-10661
read489	RXN0-2145
read490	RXN-9657
read491	RXN-16620
read492	RXN1G-395
read493	RXN-10062
read494	RXN1G-526
read495	RXN-9661
read496	RXN-9658
read497	RXN-16624
read498	RXN-9558
read499	ENOYL-ACP-REDUCT-NADH-RXN
read500	RXN-9635
read501	RXN-11478
read502	RXN-9662
read503	RXN-16628
read504	RXN-9659
read505	UDPNACETYLMURAMATEDEHYDROG-RXN
read506	RXN-11181
read507	RXN0-1461
read508	PROTOPORGENOXI-RXN
read509	RXN-18461
read510	RXN-15977
read511	RXN-17113
read512	RXN-14789
read513	RXN-14796
read514	RXN-16134
read515	RXN-14576
read516	RXN-11026
read517	RXN-12669
read518	RXN-18383
read519	RXN-10696
read520	RXN-14771
read521	RXN-10706
read522	RXN-12518
read523	RXN-14775
read524	RXN-14785
read525	RXN-10707
read526	RXN-15378
read527	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read528	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read529	RXN-14971
read530	RXN0-6491
read531	RXN0-6554
read532	DIHYDROOROTATE-DEHYDROGENASE-RXN
read533	RXN-14963
read534	R601-RXN
read535	RXN-14970
read536	1.3.99.15-RXN
read537	OHBENZCOARED-RXN
read538	PROPCOASYN-RXN
read539	RXN-13449
read540	BUTYRYL-COA-DEHYDROGENASE-RXN
read541	RXN-8959
read542	RXN0-2301
read543	GLUTARYL-COA-DEHYDROGENASE-RXN
read544	RXN-14262
read545	RXN-11734
read546	RXN-14278
read547	RXN-14229
read548	RXN-13615
read549	RXN-9929
read550	1.3.99.16-RXN
read551	1.3.99.23-RXN
read552	RXN-12411
read553	RXN-12247
read554	RXN-12410
read555	RXN-12414
read556	2-FUROYL-COA-DEHYDROGENASE-RXN
read557	ALANINE-DEHYDROGENASE-RXN
read558	1.4.1.11-RXN
read559	GLUTAMATESYN-RXN
read560	GLUTAMATE-SYNTHASE-NADH-RXN
read561	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read562	GLUTAMATE-DEHYDROGENASE-RXN
read563	1.4.1.21-RXN
read564	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read565	GLUTDEHYD-RXN
read566	ILEDEAMINE-RXN
read567	LEUCINE-DEHYDROGENASE-RXN
read568	L-ASPARTATE-OXID-RXN
read569	1.4.3.19-RXN
read570	RXN-8672
read571	RXN-17951
read572	RXN-8673
read573	RXN-8674
read574	AMACETOXID-RXN
read575	RXN-9597
read576	AMINEPHEN-RXN
read577	AMINEOXID-RXN
read578	RXN-10910
read579	RXN-10907
read580	RXN-5821
read581	RXN-10908
read582	RXN-9598
read583	RXN-10817
read584	RXN-10778
read585	RXN-1
read586	RXN6666-4
read587	RXN-11067
read588	RXN-10913
read589	RXN-1401
read590	PNPOXI-RXN
read591	PMPOXI-RXN
read592	GCVP-RXN
read593	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read594	RXN-7563
read595	RXN66-546
read596	PYRROLINECARBREDUCT-RXN
read597	1.5.1.20-RXN
read598	1.5.1.25-RXN
read599	1.5.1.28-RXN
read600	RXN-19329
read601	DIHYDROFOLATEREDUCT-RXN
read602	RXN-18357
read603	1.1.1.253-RXN
read604	RXN-14245
read605	RXN-13909
read606	1.5.1.34-RXN
read607	RXN-12444
read608	FMNREDUCT-RXN
read609	METHYLENETHFDEHYDROG-NADP-RXN
read610	1.5.1.7-RXN
read611	SARCOX-RXN
read612	1.5.5.1-RXN-YEAST
read613	RXN66-550
read614	RXN0-7008
read615	RXN-14903
read616	1.5.8.1-RXN
read617	1.5.8.2-RXN
read618	METHELENE-THMPT-OXI-RXN
read619	PYRNUTRANSHYDROGEN-RXN
read620	NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN
read621	NQOR-RXN
read622	RXN-19671
read623	RXN-12303
read624	QOR-RXN
read625	NADH-DEHYDROGENASE-RXN
read626	RXN0-4022
read627	RXN-13854
read628	GMP-REDUCT-RXN
read629	NITRITE-REDUCTASE-CYTOCHROME-RXN
read630	RXN-15838
read631	RXN-18605
read632	1.7.2.2-RXN
read633	RXN-19619
read634	RXN-19618
read635	RXN-19617
read636	1.7.2.3-RXN
read637	RXN-12130
read638	NITRIC-OXIDE-REDUCTASE-RXN
read639	URATE-OXIDASE-RXN
read640	FERREDOXIN--NITRITE-REDUCTASE-RXN
read641	HYDROXYLAMINE-REDUCTASE-RXN
read642	1.8.1.15-RXN
read643	SULFITE-REDUCT-RXN
read644	RXN-7719
read645	RXN0-1132
read646	RXN-8629
read647	1.8.1.4-RXN
read648	RXN-7716
read649	GLUTATHIONE-REDUCT-NADPH-RXN
read650	1.6.4.4-RXN
read651	THIOREDOXIN-REDUCT-NADPH-RXN
read652	RXN-8668
read653	1.8.4.12-RXN
read654	1.8.4.8-RXN
read655	1.8.5.2-RXN
read656	DIMESULFREDUCT-RXN
read657	RXN-20076
read658	SULFITE-REDUCTASE-FERREDOXIN-RXN
read659	1.8.98.1-RXN
read660	ADENYLYLSULFATE-REDUCTASE-RXN
read661	RXN-11944
read662	RXN-17803
read663	RXN-17805
read664	HYDROGENSULFITE-REDUCTASE-RXN
read665	CYTOCHROME-C-OXIDASE-RXN
read666	RXN-15830
read667	TDCEACT-RXN
read668	RXN0-2101
read669	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read670	MMUM-RXN
read671	RXN-13403
read672	HOMOCYSMETB12-RXN
read673	2.1.1.130-RXN
read674	2.1.1.131-RXN
read675	2.1.1.132-RXN
read676	2.1.1.133-RXN
read677	HOMOCYSMET-RXN
read678	RXN-12730
read679	RXN0-2441
read680	RXN-8850
read681	2.1.1.151-RXN
read682	RXN-8760
read683	R322-RXN
read684	RXN-13404
read685	RXN-13405
read686	RXN-9220
read687	RXN-9366
read688	RXN-11046
read689	RXN-9363
read690	RXN-9205
read691	RXN-19667
read692	RXN-9361
read693	RXN-14177
read694	RXN-9362
read695	RXN-9191
read696	ADOMET-DMK-METHYLTRANSFER-RXN
read697	RXN-11845
read698	2.1.1.17-RXN
read699	RXN-11578
read700	RXN0-6515
read701	RXN-11576
read702	RXN-11574
read703	RXN-11591
read704	RXN-11592
read705	RXN-11596
read706	RXN-11633
read707	RXN-11597
read708	RXN-11588
read709	RXN-11573
read710	RXN-11600
read711	RXN-11601
read712	RXN-11602
read713	RXN-11586
read714	RXN-11598
read715	RXN-8764
read716	RXN-8766
read717	RXN-11475
read718	RXN-11637
read719	RXN-11638
read720	RXN-11866
read721	RXN-11867
read722	RXN-11754
read723	RXN3O-54
read724	RXN-9235
read725	RXN-9242
read726	RXN-14296
read727	RXN-9227
read728	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read729	RXN-11865
read730	RXN-11860
read731	RXN-12472
read732	RXN-12469
read733	RXN-12466
read734	RXN-12160
read735	RXN-9225
read736	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read737	RXN-9233
read738	RXN-9240
read739	RXN-12480
read740	RXN-12463
read741	RXN-12462
read742	RXN-12458
read743	RXN-14517
read744	RXN0-6731
read745	RXN-12908
read746	RXN-8102
read747	METHCOCLTH-RXN
read748	RXN-17760
read749	RXN0-6950
read750	RXN0-6998
read751	RXN-8762
read752	RXN-8767
read753	RXN-14992
read754	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read755	2.1.1.34-RXN
read756	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read757	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read758	2.1.1.44-RXN
read759	RXN-14437
read760	RXN-14438
read761	RXN-14431
read762	THYMIDYLATESYN-RXN
read763	RXN0-5144
read764	2.1.1.63-RXN
read765	RXN-17824
read766	RXN-9237
read767	RXN-11758
read768	DHHB-METHYLTRANSFER-RXN
read769	2.1.1.64-RXN
read770	RXN-9229
read771	RXN3O-102
read772	RXN-14293
read773	THIOPURINE-S-METHYLTRANSFERASE-RXN
read774	2.1.1.71-RXN
read775	RXN4FS-2
read776	2.1.1.72-RXN
read777	2.1.1.74-RXN
read778	2.1.1.77-RXN
read779	RXN1G-2544
read780	2.1.1.79-RXN
read781	RXN-7421
read782	RXN1G-3641
read783	CHER-RXN
read784	2.1.1.90-RXN
read785	RXN-8095
read786	GLYOHMETRANS-RXN
read787	GCVT-RXN
read788	RXN-15635
read789	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read790	GART-RXN
read791	AICARTRANSFORM-RXN
read792	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read793	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read794	RXN-9778
read795	ASPCARBTRANS-RXN
read796	ORNCARBAMTRANSFER-RXN
read797	RXN-13482
read798	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read799	GLYCINE-AMIDINOTRANSFERASE-RXN
read800	RXN-8348
read801	1TRANSKETO-RXN
read802	2TRANSKETO-RXN
read803	TRANSALDOL-RXN
read804	ACETOOHBUTSYN-RXN
read805	ACETOLACTSYN-RXN
read806	DXS-RXN
read807	2.5.1.64-RXN
read808	RXN0-6948
read809	N-ACETYLTRANSFER-RXN
read810	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read811	RXN-7561
read812	TETHYDPICSUCC-RXN
read813	2.3.1.118-RXN
read814	RXN0-1133
read815	DIHYDLIPACETRANS-RXN
read816	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read817	RXN-17018
read818	RXN-17016
read819	RXN-17017
read820	RXN-10462
read821	RXN-15045
read822	RXN-13805
read823	RXN-16117
read824	RXN-16024
read825	RXN-1381
read826	2.3.1.157-RXN
read827	METHYLACETOACETYLCOATHIOL-RXN
read828	RXN-17787
read829	RXN-17116
read830	RXN-12561
read831	RXN-10701
read832	RXN-14277
read833	RXN-20153
read834	RXN-14274
read835	RXN-17778
read836	RXN-13617
read837	RXN-17791
read838	RXN-14799
read839	RXN-12565
read840	RXN-16137
read841	RXN-14793
read842	RXN-10699
read843	RXN-17782
read844	RXN-14774
read845	RXN-11246
read846	RXN-17795
read847	RXN-14803
read848	RXN-14268
read849	RXN-19804
read850	KETOACYLCOATHIOL-RXN
read851	RXN-19800
read852	RXN-12751
read853	ACETYL-COA-ACETYLTRANSFER-RXN
read854	RXN-10700
read855	RXN-17799
read856	RXN-12710
read857	RXN-14788
read858	RXN-14394
read859	RXN-8809
read860	2.3.1.164-RXN
read861	MBCOA-DHLIPOAMIDE-RXN
read862	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read863	2.3.1.168-RXN
read864	ACETYLSYNCLTH-RXN
read865	RXN-10086
read866	RXN-3641
read867	R102-RXN
read868	RXN-9516
read869	RXN-16625
read870	3-OXOACYL-ACP-SYNTH-BASE-RXN
read871	RXN-9531
read872	RXN-10654
read873	RXN1G-460
read874	RXN-11479
read875	RXN-9527
read876	RXN-16615
read877	2.3.1.41-RXN
read878	RXN-9523
read879	RXN-16629
read880	2.3.1.179-RXN
read881	3-OXOACYL-ACP-SYNTH-RXN
read882	RXN-9535
read883	RXN-10658
read884	RXN3O-1803
read885	RXN0-2141
read886	RXN-9539
read887	RXN-16621
read888	RXN-8391
read889	RXN-11474
read890	GALACTOACETYLTRAN-RXN
read891	2.3.1.180-RXN
read892	RXN-13037
read893	RXN0-947
read894	RXN-7743
read895	RXN-9382
read896	RXN-10837
read897	RXN1G-4
read898	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read899	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read900	RXN-13589
read901	RXN-10000
read902	RXN-13613
read903	RXN0-6512
read904	RXN-14570
read905	LAUROYLACYLTRAN-RXN
read906	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read907	AKBLIG-RXN
read908	SERINE-O-ACETTRAN-RXN
read909	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read910	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read911	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read912	MALONYL-COA-ACP-TRANSACYL-RXN
read913	ACYLGPEACYLTRANS-RXN
read914	RXN-9652
read915	RXN-9648
read916	RXN1G-499
read917	RXN-9653
read918	RXN-9650
read919	RXN1G-445
read920	RXN-10059
read921	RXN-9654
read922	RXN-9651
read923	RXN1G-368
read924	RXN-9632
read925	HOMSUCTRAN-RXN
read926	7KAPSYN-RXN
read927	RXN-11484
read928	HISTONE-ACETYLTRANSFERASE-RXN
read929	RXN0-6705
read930	RXN-17015
read931	RXN-17012
read932	RXN-16032
read933	RXN0-5514
read934	RXN-17022
read935	RXN-17019
read936	RXN-1623
read937	RXN-17013
read938	RXN-17009
read939	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read940	RXN-17023
read941	RXN-17020
read942	RXN-17014
read943	RXN-17024
read944	RXN-16076
read945	RXN-17729
read946	RXN-16067
read947	RXN-17010
read948	RXN-16077
read949	RXN-15043
read950	RXN-17011
read951	RXN-16118
read952	RXN-16025
read953	RXN-17008
read954	RXN-17021
read955	PYRUVFORMLY-RXN
read956	RXN-19536
