read0	RXN-7700
read70	SHIKIMATE-5-DEHYDROGENASE-RXN
read71	GLYCOLATE-REDUCTASE-RXN
read72	1.1.1.261-RXN
read73	RXN-13179
read74	1.1.1.264-RXN
read75	L-IDONATE-2-DEHYDROGENASE-RXN
read76	DXPREDISOM-RXN
read77	L-LACTATE-DEHYDROGENASE-RXN
read78	1.1.1.271-RXN
read79	RXN-16003
read80	DLACTDEHYDROGNAD-RXN
read81	RXN-2962
read82	RXN-17884
read83	GLYCERATE-DEHYDROGENASE-RXN
read84	ERYTHRON4PDEHYDROG-RXN
read85	1.1.1.292-RXN
read86	HOMOSERDEHYDROG-RXN
read87	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read88	RXN-10841
read89	RXN-14171
read90	RXN-10057
read91	RXN-11036
read92	RXN-11032
read93	RXN-18814
read94	1.2.1.66-RXN
read95	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read96	RXN-11689
read97	RXN-1884
read98	RXN-13069
read99	RXN-11081
read100	RXN-13585
read101	UDPMANNACADEHYDROG-RXN
read102	RXN-11690
read103	RXN-3341
read104	RXN0-7020
read105	RXN-16133
read106	RXN-10698
read107	RXN-17781
read108	RXN-11245
read109	RXN-17794
read110	RXN-12705
read111	RXN-12570
read112	OHACYL-COA-DEHYDROG-RXN
read113	RXN-19803
read114	RXN0-2044
read115	RXN-10702
read116	RXN-12750
read117	RXN-17798
read118	RXN-10703
read119	RXN-17786
read120	RXN-12490
read121	RXN-17777
read122	RXN-11662
read123	RXN-17790
read124	RXN-13279
read125	RXN-5901
read126	RXN-12560
read127	RXN-14819
read128	RXN-14994
read129	RXN-14148
read130	MALATE-DEH-RXN
read131	RXN-13779
read132	1.1.1.39-RXN
read133	RXN-15920
read134	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read135	MALIC-NADP-RXN
read136	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read137	ISOCITDEH-RXN
read138	RXN-9952
read139	GLUCOSE-1-DEHYDROGENASE-RXN
read140	GALACTODEHYDROG-RXN
read141	GLU6PDEHYDROG-RXN
read142	RIBITOL-2-DEHYDROGENASE-RXN
read143	MANNONOXIDOREDUCT-RXN
read144	ALTRO-OXIDOREDUCT-RXN
read145	GLYCDEH-RXN
read146	TSA-REDUCT-RXN
read147	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read148	MANNITOL-2-DEHYDROGENASE-RXN
read149	GLUCONATE-5-DEHYDROGENASE-RXN
read150	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read151	GLYCOLALDREDUCT-RXN
read152	LACTALDREDUCT-RXN
read153	RXN-8641
read154	GLYOXYLATE-REDUCTASE-NADP+-RXN
read155	HYDROXYPYRUVATE-REDUCTASE-RXN
read156	1.1.1.83-RXN
read157	RXN-13158
read158	RXNQT-4178
read159	RXNQT-4174
read160	RXNQT-4171
read161	RXNQT-4168
read162	RXNQT-4165
read163	RXN-14986
read164	ACETOOHBUTREDUCTOISOM-RXN
read165	ACETOLACTREDUCTOISOM-RXN
read166	RXN-19387
read167	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read168	RXN0-5141
read169	TARTRATE-DEHYDROGENASE-RXN
read170	RXN-8643
read171	GLYC3PDEHYDROGBIOSYN-RXN
read172	PGLYCDEHYDROG-RXN
read173	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read174	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read175	RXN-2861
read176	RXN-11332
read177	MOXXANAU-RXN
read178	RXN-11333
read179	RXN-969
read180	S-2-HYDROXY-ACID-OXIDASE-RXN
read181	RXN-13178
read182	CHOLESTEROL-OXIDASE-RXN
read183	RXN-12778
read184	RXN-13689
read185	RXN0-6373
read186	GLYC3PDEHYDROG-RXN
read187	RXN-15740
read188	RXN-15745
read189	RXN0-5258-Yeast
read190	RXN0-5260
read191	RXNI-3
read192	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read193	RXN-11283
read194	RXN-11080
read195	RXN0-7230
read196	CHD-RXN
read197	1.1.99.28-RXN
read198	RXN-14204
read199	GLUCONATE-2-DEHYDROGENASE-RXN
read200	CHLORIDE-PEROXIDASE-RXN
read201	1.11.1.15-RXN
read202	RXN-11813
read203	RXN-8667
read204	CATAL-RXN
read205	CYTOCHROME-C-PEROXIDASE-RXN
read206	RXN66-1
read207	RXN-14189
read208	GLUTATHIONE-PEROXIDASE-RXN
read209	RXN-11820
read210	1.12.1.3-RXN
read211	1.12.5.1-RXN
read212	HYDROG-RXN
read213	RXN-16420
read214	RXN0-4141
read215	RXN0-5256
read216	CATECHOL-12-DIOXYGENASE-RXN
read217	RXN-8665
read218	CATECHOL-2-3-DIOXYGENASE-RXN
read219	RXN-13704
read220	RXN-11218
read221	CATECHOL-23-DIOXYGENASE-RXN
read222	RXN-11219
read223	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read224	RXN-10815
read225	RXN-9731
read226	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read227	RXN-10137
read228	1.13.11.49-RXN
read229	HOMOGENTISATE-12-DIOXYGENASE-RXN
read230	1.13.11.6-RXN
read231	RXN-8771
read232	1.13.11.9-RXN
read233	RXN-16322
read234	2-NITROPROPANE-DIOXYGENASE-RXN
read235	RXN0-299
read236	1.14.11.2-RXN
read237	RXN0-984
read238	RXN-18739
read239	RXN0-986
read240	RXN0-7280
read241	RXN-12353
read242	RXN-18737
read243	RXN-18738
read244	R621-RXN
read245	RXN-9912
read246	RXN-10078
read247	SALICYLATE-1-MONOOXYGENASE-RXN
read248	RXN-10079
read249	RXN-9914
read250	RXN-9409
read251	RXN-9407
read252	RXN-9408
read253	RXN-10040
read254	MHPHYDROXY-RXN
read255	RXN0-2042
read256	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read257	RXN-2401
read258	CYCLOHEXANONE-MONOOXYGENASE-RXN
read259	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read260	1.14.13.59-RXN
read261	RXN-10129
read262	RXN-10125
read263	PHENOL-2-MONOOXYGENASE-RXN
read264	RXN-10127
read265	RXN-10128
read266	RXN-13191
read267	RXN-10891
read268	R321-RXN
read269	RXN66-600
read270	RXN66-597
read271	RXN66-591
read272	RXN-11056
read273	RXN-17627
read274	RXN66-598
read275	RXN-13064
read276	RXN66-595
read277	UNSPECIFIC-MONOOXYGENASE-RXN
read278	RXN66-599
read279	RXN66-596
read280	RXN-8872
read281	RXN66-169
read282	RXN66-163
read283	RXN-11057
read284	RXN66-181
read285	RXN66-146
read286	RXN-8630
read287	RXN66-161
read288	RXN66-589
read289	RXN0-6973
read290	RXN-13418
read291	RXN0-280
read292	RXN-15341
read293	RXN-8505
read294	RXN66-569
read295	RXN-13907
read296	RXN-14206
read297	1.14.18.2-RXN
read298	RXN-10664
read299	1.14.19.1-RXN
read300	RXN-13426
read301	RXN-16065
read302	1.14.19.3-RXN
read303	RXN-16132
read304	RXN-17112
read305	RXN-10842
read306	RXN-12886
read307	RXN0-6444
read308	RXN-14430
read309	SUPEROX-DISMUT-RXN
read310	1.15.1.2-RXN
read311	RXN0-1483
read312	RXN-15294
read313	RXN0-901
read314	RXN-7682
read315	RXN-14014
read316	ADPREDUCT-RXN
read317	RXN0-747
read318	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read319	RXN0-748
read320	UDPREDUCT-RXN
read321	CDPREDUCT-RXN
read322	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read323	GDPREDUCT-RXN
read324	RXN0-722
read325	1.17.4.2-RXN
read326	RXN0-882
read327	RXN-15878
read328	RXN-12104
read329	RUBREDOXIN--NAD+-REDUCTASE-RXN
read330	RXN-17897
read331	1.18.1.2-RXN
read332	RXN-12365
read333	FERREDOXIN--NAD+-REDUCTASE-RXN
read334	NITROGENASE-RXN
read335	RXN-13671
read336	ACETALD-DEHYDROG-RXN
read337	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read338	GAPOXNPHOSPHN-RXN
read339	RXN0-5293
read340	RXN-9958
read341	RXN-2902
read342	AMINOBUTDEHYDROG-RXN
read343	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read344	GLYCOLALD-DEHYDROG-RXN
read345	LACTALDDEHYDROG-RXN
read346	RXN-11213
read347	1.2.1.27-RXN
read348	RXN-17808
read349	RXN66-3
read350	RXN-16655
read351	RXN-14224
read352	RXN-37
read353	RXN6666-5
read354	RXN-9758
read355	RXN-10780
read356	RXN-10917
read357	R222-RXN
read358	RXN-16656
read359	RXN-14225
read360	RXN-3443
read361	RXN-16653
read362	RXN-10715
read363	RXN-10089
read364	RXN-10912
read365	RXN-4142
read366	RXN66-479
read367	RXN66-476
read368	RXN-14280
read369	RXN-16654
read370	RXN66-472
read371	ALDHDEHYDROG-RXN
read372	1.2.1.31-RXN
read373	ALLYSINE-DEHYDROG-RXN
read374	N-ACETYLGLUTPREDUCT-RXN
read375	RXN-15006
read376	RXN-6002
read377	ALDXANAU-RXN
read378	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read379	RXN0-3962
read380	GLUTSEMIALDEHYDROG-RXN
read381	FORMALDEHYDE-DEHYDROGENASE-RXN
read382	CHMS-DEHYDROGENASE-RXN
read383	RXN-1241
read384	GLUTRNAREDUCT-RXN
read385	SUCCGLUALDDEHYD-RXN
read386	RXN-8891
read387	SUCCSEMIALDDEHYDROG-RXN
read388	BADH-RXN
read389	RXN-15728
read390	RXN-12736
read391	RXN-15729
read392	RXN-14116
read393	1.2.1.9-RXN
read394	RXNMETA-12672
read395	RXN0-1134
read396	2OXOGLUTDECARB-RXN
read397	KETOISOCAPROATE-RXN
read398	METHYLVALERATE-RXN
read399	1.2.4.4-RXN
read400	RXN-11496
read401	RXN-11496-YEAST
read402	PYRUFLAVREDUCT-RXN
read403	PYFLAVOXRE-RXN
read404	RXN-14474
read405	2-OXOGLUTARATE-SYNTHASE-RXN
read406	1.2.7.4-RXN
read407	1.2.7.5-RXN
read408	1.2.7.8-RXN
read409	RXN-982
read410	RXN-11189
read411	1.21.4.1-RXN
read412	RXN-7566
read413	1.21.4.4-RXN
read414	RXN-10620
read415	RXN0-6565
read416	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read417	RXN-9534
read418	ENOYL-ACP-REDUCT-NADPH-RXN
read419	RXN-9542
read420	RXN-9538
read421	RXN-9515
read422	RXN3O-5293
read423	RXN-9530
read424	RXN-9526
read425	RXN-9521
read426	RXN-8765
read427	PREPHENATEDEHYDROG-RXN
read428	OROTATE-REDUCTASE-NADH-RXN
read429	CORTISONE-ALPHA-REDUCTASE-RXN
read430	1.3.99.5-RXN
read431	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read432	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read433	RXN66-343
read434	2-ENOATE-REDUCTASE-RXN
read435	RXN-7911
read436	RXN-7835
read437	RXN-14776
read438	DIENOYLCOAREDUCT-RXN
read439	RXN-14790
read440	RXN-12521
read441	RXN-14715
read442	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read443	RXN-12558
read444	RXN-12559
read445	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read446	RXN-17524
read447	1.3.1.54-RXN
read448	RXN-11696
read449	RXN-5286
read450	RXN1F-72
read451	DIMETHUROPORDEHYDROG-RXN
read452	RXN-10625
read453	RXN-17428
read454	RXN-8957
read455	RXN-18384
read456	RXN-11726
read457	RXN1G-488
read458	RXN-10657
read459	RXN-11482
read460	RXN-16632
read461	RXN-9663
read462	RXN-9660
read463	RXN-10661
read464	RXN0-2145
read465	RXN-9657
read466	RXN-16620
read467	RXN1G-395
read468	RXN-10062
read469	RXN1G-526
read470	RXN-9661
read471	RXN-9658
read472	RXN-16624
read473	RXN-9558
read474	ENOYL-ACP-REDUCT-NADH-RXN
read475	RXN-9635
read476	RXN-11478
read477	RXN-9662
read478	RXN-16628
read479	RXN-9659
read480	UDPNACETYLMURAMATEDEHYDROG-RXN
read481	RXN-11181
read482	RXN0-1461
read483	PROTOPORGENOXI-RXN
read484	RXN-18461
read485	RXN-15977
read486	RXN-17113
read487	RXN-14789
read488	RXN-14796
read489	RXN-16134
read490	RXN-14576
read491	RXN-11026
read492	RXN-12669
read493	RXN-18383
read494	RXN-10696
read495	RXN-14771
read496	RXN-10706
read497	RXN-12518
read498	RXN-14775
read499	RXN-14785
read500	RXN-10707
read501	RXN-15378
read502	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read503	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read504	RXN-14971
read505	RXN0-6491
read506	RXN0-6554
read507	DIHYDROOROTATE-DEHYDROGENASE-RXN
read508	RXN-14963
read509	R601-RXN
read510	RXN-14970
read511	RXN-17485
read512	RXN-11902
read513	PROPCOASYN-RXN
read514	RXN-13449
read515	BUTYRYL-COA-DEHYDROGENASE-RXN
read516	RXN0-2301
read517	GLUTARYL-COA-DEHYDROGENASE-RXN
read518	RXN-14262
read519	RXN-11734
read520	RXN-14278
read521	RXN-14229
read522	RXN-13615
read523	RXN-9929
read524	1.3.99.16-RXN
read525	RXN-12411
read526	RXN-11647
read527	RXN-12247
read528	RXN-12410
read529	RXN-12414
read530	2-FUROYL-COA-DEHYDROGENASE-RXN
read531	ALANINE-DEHYDROGENASE-RXN
read532	1.4.1.11-RXN
read533	GLUTAMATESYN-RXN
read534	GLUTAMATE-SYNTHASE-NADH-RXN
read535	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read536	GLUTAMATE-DEHYDROGENASE-RXN
read537	1.4.1.21-RXN
read538	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read539	GLUTDEHYD-RXN
read540	ILEDEAMINE-RXN
read541	LEUCINE-DEHYDROGENASE-RXN
read542	PUTRESCINE-OXIDASE-RXN
read543	L-ASPARTATE-OXID-RXN
read544	1.4.3.19-RXN
read545	RXN-8672
read546	RXN-17951
read547	RXN-8673
read548	RXN-8674
read549	AMACETOXID-RXN
read550	RXN-9597
read551	AMINEPHEN-RXN
read552	AMINEOXID-RXN
read553	RXN-10910
read554	RXN-10907
read555	RXN-5821
read556	RXN-10908
read557	RXN-9598
read558	RXN-10817
read559	RXN-10778
read560	RXN-1
read561	RXN6666-4
read562	RXN-11067
read563	RXN-10913
read564	RXN-1401
read565	PNPOXI-RXN
read566	PMPOXI-RXN
read567	GCVP-RXN
read568	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read569	RXN-7563
read570	RXN66-546
read571	PYRROLINECARBREDUCT-RXN
read572	1.5.1.20-RXN
read573	1.5.1.25-RXN
read574	1.5.1.28-RXN
read575	RXN-19329
read576	DIHYDROFOLATEREDUCT-RXN
read577	RXN-18357
read578	RXN-14245
read579	RXN-13909
read580	1.5.1.34-RXN
read581	RXN-12444
read582	FMNREDUCT-RXN
read583	RXN-10029
read584	METHYLENETHFDEHYDROG-NADP-RXN
read585	1.5.1.7-RXN
read586	SARCOX-RXN
read587	1.5.5.1-RXN-YEAST
read588	RXN66-550
read589	RXN0-7008
read590	RXN-14903
read591	1.5.8.1-RXN
read592	1.5.8.2-RXN
read593	METHELENE-THMPT-OXI-RXN
read594	PYRNUTRANSHYDROGEN-RXN
read595	NQOR-RXN
read596	RXN-19671
read597	RXN-12303
read598	QOR-RXN
read599	NADH-DEHYDROGENASE-RXN
read600	RXN0-4022
read601	RXN-13854
read602	GMP-REDUCT-RXN
read603	NITRITE-REDUCTASE-CYTOCHROME-RXN
read604	RXN-15838
read605	RXN-18605
read606	1.7.2.2-RXN
read607	RXN-19619
read608	RXN-19618
read609	RXN-19617
read610	1.7.2.3-RXN
read611	NITRIC-OXIDE-REDUCTASE-RXN
read612	URATE-OXIDASE-RXN
read613	FERREDOXIN--NITRITE-REDUCTASE-RXN
read614	HYDROXYLAMINE-REDUCTASE-RXN
read615	1.8.1.15-RXN
read616	SULFITE-REDUCT-RXN
read617	RXN-7719
read618	RXN0-1132
read619	RXN-8629
read620	1.8.1.4-RXN
read621	RXN-7716
read622	GLUTATHIONE-REDUCT-NADPH-RXN
read623	1.6.4.4-RXN
read624	THIOREDOXIN-REDUCT-NADPH-RXN
read625	SULFITE-OXIDASE-RXN
read626	RXN-8668
read627	1.8.4.12-RXN
read628	1.8.4.8-RXN
read629	1.8.5.2-RXN
read630	DIMESULFREDUCT-RXN
read631	RXN-20076
read632	SULFITE-REDUCTASE-FERREDOXIN-RXN
read633	1.8.98.1-RXN
read634	ADENYLYLSULFATE-REDUCTASE-RXN
read635	CYTOCHROME-C-OXIDASE-RXN
read636	RXN-15830
read637	TDCEACT-RXN
read638	RXN0-2101
read639	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read640	MMUM-RXN
read641	RXN-13403
read642	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
read643	HOMOCYSMETB12-RXN
read644	2.1.1.130-RXN
read645	2.1.1.131-RXN
read646	2.1.1.132-RXN
read647	2.1.1.133-RXN
read648	HOMOCYSMET-RXN
read649	RXN-12730
read650	RXN0-2441
read651	RXN-8850
read652	2.1.1.151-RXN
read653	RXN-8760
read654	R322-RXN
read655	RXN-9220
read656	RXN-9366
read657	RXN-11046
read658	RXN-9363
read659	RXN-9205
read660	RXN-19667
read661	RXN-9361
read662	RXN-14177
read663	RXN-9362
read664	RXN-9191
read665	ADOMET-DMK-METHYLTRANSFER-RXN
read666	RXN-11845
read667	2.1.1.17-RXN
read668	RXN-11578
read669	RXN0-6515
read670	RXN-11576
read671	RXN-11574
read672	RXN-11591
read673	RXN-11592
read674	RXN-11596
read675	RXN-11633
read676	RXN-11597
read677	RXN-11588
read678	RXN-11573
read679	RXN-11600
read680	RXN-11601
read681	RXN-11602
read682	RXN-11586
read683	RXN-11598
read684	RXN-8764
read685	RXN-8766
read686	RXN-11475
read687	RXN-11637
read688	RXN-11638
read689	RXN-11754
read690	RXN3O-54
read691	RXN-9235
read692	RXN-9242
read693	RXN-14296
read694	RXN-9227
read695	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read696	RXN-11865
read697	RXN-11860
read698	RXN-10669
read699	RXN-12472
read700	RXN-12469
read701	RXN-12466
read702	RXN-12160
read703	RXN-9225
read704	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read705	RXN-9233
read706	RXN-9240
read707	RXN-12480
read708	RXN-12463
read709	RXN-12462
read710	RXN-12458
read711	RXN-14517
read712	RXN0-6731
read713	RXN-12908
read714	METHCOCLTH-RXN
read715	RXN-17760
read716	RXN0-6950
read717	RXN0-6998
read718	RXN-8762
read719	RXN-8767
read720	RXN-14992
read721	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read722	2.1.1.34-RXN
read723	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read724	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read725	2.1.1.44-RXN
read726	RXN-14437
read727	RXN-14438
read728	RXN-14431
read729	THYMIDYLATESYN-RXN
read730	RXN0-5144
read731	2.1.1.63-RXN
read732	RXN-17824
read733	RXN-9237
read734	RXN-11758
read735	DHHB-METHYLTRANSFER-RXN
read736	2.1.1.64-RXN
read737	RXN-9229
read738	RXN3O-102
read739	RXN-14293
read740	2.1.1.71-RXN
read741	RXN4FS-2
read742	2.1.1.72-RXN
read743	2.1.1.74-RXN
read744	2.1.1.77-RXN
read745	RXN1G-2544
read746	2.1.1.79-RXN
read747	RXN-7421
read748	RXN1G-3641
read749	CHER-RXN
read750	GLYOHMETRANS-RXN
read751	GCVT-RXN
read752	RXN-15635
read753	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read754	GART-RXN
read755	AICARTRANSFORM-RXN
read756	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read757	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read758	2.1.3.1-RXN
read759	RXN-9778
read760	ASPCARBTRANS-RXN
read761	ORNCARBAMTRANSFER-RXN
read762	RXN-13482
read763	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read764	GLYCINE-AMIDINOTRANSFERASE-RXN
read765	RXN-8348
read766	1TRANSKETO-RXN
read767	2TRANSKETO-RXN
read768	TRANSALDOL-RXN
read769	ACETOOHBUTSYN-RXN
read770	ACETOLACTSYN-RXN
read771	DXS-RXN
read772	2.5.1.64-RXN
read773	RXN0-6948
read774	N-ACETYLTRANSFER-RXN
read775	2.3.1.101-RXN
read776	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read777	RXN-7561
read778	TETHYDPICSUCC-RXN
read779	2.3.1.118-RXN
read780	RXN0-1133
read781	DIHYDLIPACETRANS-RXN
read782	RXN1G-874
read783	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read784	RXN-17018
read785	RXN-17016
read786	RXN-17017
read787	RXN-10462
read788	RXN-15045
read789	RXN-13805
read790	RXN-16117
read791	RXN-16024
read792	RXN-1381
read793	2.3.1.157-RXN
read794	METHYLACETOACETYLCOATHIOL-RXN
read795	RXN-17787
read796	RXN-17116
read797	RXN-12561
read798	RXN-10701
read799	RXN-14277
read800	RXN-20153
read801	RXN-14274
read802	RXN-17778
read803	RXN-13617
read804	RXN-17791
read805	RXN-14799
read806	RXN-12565
read807	RXN-16137
read808	RXN-14793
read809	RXN-10699
read810	RXN-17782
read811	RXN-14774
read812	RXN-11246
read813	RXN-17795
read814	RXN-14803
read815	RXN-14268
read816	RXN-19804
read817	KETOACYLCOATHIOL-RXN
read818	RXN-19800
read819	RXN-12751
read820	ACETYL-COA-ACETYLTRANSFER-RXN
read821	RXN-10700
read822	RXN-17799
read823	RXN-12710
read824	RXN-14788
read825	RXN-14394
read826	RXN-8809
read827	2.3.1.164-RXN
read828	MBCOA-DHLIPOAMIDE-RXN
read829	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read830	2.3.1.168-RXN
read831	ACETYLSYNCLTH-RXN
read832	R102-RXN
read833	RXN-9516
read834	RXN-16625
read835	3-OXOACYL-ACP-SYNTH-BASE-RXN
read836	RXN-9531
read837	RXN-10654
read838	RXN1G-460
read839	RXN-11479
read840	RXN-9527
read841	RXN-16615
read842	2.3.1.41-RXN
read843	RXN-9523
read844	RXN-16629
read845	2.3.1.179-RXN
read846	3-OXOACYL-ACP-SYNTH-RXN
read847	RXN-9535
read848	RXN-10658
read849	RXN3O-1803
read850	RXN0-2141
read851	RXN-9539
read852	RXN-16621
read853	RXN-8391
read854	RXN-11474
read855	GALACTOACETYLTRAN-RXN
read856	2.3.1.180-RXN
read857	RXN-13037
read858	RXN0-947
read859	RXN-7743
read860	RXN-9382
read861	RXN-10837
read862	RXN-9729
read863	RXN1G-4
read864	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read865	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read866	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN
read867	RXN-13589
read868	RXN-10000
read869	RXN-14718
read870	RXN-14719
read871	RXN-14570
read872	LAUROYLACYLTRAN-RXN
read873	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read874	AKBLIG-RXN
read875	SERINE-O-ACETTRAN-RXN
read876	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read877	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read878	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read879	MALONYL-COA-ACP-TRANSACYL-RXN
read880	ACYLGPEACYLTRANS-RXN
read881	RXN-9652
read882	RXN-9648
read883	RXN1G-499
read884	RXN-9653
read885	RXN-9650
read886	RXN1G-445
read887	RXN-10059
read888	RXN-9654
read889	RXN-9651
read890	RXN1G-368
read891	RXN-9632
read892	HOMSUCTRAN-RXN
read893	7KAPSYN-RXN
read894	RXN-11484
read895	HISTONE-ACETYLTRANSFERASE-RXN
read896	RXN0-6705
read897	RXN-17015
read898	RXN-17012
read899	RXN-16032
read900	RXN0-5514
read901	RXN-17022
read902	RXN-17019
read903	RXN-1623
read904	RXN-17013
read905	RXN-17009
read906	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read907	RXN-17023
read908	RXN-17020
read909	RXN-17014
read910	RXN-17024
read911	RXN-16076
read912	RXN-17729
read913	RXN-16067
read914	RXN-17010
read915	RXN-16077
read916	RXN-15043
read917	RXN-17011
read918	RXN-16118
read919	RXN-16025
read920	RXN-17008
read921	RXN-17021
read922	PYRUVFORMLY-RXN
read923	RXN-19536
read924	RXN-0
read925	RXN-9939
read926	RXN0-7165
read927	DIAMACTRANS-RXN
read928	SPERMACTRAN-RXN
read929	RXN-12667
read930	RXN0-1147
read931	CARNITINE-O-ACETYLTRANSFERASE-RXN
read932	RXN-18367
read933	RXN-18368
read934	MALTACETYLTRAN-RXN
read935	PHOSACETYLTRANS-RXN
read936	AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
read937	AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN
read938	2.3.1.89-RXN
read939	2.3.2.10-RXN
read940	RXN66-336
read941	RXN-6601
read942	GAMMA-GLUTAMYLTRANSFERASE-RXN
read943	RXN-9157
read944	RXN-18092
read945	LYSYLTRANSFERASE-RXN
read946	RXN-19145
read947	RXN-17846
read948	RXN-17847
read949	LEUCYLTRANSFERASE-RXN
read950	RXN-17848
read951	RXN-17890
read952	RXN-17891
read953	RXN-17888
read954	RXN-17889
read955	ARGINYLTRANSFERASE-RXN
read956	CITSYN-RXN
read957	2-ISOPROPYLMALATESYN-RXN
read958	HOMOCITRATE-SYNTHASE-RXN
read959	RXN-2364
read960	2-METHYLCITRATE-SYNTHASE-RXN
