read0	RXN-7700
read70	SHIKIMATE-5-DEHYDROGENASE-RXN
read71	GLYCOLATE-REDUCTASE-RXN
read72	1.1.1.261-RXN
read73	RXN-13179
read74	1.1.1.263-RXN
read75	1.1.1.264-RXN
read76	L-IDONATE-2-DEHYDROGENASE-RXN
read77	DXPREDISOM-RXN
read78	L-LACTATE-DEHYDROGENASE-RXN
read79	1.1.1.271-RXN
read80	RXN-16003
read81	DLACTDEHYDROGNAD-RXN
read82	RXN-2962
read83	RXN-17884
read84	1.1.1.289-RXN
read85	GLYCERATE-DEHYDROGENASE-RXN
read86	ERYTHRON4PDEHYDROG-RXN
read87	1.1.1.292-RXN
read88	HOMOSERDEHYDROG-RXN
read89	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read90	RXN-10841
read91	RXN-14171
read92	RXN-10057
read93	RXN-11036
read94	RXN-11032
read95	RXN-18814
read96	1.2.1.66-RXN
read97	RXN-11727
read98	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read99	RXN-11689
read100	RXN-1884
read101	RXN-13069
read102	RXN-11081
read103	RXN-13585
read104	UDPMANNACADEHYDROG-RXN
read105	RXN-11690
read106	1.1.1.34-RXN
read107	RXN-3341
read108	RXN0-7020
read109	RXN-16133
read110	RXN-10698
read111	RXN-17781
read112	RXN-11245
read113	RXN-17794
read114	RXN-12705
read115	RXN-12570
read116	OHACYL-COA-DEHYDROG-RXN
read117	RXN-19803
read118	RXN0-2044
read119	RXN-10702
read120	RXN-12750
read121	RXN-17798
read122	RXN-10703
read123	RXN-17786
read124	RXN-12490
read125	RXN-17777
read126	RXN-11662
read127	RXN-17790
read128	RXN-13279
read129	RXN-5901
read130	RXN-12560
read131	RXN-14819
read132	RXN-14994
read133	RXN-14148
read134	MALATE-DEH-RXN
read135	RXN-13779
read136	1.1.1.39-RXN
read137	RXN-15920
read138	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read139	MALIC-NADP-RXN
read140	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read141	ISOCITDEH-RXN
read142	RXN-9952
read143	GLUCOSE-1-DEHYDROGENASE-RXN
read144	GALACTODEHYDROG-RXN
read145	GLU6PDEHYDROG-RXN
read146	1.1.1.53-RXN
read147	RIBITOL-2-DEHYDROGENASE-RXN
read148	MANNONOXIDOREDUCT-RXN
read149	ALTRO-OXIDOREDUCT-RXN
read150	GLYCDEH-RXN
read151	TSA-REDUCT-RXN
read152	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read153	MANNITOL-2-DEHYDROGENASE-RXN
read154	GLUCONATE-5-DEHYDROGENASE-RXN
read155	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read156	GLYCOLALDREDUCT-RXN
read157	LACTALDREDUCT-RXN
read158	RXN-8641
read159	GLYOXYLATE-REDUCTASE-NADP+-RXN
read160	HYDROXYPYRUVATE-REDUCTASE-RXN
read161	1.1.1.83-RXN
read162	RXN-13158
read163	RXNQT-4178
read164	RXNQT-4174
read165	RXNQT-4171
read166	RXNQT-4168
read167	RXNQT-4165
read168	RXN-14986
read169	ACETOOHBUTREDUCTOISOM-RXN
read170	ACETOLACTREDUCTOISOM-RXN
read171	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
read172	BENZYL-ALCOHOL-DEHYDROGENASE-RXN
read173	RXN-16954
read174	RXN-8580
read175	RXN-9909
read176	RXN-8581
read177	BENZYL-ALC-DEHYDROGENASE-RXN
read178	RXN-16953
read179	ARYL-ALCOHOL-DEHYDROGENASE-RXN
read180	RXN-19387
read181	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read182	RXN0-5141
read183	TARTRATE-DEHYDROGENASE-RXN
read184	RXN-8643
read185	GLYC3PDEHYDROGBIOSYN-RXN
read186	PGLYCDEHYDROG-RXN
read187	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read188	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read189	RXN-2861
read190	RXN-11332
read191	MOXXANAU-RXN
read192	RXN-11333
read193	RXN-969
read194	S-2-HYDROXY-ACID-OXIDASE-RXN
read195	RXN-13178
read196	RXN-9926
read197	1.1.3.41-RXN
read198	CHOLESTEROL-OXIDASE-RXN
read199	RXN-12778
read200	RXN-13689
read201	RXN0-6373
read202	GLYC3PDEHYDROG-RXN
read203	RXN-15740
read204	RXN-15745
read205	RXN0-5258-Yeast
read206	RXN0-5260
read207	RXNI-3
read208	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read209	RXN-11283
read210	RXN-11080
read211	RXN0-7230
read212	CHD-RXN
read213	1.1.99.28-RXN
read214	RXN-14204
read215	GLUCONATE-2-DEHYDROGENASE-RXN
read216	CHLORIDE-PEROXIDASE-RXN
read217	1.11.1.15-RXN
read218	RXN-11813
read219	RXN-8667
read220	CATAL-RXN
read221	CYTOCHROME-C-PEROXIDASE-RXN
read222	RXN66-1
read223	RXN-14189
read224	GLUTATHIONE-PEROXIDASE-RXN
read225	RXN-11820
read226	1.12.1.3-RXN
read227	1.12.5.1-RXN
read228	HYDROG-RXN
read229	RXN-16420
read230	RXN0-4141
read231	RXN0-5256
read232	CATECHOL-12-DIOXYGENASE-RXN
read233	RXN-8665
read234	CATECHOL-2-3-DIOXYGENASE-RXN
read235	RXN-13704
read236	RXN-11218
read237	CATECHOL-23-DIOXYGENASE-RXN
read238	RXN-11219
read239	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read240	RXN-10815
read241	RXN-9731
read242	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read243	RXN-10137
read244	RXN-16945
read245	GENTISATE-12-DIOXYGENASE-RXN
read246	RXN-16947
read247	1.13.11.49-RXN
read248	HOMOGENTISATE-12-DIOXYGENASE-RXN
read249	RXN-7973
read250	RXN-698
read251	RXN-7974
read252	1.13.11.6-RXN
read253	RXN-8771
read254	1.13.11.9-RXN
read255	RXN-16322
read256	2-NITROPROPANE-DIOXYGENASE-RXN
read257	TRYPTOPHAN-2-MONOOXYGENASE-RXN
read258	RXN0-299
read259	1.14.11.2-RXN
read260	RXN0-984
read261	RXN-18739
read262	RXN0-986
read263	RXN0-7280
read264	RXN-12353
read265	RXN-18737
read266	RXN-18738
read267	R621-RXN
read268	RXN-9912
read269	RXN-10078
read270	SALICYLATE-1-MONOOXYGENASE-RXN
read271	RXN-10079
read272	RXN-9914
read273	RXN-9409
read274	RXN-9407
read275	RXN-9408
read276	RXN-10040
read277	MHPHYDROXY-RXN
read278	RXN0-2042
read279	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read280	RXN-2401
read281	CYCLOHEXANONE-MONOOXYGENASE-RXN
read282	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read283	1.14.13.59-RXN
read284	RXN-10129
read285	RXN-10125
read286	PHENOL-2-MONOOXYGENASE-RXN
read287	RXN-10127
read288	RXN-10128
read289	RXN-13191
read290	RXN-10891
read291	R321-RXN
read292	RXN66-600
read293	RXN66-597
read294	RXN66-591
read295	RXN-11056
read296	RXN-17627
read297	RXN66-598
read298	RXN-13064
read299	RXN66-595
read300	UNSPECIFIC-MONOOXYGENASE-RXN
read301	RXN66-599
read302	RXN66-596
read303	RXN-8872
read304	RXN66-169
read305	RXN66-163
read306	RXN-11057
read307	RXN66-181
read308	RXN66-146
read309	RXN-8630
read310	RXN66-161
read311	RXN66-589
read312	HEME-OXYGENASE-DECYCLIZING-RXN
read313	RXN0-6973
read314	RXN-13418
read315	RXN0-280
read316	RXN-15341
read317	RXN-8505
read318	RXNMETA-12666
read319	RXN66-569
read320	RXN-13907
read321	RXN-14206
read322	MONOPHENOL-MONOOXYGENASE-RXN
read323	RXN-18851
read324	1.14.18.2-RXN
read325	RXN-10664
read326	1.14.19.1-RXN
read327	RXN-8389
read328	RXN-7903
read329	RXN-13426
read330	RXN-16065
read331	1.14.19.3-RXN
read332	RXN-16132
read333	RXN-17112
read334	RXN-10842
read335	RXN-12886
read336	RXN0-6444
read337	RXN-14430
read338	SUPEROX-DISMUT-RXN
read339	1.15.1.2-RXN
read340	RXN0-1483
read341	RXN-15294
read342	RXN0-901
read343	RXN-7682
read344	RXN-14014
read345	ADPREDUCT-RXN
read346	RXN0-747
read347	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read348	RXN0-748
read349	UDPREDUCT-RXN
read350	CDPREDUCT-RXN
read351	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read352	GDPREDUCT-RXN
read353	RXN0-722
read354	1.17.4.2-RXN
read355	RXN0-882
read356	RXN-15878
read357	RXN-12104
read358	RUBREDOXIN--NAD+-REDUCTASE-RXN
read359	RXN-17897
read360	1.18.1.2-RXN
read361	RXN-12365
read362	FERREDOXIN--NAD+-REDUCTASE-RXN
read363	NITROGENASE-RXN
read364	RXN-13671
read365	ACETALD-DEHYDROG-RXN
read366	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read367	GAPOXNPHOSPHN-RXN
read368	RXN0-5293
read369	RXN-9958
read370	RXN-2902
read371	AMINOBUTDEHYDROG-RXN
read372	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read373	GLYCOLALD-DEHYDROG-RXN
read374	LACTALDDEHYDROG-RXN
read375	RXN-11213
read376	1.2.1.27-RXN
read377	RXN-17808
read378	RXN66-3
read379	RXN-16655
read380	RXN-14224
read381	RXN-37
read382	RXN6666-5
read383	RXN-9758
read384	RXN-10780
read385	RXN-10917
read386	R222-RXN
read387	RXN-16656
read388	RXN-14225
read389	RXN-3443
read390	RXN-16653
read391	RXN-10715
read392	RXN-10089
read393	RXN-10912
read394	RXN-4142
read395	RXN66-479
read396	RXN66-476
read397	RXN-14280
read398	RXN-16654
read399	RXN66-472
read400	ALDHDEHYDROG-RXN
read401	1.2.1.31-RXN
read402	ALLYSINE-DEHYDROG-RXN
read403	N-ACETYLGLUTPREDUCT-RXN
read404	RXN-15006
read405	RXN-6002
read406	ALDXANAU-RXN
read407	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read408	RXN0-3962
read409	GLUTSEMIALDEHYDROG-RXN
read410	FORMALDEHYDE-DEHYDROGENASE-RXN
read411	CHMS-DEHYDROGENASE-RXN
read412	RXN-1241
read413	GLUTRNAREDUCT-RXN
read414	SUCCGLUALDDEHYD-RXN
read415	RXN-8891
read416	SUCCSEMIALDDEHYDROG-RXN
read417	BADH-RXN
read418	RXN-15728
read419	RXN-12736
read420	RXN-15729
read421	RXN-14116
read422	1.2.1.9-RXN
read423	RXNMETA-12672
read424	RXN0-1134
read425	2OXOGLUTDECARB-RXN
read426	KETOISOCAPROATE-RXN
read427	METHYLVALERATE-RXN
read428	1.2.4.4-RXN
read429	RXN-11496
read430	RXN-11496-YEAST
read431	PYRUFLAVREDUCT-RXN
read432	PYFLAVOXRE-RXN
read433	RXN-14474
read434	2-OXOGLUTARATE-SYNTHASE-RXN
read435	1.2.7.4-RXN
read436	1.2.7.8-RXN
read437	RXN-982
read438	RXN-11189
read439	RXN-7566
read440	1.21.4.4-RXN
read441	RXN-10620
read442	RXN0-6565
read443	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read444	RXN-9534
read445	ENOYL-ACP-REDUCT-NADPH-RXN
read446	RXN-9542
read447	RXN-9538
read448	RXN-9515
read449	RXN3O-5293
read450	RXN-9530
read451	RXN-9526
read452	RXN-9521
read453	RXN-8765
read454	PREPHENATEDEHYDROG-RXN
read455	OROTATE-REDUCTASE-NADH-RXN
read456	CORTISONE-ALPHA-REDUCTASE-RXN
read457	1.3.99.5-RXN
read458	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read459	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read460	RXN66-343
read461	2-ENOATE-REDUCTASE-RXN
read462	RXN-7911
read463	RXN-7835
read464	RXN-14776
read465	DIENOYLCOAREDUCT-RXN
read466	RXN-14790
read467	RXN-12521
read468	RXN-14715
read469	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read470	RXN-12558
read471	RXN-12559
read472	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read473	RXN-17524
read474	1.3.1.54-RXN
read475	RXN-11696
read476	RXN-5286
read477	RXN1F-72
read478	DIMETHUROPORDEHYDROG-RXN
read479	RXN-10625
read480	RXN-17428
read481	RXN-8957
read482	RXN-18384
read483	RXN-11726
read484	RXN1G-488
read485	RXN-10657
read486	RXN-11482
read487	RXN-16632
read488	RXN-9663
read489	RXN-9660
read490	RXN-10661
read491	RXN0-2145
read492	RXN-9657
read493	RXN-16620
read494	RXN1G-395
read495	RXN-10062
read496	RXN1G-526
read497	RXN-9661
read498	RXN-9658
read499	RXN-16624
read500	RXN-9558
read501	ENOYL-ACP-REDUCT-NADH-RXN
read502	RXN-9635
read503	RXN-11478
read504	RXN-9662
read505	RXN-16628
read506	RXN-9659
read507	UDPNACETYLMURAMATEDEHYDROG-RXN
read508	RXN-11181
read509	RXN0-1461
read510	PROTOPORGENOXI-RXN
read511	RXN-18461
read512	RXN-15977
read513	RXN-17113
read514	RXN-14789
read515	RXN-14796
read516	RXN-16134
read517	RXN-14576
read518	RXN-11026
read519	RXN-12669
read520	RXN-18383
read521	RXN-10696
read522	RXN-14771
read523	RXN-10706
read524	RXN-12518
read525	RXN-14775
read526	RXN-14785
read527	RXN-10707
read528	RXN-15378
read529	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read530	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read531	RXN-14971
read532	RXN0-6491
read533	RXN0-6554
read534	DIHYDROOROTATE-DEHYDROGENASE-RXN
read535	RXN-14963
read536	R601-RXN
read537	RXN-14970
read538	RXN-17485
read539	RXN-11902
read540	PROPCOASYN-RXN
read541	RXN-13449
read542	BUTYRYL-COA-DEHYDROGENASE-RXN
read543	RXN0-2301
read544	GLUTARYL-COA-DEHYDROGENASE-RXN
read545	RXN-14262
read546	RXN-11734
read547	RXN-14278
read548	RXN-14229
read549	RXN-13615
read550	RXN-9929
read551	2-MEBUCOA-FAD-RXN
read552	1.3.99.16-RXN
read553	RXN-12411
read554	RXN-11647
read555	RXN-12247
read556	RXN-12410
read557	RXN-12414
read558	2-FUROYL-COA-DEHYDROGENASE-RXN
read559	ALANINE-DEHYDROGENASE-RXN
read560	1.4.1.11-RXN
read561	GLUTAMATESYN-RXN
read562	GLUTAMATE-SYNTHASE-NADH-RXN
read563	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read564	GLUTAMATE-DEHYDROGENASE-RXN
read565	1.4.1.21-RXN
read566	RXN-13184
read567	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read568	GLUTDEHYD-RXN
read569	ILEDEAMINE-RXN
read570	LEUCINE-DEHYDROGENASE-RXN
read571	PUTRESCINE-OXIDASE-RXN
read572	L-ASPARTATE-OXID-RXN
read573	1.4.3.19-RXN
read574	RXN-8672
read575	RXN-17951
read576	RXN-8673
read577	RXN-8674
read578	AMACETOXID-RXN
read579	RXN-9597
read580	AMINEPHEN-RXN
read581	AMINEOXID-RXN
read582	D-AMINO-ACID-OXIDASE-RXN
read583	RXN-8163
read584	RXN-10910
read585	RXN-10907
read586	RXN-5821
read587	RXN-10908
read588	RXN-9598
read589	RXN-10817
read590	RXN-10778
read591	RXN-1
read592	RXN6666-4
read593	RXN-11067
read594	RXN-10913
read595	RXN-1401
read596	PNPOXI-RXN
read597	PMPOXI-RXN
read598	GCVP-RXN
read599	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read600	RXN-7563
read601	RXN66-546
read602	PYRROLINECARBREDUCT-RXN
read603	1.5.1.20-RXN
read604	1.5.1.25-RXN
read605	1.5.1.28-RXN
read606	RXN-19329
read607	DIHYDROFOLATEREDUCT-RXN
read608	RXN-18357
read609	RXN-14245
read610	RXN-13909
read611	1.5.1.34-RXN
read612	RXN-12444
read613	FMNREDUCT-RXN
read614	RXN-10029
read615	METHYLENETHFDEHYDROG-NADP-RXN
read616	1.5.1.7-RXN
read617	SARCOX-RXN
read618	1.5.5.1-RXN-YEAST
read619	RXN66-550
read620	RXN0-7008
read621	RXN-14903
read622	1.5.8.1-RXN
read623	1.5.8.2-RXN
read624	METHELENE-THMPT-OXI-RXN
read625	PYRNUTRANSHYDROGEN-RXN
read626	NQOR-RXN
read627	RXN-19671
read628	RXN-12303
read629	QOR-RXN
read630	NADH-DEHYDROGENASE-RXN
read631	RXN0-4022
read632	RXN-13854
read633	GMP-REDUCT-RXN
read634	NITRITE-REDUCTASE-CYTOCHROME-RXN
read635	RXN-15838
read636	RXN-18605
read637	1.7.2.2-RXN
read638	RXN-19619
read639	RXN-19618
read640	RXN-19617
read641	1.7.2.3-RXN
read642	RXN-12130
read643	NITRIC-OXIDE-REDUCTASE-RXN
read644	URATE-OXIDASE-RXN
read645	FERREDOXIN--NITRITE-REDUCTASE-RXN
read646	HYDROXYLAMINE-REDUCTASE-RXN
read647	1.8.1.15-RXN
read648	SULFITE-REDUCT-RXN
read649	RXN-7719
read650	RXN0-1132
read651	RXN-8629
read652	1.8.1.4-RXN
read653	RXN-7716
read654	GLUTATHIONE-REDUCT-NADPH-RXN
read655	1.6.4.4-RXN
read656	THIOREDOXIN-REDUCT-NADPH-RXN
read657	SULFITE-OXIDASE-RXN
read658	RXN-8668
read659	1.8.4.12-RXN
read660	1.8.4.8-RXN
read661	1.8.5.2-RXN
read662	DIMESULFREDUCT-RXN
read663	RXN-20076
read664	SULFITE-REDUCTASE-FERREDOXIN-RXN
read665	1.8.98.1-RXN
read666	ADENYLYLSULFATE-REDUCTASE-RXN
read667	CYTOCHROME-C-OXIDASE-RXN
read668	RXN-15830
read669	TDCEACT-RXN
read670	RXN0-2101
read671	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read672	MMUM-RXN
read673	RXN-13403
read674	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
read675	HOMOCYSMETB12-RXN
read676	2.1.1.130-RXN
read677	2.1.1.131-RXN
read678	2.1.1.132-RXN
read679	2.1.1.133-RXN
read680	HOMOCYSMET-RXN
read681	RXN-12730
read682	RXN0-2441
read683	RXN-8850
read684	2.1.1.151-RXN
read685	RXN-8760
read686	R322-RXN
read687	RXN-9220
read688	RXN-9366
read689	RXN-11046
read690	RXN-9363
read691	RXN-9205
read692	RXN-19667
read693	RXN-9361
read694	RXN-14177
read695	RXN-9362
read696	RXN-9191
read697	ADOMET-DMK-METHYLTRANSFER-RXN
read698	RXN-11845
read699	2.1.1.17-RXN
read700	RXN-11578
read701	RXN0-6515
read702	RXN-11576
read703	RXN-11591
read704	RXN-11592
read705	RXN-11596
read706	RXN-11633
read707	RXN-11597
read708	RXN-11588
read709	RXN-11573
read710	RXN-11600
read711	RXN-11601
read712	RXN-11602
read713	RXN-11586
read714	RXN-11598
read715	RXN-8764
read716	RXN-11475
read717	RXN-11637
read718	RXN-11638
read719	RXN-11754
read720	RXN3O-54
read721	RXN-9235
read722	RXN-9242
read723	RXN-14296
read724	RXN-9227
read725	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read726	RXN-11865
read727	RXN-11860
read728	RXN-10669
read729	RXN-12472
read730	RXN-12469
read731	RXN-12466
read732	RXN-12160
read733	RXN-9225
read734	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read735	RXN-9233
read736	RXN-9240
read737	RXN-12480
read738	RXN-12463
read739	RXN-12462
read740	RXN-12458
read741	RXN-14517
read742	RXN0-6731
read743	RXN-12908
read744	RXN-12975
read745	METHCOCLTH-RXN
read746	RXN-17760
read747	RXN0-6998
read748	RXN-8762
read749	RXN-14992
read750	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read751	2.1.1.34-RXN
read752	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read753	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read754	2.1.1.44-RXN
read755	RXN-14437
read756	RXN-14438
read757	RXN-14431
read758	THYMIDYLATESYN-RXN
read759	2.1.1.63-RXN
read760	RXN-17824
read761	RXN-9237
read762	RXN-11758
read763	DHHB-METHYLTRANSFER-RXN
read764	2.1.1.64-RXN
read765	RXN-9229
read766	RXN3O-102
read767	RXN-14293
read768	2.1.1.71-RXN
read769	RXN4FS-2
read770	2.1.1.72-RXN
read771	2.1.1.74-RXN
read772	2.1.1.77-RXN
read773	RXN1G-2544
read774	2.1.1.79-RXN
read775	RXN-7421
read776	RXN1G-3641
read777	CHER-RXN
read778	GLYOHMETRANS-RXN
read779	GCVT-RXN
read780	RXN-15635
read781	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read782	GART-RXN
read783	AICARTRANSFORM-RXN
read784	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read785	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read786	2.1.3.1-RXN
read787	RXN-9778
read788	ASPCARBTRANS-RXN
read789	ORNCARBAMTRANSFER-RXN
read790	RXN-13482
read791	GLYCINE-AMIDINOTRANSFERASE-RXN
read792	RXN-8348
read793	1TRANSKETO-RXN
read794	2TRANSKETO-RXN
read795	TRANSALDOL-RXN
read796	ACETOOHBUTSYN-RXN
read797	ACETOLACTSYN-RXN
read798	DXS-RXN
read799	2.5.1.64-RXN
read800	RXN0-6948
read801	N-ACETYLTRANSFER-RXN
read802	2.3.1.101-RXN
read803	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read804	RXN-7561
read805	TETHYDPICSUCC-RXN
read806	2.3.1.118-RXN
read807	RXN0-1133
read808	DIHYDLIPACETRANS-RXN
read809	RXN1G-874
read810	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read811	RXN-17018
read812	RXN-17016
read813	RXN-17017
read814	RXN-10462
read815	RXN-15045
read816	RXN-13805
read817	RXN-16117
read818	RXN-16024
read819	RXN-1381
read820	2.3.1.157-RXN
read821	METHYLACETOACETYLCOATHIOL-RXN
read822	RXN-17787
read823	RXN-17116
read824	RXN-12561
read825	RXN-10701
read826	RXN-14277
read827	RXN-20153
read828	RXN-14274
read829	RXN-17778
read830	RXN-13617
read831	RXN-17791
read832	RXN-14799
read833	RXN-12565
read834	RXN-16137
read835	RXN-14793
read836	RXN-10699
read837	RXN-17782
read838	RXN-14774
read839	RXN-11246
read840	RXN-17795
read841	RXN-14803
read842	RXN-14268
read843	RXN-19804
read844	KETOACYLCOATHIOL-RXN
read845	RXN-19800
read846	RXN-12751
read847	ACETYL-COA-ACETYLTRANSFER-RXN
read848	RXN-10700
read849	RXN-17799
read850	RXN-12710
read851	RXN-14788
read852	RXN-14394
read853	RXN-8809
read854	2.3.1.164-RXN
read855	MBCOA-DHLIPOAMIDE-RXN
read856	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read857	2.3.1.168-RXN
read858	ACETYLSYNCLTH-RXN
read859	R102-RXN
read860	RXN-9516
read861	RXN-16625
read862	3-OXOACYL-ACP-SYNTH-BASE-RXN
read863	RXN-9531
read864	RXN-10654
read865	RXN1G-460
read866	RXN-11479
read867	RXN-9527
read868	RXN-16615
read869	2.3.1.41-RXN
read870	RXN-9523
read871	RXN-16629
read872	2.3.1.179-RXN
read873	3-OXOACYL-ACP-SYNTH-RXN
read874	RXN-9535
read875	RXN-10658
read876	RXN3O-1803
read877	RXN0-2141
read878	RXN-9539
read879	RXN-16621
read880	RXN-8391
read881	RXN-11474
read882	GALACTOACETYLTRAN-RXN
read883	2.3.1.180-RXN
read884	RXN-13037
read885	RXN0-947
read886	RXN-7743
read887	RXN-9382
read888	RXN-10837
read889	RXN-9729
read890	RXN1G-4
read891	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read892	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read893	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN
read894	RXN-13589
read895	RXN-10000
read896	RXN-14718
read897	RXN-14719
read898	RXN-14570
read899	RXN-15677
read900	LAUROYLACYLTRAN-RXN
read901	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read902	AKBLIG-RXN
read903	SERINE-O-ACETTRAN-RXN
read904	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read905	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read906	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read907	MALONYL-COA-ACP-TRANSACYL-RXN
read908	ACYLGPEACYLTRANS-RXN
read909	RXN-9652
read910	RXN-9648
read911	RXN1G-499
read912	RXN-9653
read913	RXN-9650
read914	RXN1G-445
read915	RXN-10059
read916	RXN-9654
read917	RXN-9651
read918	RXN1G-368
read919	RXN-9632
read920	HOMSUCTRAN-RXN
read921	7KAPSYN-RXN
read922	RXN-11484
read923	RXN0-6705
read924	RXN-17015
read925	RXN-17012
read926	RXN-16032
read927	RXN0-5514
read928	RXN-17022
read929	RXN-17019
read930	RXN-1623
read931	RXN-17013
read932	RXN-17009
read933	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read934	RXN-17023
read935	RXN-17020
read936	RXN-17014
read937	RXN-17024
read938	RXN-16076
read939	RXN-17729
read940	RXN-16067
read941	RXN-17010
read942	RXN-16077
read943	RXN-15043
read944	RXN-17011
read945	RXN-16118
read946	RXN-16025
read947	RXN-17008
read948	RXN-17021
read949	PYRUVFORMLY-RXN
read950	RXN-19536
read951	RXN-0
read952	RXN-9939
read953	RXN0-7165
read954	DIAMACTRANS-RXN
read955	SPERMACTRAN-RXN
read956	RXN-12667
read957	RXN0-1147
read958	CARNITINE-O-ACETYLTRANSFERASE-RXN
read959	RXN-18367
read960	RXN-18368
read961	MALTACETYLTRAN-RXN
read962	PHOSACETYLTRANS-RXN
