read0	RXN-7700
read70	IMP-DEHYDROG-RXN
read71	FARNESOL-DEHYDROGENASE-RXN
read72	RXN-7784
read73	RXN-600
read74	DIHYDROKAEMPFEROL-4-REDUCTASE-RXN
read75	RXN-17678
read76	UGD-RXN
read77	RXN-8001
read78	SHIKIMATE-5-DEHYDROGENASE-RXN
read79	GLYCOLATE-REDUCTASE-RXN
read80	1.1.1.261-RXN
read81	RXN-13179
read82	1.1.1.264-RXN
read83	L-IDONATE-2-DEHYDROGENASE-RXN
read84	DXPREDISOM-RXN
read85	L-LACTATE-DEHYDROGENASE-RXN
read86	1.1.1.271-RXN
read87	RXN-9397
read88	RXN-16003
read89	DLACTDEHYDROGNAD-RXN
read90	GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN
read91	RXN-2962
read92	RXN-17884
read93	GLYCERATE-DEHYDROGENASE-RXN
read94	ERYTHRON4PDEHYDROG-RXN
read95	1.1.1.292-RXN
read96	HOMOSERDEHYDROG-RXN
read97	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read98	RXN-10841
read99	RXN-14171
read100	RXN-10057
read101	RXN-11036
read102	RXN-11032
read103	RXN-18814
read104	1.2.1.66-RXN
read105	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read106	RXN-11689
read107	RXN-13069
read108	RXN-11081
read109	RXN-13585
read110	UDPMANNACADEHYDROG-RXN
read111	1.1.1.34-RXN
read112	RXN-3341
read113	RXN0-7020
read114	RXN-16133
read115	RXN-10698
read116	RXN-17781
read117	RXN-11245
read118	RXN-17794
read119	RXN-12705
read120	RXN-12570
read121	OHACYL-COA-DEHYDROG-RXN
read122	RXN-19803
read123	RXN0-2044
read124	RXN-10702
read125	RXN-12750
read126	RXN-17798
read127	RXN-10703
read128	RXN-17786
read129	RXN-12490
read130	RXN-17777
read131	RXN-11662
read132	RXN-17790
read133	RXN-13279
read134	RXN-5901
read135	RXN-12560
read136	RXN-14819
read137	RXN-14994
read138	HADTHAUERA-RXN
read139	RXN-14148
read140	MALATE-DEH-RXN
read141	RXN-13779
read142	1.1.1.39-RXN
read143	RXN-15920
read144	RXN-16001
read145	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read146	MALIC-NADP-RXN
read147	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read148	ISOCITDEH-RXN
read149	RXN-9952
read150	GLUCOSE-1-DEHYDROGENASE-RXN
read151	GALACTODEHYDROG-RXN
read152	GLU6PDEHYDROG-RXN
read153	RIBITOL-2-DEHYDROGENASE-RXN
read154	MANNONOXIDOREDUCT-RXN
read155	ALTRO-OXIDOREDUCT-RXN
read156	GLYCDEH-RXN
read157	TSA-REDUCT-RXN
read158	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read159	MANNITOL-2-DEHYDROGENASE-RXN
read160	GLUCONATE-5-DEHYDROGENASE-RXN
read161	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read162	GLYCOLALDREDUCT-RXN
read163	LACTALDREDUCT-RXN
read164	RXN-8641
read165	GLYOXYLATE-REDUCTASE-NADP+-RXN
read166	HYDROXYPYRUVATE-REDUCTASE-RXN
read167	1.1.1.83-RXN
read168	RXN-13158
read169	RXNQT-4178
read170	RXNQT-4174
read171	RXNQT-4171
read172	RXNQT-4168
read173	RXNQT-4165
read174	RXN-14986
read175	ACETOOHBUTREDUCTOISOM-RXN
read176	ACETOLACTREDUCTOISOM-RXN
read177	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
read178	BENZYL-ALCOHOL-DEHYDROGENASE-RXN
read179	RXN-16954
read180	RXN-8580
read181	RXN-9909
read182	RXN-8581
read183	BENZYL-ALC-DEHYDROGENASE-RXN
read184	RXN-16953
read185	ARYL-ALCOHOL-DEHYDROGENASE-RXN
read186	RXN-19387
read187	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read188	RXN0-5141
read189	TARTRATE-DEHYDROGENASE-RXN
read190	RXN-8643
read191	GLYC3PDEHYDROGBIOSYN-RXN
read192	PGLYCDEHYDROG-RXN
read193	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read194	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read195	RXN-11333
read196	RXN-969
read197	S-2-HYDROXY-ACID-OXIDASE-RXN
read198	RXN-9926
read199	1.1.3.41-RXN
read200	RXN-15300
read201	CHOLESTEROL-OXIDASE-RXN
read202	RXN-12778
read203	RXN-13689
read204	RXN0-6373
read205	GLYC3PDEHYDROG-RXN
read206	RXN-15740
read207	RXN-15745
read208	RXN0-5258-Yeast
read209	RXN0-5260
read210	RXNI-3
read211	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read212	RXN-11335
read213	RXN-11283
read214	RXN-11080
read215	RXN0-7230
read216	CHD-RXN
read217	1.1.99.28-RXN
read218	RXN-14204
read219	GLUCONATE-2-DEHYDROGENASE-RXN
read220	CHLORIDE-PEROXIDASE-RXN
read221	1.11.1.15-RXN
read222	RXN-8667
read223	CATAL-RXN
read224	CYTOCHROME-C-PEROXIDASE-RXN
read225	RXN66-1
read226	RXN-14189
read227	GLUTATHIONE-PEROXIDASE-RXN
read228	RXN-11820
read229	HYDROGEN-DEHYDROGENASE-RXN
read230	1.12.1.3-RXN
read231	1.12.5.1-RXN
read232	HYDROG-RXN
read233	RXN-16420
read234	RXN0-4141
read235	RXN0-5256
read236	CATECHOL-12-DIOXYGENASE-RXN
read237	RXN-8665
read238	CATECHOL-2-3-DIOXYGENASE-RXN
read239	RXN-13704
read240	RXN-11218
read241	CATECHOL-23-DIOXYGENASE-RXN
read242	RXN-11219
read243	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read244	RXN-10815
read245	RXN-9731
read246	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read247	RXN-10137
read248	1.13.11.49-RXN
read249	HOMOGENTISATE-12-DIOXYGENASE-RXN
read250	R146-RXN
read251	R147-RXN
read252	1.13.11.6-RXN
read253	RXN-8771
read254	PROTOCATECHUATE-45-DIOXYGENASE-RXN
read255	RXN-10425
read256	1.13.11.9-RXN
read257	RXN-16322
read258	2-NITROPROPANE-DIOXYGENASE-RXN
read259	RXN0-299
read260	1.14.11.2-RXN
read261	RXN0-984
read262	RXN-18739
read263	RXN0-986
read264	RXN0-7280
read265	RXN-12353
read266	RXN-18737
read267	RXN-18738
read268	RXN-9912
read269	RXN-10078
read270	SALICYLATE-1-MONOOXYGENASE-RXN
read271	RXN-10079
read272	RXN-9914
read273	RXN-9409
read274	RXN-9407
read275	RXN-9408
read276	RXN-10040
read277	MHPHYDROXY-RXN
read278	RXN0-2042
read279	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read280	24-DICHLOROPHENOL-6-MONOOXYGENASE-RXN
read281	RXN-9866
read282	RXN-2401
read283	CYCLOHEXANONE-MONOOXYGENASE-RXN
read284	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read285	PCP4MONO-RXN
read286	RXN-8670
read287	RXN-10891
read288	R321-RXN
read289	KYNURENINE-3-MONOOXYGENASE-RXN
read290	RXN66-600
read291	RXN66-597
read292	RXN66-591
read293	RXN-11056
read294	RXN-17627
read295	RXN66-598
read296	RXN-13064
read297	RXN66-595
read298	UNSPECIFIC-MONOOXYGENASE-RXN
read299	RXN66-599
read300	RXN66-596
read301	RXN-8872
read302	RXN66-169
read303	RXN66-163
read304	RXN-11057
read305	RXN66-181
read306	RXN66-146
read307	RXN-8630
read308	RXN66-161
read309	RXN66-589
read310	RXN-12717
read311	HEME-OXYGENASE-DECYCLIZING-RXN
read312	RXN0-6973
read313	RXN-13418
read314	RXN0-280
read315	RXN-15341
read316	RXN-8505
read317	ALKANE-1-MONOOXYGENASE-RXN
read318	RXN66-569
read319	RXN-13907
read320	RXN-14206
read321	1.14.18.2-RXN
read322	RXN-10664
read323	1.14.19.1-RXN
read324	RXN-8389
read325	RXN-7903
read326	RXN-13426
read327	RXN-16065
read328	1.14.19.3-RXN
read329	RXN-16132
read330	RXN-17112
read331	RXN-10842
read332	RXN-14430
read333	SUPEROX-DISMUT-RXN
read334	1.15.1.2-RXN
read335	MERCURY-II-REDUCTASE-RXN
read336	RXN0-1483
read337	RXN-15294
read338	1.17.1.1-RXN
read339	RXN0-901
read340	RXN-7682
read341	RXN-14014
read342	ADPREDUCT-RXN
read343	RXN0-747
read344	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read345	RXN0-748
read346	UDPREDUCT-RXN
read347	CDPREDUCT-RXN
read348	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read349	GDPREDUCT-RXN
read350	RXN0-722
read351	1.17.4.2-RXN
read352	RXN0-882
read353	RXN-15878
read354	RXN-12104
read355	RUBREDOXIN--NAD+-REDUCTASE-RXN
read356	RXN-17897
read357	1.18.1.2-RXN
read358	RXN-12365
read359	FERREDOXIN--NAD+-REDUCTASE-RXN
read360	NITROGENASE-RXN
read361	RXN-13671
read362	ACETALD-DEHYDROG-RXN
read363	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read364	GAPOXNPHOSPHN-RXN
read365	RXN0-5293
read366	RXN-9958
read367	RXN-2902
read368	AMINOBUTDEHYDROG-RXN
read369	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read370	GLYCOLALD-DEHYDROG-RXN
read371	LACTALDDEHYDROG-RXN
read372	RXN-11213
read373	1.2.1.27-RXN
read374	RXN-9910
read375	RXN-8583
read376	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN
read377	RXN-8582
read378	RXN-17808
read379	RXN66-3
read380	RXN-16655
read381	RXN-14224
read382	RXN-37
read383	RXN6666-5
read384	RXN-9758
read385	RXN-10780
read386	RXN-10917
read387	R222-RXN
read388	RXN-16656
read389	RXN-14225
read390	RXN-3443
read391	RXN-16653
read392	RXN-10715
read393	RXN-10089
read394	RXN-10912
read395	RXN-4142
read396	RXN66-479
read397	RXN66-476
read398	RXN-14280
read399	RXN-16654
read400	RXN66-472
read401	ALDHDEHYDROG-RXN
read402	RXN-8837
read403	RXN-8831
read404	1.2.1.32-RXN
read405	N-ACETYLGLUTPREDUCT-RXN
read406	RXN-15006
read407	PHENDEHYD-RXN
read408	RXN-6002
read409	ALDXANAU-RXN
read410	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read411	RXN0-3962
read412	GLUTSEMIALDEHYDROG-RXN
read413	FORMALDEHYDE-DEHYDROGENASE-RXN
read414	RXN-1241
read415	GLUTRNAREDUCT-RXN
read416	SUCCGLUALDDEHYD-RXN
read417	RXN-8891
read418	SUCCSEMIALDDEHYDROG-RXN
read419	BADH-RXN
read420	RXN-8527
read421	RXN-15728
read422	RXN-12736
read423	RXN-15729
read424	RXN-14116
read425	1.2.1.9-RXN
read426	RXNMETA-12672
read427	RXN0-1134
read428	2OXOGLUTDECARB-RXN
read429	KETOISOCAPROATE-RXN
read430	METHYLVALERATE-RXN
read431	1.2.4.4-RXN
read432	RXN-11496
read433	RXN-11496-YEAST
read434	PYRUFLAVREDUCT-RXN
read435	PYFLAVOXRE-RXN
read436	RXN-14474
read437	2-OXOGLUTARATE-SYNTHASE-RXN
read438	1.2.7.4-RXN
read439	1.2.7.5-RXN
read440	1.2.7.8-RXN
read441	RXN-982
read442	RXN-11189
read443	1.21.4.1-RXN
read444	RXN-7566
read445	1.21.4.4-RXN
read446	RXN-10620
read447	RXN0-6565
read448	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read449	RXN-9534
read450	ENOYL-ACP-REDUCT-NADPH-RXN
read451	RXN-9542
read452	RXN-9538
read453	RXN-9515
read454	RXN3O-5293
read455	RXN-9530
read456	RXN-9526
read457	RXN-9521
read458	RXN-8765
read459	PREPHENATEDEHYDROG-RXN
read460	OROTATE-REDUCTASE-NADH-RXN
read461	CORTISONE-ALPHA-REDUCTASE-RXN
read462	1.3.99.5-RXN
read463	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read464	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read465	RXN66-343
read466	DHBDEHYD-RXN
read467	2-ENOATE-REDUCTASE-RXN
read468	RXN-7911
read469	RXN-7835
read470	RXN-14776
read471	DIENOYLCOAREDUCT-RXN
read472	RXN-14790
read473	RXN-12521
read474	RXN-14715
read475	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read476	RXN-12558
read477	RXN-12559
read478	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read479	RXN-17524
read480	RXN-3766
read481	RXN-3562
read482	1.3.1.54-RXN
read483	RXN-11696
read484	DIMETHUROPORDEHYDROG-RXN
read485	RXN-11726
read486	RXN1G-488
read487	RXN-10657
read488	RXN-11482
read489	RXN-16632
read490	RXN-9663
read491	RXN-9660
read492	RXN-10661
read493	RXN0-2145
read494	RXN-9657
read495	RXN-16620
read496	RXN1G-395
read497	RXN-10062
read498	RXN1G-526
read499	RXN-9661
read500	RXN-9658
read501	RXN-16624
read502	RXN-9558
read503	ENOYL-ACP-REDUCT-NADH-RXN
read504	RXN-9635
read505	RXN-11478
read506	RXN-9662
read507	RXN-16628
read508	RXN-9659
read509	UDPNACETYLMURAMATEDEHYDROG-RXN
read510	RXN-11181
read511	RXN0-1461
read512	PROTOPORGENOXI-RXN
read513	RXN-18461
read514	RXN-15977
read515	RXN-17113
read516	RXN-14789
read517	RXN-14796
read518	RXN-16134
read519	RXN-14576
read520	RXN-11026
read521	RXN-12669
read522	RXN-18383
read523	RXN-10696
read524	RXN-14771
read525	RXN-10706
read526	RXN-12518
read527	RXN-14775
read528	RXN-14785
read529	RXN-10707
read530	RXN-15378
read531	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read532	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read533	RXN-14971
read534	RXN0-6491
read535	RXN0-6554
read536	DIHYDROOROTATE-DEHYDROGENASE-RXN
read537	RXN-14963
read538	R601-RXN
read539	RXN-14970
read540	1.3.99.15-RXN
read541	OHBENZCOARED-RXN
read542	PROPCOASYN-RXN
read543	RXN-13449
read544	BUTYRYL-COA-DEHYDROGENASE-RXN
read545	RXN0-2301
read546	GLUTARYL-COA-DEHYDROGENASE-RXN
read547	RXN-14262
read548	RXN-11734
read549	RXN-14278
read550	RXN-14229
read551	RXN-13615
read552	RXN-9929
read553	1.3.99.16-RXN
read554	RXN-12411
read555	RXN-12247
read556	RXN-12410
read557	RXN-12414
read558	2-FUROYL-COA-DEHYDROGENASE-RXN
read559	ALANINE-DEHYDROGENASE-RXN
read560	1.4.1.11-RXN
read561	GLUTAMATESYN-RXN
read562	GLUTAMATE-SYNTHASE-NADH-RXN
read563	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read564	GLUTAMATE-DEHYDROGENASE-RXN
read565	1.4.1.21-RXN
read566	RXN-13184
read567	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read568	GLUTDEHYD-RXN
read569	ILEDEAMINE-RXN
read570	LEUCINE-DEHYDROGENASE-RXN
read571	L-ASPARTATE-OXID-RXN
read572	1.4.3.19-RXN
read573	RXN-8672
read574	RXN-17951
read575	RXN-8673
read576	RXN-8674
read577	AMACETOXID-RXN
read578	RXN-9597
read579	AMINEPHEN-RXN
read580	AMINEOXID-RXN
read581	D-AMINO-ACID-OXIDASE-RXN
read582	RXN-8163
read583	RXN-10910
read584	RXN-10907
read585	RXN-5821
read586	RXN-10908
read587	RXN-9598
read588	RXN-10817
read589	RXN-10778
read590	RXN-1
read591	RXN6666-4
read592	RXN-11067
read593	RXN-10913
read594	RXN-1401
read595	PNPOXI-RXN
read596	PMPOXI-RXN
read597	GCVP-RXN
read598	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read599	RXN-7563
read600	RXN66-546
read601	PYRROLINECARBREDUCT-RXN
read602	1.5.1.20-RXN
read603	1.5.1.25-RXN
read604	1.5.1.28-RXN
read605	RXN-19329
read606	DIHYDROFOLATEREDUCT-RXN
read607	RXN-18357
read608	1.1.1.253-RXN
read609	RXN-14245
read610	RXN-13909
read611	1.5.1.34-RXN
read612	RXN-12444
read613	FMNREDUCT-RXN
read614	METHYLENETHFDEHYDROG-NADP-RXN
read615	1.5.1.7-RXN
read616	SARCOX-RXN
read617	1.5.5.1-RXN-YEAST
read618	RXN66-550
read619	RXN0-7008
read620	RXN-14903
read621	1.5.8.1-RXN
read622	1.5.8.2-RXN
read623	METHELENE-THMPT-OXI-RXN
read624	PYRNUTRANSHYDROGEN-RXN
read625	NQOR-RXN
read626	RXN-19671
read627	RXN-12303
read628	QOR-RXN
read629	NADH-DEHYDROGENASE-RXN
read630	RXN0-4022
read631	RXN-13854
read632	GMP-REDUCT-RXN
read633	NITRITE-REDUCTASE-CYTOCHROME-RXN
read634	RXN-15838
read635	RXN-18605
read636	1.7.2.2-RXN
read637	RXN-19619
read638	RXN-19618
read639	RXN-19617
read640	1.7.2.3-RXN
read641	RXN-12130
read642	NITRIC-OXIDE-REDUCTASE-RXN
read643	URATE-OXIDASE-RXN
read644	FERREDOXIN--NITRITE-REDUCTASE-RXN
read645	HYDROXYLAMINE-REDUCTASE-RXN
read646	1.8.1.15-RXN
read647	SULFITE-REDUCT-RXN
read648	RXN-7719
read649	RXN0-1132
read650	RXN-8629
read651	1.8.1.4-RXN
read652	RXN-7716
read653	GLUTATHIONE-REDUCT-NADPH-RXN
read654	1.6.4.4-RXN
read655	THIOREDOXIN-REDUCT-NADPH-RXN
read656	RXN-8156
read657	SULFITE-OXIDASE-RXN
read658	RXN-8668
read659	1.8.4.12-RXN
read660	1.8.4.8-RXN
read661	1.8.5.2-RXN
read662	DIMESULFREDUCT-RXN
read663	RXN-20076
read664	SULFITE-REDUCTASE-FERREDOXIN-RXN
read665	1.8.98.1-RXN
read666	ADENYLYLSULFATE-REDUCTASE-RXN
read667	RXN-11944
read668	RXN-17803
read669	RXN-17805
read670	HYDROGENSULFITE-REDUCTASE-RXN
read671	CYTOCHROME-C-OXIDASE-RXN
read672	RXN-15830
read673	TDCEACT-RXN
read674	RXN0-2101
read675	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read676	MMUM-RXN
read677	RXN-13403
read678	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
read679	HOMOCYSMETB12-RXN
read680	2.1.1.130-RXN
read681	2.1.1.131-RXN
read682	2.1.1.132-RXN
read683	2.1.1.133-RXN
read684	HOMOCYSMET-RXN
read685	RXN-12730
read686	RXN0-2441
read687	RXN-8850
read688	2.1.1.151-RXN
read689	RXN-8760
read690	R322-RXN
read691	RXN-9220
read692	RXN-9366
read693	RXN-11046
read694	RXN-9363
read695	RXN-9205
read696	RXN-19667
read697	RXN-9361
read698	RXN-14177
read699	RXN-9362
read700	RXN-9191
read701	ADOMET-DMK-METHYLTRANSFER-RXN
read702	RXN-11845
read703	2.1.1.17-RXN
read704	RXN-11578
read705	RXN0-6515
read706	RXN-11576
read707	RXN-11574
read708	RXN-11591
read709	RXN-11592
read710	RXN-11596
read711	RXN-11633
read712	RXN-11597
read713	RXN-11588
read714	RXN-11573
read715	RXN-11600
read716	RXN-11601
read717	RXN-11602
read718	RXN-11586
read719	RXN-11598
read720	RXN-8764
read721	RXN-8766
read722	RXN-11475
read723	RXN-11637
read724	RXN-11638
read725	RXN-11866
read726	RXN-11867
read727	RXN-11754
read728	RXN3O-54
read729	RXN-9235
read730	RXN-9242
read731	RXN-14296
read732	RXN-9227
read733	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read734	RXN-11865
read735	RXN-11860
read736	RXN-12472
read737	RXN-12469
read738	RXN-12466
read739	RXN-12160
read740	RXN-9225
read741	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read742	RXN-9233
read743	RXN-9240
read744	RXN-12480
read745	RXN-12463
read746	RXN-12462
read747	RXN-12458
read748	RXN-14517
read749	RXN0-6731
read750	RXN-12908
read751	METHCOCLTH-RXN
read752	RXN-17760
read753	RXN0-6950
read754	RXN0-6998
read755	RXN-8762
read756	RXN-8767
read757	RXN-14992
read758	RXN0-1241
read759	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read760	2.1.1.34-RXN
read761	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read762	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read763	2.1.1.44-RXN
read764	RXN-14437
read765	RXN-14438
read766	RXN-14431
read767	THYMIDYLATESYN-RXN
read768	RXN0-5144
read769	2.1.1.63-RXN
read770	RXN-17824
read771	RXN-9237
read772	RXN-11758
read773	DHHB-METHYLTRANSFER-RXN
read774	2.1.1.64-RXN
read775	RXN-9229
read776	RXN3O-102
read777	RXN-14293
read778	2.1.1.71-RXN
read779	RXN4FS-2
read780	2.1.1.72-RXN
read781	2.1.1.74-RXN
read782	2.1.1.77-RXN
read783	RXN1G-2544
read784	2.1.1.79-RXN
read785	RXN-7421
read786	RXN1G-3641
read787	CHER-RXN
read788	GLYOHMETRANS-RXN
read789	GCVT-RXN
read790	RXN-15635
read791	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read792	GART-RXN
read793	AICARTRANSFORM-RXN
read794	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read795	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read796	RXN-9778
read797	ASPCARBTRANS-RXN
read798	ORNCARBAMTRANSFER-RXN
read799	RXN-13482
read800	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read801	2.1.3.9-RXN
read802	GLYCINE-AMIDINOTRANSFERASE-RXN
read803	RXN-8348
read804	1TRANSKETO-RXN
read805	2TRANSKETO-RXN
read806	TRANSALDOL-RXN
read807	ACETOOHBUTSYN-RXN
read808	ACETOLACTSYN-RXN
read809	DXS-RXN
read810	2.5.1.64-RXN
read811	RXN0-6948
read812	N-ACETYLTRANSFER-RXN
read813	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read814	RXN-7561
read815	TETHYDPICSUCC-RXN
read816	2.3.1.118-RXN
read817	RXN0-1133
read818	DIHYDLIPACETRANS-RXN
read819	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read820	RXN-17018
read821	RXN-17016
read822	RXN-17017
read823	RXN-10462
read824	RXN-15045
read825	RXN-13805
read826	RXN-16117
read827	RXN-16024
read828	RXN-1381
read829	2.3.1.157-RXN
read830	METHYLACETOACETYLCOATHIOL-RXN
read831	RXN-17787
read832	RXN-17116
read833	RXN-12561
read834	RXN-10701
read835	RXN-14277
read836	RXN-20153
read837	RXN-14274
read838	RXN-17778
read839	RXN-13617
read840	RXN-17791
read841	RXN-14799
read842	RXN-12565
read843	RXN-16137
read844	RXN-14793
read845	RXN-10699
read846	RXN-17782
read847	RXN-14774
read848	RXN-11246
read849	RXN-17795
read850	RXN-14803
read851	RXN-14268
read852	RXN-19804
read853	KETOACYLCOATHIOL-RXN
read854	RXN-19800
read855	RXN-12751
read856	ACETYL-COA-ACETYLTRANSFER-RXN
read857	RXN-10700
read858	RXN-17799
read859	RXN-12710
read860	RXN-14788
read861	RXN-14394
read862	RXN-8809
read863	2.3.1.164-RXN
read864	MBCOA-DHLIPOAMIDE-RXN
read865	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read866	2.3.1.168-RXN
read867	ACETYLSYNCLTH-RXN
read868	R102-RXN
read869	RXN-9516
read870	RXN-16625
read871	3-OXOACYL-ACP-SYNTH-BASE-RXN
read872	RXN-9531
read873	RXN-10654
read874	RXN1G-460
read875	RXN-11479
read876	RXN-9527
read877	RXN-16615
read878	2.3.1.41-RXN
read879	RXN-9523
read880	RXN-16629
read881	2.3.1.179-RXN
read882	3-OXOACYL-ACP-SYNTH-RXN
read883	RXN-9535
read884	RXN-10658
read885	RXN3O-1803
read886	RXN0-2141
read887	RXN-9539
read888	RXN-16621
read889	RXN-8391
read890	RXN-11474
read891	GALACTOACETYLTRAN-RXN
read892	2.3.1.180-RXN
read893	RXN-13037
read894	RXN0-947
read895	RXN-7743
read896	RXN-9382
read897	RXN-10837
read898	RXN-9729
read899	RXN1G-4
read900	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read901	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read902	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN
read903	RXN-13589
read904	RXN-10000
read905	RXN-13253
read906	RXN-13613
read907	RXN-14570
read908	LAUROYLACYLTRAN-RXN
read909	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read910	AKBLIG-RXN
read911	SERINE-O-ACETTRAN-RXN
read912	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read913	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read914	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read915	MALONYL-COA-ACP-TRANSACYL-RXN
read916	ACYLGPEACYLTRANS-RXN
read917	RXN-9652
read918	RXN-9648
read919	RXN1G-499
read920	RXN-9653
read921	RXN-9650
read922	RXN1G-445
read923	RXN-10059
read924	RXN-9654
read925	RXN-9651
read926	RXN1G-368
read927	RXN-9632
read928	HOMSUCTRAN-RXN
read929	7KAPSYN-RXN
read930	RXN-11484
read931	HISTONE-ACETYLTRANSFERASE-RXN
read932	RXN0-6705
read933	RXN-17015
read934	RXN-17012
read935	RXN-16032
read936	RXN0-5514
read937	RXN-17022
read938	RXN-17019
read939	RXN-1623
read940	RXN-17013
read941	RXN-17009
read942	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read943	RXN-17023
read944	RXN-17020
read945	RXN-17014
read946	RXN-17024
read947	RXN-16076
read948	RXN-17729
read949	RXN-16067
read950	RXN-17010
