read0	RXN-7700
read71	RXN-600
read72	DIHYDROKAEMPFEROL-4-REDUCTASE-RXN
read73	RXN-17678
read74	UGD-RXN
read75	RXN-8001
read76	SHIKIMATE-5-DEHYDROGENASE-RXN
read77	GLYCOLATE-REDUCTASE-RXN
read78	1.1.1.261-RXN
read79	RXN-13179
read80	1.1.1.264-RXN
read81	L-IDONATE-2-DEHYDROGENASE-RXN
read82	DXPREDISOM-RXN
read83	L-LACTATE-DEHYDROGENASE-RXN
read84	1.1.1.271-RXN
read85	RXN-16003
read86	DLACTDEHYDROGNAD-RXN
read87	GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN
read88	RXN-2962
read89	RXN-17884
read90	GLYCERATE-DEHYDROGENASE-RXN
read91	ERYTHRON4PDEHYDROG-RXN
read92	1.1.1.292-RXN
read93	HOMOSERDEHYDROG-RXN
read94	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read95	RXN-10841
read96	RXN-14171
read97	RXN-10057
read98	RXN-11036
read99	RXN-11032
read100	RXN-18814
read101	1.2.1.66-RXN
read102	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read103	RXN-11689
read104	RXN-13069
read105	RXN-11081
read106	RXN-13585
read107	UDPMANNACADEHYDROG-RXN
read108	RXN-11690
read109	RXN-3341
read110	RXN0-7020
read111	RXN-16133
read112	RXN-10698
read113	RXN-17781
read114	RXN-11245
read115	RXN-17794
read116	RXN-12705
read117	RXN-12570
read118	OHACYL-COA-DEHYDROG-RXN
read119	RXN-19803
read120	RXN0-2044
read121	RXN-10702
read122	RXN-12750
read123	RXN-17798
read124	RXN-10703
read125	RXN-17786
read126	RXN-12490
read127	RXN-17777
read128	RXN-11662
read129	RXN-17790
read130	RXN-13279
read131	RXN-5901
read132	RXN-12560
read133	RXN-14819
read134	RXN-14994
read135	HADTHAUERA-RXN
read136	RXN-14148
read137	MALATE-DEH-RXN
read138	RXN-13779
read139	1.1.1.39-RXN
read140	RXN-15920
read141	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read142	MALIC-NADP-RXN
read143	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read144	ISOCITDEH-RXN
read145	RXN-9952
read146	GLUCOSE-1-DEHYDROGENASE-RXN
read147	GALACTODEHYDROG-RXN
read148	GLU6PDEHYDROG-RXN
read149	RIBITOL-2-DEHYDROGENASE-RXN
read150	MANNONOXIDOREDUCT-RXN
read151	ALTRO-OXIDOREDUCT-RXN
read152	GLYCDEH-RXN
read153	TSA-REDUCT-RXN
read154	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read155	MANNITOL-2-DEHYDROGENASE-RXN
read156	GLUCONATE-5-DEHYDROGENASE-RXN
read157	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read158	GLYCOLALDREDUCT-RXN
read159	LACTALDREDUCT-RXN
read160	RXN-8641
read161	GLYOXYLATE-REDUCTASE-NADP+-RXN
read162	HYDROXYPYRUVATE-REDUCTASE-RXN
read163	1.1.1.83-RXN
read164	RXN-13158
read165	RXNQT-4178
read166	RXNQT-4174
read167	RXNQT-4171
read168	RXNQT-4168
read169	RXNQT-4165
read170	RXN-14986
read171	ACETOOHBUTREDUCTOISOM-RXN
read172	ACETOLACTREDUCTOISOM-RXN
read173	RXN-19387
read174	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read175	RXN0-5141
read176	TARTRATE-DEHYDROGENASE-RXN
read177	RXN-8643
read178	GLYC3PDEHYDROGBIOSYN-RXN
read179	PGLYCDEHYDROG-RXN
read180	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read181	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read182	RXN-2861
read183	RXN-11332
read184	MOXXANAU-RXN
read185	RXN-11333
read186	RXN-969
read187	S-2-HYDROXY-ACID-OXIDASE-RXN
read188	CHOLESTEROL-OXIDASE-RXN
read189	RXN-12778
read190	RXN-13689
read191	RXN0-6373
read192	GLYC3PDEHYDROG-RXN
read193	RXN-15740
read194	RXN-15745
read195	RXN0-5258-Yeast
read196	RXN0-5260
read197	RXNI-3
read198	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read199	RXN-11283
read200	RXN-11080
read201	RXN0-7230
read202	CHD-RXN
read203	1.1.99.28-RXN
read204	RXN-14204
read205	GLUCONATE-2-DEHYDROGENASE-RXN
read206	CHLORIDE-PEROXIDASE-RXN
read207	1.11.1.15-RXN
read208	RXN-8667
read209	CATAL-RXN
read210	CYTOCHROME-C-PEROXIDASE-RXN
read211	RXN66-1
read212	RXN-14189
read213	GLUTATHIONE-PEROXIDASE-RXN
read214	1.12.1.3-RXN
read215	1.12.5.1-RXN
read216	HYDROG-RXN
read217	RXN-16420
read218	RXN0-4141
read219	RXN0-5256
read220	CATECHOL-12-DIOXYGENASE-RXN
read221	RXN-8665
read222	CATECHOL-2-3-DIOXYGENASE-RXN
read223	RXN-13704
read224	RXN-11218
read225	CATECHOL-23-DIOXYGENASE-RXN
read226	RXN-11219
read227	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read228	RXN-10815
read229	RXN-9731
read230	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read231	RXN-10137
read232	1.13.11.49-RXN
read233	HOMOGENTISATE-12-DIOXYGENASE-RXN
read234	1.13.11.6-RXN
read235	RXN-8771
read236	1.13.11.9-RXN
read237	RXN-16322
read238	2-NITROPROPANE-DIOXYGENASE-RXN
read239	RXN0-299
read240	1.14.11.2-RXN
read241	RXN0-984
read242	RXN-18739
read243	RXN0-986
read244	RXN0-7280
read245	RXN-12353
read246	RXN-18737
read247	RXN-18738
read248	R621-RXN
read249	RXN-9912
read250	RXN-10078
read251	SALICYLATE-1-MONOOXYGENASE-RXN
read252	RXN-10079
read253	RXN-9914
read254	RXN-9409
read255	RXN-9407
read256	RXN-9408
read257	RXN-10040
read258	MHPHYDROXY-RXN
read259	RXN0-2042
read260	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read261	RXN-2401
read262	CYCLOHEXANONE-MONOOXYGENASE-RXN
read263	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read264	RXN-13191
read265	RXN-10891
read266	R321-RXN
read267	RXN66-600
read268	RXN66-597
read269	RXN66-591
read270	RXN-11056
read271	RXN-17627
read272	RXN66-598
read273	RXN-13064
read274	RXN66-595
read275	UNSPECIFIC-MONOOXYGENASE-RXN
read276	RXN66-599
read277	RXN66-596
read278	RXN-8872
read279	RXN66-169
read280	RXN66-163
read281	RXN-11057
read282	RXN66-181
read283	RXN66-146
read284	RXN-8630
read285	RXN66-161
read286	RXN66-589
read287	RXN0-6973
read288	RXN-13418
read289	RXN0-280
read290	RXN-15341
read291	RXN-8505
read292	RXN66-569
read293	RXN-13907
read294	RXN-14206
read295	1.14.18.2-RXN
read296	RXN-10664
read297	1.14.19.1-RXN
read298	RXN-13426
read299	RXN-16065
read300	1.14.19.3-RXN
read301	RXN-16132
read302	RXN-17112
read303	RXN-10842
read304	RXN-12886
read305	RXN0-6444
read306	RXN-14430
read307	SUPEROX-DISMUT-RXN
read308	1.15.1.2-RXN
read309	RXN0-1483
read310	RXN-15294
read311	RXN0-901
read312	RXN-7682
read313	RXN-14014
read314	ADPREDUCT-RXN
read315	RXN0-747
read316	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read317	RXN0-748
read318	UDPREDUCT-RXN
read319	CDPREDUCT-RXN
read320	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read321	GDPREDUCT-RXN
read322	RXN0-722
read323	1.17.4.2-RXN
read324	RXN0-882
read325	RXN-15878
read326	RXN-12104
read327	RUBREDOXIN--NAD+-REDUCTASE-RXN
read328	RXN-17897
read329	1.18.1.2-RXN
read330	RXN-12365
read331	FERREDOXIN--NAD+-REDUCTASE-RXN
read332	NITROGENASE-RXN
read333	RXN-13671
read334	ACETALD-DEHYDROG-RXN
read335	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read336	GAPOXNPHOSPHN-RXN
read337	RXN0-5293
read338	RXN-9958
read339	RXN-2902
read340	AMINOBUTDEHYDROG-RXN
read341	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read342	GLYCOLALD-DEHYDROG-RXN
read343	LACTALDDEHYDROG-RXN
read344	RXN-11213
read345	1.2.1.27-RXN
read346	RXN-17808
read347	RXN66-3
read348	RXN-16655
read349	RXN-14224
read350	RXN-37
read351	RXN6666-5
read352	RXN-9758
read353	RXN-10780
read354	RXN-10917
read355	R222-RXN
read356	RXN-16656
read357	RXN-14225
read358	RXN-3443
read359	RXN-16653
read360	RXN-10715
read361	RXN-10089
read362	RXN-10912
read363	RXN-4142
read364	RXN66-479
read365	RXN66-476
read366	RXN-14280
read367	RXN-16654
read368	RXN66-472
read369	ALDHDEHYDROG-RXN
read370	1.2.1.31-RXN
read371	ALLYSINE-DEHYDROG-RXN
read372	N-ACETYLGLUTPREDUCT-RXN
read373	RXN-15006
read374	PHENDEHYD-RXN
read375	RXN-6002
read376	ALDXANAU-RXN
read377	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read378	RXN0-3962
read379	GLUTSEMIALDEHYDROG-RXN
read380	FORMALDEHYDE-DEHYDROGENASE-RXN
read381	RXN-1241
read382	GLUTRNAREDUCT-RXN
read383	SUCCGLUALDDEHYD-RXN
read384	RXN-8891
read385	SUCCSEMIALDDEHYDROG-RXN
read386	BADH-RXN
read387	RXN-15728
read388	RXN-12736
read389	RXN-15729
read390	RXN-14116
read391	RXNMETA-12672
read392	RXN0-1134
read393	2OXOGLUTDECARB-RXN
read394	KETOISOCAPROATE-RXN
read395	METHYLVALERATE-RXN
read396	1.2.4.4-RXN
read397	RXN-11496
read398	RXN-11496-YEAST
read399	PYRUFLAVREDUCT-RXN
read400	PYFLAVOXRE-RXN
read401	RXN-14474
read402	2-OXOGLUTARATE-SYNTHASE-RXN
read403	1.2.7.4-RXN
read404	1.2.7.8-RXN
read405	RXN-982
read406	RXN-11189
read407	RXN-7566
read408	1.21.4.4-RXN
read409	RXN-10620
read410	RXN0-6565
read411	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read412	RXN-9534
read413	ENOYL-ACP-REDUCT-NADPH-RXN
read414	RXN-9542
read415	RXN-9538
read416	RXN-9515
read417	RXN3O-5293
read418	RXN-9530
read419	RXN-9526
read420	RXN-9521
read421	RXN-8765
read422	PREPHENATEDEHYDROG-RXN
read423	OROTATE-REDUCTASE-NADH-RXN
read424	CORTISONE-ALPHA-REDUCTASE-RXN
read425	1.3.99.5-RXN
read426	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read427	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read428	RXN66-343
read429	2-ENOATE-REDUCTASE-RXN
read430	RXN-7911
read431	RXN-7835
read432	RXN-14776
read433	DIENOYLCOAREDUCT-RXN
read434	RXN-14790
read435	RXN-12521
read436	RXN-14715
read437	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read438	RXN-12558
read439	RXN-12559
read440	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read441	RXN-17524
read442	RXN-3766
read443	RXN-3562
read444	1.3.1.54-RXN
read445	RXN-11696
read446	RXN-5286
read447	RXN1F-72
read448	DIMETHUROPORDEHYDROG-RXN
read449	RXN-10625
read450	RXN-17428
read451	RXN-8957
read452	RXN-18384
read453	RXN-11726
read454	RXN1G-488
read455	RXN-10657
read456	RXN-11482
read457	RXN-16632
read458	RXN-9663
read459	RXN-9660
read460	RXN-10661
read461	RXN0-2145
read462	RXN-9657
read463	RXN-16620
read464	RXN1G-395
read465	RXN-10062
read466	RXN1G-526
read467	RXN-9661
read468	RXN-9658
read469	RXN-16624
read470	RXN-9558
read471	ENOYL-ACP-REDUCT-NADH-RXN
read472	RXN-9635
read473	RXN-11478
read474	RXN-9662
read475	RXN-16628
read476	RXN-9659
read477	UDPNACETYLMURAMATEDEHYDROG-RXN
read478	RXN-11181
read479	RXN0-1461
read480	PROTOPORGENOXI-RXN
read481	RXN-18461
read482	RXN-15977
read483	RXN-17113
read484	RXN-14789
read485	RXN-14796
read486	RXN-16134
read487	RXN-14576
read488	RXN-11026
read489	RXN-12669
read490	RXN-18383
read491	RXN-10696
read492	RXN-14771
read493	RXN-10706
read494	RXN-12518
read495	RXN-14775
read496	RXN-14785
read497	RXN-10707
read498	RXN-15378
read499	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read500	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read501	RXN-14971
read502	RXN0-6491
read503	RXN0-6554
read504	DIHYDROOROTATE-DEHYDROGENASE-RXN
read505	RXN-14963
read506	R601-RXN
read507	RXN-14970
read508	RXN-17485
read509	RXN-11902
read510	1.3.99.15-RXN
read511	OHBENZCOARED-RXN
read512	PROPCOASYN-RXN
read513	RXN-13449
read514	BUTYRYL-COA-DEHYDROGENASE-RXN
read515	RXN0-2301
read516	GLUTARYL-COA-DEHYDROGENASE-RXN
read517	RXN-14262
read518	RXN-11734
read519	RXN-14278
read520	RXN-14229
read521	RXN-13615
read522	RXN-9929
read523	1.3.99.16-RXN
read524	RXN-12411
read525	RXN-11647
read526	RXN-12247
read527	RXN-12410
read528	RXN-12414
read529	2-FUROYL-COA-DEHYDROGENASE-RXN
read530	ALANINE-DEHYDROGENASE-RXN
read531	1.4.1.11-RXN
read532	GLUTAMATESYN-RXN
read533	GLUTAMATE-SYNTHASE-NADH-RXN
read534	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read535	GLUTAMATE-DEHYDROGENASE-RXN
read536	1.4.1.21-RXN
read537	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read538	GLUTDEHYD-RXN
read539	ILEDEAMINE-RXN
read540	LEUCINE-DEHYDROGENASE-RXN
read541	L-ASPARTATE-OXID-RXN
read542	1.4.3.19-RXN
read543	RXN-8672
read544	RXN-17951
read545	RXN-8673
read546	RXN-8674
read547	AMACETOXID-RXN
read548	RXN-9597
read549	AMINEPHEN-RXN
read550	AMINEOXID-RXN
read551	RXN-10910
read552	RXN-10907
read553	RXN-5821
read554	RXN-10908
read555	RXN-9598
read556	RXN-10817
read557	RXN-10778
read558	RXN-1
read559	RXN6666-4
read560	RXN-11067
read561	RXN-10913
read562	RXN-1401
read563	PNPOXI-RXN
read564	PMPOXI-RXN
read565	GCVP-RXN
read566	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read567	RXN-7563
read568	RXN66-546
read569	PYRROLINECARBREDUCT-RXN
read570	1.5.1.20-RXN
read571	1.5.1.25-RXN
read572	1.5.1.28-RXN
read573	RXN-19329
read574	DIHYDROFOLATEREDUCT-RXN
read575	RXN-18357
read576	1.1.1.253-RXN
read577	RXN-14245
read578	RXN-13909
read579	1.5.1.34-RXN
read580	RXN-12444
read581	FMNREDUCT-RXN
read582	RXN-10029
read583	METHYLENETHFDEHYDROG-NADP-RXN
read584	1.5.1.7-RXN
read585	SARCOX-RXN
read586	1.5.5.1-RXN-YEAST
read587	RXN66-550
read588	RXN0-7008
read589	RXN-14903
read590	1.5.8.1-RXN
read591	1.5.8.2-RXN
read592	METHELENE-THMPT-OXI-RXN
read593	PYRNUTRANSHYDROGEN-RXN
read594	NQOR-RXN
read595	RXN-19671
read596	RXN-12303
read597	QOR-RXN
read598	NADH-DEHYDROGENASE-RXN
read599	RXN0-4022
read600	RXN-13854
read601	GMP-REDUCT-RXN
read602	NITRITE-REDUCTASE-CYTOCHROME-RXN
read603	RXN-15838
read604	RXN-18605
read605	1.7.2.2-RXN
read606	RXN-19619
read607	RXN-19618
read608	RXN-19617
read609	1.7.2.3-RXN
read610	NITRIC-OXIDE-REDUCTASE-RXN
read611	URATE-OXIDASE-RXN
read612	FERREDOXIN--NITRITE-REDUCTASE-RXN
read613	HYDROXYLAMINE-REDUCTASE-RXN
read614	1.8.1.15-RXN
read615	SULFITE-REDUCT-RXN
read616	RXN-7719
read617	RXN0-1132
read618	RXN-8629
read619	1.8.1.4-RXN
read620	RXN-7716
read621	GLUTATHIONE-REDUCT-NADPH-RXN
read622	1.6.4.4-RXN
read623	THIOREDOXIN-REDUCT-NADPH-RXN
read624	RXN-8668
read625	1.8.4.12-RXN
read626	1.8.4.8-RXN
read627	1.8.5.2-RXN
read628	DIMESULFREDUCT-RXN
read629	RXN-20076
read630	SULFITE-REDUCTASE-FERREDOXIN-RXN
read631	1.8.98.1-RXN
read632	ADENYLYLSULFATE-REDUCTASE-RXN
read633	CYTOCHROME-C-OXIDASE-RXN
read634	RXN-15830
read635	TDCEACT-RXN
read636	RXN0-2101
read637	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read638	MMUM-RXN
read639	RXN-13403
read640	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
read641	HOMOCYSMETB12-RXN
read642	2.1.1.130-RXN
read643	2.1.1.131-RXN
read644	2.1.1.132-RXN
read645	2.1.1.133-RXN
read646	HOMOCYSMET-RXN
read647	RXN-12730
read648	RXN0-2441
read649	RXN-8850
read650	2.1.1.151-RXN
read651	RXN-8760
read652	R322-RXN
read653	RXN-9220
read654	RXN-9366
read655	RXN-11046
read656	RXN-9363
read657	RXN-9205
read658	RXN-19667
read659	RXN-9361
read660	RXN-14177
read661	RXN-9362
read662	RXN-9191
read663	ADOMET-DMK-METHYLTRANSFER-RXN
read664	RXN-11845
read665	2.1.1.17-RXN
read666	RXN-11578
read667	RXN0-6515
read668	RXN-11576
read669	RXN-11574
read670	RXN-11591
read671	RXN-11592
read672	RXN-11596
read673	RXN-11633
read674	RXN-11597
read675	RXN-11588
read676	RXN-11573
read677	RXN-11601
read678	RXN-11602
read679	RXN-11586
read680	RXN-11598
read681	RXN-8764
read682	RXN-8766
read683	RXN-11475
read684	RXN-11637
read685	RXN-11638
read686	RXN-11866
read687	RXN-11867
read688	RXN-11754
read689	RXN3O-54
read690	RXN-9235
read691	RXN-9242
read692	RXN-14296
read693	RXN-9227
read694	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read695	RXN-11865
read696	RXN-11860
read697	RXN-10669
read698	RXN-12472
read699	RXN-12469
read700	RXN-12466
read701	RXN-12160
read702	RXN-9225
read703	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read704	RXN-9233
read705	RXN-9240
read706	RXN-12480
read707	RXN-12463
read708	RXN-12462
read709	RXN-12458
read710	RXN-14517
read711	RXN0-6731
read712	RXN-12908
read713	METHCOCLTH-RXN
read714	RXN-17760
read715	RXN0-6950
read716	RXN0-6998
read717	RXN-8762
read718	RXN-8767
read719	RXN-14992
read720	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read721	2.1.1.34-RXN
read722	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read723	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read724	2.1.1.44-RXN
read725	RXN-14437
read726	RXN-14438
read727	RXN-14431
read728	THYMIDYLATESYN-RXN
read729	2.1.1.63-RXN
read730	RXN-17824
read731	RXN-9237
read732	RXN-11758
read733	DHHB-METHYLTRANSFER-RXN
read734	2.1.1.64-RXN
read735	RXN-9229
read736	RXN3O-102
read737	RXN-14293
read738	2.1.1.71-RXN
read739	RXN4FS-2
read740	2.1.1.72-RXN
read741	2.1.1.74-RXN
read742	2.1.1.77-RXN
read743	RXN1G-2544
read744	2.1.1.79-RXN
read745	RXN-7421
read746	RXN1G-3641
read747	CHER-RXN
read748	GLYOHMETRANS-RXN
read749	GCVT-RXN
read750	RXN-15635
read751	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read752	GART-RXN
read753	AICARTRANSFORM-RXN
read754	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read755	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read756	2.1.3.1-RXN
read757	RXN-9778
read758	ASPCARBTRANS-RXN
read759	ORNCARBAMTRANSFER-RXN
read760	RXN-13482
read761	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read762	GLYCINE-AMIDINOTRANSFERASE-RXN
read763	RXN-8348
read764	1TRANSKETO-RXN
read765	2TRANSKETO-RXN
read766	TRANSALDOL-RXN
read767	ACETOOHBUTSYN-RXN
read768	ACETOLACTSYN-RXN
read769	DXS-RXN
read770	2.5.1.64-RXN
read771	RXN0-6948
read772	N-ACETYLTRANSFER-RXN
read773	2.3.1.101-RXN
read774	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read775	RXN-7561
read776	TETHYDPICSUCC-RXN
read777	2.3.1.118-RXN
read778	RXN0-1133
read779	DIHYDLIPACETRANS-RXN
read780	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read781	RXN-17018
read782	RXN-17016
read783	RXN-17017
read784	RXN-10462
read785	RXN-15045
read786	RXN-13805
read787	RXN-16117
read788	RXN-16024
read789	RXN-1381
read790	2.3.1.157-RXN
read791	METHYLACETOACETYLCOATHIOL-RXN
read792	RXN-17787
read793	RXN-17116
read794	RXN-12561
read795	RXN-10701
read796	RXN-14277
read797	RXN-20153
read798	RXN-14274
read799	RXN-17778
read800	RXN-13617
read801	RXN-17791
read802	RXN-14799
read803	RXN-12565
read804	RXN-16137
read805	RXN-14793
read806	RXN-10699
read807	RXN-17782
read808	RXN-14774
read809	RXN-11246
read810	RXN-17795
read811	RXN-14803
read812	RXN-14268
read813	RXN-19804
read814	KETOACYLCOATHIOL-RXN
read815	RXN-19800
read816	RXN-12751
read817	ACETYL-COA-ACETYLTRANSFER-RXN
read818	RXN-10700
read819	RXN-17799
read820	RXN-12710
read821	RXN-14788
read822	RXN-14394
read823	RXN-8809
read824	2.3.1.164-RXN
read825	MBCOA-DHLIPOAMIDE-RXN
read826	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read827	2.3.1.168-RXN
read828	ACETYLSYNCLTH-RXN
read829	R102-RXN
read830	RXN-9516
read831	RXN-16625
read832	3-OXOACYL-ACP-SYNTH-BASE-RXN
read833	RXN-9531
read834	RXN-10654
read835	RXN1G-460
read836	RXN-11479
read837	RXN-9527
read838	RXN-16615
read839	2.3.1.41-RXN
read840	RXN-9523
read841	RXN-16629
read842	2.3.1.179-RXN
read843	3-OXOACYL-ACP-SYNTH-RXN
read844	RXN-9535
read845	RXN-10658
read846	RXN3O-1803
read847	RXN0-2141
read848	RXN-9539
read849	RXN-16621
read850	RXN-8391
read851	RXN-11474
read852	GALACTOACETYLTRAN-RXN
read853	2.3.1.180-RXN
read854	RXN-13037
read855	RXN0-947
read856	RXN-7743
read857	RXN-9382
read858	RXN-10837
read859	RXN-9729
read860	RXN1G-4
read861	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read862	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read863	RXN-13589
read864	RXN-10000
read865	RXN-14718
read866	RXN-14719
read867	RXN-14570
read868	LAUROYLACYLTRAN-RXN
read869	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read870	AKBLIG-RXN
read871	SERINE-O-ACETTRAN-RXN
read872	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read873	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read874	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read875	MALONYL-COA-ACP-TRANSACYL-RXN
read876	ACYLGPEACYLTRANS-RXN
read877	RXN-9652
read878	RXN-9648
read879	RXN1G-499
read880	RXN-9653
read881	RXN-9650
read882	RXN1G-445
read883	RXN-10059
read884	RXN-9654
read885	RXN-9651
read886	RXN1G-368
read887	RXN-9632
read888	HOMSUCTRAN-RXN
read889	7KAPSYN-RXN
read890	RXN-11484
read891	HISTONE-ACETYLTRANSFERASE-RXN
read892	RXN0-6705
read893	RXN-17015
read894	RXN-17012
read895	RXN-16032
read896	RXN0-5514
read897	RXN-17022
read898	RXN-17019
read899	RXN-1623
read900	RXN-17013
read901	RXN-17009
read902	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read903	RXN-17023
read904	RXN-17020
read905	RXN-17014
read906	RXN-17024
read907	RXN-16076
read908	RXN-17729
read909	RXN-16067
read910	RXN-17010
read911	RXN-16077
read912	RXN-15043
read913	RXN-17011
read914	RXN-16118
read915	RXN-16025
read916	RXN-17008
read917	RXN-17021
read918	PYRUVFORMLY-RXN
read919	RXN-19536
read920	RXN-0
read921	RXN-9939
read922	RXN0-7165
read923	DIAMACTRANS-RXN
read924	SPERMACTRAN-RXN
read925	RXN-12667
read926	RXN0-1147
read927	MALTACETYLTRAN-RXN
read928	PHOSACETYLTRANS-RXN
read929	AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
read930	AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN
read931	2.3.1.89-RXN
read932	2.3.2.10-RXN
read933	RXN66-336
read934	RXN-6601
read935	GAMMA-GLUTAMYLTRANSFERASE-RXN
read936	RXN-9157
read937	RXN-18092
read938	LYSYLTRANSFERASE-RXN
read939	RXN-19145
read940	RXN-17846
read941	RXN-17847
read942	LEUCYLTRANSFERASE-RXN
read943	RXN-17848
read944	RXN-17890
read945	RXN-17891
read946	RXN-17888
read947	RXN-17889
read948	ARGINYLTRANSFERASE-RXN
read949	CITSYN-RXN
read950	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
read951	2-ISOPROPYLMALATESYN-RXN
read952	HOMOCITRATE-SYNTHASE-RXN
read953	RXN-2364
read954	ATP-CITRATE-PRO-S--LYASE-RXN
read955	MALSYN-RXN
read956	RXN-14284
read957	RXN0-5184
read958	RXN-12171
read959	GLYMALTOPHOSPHORYL-RXN
read960	RXN-14353
read961	RXN-14285
