read0	RXN-7700
read69	13-PROPANEDIOL-DEHYDROGENASE-RXN
read70	RXN-11407
read71	URONATE-DEHYDROGENASE-RXN
read72	IMP-DEHYDROG-RXN
read73	TROPINE-DEHYDROGENASE-RXN
read74	FARNESOL-DEHYDROGENASE-RXN
read75	RXN-7784
read76	RXN-600
read77	DIHYDROKAEMPFEROL-4-REDUCTASE-RXN
read78	RXN-17678
read79	UGD-RXN
read80	RXN-8001
read81	SHIKIMATE-5-DEHYDROGENASE-RXN
read82	GLYCOLATE-REDUCTASE-RXN
read83	1.1.1.261-RXN
read84	RXN-13179
read85	1.1.1.264-RXN
read86	L-IDONATE-2-DEHYDROGENASE-RXN
read87	DXPREDISOM-RXN
read88	L-LACTATE-DEHYDROGENASE-RXN
read89	1.1.1.271-RXN
read90	RXN-9397
read91	RXN-16003
read92	DLACTDEHYDROGNAD-RXN
read93	GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN
read94	RXN-2962
read95	RXN-17884
read96	1.1.1.289-RXN
read97	GLYCERATE-DEHYDROGENASE-RXN
read98	ERYTHRON4PDEHYDROG-RXN
read99	1.1.1.292-RXN
read100	HOMOSERDEHYDROG-RXN
read101	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read102	RXN-10841
read103	RXN-14171
read104	RXN-10057
read105	RXN-11036
read106	RXN-11032
read107	RXN-18814
read108	1.2.1.66-RXN
read109	RXN-11727
read110	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read111	RXN-11689
read112	RXN-1884
read113	RXN-14054
read114	RXN-12898
read115	RXN-13069
read116	RXN-11081
read117	RXN-13585
read118	UDPMANNACADEHYDROG-RXN
read119	RXN-11690
read120	RXN-13749
read121	1.1.1.34-RXN
read122	RXN-3341
read123	RXN0-7020
read124	RXN-16133
read125	RXN-10698
read126	RXN-17781
read127	RXN-11245
read128	RXN-17794
read129	RXN-12705
read130	RXN-12570
read131	OHACYL-COA-DEHYDROG-RXN
read132	RXN-19803
read133	RXN0-2044
read134	RXN-10702
read135	RXN-12750
read136	RXN-17798
read137	RXN-10703
read138	RXN-17786
read139	RXN-12490
read140	RXN-17777
read141	RXN-11662
read142	RXN-17790
read143	RXN-13279
read144	RXN-5901
read145	RXN-12560
read146	RXN-14819
read147	RXN-14994
read148	HADTHAUERA-RXN
read149	RXN-14148
read150	MALATE-DEH-RXN
read151	RXN-13779
read152	1.1.1.39-RXN
read153	RXN-15920
read154	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read155	MALIC-NADP-RXN
read156	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read157	ISOCITDEH-RXN
read158	RXN-9952
read159	GLUCOSE-1-DEHYDROGENASE-RXN
read160	GALACTODEHYDROG-RXN
read161	GLU6PDEHYDROG-RXN
read162	1.1.1.53-RXN
read163	RIBITOL-2-DEHYDROGENASE-RXN
read164	MANNONOXIDOREDUCT-RXN
read165	ALTRO-OXIDOREDUCT-RXN
read166	GLYCDEH-RXN
read167	TSA-REDUCT-RXN
read168	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read169	MANNITOL-2-DEHYDROGENASE-RXN
read170	GLUCONATE-5-DEHYDROGENASE-RXN
read171	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read172	GLYCOLALDREDUCT-RXN
read173	LACTALDREDUCT-RXN
read174	RXN-8641
read175	GLYOXYLATE-REDUCTASE-NADP+-RXN
read176	HYDROXYPYRUVATE-REDUCTASE-RXN
read177	1.1.1.83-RXN
read178	RXN-13158
read179	RXNQT-4178
read180	RXNQT-4174
read181	RXNQT-4171
read182	RXNQT-4168
read183	RXNQT-4165
read184	RXN-14986
read185	ACETOOHBUTREDUCTOISOM-RXN
read186	ACETOLACTREDUCTOISOM-RXN
read187	RXN-7970
read188	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
read189	BENZYL-ALCOHOL-DEHYDROGENASE-RXN
read190	RXN-16954
read191	RXN-8580
read192	RXN-9909
read193	RXN-8581
read194	BENZYL-ALC-DEHYDROGENASE-RXN
read195	RXN-16953
read196	ARYL-ALCOHOL-DEHYDROGENASE-RXN
read197	RXN-19387
read198	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read199	RXN0-5141
read200	TARTRATE-DEHYDROGENASE-RXN
read201	RXN-8643
read202	GLYC3PDEHYDROGBIOSYN-RXN
read203	PGLYCDEHYDROG-RXN
read204	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read205	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read206	RXN-2861
read207	RXN-11332
read208	MOXXANAU-RXN
read209	RXN-11333
read210	RXN-969
read211	S-2-HYDROXY-ACID-OXIDASE-RXN
read212	RXN-13178
read213	RXN-9926
read214	1.1.3.41-RXN
read215	RXN-15300
read216	CHOLESTEROL-OXIDASE-RXN
read217	RXN-12778
read218	RXN-13689
read219	RXN0-6373
read220	GLYC3PDEHYDROG-RXN
read221	RXN-15740
read222	RXN-15745
read223	RXN0-5258-Yeast
read224	RXN0-5260
read225	RXNI-3
read226	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read227	RXN-11283
read228	RXN-11080
read229	RXN0-7230
read230	CHD-RXN
read231	1.1.99.28-RXN
read232	RXN-14204
read233	GLUCONATE-2-DEHYDROGENASE-RXN
read234	CHLORIDE-PEROXIDASE-RXN
read235	1.11.1.15-RXN
read236	RXN-11813
read237	RXN-8667
read238	CATAL-RXN
read239	CYTOCHROME-C-PEROXIDASE-RXN
read240	RXN66-1
read241	RXN-14189
read242	GLUTATHIONE-PEROXIDASE-RXN
read243	RXN-11820
read244	HYDROGEN-DEHYDROGENASE-RXN
read245	1.12.1.3-RXN
read246	1.12.5.1-RXN
read247	HYDROG-RXN
read248	COENZYME-F420-HYDROGENASE-RXN
read249	RXN-16420
read250	RXN0-4141
read251	RXN0-5256
read252	CATECHOL-12-DIOXYGENASE-RXN
read253	RXN-8665
read254	CATECHOL-2-3-DIOXYGENASE-RXN
read255	RXN-13704
read256	RXN-11218
read257	CATECHOL-23-DIOXYGENASE-RXN
read258	RXN-11219
read259	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read260	RXN-10815
read261	RXN-9731
read262	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read263	RXN-10137
read264	RXN-16945
read265	GENTISATE-12-DIOXYGENASE-RXN
read266	RXN-16947
read267	1.13.11.49-RXN
read268	HOMOGENTISATE-12-DIOXYGENASE-RXN
read269	1.13.11.6-RXN
read270	RXN-8771
read271	PROTOCATECHUATE-45-DIOXYGENASE-RXN
read272	RXN-10425
read273	1.13.11.9-RXN
read274	RXN-16322
read275	2-NITROPROPANE-DIOXYGENASE-RXN
read276	TRYPTOPHAN-2-MONOOXYGENASE-RXN
read277	RXN-19631
read278	MYO-INOSITOL-OXYGENASE-RXN
read279	RXN0-299
read280	1.14.11.18-RXN
read281	1.14.11.2-RXN
read282	RXN0-984
read283	RXN-18739
read284	RXN0-986
read285	RXN0-7280
read286	RXN-12353
read287	RXN-18737
read288	RXN-18738
read289	R621-RXN
read290	RXN-9912
read291	RXN-10078
read292	SALICYLATE-1-MONOOXYGENASE-RXN
read293	RXN-10079
read294	RXN-9914
read295	RXN-9409
read296	RXN-9407
read297	RXN-9408
read298	RXN-10040
read299	MHPHYDROXY-RXN
read300	RXN0-2042
read301	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read302	24-DICHLOROPHENOL-6-MONOOXYGENASE-RXN
read303	RXN-9866
read304	RXN-2401
read305	CYCLOHEXANONE-MONOOXYGENASE-RXN
read306	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read307	PCP4MONO-RXN
read308	RXN-8670
read309	1.14.13.59-RXN
read310	RXN-10129
read311	RXN-10125
read312	PHENOL-2-MONOOXYGENASE-RXN
read313	RXN-10127
read314	RXN-10128
read315	RXN-13191
read316	RXN-10891
read317	R321-RXN
read318	KYNURENINE-3-MONOOXYGENASE-RXN
read319	RXN66-600
read320	RXN66-597
read321	RXN66-591
read322	RXN-11056
read323	RXN-17627
read324	RXN66-598
read325	RXN-13064
read326	RXN66-595
read327	UNSPECIFIC-MONOOXYGENASE-RXN
read328	RXN66-599
read329	RXN66-596
read330	RXN-8872
read331	RXN66-169
read332	RXN66-163
read333	RXN-11057
read334	RXN66-181
read335	RXN66-146
read336	RXN-8630
read337	RXN66-161
read338	RXN66-589
read339	RXN-12717
read340	HEME-OXYGENASE-DECYCLIZING-RXN
read341	RXN0-6973
read342	RXN-13418
read343	RXN0-280
read344	RXN-15341
read345	RXN-8505
read346	RXNMETA-12666
read347	ALKANE-1-MONOOXYGENASE-RXN
read348	RXN66-569
read349	RXN-13907
read350	RXN-14206
read351	MONOPHENOL-MONOOXYGENASE-RXN
read352	RXN-18851
read353	1.14.18.2-RXN
read354	RXN-10664
read355	1.14.19.1-RXN
read356	RXN-8389
read357	RXN-7903
read358	RXN-13426
read359	RXN-16065
read360	1.14.19.3-RXN
read361	RXN-16132
read362	RXN-17112
read363	RXN-10842
read364	RXN-12886
read365	RXN0-6444
read366	RXN-14697
read367	RXN-14696
read368	RXN-14430
read369	SUPEROX-DISMUT-RXN
read370	1.15.1.2-RXN
read371	MERCURY-II-REDUCTASE-RXN
read372	RXN0-1483
read373	RXN-15294
read374	1.17.1.1-RXN
read375	RXN0-901
read376	RXN-7682
read377	RXN-14014
read378	ADPREDUCT-RXN
read379	RXN0-747
read380	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read381	RXN0-748
read382	UDPREDUCT-RXN
read383	CDPREDUCT-RXN
read384	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read385	GDPREDUCT-RXN
read386	RXN0-722
read387	1.17.4.2-RXN
read388	RXN0-882
read389	RXN-15878
read390	RXN-12104
read391	RUBREDOXIN--NAD+-REDUCTASE-RXN
read392	RXN-17897
read393	1.18.1.2-RXN
read394	RXN-12365
read395	FERREDOXIN--NAD+-REDUCTASE-RXN
read396	NITROGENASE-RXN
read397	RXN-13671
read398	ACETALD-DEHYDROG-RXN
read399	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read400	GAPOXNPHOSPHN-RXN
read401	RXN0-5293
read402	RXN-9958
read403	RXN-2902
read404	AMINOBUTDEHYDROG-RXN
read405	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read406	GLYCOLALD-DEHYDROG-RXN
read407	LACTALDDEHYDROG-RXN
read408	RXN-11213
read409	1.2.1.27-RXN
read410	RXN-9910
read411	RXN-8583
read412	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN
read413	RXN-8582
read414	RXN-17808
read415	RXN66-3
read416	RXN-16655
read417	RXN-14224
read418	RXN-37
read419	RXN6666-5
read420	RXN-9758
read421	RXN-10780
read422	RXN-10917
read423	R222-RXN
read424	RXN-16656
read425	RXN-14225
read426	RXN-3443
read427	RXN-16653
read428	RXN-10715
read429	RXN-10089
read430	RXN-10912
read431	RXN-4142
read432	RXN66-479
read433	RXN66-476
read434	RXN-14280
read435	RXN-16654
read436	RXN66-472
read437	ALDHDEHYDROG-RXN
read438	1.2.1.31-RXN
read439	ALLYSINE-DEHYDROG-RXN
read440	RXN-8837
read441	RXN-8831
read442	1.2.1.32-RXN
read443	N-ACETYLGLUTPREDUCT-RXN
read444	RXN-15006
read445	PHENDEHYD-RXN
read446	RXN-6002
read447	ALDXANAU-RXN
read448	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read449	RXN0-3962
read450	GLUTSEMIALDEHYDROG-RXN
read451	FORMALDEHYDE-DEHYDROGENASE-RXN
read452	CHMS-DEHYDROGENASE-RXN
read453	RXN-1241
read454	GLUTRNAREDUCT-RXN
read455	SUCCGLUALDDEHYD-RXN
read456	RXN-8891
read457	SUCCSEMIALDDEHYDROG-RXN
read458	BADH-RXN
read459	RXN-8527
read460	RXN-15728
read461	RXN-12736
read462	RXN-15729
read463	RXN-14116
read464	1.2.1.9-RXN
read465	RXNMETA-12672
read466	RXN0-1134
read467	2OXOGLUTDECARB-RXN
read468	KETOISOCAPROATE-RXN
read469	METHYLVALERATE-RXN
read470	1.2.4.4-RXN
read471	RXN-11496
read472	RXN-11496-YEAST
read473	PYRUFLAVREDUCT-RXN
read474	PYFLAVOXRE-RXN
read475	RXN-14474
read476	2-OXOGLUTARATE-SYNTHASE-RXN
read477	1.2.7.4-RXN
read478	1.2.7.5-RXN
read479	1.2.7.8-RXN
read480	RXN-11453
read481	GLYCERALDEHYDE-DEHYDRO-RXN
read482	RXN-982
read483	RXN-11189
read484	1.21.4.1-RXN
read485	RXN-7566
read486	1.21.4.4-RXN
read487	RXN-10620
read488	RXN0-6565
read489	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read490	RXN-9534
read491	ENOYL-ACP-REDUCT-NADPH-RXN
read492	RXN-9542
read493	RXN-9538
read494	RXN-9515
read495	RXN3O-5293
read496	RXN-9530
read497	RXN-9526
read498	RXN-9521
read499	RXN-8765
read500	PREPHENATEDEHYDROG-RXN
read501	PREPHENATE-DEHYDROGENASE-NADP+-RXN
read502	OROTATE-REDUCTASE-NADH-RXN
read503	CORTISONE-ALPHA-REDUCTASE-RXN
read504	1.3.99.5-RXN
read505	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read506	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read507	RXN66-343
read508	DHBDEHYD-RXN
read509	2-ENOATE-REDUCTASE-RXN
read510	RXN-7911
read511	RXN-7835
read512	RXN-14776
read513	DIENOYLCOAREDUCT-RXN
read514	RXN-14790
read515	RXN-12521
read516	RXN-14715
read517	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read518	RXN-12558
read519	RXN-12559
read520	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read521	RXN-17524
read522	RXN-3766
read523	RXN-3562
read524	1.3.1.54-RXN
read525	RXN-11696
read526	RXN-5286
read527	RXN1F-72
read528	DIMETHUROPORDEHYDROG-RXN
read529	RXN-10625
read530	RXN-17428
read531	RXN-8957
read532	RXN-18384
read533	RXN-11726
read534	RXN1G-488
read535	RXN-10657
read536	RXN-11482
read537	RXN-16632
read538	RXN-9663
read539	RXN-9660
read540	RXN-10661
read541	RXN0-2145
read542	RXN-9657
read543	RXN-16620
read544	RXN1G-395
read545	RXN-10062
read546	RXN1G-526
read547	RXN-9661
read548	RXN-9658
read549	RXN-16624
read550	RXN-9558
read551	ENOYL-ACP-REDUCT-NADH-RXN
read552	RXN-9635
read553	RXN-11478
read554	RXN-9662
read555	RXN-16628
read556	RXN-9659
read557	UDPNACETYLMURAMATEDEHYDROG-RXN
read558	RXN-11181
read559	RXN0-1461
read560	PROTOPORGENOXI-RXN
read561	RXN-18461
read562	RXN-15977
read563	RXN-17113
read564	RXN-14789
read565	RXN-14796
read566	RXN-16134
read567	RXN-14576
read568	RXN-11026
read569	RXN-12669
read570	RXN-18383
read571	RXN-10696
read572	RXN-14771
read573	RXN-10706
read574	RXN-12518
read575	RXN-14775
read576	RXN-14785
read577	RXN-10707
read578	RXN-15378
read579	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read580	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read581	RXN-14971
read582	RXN0-6491
read583	RXN0-6554
read584	DIHYDROOROTATE-DEHYDROGENASE-RXN
read585	RXN0-6259
read586	RXN-14963
read587	R601-RXN
read588	RXN-14970
read589	RXN-17485
read590	RXN-11902
read591	1.3.99.15-RXN
read592	OHBENZCOARED-RXN
read593	PROPCOASYN-RXN
read594	RXN-13449
read595	BUTYRYL-COA-DEHYDROGENASE-RXN
read596	RXN0-2301
read597	GLUTARYL-COA-DEHYDROGENASE-RXN
read598	RXN-14262
read599	RXN-11734
read600	RXN-14278
read601	RXN-14229
read602	RXN-13615
read603	RXN-9929
read604	2-MEBUCOA-FAD-RXN
read605	1.3.99.16-RXN
read606	RXN-12411
read607	RXN-11647
read608	RXN-12247
read609	RXN-12410
read610	RXN-12414
read611	RXN-14236
read612	2-FUROYL-COA-DEHYDROGENASE-RXN
read613	ALANINE-DEHYDROGENASE-RXN
read614	1.4.1.11-RXN
read615	GLUTAMATESYN-RXN
read616	GLUTAMATE-SYNTHASE-NADH-RXN
read617	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read618	GLUTAMATE-DEHYDROGENASE-RXN
read619	1.4.1.21-RXN
read620	RXN-13184
read621	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read622	GLUTDEHYD-RXN
read623	ILEDEAMINE-RXN
read624	LEUCINE-DEHYDROGENASE-RXN
read625	PUTRESCINE-OXIDASE-RXN
read626	L-ASPARTATE-OXID-RXN
read627	1.4.3.19-RXN
read628	RXN-8672
read629	RXN-17951
read630	RXN-8673
read631	RXN-8674
read632	AMACETOXID-RXN
read633	RXN-9597
read634	AMINEPHEN-RXN
read635	AMINEOXID-RXN
read636	D-AMINO-ACID-OXIDASE-RXN
read637	RXN-8163
read638	RXN-10910
read639	RXN-10907
read640	RXN-5821
read641	RXN-10908
read642	RXN-9598
read643	RXN-10817
read644	RXN-10778
read645	RXN-1
read646	RXN6666-4
read647	RXN-11067
read648	RXN-10913
read649	RXN-1401
read650	PNPOXI-RXN
read651	PMPOXI-RXN
read652	GCVP-RXN
read653	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read654	RXN-7563
read655	RXN66-546
read656	PYRROLINECARBREDUCT-RXN
read657	1.5.1.20-RXN
read658	1.5.1.25-RXN
read659	1.5.1.28-RXN
read660	RXN-19329
read661	DIHYDROFOLATEREDUCT-RXN
read662	RXN-18357
read663	1.1.1.253-RXN
read664	RXN-14245
read665	RXN-13909
read666	1.5.1.34-RXN
read667	RXN-12446
read668	RXN-12444
read669	FMNREDUCT-RXN
read670	RXN-10029
read671	METHYLENETHFDEHYDROG-NADP-RXN
read672	1.5.1.7-RXN
read673	SARCOX-RXN
read674	1.5.5.1-RXN-YEAST
read675	RXN66-550
read676	RXN0-7008
read677	RXN-14903
read678	1.5.8.1-RXN
read679	1.5.8.2-RXN
read680	METHELENE-THMPT-OXI-RXN
read681	PYRNUTRANSHYDROGEN-RXN
read682	NQOR-RXN
read683	RXN-19671
read684	RXN-12303
read685	QOR-RXN
read686	NADPH-DEHYDROGENASE-RXN
read687	NADH-DEHYDROGENASE-RXN
read688	RXN0-4022
read689	RXN-13854
read690	GMP-REDUCT-RXN
read691	NITRITE-REDUCTASE-CYTOCHROME-RXN
read692	RXN-15838
read693	RXN-18605
read694	1.7.2.2-RXN
read695	RXN-19619
read696	RXN-19618
read697	RXN-19617
read698	1.7.2.3-RXN
read699	RXN-12130
read700	NITRIC-OXIDE-REDUCTASE-RXN
read701	URATE-OXIDASE-RXN
read702	FERREDOXIN--NITRITE-REDUCTASE-RXN
read703	1.7.7.2-RXN
read704	HYDROXYLAMINE-REDUCTASE-RXN
read705	1.8.1.15-RXN
read706	SULFITE-REDUCT-RXN
read707	RXN-7719
read708	RXN0-1132
read709	RXN-8629
read710	1.8.1.4-RXN
read711	RXN-7716
read712	GLUTATHIONE-REDUCT-NADPH-RXN
read713	1.6.4.4-RXN
read714	THIOREDOXIN-REDUCT-NADPH-RXN
read715	SULFITE-OXIDASE-RXN
read716	RXN-8668
read717	1.8.4.12-RXN
read718	1.8.4.8-RXN
read719	1.8.5.2-RXN
read720	DIMESULFREDUCT-RXN
read721	RXN-20076
read722	SULFITE-REDUCTASE-FERREDOXIN-RXN
read723	1.8.98.1-RXN
read724	ADENYLYLSULFATE-REDUCTASE-RXN
read725	RXN-11944
read726	RXN-17803
read727	RXN-17805
read728	HYDROGENSULFITE-REDUCTASE-RXN
read729	CYTOCHROME-C-OXIDASE-RXN
read730	RXN-15830
read731	TDCEACT-RXN
read732	RXN0-2101
read733	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read734	MMUM-RXN
read735	CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN
read736	RXN-13403
read737	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
read738	HOMOCYSMETB12-RXN
read739	2.1.1.130-RXN
read740	2.1.1.131-RXN
read741	2.1.1.132-RXN
read742	2.1.1.133-RXN
read743	HOMOCYSMET-RXN
read744	RXN-12730
read745	RXN0-2441
read746	RXN-8850
read747	2.1.1.151-RXN
read748	RXN-8760
read749	R322-RXN
read750	RXN-9220
read751	RXN-9366
read752	RXN-11046
read753	RXN-9363
read754	RXN-9205
read755	RXN-19667
read756	RXN-9361
read757	RXN-14177
read758	RXN-9362
read759	RXN-9191
read760	ADOMET-DMK-METHYLTRANSFER-RXN
read761	RXN-11845
read762	2.1.1.17-RXN
read763	RXN-11578
read764	RXN0-6515
read765	RXN-11576
read766	RXN-11574
read767	RXN-11591
read768	RXN-11592
read769	RXN-11596
read770	RXN-11633
read771	RXN-11597
read772	RXN-11588
read773	RXN-11573
read774	RXN-11600
read775	RXN-11601
read776	RXN-11602
read777	RXN-11586
read778	RXN-11598
read779	RXN-8764
read780	RXN-8766
read781	RXN-11475
read782	RXN-11637
read783	RXN-11638
read784	RXN-11866
read785	RXN-11867
read786	RXN-11754
read787	RXN3O-54
read788	RXN-9235
read789	RXN-9242
read790	RXN-14296
read791	RXN-9227
read792	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read793	RXN-11865
read794	RXN-11860
read795	RXN-10669
read796	RXN-12472
read797	RXN-12469
read798	RXN-12466
read799	RXN-12160
read800	RXN-9225
read801	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read802	RXN-9233
read803	RXN-9240
read804	RXN-12480
read805	RXN-12463
read806	RXN-12462
read807	RXN-12458
read808	RXN-14517
read809	RXN0-6731
read810	RXN-12908
read811	RXN-8102
read812	RXN-12975
read813	METHCOCLTH-RXN
read814	RXN-17760
read815	RXN0-6950
read816	RXN0-6576
read817	RXN0-6998
read818	RXN-8762
read819	RXN-8767
read820	RXN-14992
read821	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read822	2.1.1.34-RXN
read823	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read824	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read825	2.1.1.44-RXN
read826	RXN-14437
read827	RXN-14438
read828	RXN-14431
read829	THYMIDYLATESYN-RXN
read830	RXN0-5144
read831	2.1.1.63-RXN
read832	RXN-17824
read833	RXN-9237
read834	RXN-11758
read835	DHHB-METHYLTRANSFER-RXN
read836	2.1.1.64-RXN
read837	RXN-9229
read838	RXN3O-102
read839	RXN-14293
read840	2.1.1.71-RXN
read841	RXN4FS-2
read842	2.1.1.72-RXN
read843	2.1.1.74-RXN
read844	2.1.1.77-RXN
read845	RXN1G-2544
read846	2.1.1.79-RXN
read847	RXN-7421
read848	RXN1G-3641
read849	CHER-RXN
read850	2.1.1.90-RXN
read851	RXN-8095
read852	GLYOHMETRANS-RXN
read853	GCVT-RXN
read854	RXN-15635
read855	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read856	GART-RXN
read857	AICARTRANSFORM-RXN
read858	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read859	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read860	2.1.3.1-RXN
read861	RXN-9778
read862	ASPCARBTRANS-RXN
read863	ORNCARBAMTRANSFER-RXN
read864	RXN-13482
read865	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read866	2.1.3.9-RXN
read867	GLYCINE-AMIDINOTRANSFERASE-RXN
read868	RXN-8348
read869	1TRANSKETO-RXN
read870	2TRANSKETO-RXN
read871	TRANSALDOL-RXN
read872	ACETOOHBUTSYN-RXN
read873	ACETOLACTSYN-RXN
read874	DXS-RXN
read875	2.5.1.64-RXN
read876	RXN0-6948
read877	N-ACETYLTRANSFER-RXN
read878	2.3.1.101-RXN
read879	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read880	RXN-7561
read881	TETHYDPICSUCC-RXN
read882	2.3.1.118-RXN
read883	RXN0-1133
read884	DIHYDLIPACETRANS-RXN
read885	RXN1G-874
read886	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read887	RXN-17018
read888	RXN-17016
read889	RXN-17017
read890	RXN-10462
read891	RXN-15045
read892	RXN-13805
read893	RXN-16117
read894	RXN-16024
read895	RXN-1381
read896	2.3.1.157-RXN
read897	METHYLACETOACETYLCOATHIOL-RXN
read898	RXN-17787
read899	RXN-17116
read900	RXN-12561
read901	RXN-10701
read902	RXN-14277
read903	RXN-20153
read904	RXN-14274
read905	RXN-17778
read906	RXN-13617
read907	RXN-17791
read908	RXN-14799
read909	RXN-12565
read910	RXN-16137
read911	RXN-14793
read912	RXN-10699
read913	RXN-17782
read914	RXN-14774
read915	RXN-11246
read916	RXN-17795
read917	RXN-14803
read918	RXN-14268
read919	RXN-19804
read920	KETOACYLCOATHIOL-RXN
read921	RXN-19800
read922	RXN-12751
read923	ACETYL-COA-ACETYLTRANSFER-RXN
read924	RXN-10700
read925	RXN-17799
read926	RXN-12710
read927	RXN-14788
read928	RXN-14394
read929	RXN-8809
read930	2.3.1.164-RXN
read931	MBCOA-DHLIPOAMIDE-RXN
read932	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read933	2.3.1.168-RXN
read934	ACETYLSYNCLTH-RXN
read935	R102-RXN
read936	RXN-9516
read937	RXN-16625
read938	3-OXOACYL-ACP-SYNTH-BASE-RXN
read939	RXN-9531
read940	RXN-10654
read941	RXN1G-460
read942	RXN-11479
read943	RXN-9527
read944	RXN-16615
read945	2.3.1.41-RXN
read946	RXN-9523
read947	RXN-16629
read948	2.3.1.179-RXN
read949	3-OXOACYL-ACP-SYNTH-RXN
