read0	RXN-7700
read70	SHIKIMATE-5-DEHYDROGENASE-RXN
read71	GLYCOLATE-REDUCTASE-RXN
read72	1.1.1.261-RXN
read73	RXN-13179
read74	1.1.1.264-RXN
read75	L-IDONATE-2-DEHYDROGENASE-RXN
read76	DXPREDISOM-RXN
read77	L-LACTATE-DEHYDROGENASE-RXN
read78	1.1.1.271-RXN
read79	RXN-16003
read80	DLACTDEHYDROGNAD-RXN
read81	RXN-2962
read82	RXN-17884
read83	GLYCERATE-DEHYDROGENASE-RXN
read84	ERYTHRON4PDEHYDROG-RXN
read85	1.1.1.292-RXN
read86	HOMOSERDEHYDROG-RXN
read87	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read88	RXN-10841
read89	RXN-14171
read90	RXN-10057
read91	RXN-11036
read92	RXN-11032
read93	RXN-18814
read94	1.2.1.66-RXN
read95	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read96	RXN-1884
read97	RXN-13069
read98	RXN-11081
read99	RXN-13585
read100	UDPMANNACADEHYDROG-RXN
read101	RXN-3341
read102	RXN0-7020
read103	RXN-16133
read104	RXN-10698
read105	RXN-17781
read106	RXN-11245
read107	RXN-17794
read108	RXN-12705
read109	RXN-12570
read110	OHACYL-COA-DEHYDROG-RXN
read111	RXN-19803
read112	RXN0-2044
read113	RXN-10702
read114	RXN-12750
read115	RXN-17798
read116	RXN-10703
read117	RXN-17786
read118	RXN-12490
read119	RXN-17777
read120	RXN-11662
read121	RXN-17790
read122	RXN-13279
read123	RXN-5901
read124	RXN-12560
read125	RXN-14819
read126	RXN-14994
read127	RXN-14148
read128	MALATE-DEH-RXN
read129	RXN-13779
read130	1.1.1.39-RXN
read131	RXN-15920
read132	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read133	MALIC-NADP-RXN
read134	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read135	ISOCITDEH-RXN
read136	RXN-9952
read137	GLUCOSE-1-DEHYDROGENASE-RXN
read138	GALACTODEHYDROG-RXN
read139	GLU6PDEHYDROG-RXN
read140	RIBITOL-2-DEHYDROGENASE-RXN
read141	MANNONOXIDOREDUCT-RXN
read142	ALTRO-OXIDOREDUCT-RXN
read143	GLYCDEH-RXN
read144	TSA-REDUCT-RXN
read145	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read146	MANNITOL-2-DEHYDROGENASE-RXN
read147	GLUCONATE-5-DEHYDROGENASE-RXN
read148	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read149	GLYCOLALDREDUCT-RXN
read150	LACTALDREDUCT-RXN
read151	RXN-8641
read152	GLYOXYLATE-REDUCTASE-NADP+-RXN
read153	HYDROXYPYRUVATE-REDUCTASE-RXN
read154	1.1.1.83-RXN
read155	RXN-13158
read156	RXNQT-4178
read157	RXNQT-4174
read158	RXNQT-4171
read159	RXNQT-4168
read160	RXNQT-4165
read161	RXN-14986
read162	ACETOOHBUTREDUCTOISOM-RXN
read163	ACETOLACTREDUCTOISOM-RXN
read164	RXN-7970
read165	RXN-19387
read166	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read167	RXN0-5141
read168	TARTRATE-DEHYDROGENASE-RXN
read169	RXN-8643
read170	GLYC3PDEHYDROGBIOSYN-RXN
read171	PGLYCDEHYDROG-RXN
read172	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read173	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read174	RXN-11333
read175	RXN-969
read176	S-2-HYDROXY-ACID-OXIDASE-RXN
read177	CHOLESTEROL-OXIDASE-RXN
read178	RXN-12778
read179	RXN-13689
read180	RXN0-6373
read181	GLYC3PDEHYDROG-RXN
read182	RXN-15740
read183	RXN-15745
read184	RXN0-5258-Yeast
read185	RXN0-5260
read186	RXNI-3
read187	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read188	RXN-11283
read189	RXN-11080
read190	RXN0-7230
read191	CHD-RXN
read192	1.1.99.28-RXN
read193	RXN-14204
read194	GLUCONATE-2-DEHYDROGENASE-RXN
read195	CHLORIDE-PEROXIDASE-RXN
read196	1.11.1.15-RXN
read197	RXN-11813
read198	RXN-8667
read199	CATAL-RXN
read200	CYTOCHROME-C-PEROXIDASE-RXN
read201	RXN66-1
read202	RXN-14189
read203	GLUTATHIONE-PEROXIDASE-RXN
read204	RXN-11820
read205	1.12.1.3-RXN
read206	1.12.5.1-RXN
read207	HYDROG-RXN
read208	RXN-16420
read209	RXN0-4141
read210	RXN0-5256
read211	CATECHOL-12-DIOXYGENASE-RXN
read212	RXN-8665
read213	CATECHOL-2-3-DIOXYGENASE-RXN
read214	RXN-13704
read215	RXN-11218
read216	CATECHOL-23-DIOXYGENASE-RXN
read217	RXN-11219
read218	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read219	RXN-10815
read220	RXN-9731
read221	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read222	RXN-10137
read223	1.13.11.49-RXN
read224	HOMOGENTISATE-12-DIOXYGENASE-RXN
read225	1.13.11.6-RXN
read226	RXN-8771
read227	1.13.11.9-RXN
read228	RXN-16322
read229	2-NITROPROPANE-DIOXYGENASE-RXN
read230	RXN0-299
read231	1.14.11.2-RXN
read232	RXN0-984
read233	RXN-18739
read234	RXN0-986
read235	RXN0-7280
read236	RXN-12353
read237	RXN-18737
read238	RXN-18738
read239	RXN-9912
read240	RXN-10078
read241	SALICYLATE-1-MONOOXYGENASE-RXN
read242	RXN-10079
read243	RXN-9914
read244	RXN-9409
read245	RXN-9407
read246	RXN-9408
read247	RXN-10040
read248	MHPHYDROXY-RXN
read249	RXN0-2042
read250	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read251	RXN-2401
read252	CYCLOHEXANONE-MONOOXYGENASE-RXN
read253	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read254	R321-RXN
read255	RXN66-600
read256	RXN66-597
read257	RXN66-591
read258	RXN-11056
read259	RXN-17627
read260	RXN66-598
read261	RXN-13064
read262	RXN66-595
read263	UNSPECIFIC-MONOOXYGENASE-RXN
read264	RXN66-599
read265	RXN66-596
read266	RXN-8872
read267	RXN66-169
read268	RXN66-163
read269	RXN-11057
read270	RXN66-181
read271	RXN66-146
read272	RXN-8630
read273	RXN66-161
read274	RXN66-589
read275	HEME-OXYGENASE-DECYCLIZING-RXN
read276	RXN0-6973
read277	RXN-13418
read278	RXN0-280
read279	RXN-15341
read280	RXN-8505
read281	RXN66-569
read282	RXN-13907
read283	RXN-14206
read284	1.14.18.2-RXN
read285	RXN-10664
read286	1.14.19.1-RXN
read287	RXN-8389
read288	RXN-7903
read289	RXN-13426
read290	RXN-16065
read291	1.14.19.3-RXN
read292	RXN-16132
read293	RXN-17112
read294	RXN-10842
read295	RXN-14430
read296	SUPEROX-DISMUT-RXN
read297	1.15.1.2-RXN
read298	RXN0-1483
read299	RXN-15294
read300	RXN0-901
read301	RXN-7682
read302	RXN-14014
read303	ADPREDUCT-RXN
read304	RXN0-747
read305	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read306	RXN0-748
read307	UDPREDUCT-RXN
read308	CDPREDUCT-RXN
read309	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read310	GDPREDUCT-RXN
read311	RXN0-722
read312	1.17.4.2-RXN
read313	RXN0-882
read314	RXN-15878
read315	RXN-12104
read316	RUBREDOXIN--NAD+-REDUCTASE-RXN
read317	RXN-17897
read318	1.18.1.2-RXN
read319	RXN-12365
read320	FERREDOXIN--NAD+-REDUCTASE-RXN
read321	NITROGENASE-RXN
read322	RXN-13671
read323	ACETALD-DEHYDROG-RXN
read324	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read325	GAPOXNPHOSPHN-RXN
read326	RXN0-5293
read327	RXN-9958
read328	RXN-2902
read329	AMINOBUTDEHYDROG-RXN
read330	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read331	GLYCOLALD-DEHYDROG-RXN
read332	LACTALDDEHYDROG-RXN
read333	RXN-11213
read334	1.2.1.27-RXN
read335	RXN-17808
read336	RXN66-3
read337	RXN-16655
read338	RXN-14224
read339	RXN-37
read340	RXN6666-5
read341	RXN-9758
read342	RXN-10780
read343	RXN-10917
read344	R222-RXN
read345	RXN-16656
read346	RXN-14225
read347	RXN-3443
read348	RXN-16653
read349	RXN-10715
read350	RXN-10089
read351	RXN-10912
read352	RXN-4142
read353	RXN66-479
read354	RXN66-476
read355	RXN-14280
read356	RXN-16654
read357	RXN66-472
read358	ALDHDEHYDROG-RXN
read359	N-ACETYLGLUTPREDUCT-RXN
read360	RXN-15006
read361	RXN-6002
read362	ALDXANAU-RXN
read363	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read364	RXN0-3962
read365	GLUTSEMIALDEHYDROG-RXN
read366	FORMALDEHYDE-DEHYDROGENASE-RXN
read367	CHMS-DEHYDROGENASE-RXN
read368	RXN-1241
read369	GLUTRNAREDUCT-RXN
read370	SUCCGLUALDDEHYD-RXN
read371	RXN-8891
read372	SUCCSEMIALDDEHYDROG-RXN
read373	BADH-RXN
read374	RXN-15728
read375	RXN-12736
read376	RXN-15729
read377	RXN-14116
read378	1.2.1.9-RXN
read379	RXNMETA-12672
read380	RXN0-1134
read381	2OXOGLUTDECARB-RXN
read382	KETOISOCAPROATE-RXN
read383	METHYLVALERATE-RXN
read384	1.2.4.4-RXN
read385	RXN-11496
read386	RXN-11496-YEAST
read387	PYRUFLAVREDUCT-RXN
read388	PYFLAVOXRE-RXN
read389	RXN-14474
read390	2-OXOGLUTARATE-SYNTHASE-RXN
read391	1.2.7.4-RXN
read392	1.2.7.5-RXN
read393	1.2.7.8-RXN
read394	RXN-982
read395	RXN-11189
read396	1.21.4.1-RXN
read397	RXN-7566
read398	1.21.4.4-RXN
read399	RXN-10620
read400	RXN0-6565
read401	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read402	RXN-9534
read403	ENOYL-ACP-REDUCT-NADPH-RXN
read404	RXN-9542
read405	RXN-9538
read406	RXN-9515
read407	RXN3O-5293
read408	RXN-9530
read409	RXN-9526
read410	RXN-9521
read411	RXN-8765
read412	PREPHENATEDEHYDROG-RXN
read413	OROTATE-REDUCTASE-NADH-RXN
read414	CORTISONE-ALPHA-REDUCTASE-RXN
read415	1.3.99.5-RXN
read416	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read417	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read418	RXN66-343
read419	2-ENOATE-REDUCTASE-RXN
read420	RXN-7911
read421	RXN-7835
read422	RXN-14776
read423	DIENOYLCOAREDUCT-RXN
read424	RXN-14790
read425	RXN-12521
read426	RXN-14715
read427	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read428	RXN-12558
read429	RXN-12559
read430	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read431	RXN-17524
read432	RXN-3766
read433	RXN-3562
read434	1.3.1.54-RXN
read435	DIMETHUROPORDEHYDROG-RXN
read436	RXN-11726
read437	RXN1G-488
read438	RXN-10657
read439	RXN-11482
read440	RXN-16632
read441	RXN-9663
read442	RXN-9660
read443	RXN-10661
read444	RXN0-2145
read445	RXN-9657
read446	RXN-16620
read447	RXN1G-395
read448	RXN-10062
read449	RXN1G-526
read450	RXN-9661
read451	RXN-9658
read452	RXN-16624
read453	RXN-9558
read454	ENOYL-ACP-REDUCT-NADH-RXN
read455	RXN-9635
read456	RXN-11478
read457	RXN-9662
read458	RXN-16628
read459	RXN-9659
read460	UDPNACETYLMURAMATEDEHYDROG-RXN
read461	RXN-11181
read462	RXN0-1461
read463	PROTOPORGENOXI-RXN
read464	RXN-18461
read465	RXN-15977
read466	RXN-17113
read467	RXN-14789
read468	RXN-14796
read469	RXN-16134
read470	RXN-14576
read471	RXN-11026
read472	RXN-12669
read473	RXN-18383
read474	RXN-10696
read475	RXN-14771
read476	RXN-10706
read477	RXN-12518
read478	RXN-14775
read479	RXN-14785
read480	RXN-10707
read481	RXN-15378
read482	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read483	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read484	RXN-14971
read485	RXN0-6491
read486	RXN0-6554
read487	DIHYDROOROTATE-DEHYDROGENASE-RXN
read488	RXN-14963
read489	R601-RXN
read490	RXN-14970
read491	PROPCOASYN-RXN
read492	RXN-13449
read493	BUTYRYL-COA-DEHYDROGENASE-RXN
read494	RXN0-2301
read495	GLUTARYL-COA-DEHYDROGENASE-RXN
read496	RXN-14262
read497	RXN-11734
read498	RXN-14278
read499	RXN-14229
read500	RXN-13615
read501	RXN-9929
read502	1.3.99.16-RXN
read503	RXN-12411
read504	RXN-12247
read505	RXN-12410
read506	RXN-12414
read507	2-FUROYL-COA-DEHYDROGENASE-RXN
read508	ALANINE-DEHYDROGENASE-RXN
read509	1.4.1.11-RXN
read510	GLUTAMATESYN-RXN
read511	GLUTAMATE-SYNTHASE-NADH-RXN
read512	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read513	GLUTAMATE-DEHYDROGENASE-RXN
read514	1.4.1.21-RXN
read515	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read516	GLUTDEHYD-RXN
read517	ILEDEAMINE-RXN
read518	LEUCINE-DEHYDROGENASE-RXN
read519	L-ASPARTATE-OXID-RXN
read520	1.4.3.19-RXN
read521	RXN-8672
read522	RXN-17951
read523	RXN-8673
read524	RXN-8674
read525	AMACETOXID-RXN
read526	RXN-9597
read527	AMINEPHEN-RXN
read528	AMINEOXID-RXN
read529	RXN-10910
read530	RXN-10907
read531	RXN-5821
read532	RXN-10908
read533	RXN-9598
read534	RXN-10817
read535	RXN-10778
read536	RXN-1
read537	RXN6666-4
read538	RXN-11067
read539	RXN-10913
read540	RXN-1401
read541	PNPOXI-RXN
read542	PMPOXI-RXN
read543	GCVP-RXN
read544	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read545	RXN-7563
read546	RXN66-546
read547	PYRROLINECARBREDUCT-RXN
read548	1.5.1.20-RXN
read549	1.5.1.25-RXN
read550	1.5.1.28-RXN
read551	RXN-19329
read552	DIHYDROFOLATEREDUCT-RXN
read553	RXN-18357
read554	RXN-14245
read555	RXN-13909
read556	1.5.1.34-RXN
read557	RXN-12444
read558	FMNREDUCT-RXN
read559	METHYLENETHFDEHYDROG-NADP-RXN
read560	1.5.1.7-RXN
read561	SARCOX-RXN
read562	1.5.5.1-RXN-YEAST
read563	RXN66-550
read564	RXN0-7008
read565	RXN-14903
read566	1.5.8.1-RXN
read567	1.5.8.2-RXN
read568	METHELENE-THMPT-OXI-RXN
read569	PYRNUTRANSHYDROGEN-RXN
read570	NQOR-RXN
read571	RXN-19671
read572	RXN-12303
read573	QOR-RXN
read574	NADH-DEHYDROGENASE-RXN
read575	RXN0-4022
read576	RXN-13854
read577	GMP-REDUCT-RXN
read578	NITRITE-REDUCTASE-CYTOCHROME-RXN
read579	RXN-15838
read580	RXN-18605
read581	1.7.2.2-RXN
read582	RXN-19619
read583	RXN-19618
read584	RXN-19617
read585	1.7.2.3-RXN
read586	NITRIC-OXIDE-REDUCTASE-RXN
read587	URATE-OXIDASE-RXN
read588	FERREDOXIN--NITRITE-REDUCTASE-RXN
read589	HYDROXYLAMINE-REDUCTASE-RXN
read590	1.8.1.15-RXN
read591	SULFITE-REDUCT-RXN
read592	RXN-7719
read593	RXN0-1132
read594	RXN-8629
read595	1.8.1.4-RXN
read596	RXN-7716
read597	GLUTATHIONE-REDUCT-NADPH-RXN
read598	1.6.4.4-RXN
read599	THIOREDOXIN-REDUCT-NADPH-RXN
read600	RXN-8668
read601	1.8.4.12-RXN
read602	1.8.4.8-RXN
read603	1.8.5.2-RXN
read604	DIMESULFREDUCT-RXN
read605	RXN-20076
read606	SULFITE-REDUCTASE-FERREDOXIN-RXN
read607	1.8.98.1-RXN
read608	ADENYLYLSULFATE-REDUCTASE-RXN
read609	CYTOCHROME-C-OXIDASE-RXN
read610	RXN-15830
read611	TDCEACT-RXN
read612	RXN0-2101
read613	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read614	MMUM-RXN
read615	RXN-13403
read616	HOMOCYSMETB12-RXN
read617	2.1.1.130-RXN
read618	2.1.1.131-RXN
read619	2.1.1.132-RXN
read620	2.1.1.133-RXN
read621	HOMOCYSMET-RXN
read622	RXN-12730
read623	RXN0-2441
read624	RXN-8850
read625	2.1.1.151-RXN
read626	RXN-8760
read627	R322-RXN
read628	RXN-9220
read629	RXN-9366
read630	RXN-11046
read631	RXN-9363
read632	RXN-9205
read633	RXN-19667
read634	RXN-9361
read635	RXN-14177
read636	RXN-9362
read637	RXN-9191
read638	ADOMET-DMK-METHYLTRANSFER-RXN
read639	RXN-11845
read640	2.1.1.17-RXN
read641	RXN-11578
read642	RXN0-6515
read643	RXN-11576
read644	RXN-11574
read645	RXN-11591
read646	RXN-11592
read647	RXN-11596
read648	RXN-11633
read649	RXN-11597
read650	RXN-11588
read651	RXN-11573
read652	RXN-11601
read653	RXN-11602
read654	RXN-11586
read655	RXN-11598
read656	RXN-8764
read657	RXN-8766
read658	RXN-11475
read659	RXN-11637
read660	RXN-11638
read661	RXN-11754
read662	RXN3O-54
read663	RXN-9235
read664	RXN-9242
read665	RXN-14296
read666	RXN-9227
read667	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read668	RXN-11865
read669	RXN-11860
read670	RXN-12472
read671	RXN-12469
read672	RXN-12466
read673	RXN-12160
read674	RXN-9225
read675	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read676	RXN-9233
read677	RXN-9240
read678	RXN-12480
read679	RXN-12463
read680	RXN-12462
read681	RXN-12458
read682	RXN-14517
read683	RXN0-6731
read684	RXN-12908
read685	METHCOCLTH-RXN
read686	RXN-17760
read687	RXN0-6950
read688	RXN0-6998
read689	RXN-8762
read690	RXN-8767
read691	RXN-14992
read692	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read693	2.1.1.34-RXN
read694	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read695	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read696	2.1.1.44-RXN
read697	RXN-14437
read698	RXN-14438
read699	RXN-14431
read700	THYMIDYLATESYN-RXN
read701	2.1.1.63-RXN
read702	RXN-17824
read703	RXN-9237
read704	RXN-11758
read705	DHHB-METHYLTRANSFER-RXN
read706	2.1.1.64-RXN
read707	RXN-9229
read708	RXN3O-102
read709	RXN-14293
read710	2.1.1.71-RXN
read711	RXN4FS-2
read712	2.1.1.72-RXN
read713	2.1.1.74-RXN
read714	2.1.1.77-RXN
read715	RXN1G-2544
read716	2.1.1.79-RXN
read717	RXN-7421
read718	RXN1G-3641
read719	CHER-RXN
read720	GLYOHMETRANS-RXN
read721	GCVT-RXN
read722	RXN-15635
read723	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read724	GART-RXN
read725	AICARTRANSFORM-RXN
read726	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read727	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read728	2.1.3.1-RXN
read729	RXN-9778
read730	ASPCARBTRANS-RXN
read731	ORNCARBAMTRANSFER-RXN
read732	RXN-13482
read733	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read734	GLYCINE-AMIDINOTRANSFERASE-RXN
read735	RXN-8348
read736	1TRANSKETO-RXN
read737	2TRANSKETO-RXN
read738	TRANSALDOL-RXN
read739	ACETOOHBUTSYN-RXN
read740	ACETOLACTSYN-RXN
read741	DXS-RXN
read742	2.5.1.64-RXN
read743	RXN0-6948
read744	N-ACETYLTRANSFER-RXN
read745	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read746	RXN-7561
read747	TETHYDPICSUCC-RXN
read748	2.3.1.118-RXN
read749	RXN0-1133
read750	DIHYDLIPACETRANS-RXN
read751	RXN1G-874
read752	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read753	RXN-17018
read754	RXN-17016
read755	RXN-17017
read756	RXN-10462
read757	RXN-15045
read758	RXN-13805
read759	RXN-16117
read760	RXN-16024
read761	RXN-1381
read762	2.3.1.157-RXN
read763	METHYLACETOACETYLCOATHIOL-RXN
read764	RXN-17787
read765	RXN-17116
read766	RXN-12561
read767	RXN-10701
read768	RXN-14277
read769	RXN-20153
read770	RXN-14274
read771	RXN-17778
read772	RXN-13617
read773	RXN-17791
read774	RXN-14799
read775	RXN-12565
read776	RXN-16137
read777	RXN-14793
read778	RXN-10699
read779	RXN-17782
read780	RXN-14774
read781	RXN-11246
read782	RXN-17795
read783	RXN-14803
read784	RXN-14268
read785	RXN-19804
read786	KETOACYLCOATHIOL-RXN
read787	RXN-19800
read788	RXN-12751
read789	ACETYL-COA-ACETYLTRANSFER-RXN
read790	RXN-10700
read791	RXN-17799
read792	RXN-12710
read793	RXN-14788
read794	RXN-14394
read795	RXN-8809
read796	2.3.1.164-RXN
read797	MBCOA-DHLIPOAMIDE-RXN
read798	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read799	2.3.1.168-RXN
read800	ACETYLSYNCLTH-RXN
read801	R102-RXN
read802	RXN-9516
read803	RXN-16625
read804	3-OXOACYL-ACP-SYNTH-BASE-RXN
read805	RXN-9531
read806	RXN-10654
read807	RXN1G-460
read808	RXN-11479
read809	RXN-9527
read810	RXN-16615
read811	2.3.1.41-RXN
read812	RXN-9523
read813	RXN-16629
read814	2.3.1.179-RXN
read815	3-OXOACYL-ACP-SYNTH-RXN
read816	RXN-9535
read817	RXN-10658
read818	RXN3O-1803
read819	RXN0-2141
read820	RXN-9539
read821	RXN-16621
read822	RXN-8391
read823	RXN-11474
read824	GALACTOACETYLTRAN-RXN
read825	2.3.1.180-RXN
read826	RXN-13037
read827	RXN0-947
read828	RXN-7743
read829	RXN-9382
read830	RXN-10837
read831	RXN1G-4
read832	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read833	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read834	DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN
read835	RXN-13589
read836	RXN-10000
read837	RXN-14570
read838	LAUROYLACYLTRAN-RXN
read839	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read840	AKBLIG-RXN
read841	SERINE-O-ACETTRAN-RXN
read842	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read843	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read844	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read845	MALONYL-COA-ACP-TRANSACYL-RXN
read846	ACYLGPEACYLTRANS-RXN
read847	RXN-9652
read848	RXN-9648
read849	RXN1G-499
read850	RXN-9653
read851	RXN-9650
read852	RXN1G-445
read853	RXN-10059
read854	RXN-9654
read855	RXN-9651
read856	RXN1G-368
read857	RXN-9632
read858	HOMSUCTRAN-RXN
read859	7KAPSYN-RXN
read860	RXN-11484
read861	HISTONE-ACETYLTRANSFERASE-RXN
read862	RXN0-6705
read863	RXN-17015
read864	RXN-17012
read865	RXN-16032
read866	RXN0-5514
read867	RXN-17022
read868	RXN-17019
read869	RXN-1623
read870	RXN-17013
read871	RXN-17009
read872	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read873	RXN-17023
read874	RXN-17020
read875	RXN-17014
read876	RXN-17024
read877	RXN-16076
read878	RXN-17729
read879	RXN-16067
read880	RXN-17010
read881	RXN-16077
read882	RXN-15043
read883	RXN-17011
read884	RXN-16118
read885	RXN-16025
read886	RXN-17008
read887	RXN-17021
read888	PYRUVFORMLY-RXN
read889	RXN-19536
read890	RXN-0
read891	RXN-9939
read892	RXN0-7165
read893	DIAMACTRANS-RXN
read894	SPERMACTRAN-RXN
read895	RXN-12667
read896	RXN0-1147
read897	MALTACETYLTRAN-RXN
read898	PHOSACETYLTRANS-RXN
read899	AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
read900	AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN
read901	2.3.1.89-RXN
read902	2.3.2.10-RXN
read903	RXN-11310
read904	RXN-11295
read905	RXN66-336
read906	RXN-6601
read907	GAMMA-GLUTAMYLTRANSFERASE-RXN
read908	RXN-9157
read909	RXN-18092
read910	LYSYLTRANSFERASE-RXN
read911	RXN-19145
read912	RXN-17846
read913	RXN-17847
read914	LEUCYLTRANSFERASE-RXN
read915	RXN-17848
read916	RXN-17890
read917	RXN-17891
read918	RXN-17888
read919	RXN-17889
read920	ARGINYLTRANSFERASE-RXN
read921	CITSYN-RXN
read922	2-ISOPROPYLMALATESYN-RXN
read923	HOMOCITRATE-SYNTHASE-RXN
read924	RXN-2364
read925	ATP-CITRATE-PRO-S--LYASE-RXN
read926	MALSYN-RXN
read927	RXN-14284
read928	RXN0-5184
read929	RXN-12171
read930	GLYMALTOPHOSPHORYL-RXN
read931	RXN-14353
read932	RXN-14285
read933	RXN0-5182
read934	GLYCOPHOSPHORYL-RXN
read935	RXN-1826
read936	RXN-14286
read937	RXN-9025
read938	RXN-12392
read939	RXN-7668
read940	CELLULOSE-SYNTHASE-UDP-FORMING-RXN
read941	RXN-11348
read942	2.4.1.129-RXN
read943	RXN-15521
read944	RXN-11291
read945	RXN-11350
read946	RXN-16650
read947	RXN-14712
read948	TREHALOSE6PSYN-RXN
read949	RXN-7669
read950	RXN-18777
read951	RXN-7710
read952	RXN-14371
read953	GLYCOGEN-BRANCH-RXN
read954	RXN-14372
read955	UDPMANACATRANS-RXN
read956	LIPIDADISACCHARIDESYNTH-RXN
read957	TEICHOICSYN2-RXN
read958	CELLOBIOSE-PHOSPHORYLASE-RXN
