read0	RXN-7700
read67	RXN-12299
read68	ENZRXN-201-RXN
read69	RXN-12484
read70	RXN0-7154
read71	RXN-10717
read72	13-PROPANEDIOL-DEHYDROGENASE-RXN
read73	RXN-11407
read74	URONATE-DEHYDROGENASE-RXN
read75	IMP-DEHYDROG-RXN
read76	FARNESOL-DEHYDROGENASE-RXN
read77	RXN-7784
read78	RXN-600
read79	DIHYDROKAEMPFEROL-4-REDUCTASE-RXN
read80	RXN-17678
read81	UGD-RXN
read82	RXN-8001
read83	SHIKIMATE-5-DEHYDROGENASE-RXN
read84	GLYCOLATE-REDUCTASE-RXN
read85	1.1.1.261-RXN
read86	RXN-13179
read87	1.1.1.264-RXN
read88	L-IDONATE-2-DEHYDROGENASE-RXN
read89	DXPREDISOM-RXN
read90	L-LACTATE-DEHYDROGENASE-RXN
read91	1.1.1.271-RXN
read92	RXN-9397
read93	RXN-16003
read94	DLACTDEHYDROGNAD-RXN
read95	GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN
read96	RXN-2962
read97	RXN-17884
read98	GLYCERATE-DEHYDROGENASE-RXN
read99	ERYTHRON4PDEHYDROG-RXN
read100	1.1.1.292-RXN
read101	HOMOSERDEHYDROG-RXN
read102	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read103	RXN-10841
read104	RXN-14171
read105	RXN-10057
read106	RXN-11036
read107	RXN-11032
read108	RXN-18814
read109	1.2.1.66-RXN
read110	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read111	RXN-11689
read112	RXN-13069
read113	RXN-11081
read114	RXN-13585
read115	UDPMANNACADEHYDROG-RXN
read116	RXN-11690
read117	1.1.1.34-RXN
read118	RXN-3341
read119	RXN0-7020
read120	RXN-16133
read121	RXN-10698
read122	RXN-17781
read123	RXN-11245
read124	RXN-17794
read125	RXN-12705
read126	RXN-12570
read127	OHACYL-COA-DEHYDROG-RXN
read128	RXN-19803
read129	RXN0-2044
read130	RXN-10702
read131	RXN-12750
read132	RXN-17798
read133	RXN-10703
read134	RXN-17786
read135	RXN-12490
read136	RXN-17777
read137	RXN-11662
read138	RXN-17790
read139	RXN-13279
read140	RXN-5901
read141	RXN-12560
read142	RXN-14819
read143	RXN-14994
read144	HADTHAUERA-RXN
read145	RXN-14148
read146	MALATE-DEH-RXN
read147	RXN-13779
read148	1.1.1.39-RXN
read149	RXN-15920
read150	RXN-16001
read151	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read152	MALIC-NADP-RXN
read153	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read154	ISOCITDEH-RXN
read155	RXN-9952
read156	GLUCOSE-1-DEHYDROGENASE-RXN
read157	GALACTODEHYDROG-RXN
read158	GLU6PDEHYDROG-RXN
read159	RIBITOL-2-DEHYDROGENASE-RXN
read160	MANNONOXIDOREDUCT-RXN
read161	ALTRO-OXIDOREDUCT-RXN
read162	GLYCDEH-RXN
read163	TSA-REDUCT-RXN
read164	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read165	PYRIDOXINE-4-DEHYDROGENASE-RXN
read166	MANNITOL-2-DEHYDROGENASE-RXN
read167	GLUCONATE-5-DEHYDROGENASE-RXN
read168	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read169	GLYCOLALDREDUCT-RXN
read170	LACTALDREDUCT-RXN
read171	RXN-8641
read172	GLYOXYLATE-REDUCTASE-NADP+-RXN
read173	HYDROXYPYRUVATE-REDUCTASE-RXN
read174	1.1.1.83-RXN
read175	RXN-13158
read176	RXNQT-4178
read177	RXNQT-4174
read178	RXNQT-4171
read179	RXNQT-4168
read180	RXNQT-4165
read181	RXN-14986
read182	ACETOOHBUTREDUCTOISOM-RXN
read183	ACETOLACTREDUCTOISOM-RXN
read184	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
read185	BENZYL-ALCOHOL-DEHYDROGENASE-RXN
read186	RXN-16954
read187	RXN-8580
read188	RXN-9909
read189	RXN-8581
read190	BENZYL-ALC-DEHYDROGENASE-RXN
read191	RXN-16953
read192	ARYL-ALCOHOL-DEHYDROGENASE-RXN
read193	RXN-19387
read194	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read195	RXN0-5141
read196	TARTRATE-DEHYDROGENASE-RXN
read197	RXN-8643
read198	GLYC3PDEHYDROGBIOSYN-RXN
read199	PGLYCDEHYDROG-RXN
read200	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read201	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read202	RXN-11316
read203	RXN-2861
read204	RXN-11332
read205	MOXXANAU-RXN
read206	RXN-11333
read207	RXN-969
read208	S-2-HYDROXY-ACID-OXIDASE-RXN
read209	RXN-9926
read210	1.1.3.41-RXN
read211	RXN-15300
read212	RXN-15851
read213	CHOLESTEROL-OXIDASE-RXN
read214	RXN-12778
read215	RXN-13689
read216	RXN0-6373
read217	GLYC3PDEHYDROG-RXN
read218	RXN-15740
read219	RXN-15745
read220	RXN0-5258-Yeast
read221	RXN0-5260
read222	RXNI-3
read223	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read224	RXN-11335
read225	RXN-11283
read226	RXN-11080
read227	RXN0-7230
read228	CHD-RXN
read229	1.1.99.28-RXN
read230	RXN-14204
read231	GLUCONATE-2-DEHYDROGENASE-RXN
read232	CHLORIDE-PEROXIDASE-RXN
read233	1.11.1.15-RXN
read234	RXN-8667
read235	CATAL-RXN
read236	CYTOCHROME-C-PEROXIDASE-RXN
read237	RXN66-1
read238	RXN-14189
read239	GLUTATHIONE-PEROXIDASE-RXN
read240	RXN-11820
read241	HYDROGEN-DEHYDROGENASE-RXN
read242	1.12.1.3-RXN
read243	1.12.5.1-RXN
read244	HYDROG-RXN
read245	RXN-16420
read246	RXN0-4141
read247	RXN0-5256
read248	CATECHOL-12-DIOXYGENASE-RXN
read249	RXN-8665
read250	CATECHOL-2-3-DIOXYGENASE-RXN
read251	RXN-13704
read252	RXN-11218
read253	CATECHOL-23-DIOXYGENASE-RXN
read254	RXN-11219
read255	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read256	RXN-10815
read257	RXN-9731
read258	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read259	RXN-10137
read260	RXN-16945
read261	GENTISATE-12-DIOXYGENASE-RXN
read262	RXN-16947
read263	1.13.11.49-RXN
read264	HOMOGENTISATE-12-DIOXYGENASE-RXN
read265	R146-RXN
read266	R147-RXN
read267	1.13.11.6-RXN
read268	RXN-8771
read269	PROTOCATECHUATE-45-DIOXYGENASE-RXN
read270	RXN-10425
read271	1.13.11.9-RXN
read272	RXN-16322
read273	2-NITROPROPANE-DIOXYGENASE-RXN
read274	1.14.11.1-RXN
read275	RXN0-299
read276	1.14.11.2-RXN
read277	RXN0-984
read278	RXN-18739
read279	RXN0-986
read280	RXN0-7280
read281	RXN-12353
read282	RXN-18737
read283	RXN-18738
read284	R621-RXN
read285	RXN-9912
read286	RXN-10078
read287	SALICYLATE-1-MONOOXYGENASE-RXN
read288	RXN-10079
read289	RXN-9914
read290	RXN-9409
read291	RXN-9407
read292	RXN-9408
read293	RXN-10040
read294	MHPHYDROXY-RXN
read295	RXN0-2042
read296	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read297	24-DICHLOROPHENOL-6-MONOOXYGENASE-RXN
read298	RXN-9866
read299	RXN-2401
read300	CYCLOHEXANONE-MONOOXYGENASE-RXN
read301	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read302	PCP4MONO-RXN
read303	RXN-8670
read304	RXN-10129
read305	RXN-10125
read306	PHENOL-2-MONOOXYGENASE-RXN
read307	RXN-10127
read308	RXN-10128
read309	RXN-13191
read310	RXN-10891
read311	R321-RXN
read312	1.14.13.84-RXN
read313	RXN-13129
read314	KYNURENINE-3-MONOOXYGENASE-RXN
read315	RXN66-600
read316	RXN66-597
read317	RXN66-591
read318	RXN-11056
read319	RXN-17627
read320	RXN66-598
read321	RXN-13064
read322	RXN66-595
read323	UNSPECIFIC-MONOOXYGENASE-RXN
read324	RXN66-599
read325	RXN66-596
read326	RXN-8872
read327	RXN66-169
read328	RXN66-163
read329	RXN-11057
read330	RXN66-181
read331	RXN66-146
read332	RXN-8630
read333	RXN66-161
read334	RXN66-589
read335	RXN-12717
read336	HEME-OXYGENASE-DECYCLIZING-RXN
read337	RXN0-6973
read338	RXN-13418
read339	RXN0-280
read340	RXN-15341
read341	RXN-8505
read342	ALKANE-1-MONOOXYGENASE-RXN
read343	RXN1F-357
read344	RXN66-569
read345	RXN-13907
read346	RXN-14206
read347	1.14.18.2-RXN
read348	RXN-10664
read349	1.14.19.1-RXN
read350	RXN-8389
read351	RXN-7903
read352	RXN-13426
read353	RXN-16065
read354	1.14.19.3-RXN
read355	RXN-16132
read356	RXN-17112
read357	RXN-10842
read358	RXN-12886
read359	RXN0-6444
read360	RXN-14430
read361	SUPEROX-DISMUT-RXN
read362	1.15.1.2-RXN
read363	MERCURY-II-REDUCTASE-RXN
read364	RXN0-1483
read365	RXN-15294
read366	1.17.1.1-RXN
read367	RXN0-901
read368	RXN-7682
read369	RXN-14014
read370	NICOTINATE-DEHYDROGENASE-RXN
read371	ADPREDUCT-RXN
read372	RXN0-747
read373	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read374	RXN0-748
read375	UDPREDUCT-RXN
read376	CDPREDUCT-RXN
read377	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read378	GDPREDUCT-RXN
read379	RXN0-722
read380	1.17.4.2-RXN
read381	RXN0-882
read382	RXN-15878
read383	RXN-12104
read384	RUBREDOXIN--NAD+-REDUCTASE-RXN
read385	RXN-17897
read386	1.18.1.2-RXN
read387	RXN-12365
read388	FERREDOXIN--NAD+-REDUCTASE-RXN
read389	NITROGENASE-RXN
read390	RXN-13671
read391	ACETALD-DEHYDROG-RXN
read392	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read393	GAPOXNPHOSPHN-RXN
read394	RXN0-5293
read395	RXN-9958
read396	RXN-2902
read397	AMINOBUTDEHYDROG-RXN
read398	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read399	GLYCOLALD-DEHYDROG-RXN
read400	LACTALDDEHYDROG-RXN
read401	RXN-11213
read402	1.2.1.27-RXN
read403	RXN-9910
read404	RXN-8583
read405	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN
read406	RXN-8582
read407	RXN-17808
read408	RXN66-3
read409	RXN-16655
read410	RXN-14224
read411	RXN-37
read412	RXN6666-5
read413	RXN-9758
read414	RXN-10780
read415	RXN-10917
read416	R222-RXN
read417	RXN-16656
read418	RXN-14225
read419	RXN-3443
read420	RXN-16653
read421	RXN-10715
read422	RXN-10089
read423	RXN-10912
read424	RXN-4142
read425	RXN66-479
read426	RXN66-476
read427	RXN-14280
read428	RXN-16654
read429	RXN66-472
read430	ALDHDEHYDROG-RXN
read431	1.2.1.31-RXN
read432	ALLYSINE-DEHYDROG-RXN
read433	RXN-8837
read434	RXN-8831
read435	1.2.1.32-RXN
read436	N-ACETYLGLUTPREDUCT-RXN
read437	RXN-15006
read438	PHENDEHYD-RXN
read439	RXN-6002
read440	ALDXANAU-RXN
read441	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read442	RXN0-3962
read443	GLUTSEMIALDEHYDROG-RXN
read444	FORMALDEHYDE-DEHYDROGENASE-RXN
read445	CHMS-DEHYDROGENASE-RXN
read446	RXN-1241
read447	GLUTRNAREDUCT-RXN
read448	SUCCGLUALDDEHYD-RXN
read449	RXN-8891
read450	SUCCSEMIALDDEHYDROG-RXN
read451	BADH-RXN
read452	RXN-8527
read453	RXN-15728
read454	RXN-12736
read455	RXN-15729
read456	RXN-14116
read457	1.2.1.9-RXN
read458	RXNMETA-12672
read459	RXN0-1134
read460	2OXOGLUTDECARB-RXN
read461	KETOISOCAPROATE-RXN
read462	METHYLVALERATE-RXN
read463	1.2.4.4-RXN
read464	RXN-11496
read465	RXN-11496-YEAST
read466	PYRUFLAVREDUCT-RXN
read467	PYFLAVOXRE-RXN
read468	RXN-14474
read469	2-OXOGLUTARATE-SYNTHASE-RXN
read470	1.2.7.4-RXN
read471	1.2.7.5-RXN
read472	1.2.7.8-RXN
read473	RXN-982
read474	RXN-11189
read475	1.21.4.1-RXN
read476	RXN-7566
read477	1.21.4.4-RXN
read478	RXN-10620
read479	RXN0-6565
read480	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read481	RXN-9534
read482	ENOYL-ACP-REDUCT-NADPH-RXN
read483	RXN-9542
read484	RXN-9538
read485	RXN-9515
read486	RXN3O-5293
read487	RXN-9530
read488	RXN-9526
read489	RXN-9521
read490	RXN-8765
read491	PREPHENATEDEHYDROG-RXN
read492	OROTATE-REDUCTASE-NADH-RXN
read493	CORTISONE-ALPHA-REDUCTASE-RXN
read494	1.3.99.5-RXN
read495	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read496	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read497	RXN66-343
read498	DHBDEHYD-RXN
read499	2-ENOATE-REDUCTASE-RXN
read500	RXN-9891
read501	RXN-9885
read502	MALEYLACETATE-REDUCTASE-RXN
read503	CHLOROMALERED-RXN
read504	RXN-7911
read505	RXN-7835
read506	RXN-14776
read507	DIENOYLCOAREDUCT-RXN
read508	RXN-14790
read509	RXN-12521
read510	RXN-14715
read511	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read512	RXN-12558
read513	RXN-12559
read514	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read515	RXN-17524
read516	RXN-3766
read517	RXN-3562
read518	1.3.1.54-RXN
read519	RXN-11696
read520	RXN-5286
read521	RXN1F-72
read522	DIMETHUROPORDEHYDROG-RXN
read523	RXN-10625
read524	RXN-17428
read525	RXN-8957
read526	RXN-18384
read527	RXN-11726
read528	RXN1G-488
read529	RXN-10657
read530	RXN-11482
read531	RXN-16632
read532	RXN-9663
read533	RXN-9660
read534	RXN-10661
read535	RXN0-2145
read536	RXN-9657
read537	RXN-16620
read538	RXN1G-395
read539	RXN-10062
read540	RXN1G-526
read541	RXN-9661
read542	RXN-9658
read543	RXN-16624
read544	RXN-9558
read545	ENOYL-ACP-REDUCT-NADH-RXN
read546	RXN-9635
read547	RXN-11478
read548	RXN-9662
read549	RXN-16628
read550	RXN-9659
read551	UDPNACETYLMURAMATEDEHYDROG-RXN
read552	RXN-11181
read553	RXN0-1461
read554	PROTOPORGENOXI-RXN
read555	RXN-18461
read556	RXN-15977
read557	RXN-17113
read558	RXN-14789
read559	RXN-14796
read560	RXN-16134
read561	RXN-14576
read562	RXN-11026
read563	RXN-12669
read564	RXN-18383
read565	RXN-10696
read566	RXN-14771
read567	RXN-10706
read568	RXN-12518
read569	RXN-14775
read570	RXN-14785
read571	RXN-10707
read572	RXN-15378
read573	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read574	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read575	RXN-14971
read576	RXN0-6491
read577	RXN0-6554
read578	DIHYDROOROTATE-DEHYDROGENASE-RXN
read579	RXN-14963
read580	R601-RXN
read581	RXN-14970
read582	RXN-17485
read583	RXN-11902
read584	1.3.99.15-RXN
read585	OHBENZCOARED-RXN
read586	PROPCOASYN-RXN
read587	RXN-13449
read588	BUTYRYL-COA-DEHYDROGENASE-RXN
read589	RXN0-2301
read590	GLUTARYL-COA-DEHYDROGENASE-RXN
read591	RXN-14262
read592	RXN-11734
read593	RXN-14278
read594	RXN-14229
read595	RXN-13615
read596	RXN-9929
read597	1.3.99.16-RXN
read598	1.3.99.23-RXN
read599	RXN-12411
read600	RXN-11647
read601	RXN-12247
read602	RXN-12410
read603	RXN-12414
read604	RXN-14236
read605	2-FUROYL-COA-DEHYDROGENASE-RXN
read606	ALANINE-DEHYDROGENASE-RXN
read607	1.4.1.11-RXN
read608	GLUTAMATESYN-RXN
read609	GLUTAMATE-SYNTHASE-NADH-RXN
read610	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read611	GLUTAMATE-DEHYDROGENASE-RXN
read612	1.4.1.21-RXN
read613	RXN-13184
read614	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read615	GLUTDEHYD-RXN
read616	ILEDEAMINE-RXN
read617	LEUCINE-DEHYDROGENASE-RXN
read618	L-ASPARTATE-OXID-RXN
read619	1.4.3.19-RXN
read620	RXN-8672
read621	RXN-17951
read622	RXN-8673
read623	RXN-8674
read624	AMACETOXID-RXN
read625	RXN-9597
read626	AMINEPHEN-RXN
read627	AMINEOXID-RXN
read628	D-AMINO-ACID-OXIDASE-RXN
read629	RXN-8163
read630	RXN-10910
read631	RXN-10907
read632	RXN-5821
read633	RXN-10908
read634	RXN-9598
read635	RXN-10817
read636	RXN-10778
read637	RXN-1
read638	RXN6666-4
read639	RXN-11067
read640	RXN-10913
read641	RXN-1401
read642	PNPOXI-RXN
read643	PMPOXI-RXN
read644	GCVP-RXN
read645	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read646	RXN-7563
read647	RXN66-546
read648	PYRROLINECARBREDUCT-RXN
read649	1.5.1.20-RXN
read650	1.5.1.25-RXN
read651	1.5.1.28-RXN
read652	RXN-19329
read653	DIHYDROFOLATEREDUCT-RXN
read654	RXN-18357
read655	1.1.1.253-RXN
read656	RXN-14245
read657	RXN-13909
read658	1.5.1.34-RXN
read659	RXN-12446
read660	RXN-12444
read661	FMNREDUCT-RXN
read662	RXN-10029
read663	METHYLENETHFDEHYDROG-NADP-RXN
read664	1.5.1.7-RXN
read665	SARCOX-RXN
read666	1.5.5.1-RXN-YEAST
read667	RXN66-550
read668	RXN0-7008
read669	RXN-14903
read670	1.5.8.1-RXN
read671	1.5.8.2-RXN
read672	METHELENE-THMPT-OXI-RXN
read673	PYRNUTRANSHYDROGEN-RXN
read674	NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN
read675	NQOR-RXN
read676	RXN-19671
read677	RXN-12303
read678	QOR-RXN
read679	NADH-DEHYDROGENASE-RXN
read680	RXN0-4022
read681	RXN-13854
read682	GMP-REDUCT-RXN
read683	NITRITE-REDUCTASE-CYTOCHROME-RXN
read684	RXN-15838
read685	RXN-18605
read686	1.7.2.2-RXN
read687	RXN-19619
read688	RXN-19618
read689	RXN-19617
read690	1.7.2.3-RXN
read691	RXN-12130
read692	NITRIC-OXIDE-REDUCTASE-RXN
read693	URATE-OXIDASE-RXN
read694	FERREDOXIN--NITRITE-REDUCTASE-RXN
read695	HYDROXYLAMINE-REDUCTASE-RXN
read696	1.8.1.15-RXN
read697	SULFITE-REDUCT-RXN
read698	RXN-7719
read699	RXN0-1132
read700	RXN-8629
read701	1.8.1.4-RXN
read702	RXN-7716
read703	GLUTATHIONE-REDUCT-NADPH-RXN
read704	1.6.4.4-RXN
read705	THIOREDOXIN-REDUCT-NADPH-RXN
read706	RXN-8156
read707	SULFITE-OXIDASE-RXN
read708	RXN-8668
read709	1.8.4.12-RXN
read710	1.8.4.8-RXN
read711	1.8.5.2-RXN
read712	DIMESULFREDUCT-RXN
read713	RXN-20076
read714	SULFITE-REDUCTASE-FERREDOXIN-RXN
read715	1.8.98.1-RXN
read716	ADENYLYLSULFATE-REDUCTASE-RXN
read717	RXN-11944
read718	RXN-17803
read719	RXN-17805
read720	HYDROGENSULFITE-REDUCTASE-RXN
read721	CYTOCHROME-C-OXIDASE-RXN
read722	RXN-15830
read723	TDCEACT-RXN
read724	RXN0-2101
read725	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read726	MMUM-RXN
read727	CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN
read728	RXN-13403
read729	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN
read730	HOMOCYSMETB12-RXN
read731	2.1.1.130-RXN
read732	2.1.1.131-RXN
read733	2.1.1.132-RXN
read734	2.1.1.133-RXN
read735	HOMOCYSMET-RXN
read736	RXN-12730
read737	RXN0-2441
read738	RXN-8850
read739	2.1.1.151-RXN
read740	RXN-8760
read741	R322-RXN
read742	RXN-13404
read743	RXN-13405
read744	RXN-9220
read745	RXN-9366
read746	RXN-11046
read747	RXN-9363
read748	RXN-9205
read749	RXN-19667
read750	RXN-9361
read751	RXN-14177
read752	RXN-9362
read753	RXN-9191
read754	ADOMET-DMK-METHYLTRANSFER-RXN
read755	RXN-11845
read756	2.1.1.17-RXN
read757	RXN-11578
read758	RXN0-6515
read759	RXN-11576
read760	RXN-11574
read761	RXN-11591
read762	RXN-11592
read763	RXN-11596
read764	RXN-11633
read765	RXN-11597
read766	RXN-11588
read767	RXN-11573
read768	RXN-11600
read769	RXN-11601
read770	RXN-11602
read771	RXN-11586
read772	RXN-11598
read773	RXN-8764
read774	RXN-8766
read775	RXN-11475
read776	RXN-11637
read777	RXN-11638
read778	RXN-11866
read779	RXN-11867
read780	RXN-11754
read781	RXN3O-54
read782	RXN-9235
read783	RXN-9242
read784	RXN-14296
read785	RXN-9227
read786	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read787	RXN-11865
read788	RXN-11860
read789	RXN-10669
read790	RXN-12472
read791	RXN-12469
read792	RXN-12466
read793	RXN-12160
read794	RXN-9225
read795	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read796	RXN-9233
read797	RXN-9240
read798	RXN-12480
read799	RXN-12463
read800	RXN-12462
read801	RXN-12458
read802	RXN-14517
read803	RXN0-6731
read804	RXN-12908
read805	RXN-8096
read806	RXN-8102
read807	METHCOCLTH-RXN
read808	RXN-17760
read809	RXN0-6950
read810	RXN0-6998
read811	RXN-8762
read812	RXN-8767
read813	RXN-14992
read814	RXN0-1241
read815	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read816	2.1.1.34-RXN
read817	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read818	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read819	2.1.1.44-RXN
read820	RXN-14437
read821	RXN-14438
read822	RXN-14431
read823	THYMIDYLATESYN-RXN
read824	RXN0-5144
read825	2.1.1.63-RXN
read826	RXN-17824
read827	RXN-9237
read828	RXN-11758
read829	DHHB-METHYLTRANSFER-RXN
read830	2.1.1.64-RXN
read831	RXN-9229
read832	RXN3O-102
read833	RXN-14293
read834	THIOPURINE-S-METHYLTRANSFERASE-RXN
read835	2.1.1.71-RXN
read836	RXN4FS-2
read837	2.1.1.72-RXN
read838	2.1.1.74-RXN
read839	2.1.1.77-RXN
read840	RXN1G-2544
read841	2.1.1.79-RXN
read842	RXN-7421
read843	RXN1G-3641
read844	CHER-RXN
read845	2.1.1.90-RXN
read846	RXN-8095
read847	GLYOHMETRANS-RXN
read848	GCVT-RXN
read849	RXN-15635
read850	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read851	GART-RXN
read852	AICARTRANSFORM-RXN
read853	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read854	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read855	RXN-9778
read856	ASPCARBTRANS-RXN
read857	ORNCARBAMTRANSFER-RXN
read858	RXN-13482
read859	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read860	2.1.3.9-RXN
read861	GLYCINE-AMIDINOTRANSFERASE-RXN
read862	RXN-8348
read863	1TRANSKETO-RXN
read864	2TRANSKETO-RXN
read865	TRANSALDOL-RXN
read866	ACETOOHBUTSYN-RXN
read867	ACETOLACTSYN-RXN
read868	DXS-RXN
read869	2.5.1.64-RXN
read870	RXN0-6948
read871	N-ACETYLTRANSFER-RXN
read872	2.3.1.101-RXN
read873	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read874	RXN-7561
read875	TETHYDPICSUCC-RXN
read876	2.3.1.118-RXN
read877	RXN0-1133
read878	DIHYDLIPACETRANS-RXN
read879	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read880	RXN-17018
read881	RXN-17016
read882	RXN-17017
read883	RXN-10462
read884	RXN-15045
read885	RXN-13805
read886	RXN-16117
read887	RXN-16024
read888	RXN-1381
read889	2.3.1.157-RXN
read890	METHYLACETOACETYLCOATHIOL-RXN
read891	RXN-17787
read892	RXN-17116
read893	RXN-12561
read894	RXN-10701
read895	RXN-14277
read896	RXN-20153
read897	RXN-14274
read898	RXN-17778
read899	RXN-13617
read900	RXN-17791
read901	RXN-14799
read902	RXN-12565
read903	RXN-16137
read904	RXN-14793
read905	RXN-10699
read906	RXN-17782
read907	RXN-14774
read908	RXN-11246
read909	RXN-17795
read910	RXN-14803
read911	RXN-14268
read912	RXN-19804
read913	KETOACYLCOATHIOL-RXN
read914	RXN-19800
read915	RXN-12751
read916	ACETYL-COA-ACETYLTRANSFER-RXN
read917	RXN-10700
read918	RXN-17799
read919	RXN-12710
read920	RXN-14788
read921	RXN-14394
read922	RXN-8809
read923	2.3.1.164-RXN
read924	MBCOA-DHLIPOAMIDE-RXN
read925	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read926	2.3.1.168-RXN
read927	ACETYLSYNCLTH-RXN
read928	RXN-10086
read929	RXN-3641
read930	R102-RXN
read931	RXN-9516
read932	RXN-16625
read933	3-OXOACYL-ACP-SYNTH-BASE-RXN
read934	RXN-9531
read935	RXN-10654
read936	RXN1G-460
read937	RXN-11479
read938	RXN-9527
read939	RXN-16615
read940	2.3.1.41-RXN
read941	RXN-9523
read942	RXN-16629
read943	2.3.1.179-RXN
read944	3-OXOACYL-ACP-SYNTH-RXN
read945	RXN-9535
read946	RXN-10658
read947	RXN3O-1803
read948	RXN0-2141
read949	RXN-9539
read950	RXN-16621
read951	RXN-8391
read952	RXN-11474
