read0	RXN-7700
read70	GLYCOLATE-REDUCTASE-RXN
read71	1.1.1.261-RXN
read72	RXN-13179
read73	1.1.1.264-RXN
read74	L-IDONATE-2-DEHYDROGENASE-RXN
read75	DXPREDISOM-RXN
read76	L-LACTATE-DEHYDROGENASE-RXN
read77	1.1.1.271-RXN
read78	RXN-16003
read79	DLACTDEHYDROGNAD-RXN
read80	RXN-2962
read81	RXN-17884
read82	GLYCERATE-DEHYDROGENASE-RXN
read83	ERYTHRON4PDEHYDROG-RXN
read84	1.1.1.292-RXN
read85	HOMOSERDEHYDROG-RXN
read86	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read87	RXN-10841
read88	RXN-14171
read89	RXN-10057
read90	RXN-11036
read91	RXN-11032
read92	RXN-18814
read93	1.2.1.66-RXN
read94	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN
read95	RXN-13069
read96	RXN-11081
read97	RXN-13585
read98	UDPMANNACADEHYDROG-RXN
read99	RXN-3341
read100	RXN0-7020
read101	RXN-16133
read102	RXN-10698
read103	RXN-17781
read104	RXN-11245
read105	RXN-17794
read106	RXN-12705
read107	RXN-12570
read108	OHACYL-COA-DEHYDROG-RXN
read109	RXN-19803
read110	RXN0-2044
read111	RXN-10702
read112	RXN-12750
read113	RXN-17798
read114	RXN-10703
read115	RXN-17786
read116	RXN-12490
read117	RXN-17777
read118	RXN-11662
read119	RXN-17790
read120	RXN-13279
read121	RXN-5901
read122	RXN-12560
read123	RXN-14819
read124	RXN-14994
read125	RXN-14148
read126	MALATE-DEH-RXN
read127	RXN-13779
read128	1.1.1.39-RXN
read129	RXN-15920
read130	RR-BUTANEDIOL-DEHYDROGENASE-RXN
read131	MALIC-NADP-RXN
read132	ISOCITRATE-DEHYDROGENASE-NAD+-RXN
read133	ISOCITDEH-RXN
read134	RXN-9952
read135	GLUCOSE-1-DEHYDROGENASE-RXN
read136	GALACTODEHYDROG-RXN
read137	GLU6PDEHYDROG-RXN
read138	RIBITOL-2-DEHYDROGENASE-RXN
read139	MANNONOXIDOREDUCT-RXN
read140	ALTRO-OXIDOREDUCT-RXN
read141	GLYCDEH-RXN
read142	TSA-REDUCT-RXN
read143	4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN
read144	MANNITOL-2-DEHYDROGENASE-RXN
read145	GLUCONATE-5-DEHYDROGENASE-RXN
read146	SS-BUTANEDIOL-DEHYDROGENASE-RXN
read147	GLYCOLALDREDUCT-RXN
read148	LACTALDREDUCT-RXN
read149	RXN-8641
read150	GLYOXYLATE-REDUCTASE-NADP+-RXN
read151	HYDROXYPYRUVATE-REDUCTASE-RXN
read152	1.1.1.83-RXN
read153	RXN-13158
read154	RXNQT-4178
read155	RXNQT-4174
read156	RXNQT-4171
read157	RXNQT-4168
read158	RXNQT-4165
read159	RXN-14986
read160	ACETOOHBUTREDUCTOISOM-RXN
read161	ACETOLACTREDUCTOISOM-RXN
read162	RXN-19387
read163	ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN
read164	RXN0-5141
read165	TARTRATE-DEHYDROGENASE-RXN
read166	RXN-8643
read167	GLYC3PDEHYDROGBIOSYN-RXN
read168	PGLYCDEHYDROG-RXN
read169	L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read170	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
read171	RXN-11333
read172	RXN-969
read173	S-2-HYDROXY-ACID-OXIDASE-RXN
read174	CHOLESTEROL-OXIDASE-RXN
read175	RXN-12778
read176	RXN-13689
read177	RXN0-6373
read178	GLYC3PDEHYDROG-RXN
read179	RXN-15740
read180	RXN-15745
read181	RXN0-5258-Yeast
read182	RXN0-5260
read183	RXNI-3
read184	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
read185	RXN-11283
read186	RXN-11080
read187	RXN0-7230
read188	CHD-RXN
read189	1.1.99.28-RXN
read190	RXN-14204
read191	GLUCONATE-2-DEHYDROGENASE-RXN
read192	CHLORIDE-PEROXIDASE-RXN
read193	1.11.1.15-RXN
read194	RXN-8667
read195	CATAL-RXN
read196	CYTOCHROME-C-PEROXIDASE-RXN
read197	RXN66-1
read198	RXN-14189
read199	GLUTATHIONE-PEROXIDASE-RXN
read200	1.12.1.3-RXN
read201	1.12.5.1-RXN
read202	HYDROG-RXN
read203	RXN-16420
read204	RXN0-4141
read205	RXN0-5256
read206	CATECHOL-12-DIOXYGENASE-RXN
read207	RXN-8665
read208	CATECHOL-2-3-DIOXYGENASE-RXN
read209	RXN-13704
read210	RXN-11218
read211	CATECHOL-23-DIOXYGENASE-RXN
read212	RXN-11219
read213	4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN
read214	RXN-10815
read215	RXN-9731
read216	PROTOCATECHUATE-34-DIOXYGENASE-RXN
read217	RXN-10137
read218	1.13.11.49-RXN
read219	HOMOGENTISATE-12-DIOXYGENASE-RXN
read220	1.13.11.6-RXN
read221	RXN-8771
read222	1.13.11.9-RXN
read223	RXN-16322
read224	2-NITROPROPANE-DIOXYGENASE-RXN
read225	RXN0-299
read226	1.14.11.2-RXN
read227	RXN0-984
read228	RXN-18739
read229	RXN0-986
read230	RXN0-7280
read231	RXN-12353
read232	RXN-18737
read233	RXN-18738
read234	RXN-9912
read235	RXN-10078
read236	SALICYLATE-1-MONOOXYGENASE-RXN
read237	RXN-10079
read238	RXN-9914
read239	RXN-9409
read240	RXN-9407
read241	RXN-9408
read242	RXN-10040
read243	MHPHYDROXY-RXN
read244	RXN0-2042
read245	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
read246	RXN-2401
read247	CYCLOHEXANONE-MONOOXYGENASE-RXN
read248	ANTHRANILOYL-COA-MONOOXYGENASE-RXN
read249	R321-RXN
read250	RXN66-600
read251	RXN66-597
read252	RXN66-591
read253	RXN-11056
read254	RXN-17627
read255	RXN66-598
read256	RXN-13064
read257	RXN66-595
read258	UNSPECIFIC-MONOOXYGENASE-RXN
read259	RXN66-599
read260	RXN66-596
read261	RXN-8872
read262	RXN66-169
read263	RXN66-163
read264	RXN-11057
read265	RXN66-181
read266	RXN66-146
read267	RXN-8630
read268	RXN66-161
read269	RXN66-589
read270	HEME-OXYGENASE-DECYCLIZING-RXN
read271	RXN0-6973
read272	RXN-13418
read273	RXN0-280
read274	RXN-15341
read275	RXN-8505
read276	RXN66-569
read277	RXN-13907
read278	RXN-14206
read279	1.14.18.2-RXN
read280	RXN-10664
read281	1.14.19.1-RXN
read282	RXN-13426
read283	RXN-16065
read284	1.14.19.3-RXN
read285	RXN-16132
read286	RXN-17112
read287	RXN-10842
read288	RXN-14430
read289	SUPEROX-DISMUT-RXN
read290	1.15.1.2-RXN
read291	RXN0-1483
read292	RXN-15294
read293	RXN0-901
read294	RXN-7682
read295	RXN-14014
read296	ADPREDUCT-RXN
read297	RXN0-747
read298	RIBONUCLEOSIDE-DIP-REDUCTII-RXN
read299	RXN0-748
read300	UDPREDUCT-RXN
read301	CDPREDUCT-RXN
read302	RIBONUCLEOSIDE-DIP-REDUCTI-RXN
read303	GDPREDUCT-RXN
read304	RXN0-722
read305	1.17.4.2-RXN
read306	RXN0-882
read307	RXN-15878
read308	RXN-12104
read309	RUBREDOXIN--NAD+-REDUCTASE-RXN
read310	RXN-17897
read311	1.18.1.2-RXN
read312	RXN-12365
read313	FERREDOXIN--NAD+-REDUCTASE-RXN
read314	NITROGENASE-RXN
read315	RXN-13671
read316	ACETALD-DEHYDROG-RXN
read317	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read318	GAPOXNPHOSPHN-RXN
read319	RXN0-5293
read320	RXN-9958
read321	RXN-2902
read322	AMINOBUTDEHYDROG-RXN
read323	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
read324	GLYCOLALD-DEHYDROG-RXN
read325	LACTALDDEHYDROG-RXN
read326	RXN-11213
read327	1.2.1.27-RXN
read328	RXN-17808
read329	RXN66-3
read330	RXN-16655
read331	RXN-14224
read332	RXN-37
read333	RXN6666-5
read334	RXN-9758
read335	RXN-10780
read336	RXN-10917
read337	R222-RXN
read338	RXN-16656
read339	RXN-14225
read340	RXN-3443
read341	RXN-16653
read342	RXN-10715
read343	RXN-10089
read344	RXN-10912
read345	RXN-4142
read346	RXN66-479
read347	RXN66-476
read348	RXN-14280
read349	RXN-16654
read350	RXN66-472
read351	ALDHDEHYDROG-RXN
read352	N-ACETYLGLUTPREDUCT-RXN
read353	RXN-15006
read354	RXN-6002
read355	ALDXANAU-RXN
read356	ALDEHYDE-DEHYDROGENASE-NADP+-RXN
read357	RXN0-3962
read358	GLUTSEMIALDEHYDROG-RXN
read359	FORMALDEHYDE-DEHYDROGENASE-RXN
read360	RXN-1241
read361	GLUTRNAREDUCT-RXN
read362	SUCCGLUALDDEHYD-RXN
read363	RXN-8891
read364	SUCCSEMIALDDEHYDROG-RXN
read365	BADH-RXN
read366	RXN-15728
read367	RXN-12736
read368	RXN-15729
read369	RXN-14116
read370	1.2.1.9-RXN
read371	RXNMETA-12672
read372	RXN0-1134
read373	2OXOGLUTDECARB-RXN
read374	KETOISOCAPROATE-RXN
read375	METHYLVALERATE-RXN
read376	1.2.4.4-RXN
read377	RXN-11496
read378	RXN-11496-YEAST
read379	PYRUFLAVREDUCT-RXN
read380	PYFLAVOXRE-RXN
read381	RXN-14474
read382	2-OXOGLUTARATE-SYNTHASE-RXN
read383	1.2.7.4-RXN
read384	1.2.7.8-RXN
read385	RXN-982
read386	RXN-11189
read387	RXN-7566
read388	1.21.4.4-RXN
read389	RXN-10620
read390	RXN0-6565
read391	DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN
read392	RXN-9534
read393	ENOYL-ACP-REDUCT-NADPH-RXN
read394	RXN-9542
read395	RXN-9538
read396	RXN-9515
read397	RXN3O-5293
read398	RXN-9530
read399	RXN-9526
read400	RXN-9521
read401	RXN-8765
read402	PREPHENATEDEHYDROG-RXN
read403	OROTATE-REDUCTASE-NADH-RXN
read404	CORTISONE-ALPHA-REDUCTASE-RXN
read405	1.3.99.5-RXN
read406	PROGESTERONE-5-ALPHA-REDUCTASE-RXN
read407	CHOLESTENONE-5-ALPHA-REDUCTASE-RXN
read408	RXN66-343
read409	2-ENOATE-REDUCTASE-RXN
read410	RXN-7911
read411	RXN-7835
read412	RXN-14776
read413	DIENOYLCOAREDUCT-RXN
read414	RXN-14790
read415	RXN-12521
read416	RXN-14715
read417	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
read418	RXN-12558
read419	RXN-12559
read420	TRANS-2-ENOYL-COA-REDUCTASE-NAD+-RXN
read421	RXN-17524
read422	1.3.1.54-RXN
read423	DIMETHUROPORDEHYDROG-RXN
read424	RXN-11726
read425	RXN1G-488
read426	RXN-10657
read427	RXN-11482
read428	RXN-16632
read429	RXN-9663
read430	RXN-9660
read431	RXN-10661
read432	RXN0-2145
read433	RXN-9657
read434	RXN-16620
read435	RXN1G-395
read436	RXN-10062
read437	RXN1G-526
read438	RXN-9661
read439	RXN-9658
read440	RXN-16624
read441	RXN-9558
read442	ENOYL-ACP-REDUCT-NADH-RXN
read443	RXN-9635
read444	RXN-11478
read445	RXN-9662
read446	RXN-16628
read447	RXN-9659
read448	UDPNACETYLMURAMATEDEHYDROG-RXN
read449	RXN-11181
read450	RXN0-1461
read451	PROTOPORGENOXI-RXN
read452	RXN-18461
read453	RXN-15977
read454	RXN-17113
read455	RXN-14789
read456	RXN-14796
read457	RXN-16134
read458	RXN-14576
read459	RXN-11026
read460	RXN-12669
read461	RXN-18383
read462	RXN-10696
read463	RXN-14771
read464	RXN-10706
read465	RXN-12518
read466	RXN-14775
read467	RXN-14785
read468	RXN-10707
read469	RXN-15378
read470	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
read471	SUCCINATE-DEHYDROGENASE-UBIQUINONE6-RXN
read472	RXN-14971
read473	RXN0-6491
read474	RXN0-6554
read475	DIHYDROOROTATE-DEHYDROGENASE-RXN
read476	RXN-14963
read477	R601-RXN
read478	RXN-14970
read479	PROPCOASYN-RXN
read480	RXN-13449
read481	BUTYRYL-COA-DEHYDROGENASE-RXN
read482	RXN0-2301
read483	GLUTARYL-COA-DEHYDROGENASE-RXN
read484	RXN-14262
read485	RXN-11734
read486	RXN-14278
read487	RXN-14229
read488	RXN-13615
read489	RXN-9929
read490	1.3.99.16-RXN
read491	RXN-12411
read492	RXN-12247
read493	RXN-12410
read494	RXN-12414
read495	2-FUROYL-COA-DEHYDROGENASE-RXN
read496	ALANINE-DEHYDROGENASE-RXN
read497	GLUTAMATESYN-RXN
read498	GLUTAMATE-SYNTHASE-NADH-RXN
read499	DIAMINOPIMELATE-DEHYDROGENASE-RXN
read500	GLUTAMATE-DEHYDROGENASE-RXN
read501	1.4.1.21-RXN
read502	GLUTAMATE-DEHYDROGENASE-NADP+-RXN
read503	GLUTDEHYD-RXN
read504	ILEDEAMINE-RXN
read505	LEUCINE-DEHYDROGENASE-RXN
read506	L-ASPARTATE-OXID-RXN
read507	1.4.3.19-RXN
read508	RXN-8672
read509	RXN-17951
read510	RXN-8673
read511	RXN-8674
read512	AMACETOXID-RXN
read513	RXN-9597
read514	AMINEPHEN-RXN
read515	AMINEOXID-RXN
read516	RXN-10910
read517	RXN-10907
read518	RXN-5821
read519	RXN-10908
read520	RXN-9598
read521	RXN-10817
read522	RXN-10778
read523	RXN-1
read524	RXN6666-4
read525	RXN-11067
read526	RXN-10913
read527	RXN-1401
read528	PNPOXI-RXN
read529	PMPOXI-RXN
read530	GCVP-RXN
read531	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
read532	RXN-7563
read533	RXN66-546
read534	PYRROLINECARBREDUCT-RXN
read535	1.5.1.20-RXN
read536	1.5.1.25-RXN
read537	1.5.1.28-RXN
read538	RXN-19329
read539	DIHYDROFOLATEREDUCT-RXN
read540	RXN-18357
read541	RXN-14245
read542	RXN-13909
read543	1.5.1.34-RXN
read544	RXN-12444
read545	FMNREDUCT-RXN
read546	METHYLENETHFDEHYDROG-NADP-RXN
read547	1.5.1.7-RXN
read548	SARCOX-RXN
read549	1.5.5.1-RXN-YEAST
read550	RXN66-550
read551	RXN0-7008
read552	RXN-14903
read553	1.5.8.1-RXN
read554	1.5.8.2-RXN
read555	METHELENE-THMPT-OXI-RXN
read556	PYRNUTRANSHYDROGEN-RXN
read557	NQOR-RXN
read558	RXN-19671
read559	RXN-12303
read560	QOR-RXN
read561	NADH-DEHYDROGENASE-RXN
read562	RXN0-4022
read563	RXN-13854
read564	GMP-REDUCT-RXN
read565	NITRITE-REDUCTASE-CYTOCHROME-RXN
read566	RXN-15838
read567	RXN-18605
read568	1.7.2.2-RXN
read569	RXN-19619
read570	RXN-19618
read571	RXN-19617
read572	1.7.2.3-RXN
read573	NITRIC-OXIDE-REDUCTASE-RXN
read574	URATE-OXIDASE-RXN
read575	FERREDOXIN--NITRITE-REDUCTASE-RXN
read576	HYDROXYLAMINE-REDUCTASE-RXN
read577	1.8.1.15-RXN
read578	SULFITE-REDUCT-RXN
read579	RXN-7719
read580	RXN0-1132
read581	RXN-8629
read582	1.8.1.4-RXN
read583	RXN-7716
read584	GLUTATHIONE-REDUCT-NADPH-RXN
read585	1.6.4.4-RXN
read586	THIOREDOXIN-REDUCT-NADPH-RXN
read587	RXN-8668
read588	1.8.4.12-RXN
read589	1.8.4.8-RXN
read590	1.8.5.2-RXN
read591	DIMESULFREDUCT-RXN
read592	RXN-20076
read593	SULFITE-REDUCTASE-FERREDOXIN-RXN
read594	1.8.98.1-RXN
read595	ADENYLYLSULFATE-REDUCTASE-RXN
read596	CYTOCHROME-C-OXIDASE-RXN
read597	RXN-15830
read598	TDCEACT-RXN
read599	RXN0-2101
read600	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN
read601	MMUM-RXN
read602	RXN-13403
read603	HOMOCYSMETB12-RXN
read604	2.1.1.130-RXN
read605	2.1.1.131-RXN
read606	2.1.1.132-RXN
read607	2.1.1.133-RXN
read608	HOMOCYSMET-RXN
read609	RXN-12730
read610	RXN0-2441
read611	RXN-8850
read612	2.1.1.151-RXN
read613	RXN-8760
read614	R322-RXN
read615	RXN-9220
read616	RXN-9366
read617	RXN-11046
read618	RXN-9363
read619	RXN-9205
read620	RXN-19667
read621	RXN-9361
read622	RXN-14177
read623	RXN-9362
read624	RXN-9191
read625	ADOMET-DMK-METHYLTRANSFER-RXN
read626	RXN-11845
read627	2.1.1.17-RXN
read628	RXN-11578
read629	RXN0-6515
read630	RXN-11576
read631	RXN-11574
read632	RXN-11591
read633	RXN-11592
read634	RXN-11596
read635	RXN-11633
read636	RXN-11597
read637	RXN-11588
read638	RXN-11573
read639	RXN-11601
read640	RXN-11602
read641	RXN-11586
read642	RXN-11598
read643	RXN-8764
read644	RXN-11475
read645	RXN-11637
read646	RXN-11638
read647	RXN-11754
read648	RXN3O-54
read649	RXN-9235
read650	RXN-9242
read651	RXN-14296
read652	RXN-9227
read653	2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
read654	RXN-11865
read655	RXN-11860
read656	RXN-12472
read657	RXN-12469
read658	RXN-12466
read659	RXN-12160
read660	RXN-9225
read661	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
read662	RXN-9233
read663	RXN-9240
read664	RXN-12480
read665	RXN-12463
read666	RXN-12462
read667	RXN-12458
read668	RXN-14517
read669	RXN0-6731
read670	RXN-12908
read671	METHCOCLTH-RXN
read672	RXN-17760
read673	RXN0-6950
read674	RXN0-6998
read675	RXN-8762
read676	RXN-14992
read677	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
read678	2.1.1.34-RXN
read679	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
read680	DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN
read681	2.1.1.44-RXN
read682	RXN-14437
read683	RXN-14438
read684	RXN-14431
read685	THYMIDYLATESYN-RXN
read686	2.1.1.63-RXN
read687	RXN-17824
read688	RXN-9237
read689	RXN-11758
read690	DHHB-METHYLTRANSFER-RXN
read691	2.1.1.64-RXN
read692	RXN-9229
read693	RXN3O-102
read694	RXN-14293
read695	2.1.1.71-RXN
read696	RXN4FS-2
read697	2.1.1.72-RXN
read698	2.1.1.74-RXN
read699	2.1.1.77-RXN
read700	RXN1G-2544
read701	2.1.1.79-RXN
read702	RXN-7421
read703	RXN1G-3641
read704	CHER-RXN
read705	GLYOHMETRANS-RXN
read706	GCVT-RXN
read707	RXN-15635
read708	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
read709	GART-RXN
read710	AICARTRANSFORM-RXN
read711	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
read712	METHIONYL-TRNA-FORMYLTRANSFERASE-RXN
read713	2.1.3.1-RXN
read714	RXN-9778
read715	ASPCARBTRANS-RXN
read716	ORNCARBAMTRANSFER-RXN
read717	RXN-13482
read718	PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
read719	GLYCINE-AMIDINOTRANSFERASE-RXN
read720	RXN-8348
read721	1TRANSKETO-RXN
read722	2TRANSKETO-RXN
read723	TRANSALDOL-RXN
read724	ACETOOHBUTSYN-RXN
read725	ACETOLACTSYN-RXN
read726	DXS-RXN
read727	2.5.1.64-RXN
read728	RXN0-6948
read729	N-ACETYLTRANSFER-RXN
read730	ARGININE-N-SUCCINYLTRANSFERASE-RXN
read731	RXN-7561
read732	TETHYDPICSUCC-RXN
read733	2.3.1.118-RXN
read734	RXN0-1133
read735	DIHYDLIPACETRANS-RXN
read736	UDPNACETYLGLUCOSAMACYLTRANS-RXN
read737	RXN-17018
read738	RXN-17016
read739	RXN-17017
read740	RXN-10462
read741	RXN-15045
read742	RXN-13805
read743	RXN-16117
read744	RXN-16024
read745	RXN-1381
read746	2.3.1.157-RXN
read747	METHYLACETOACETYLCOATHIOL-RXN
read748	RXN-17787
read749	RXN-17116
read750	RXN-12561
read751	RXN-10701
read752	RXN-14277
read753	RXN-20153
read754	RXN-14274
read755	RXN-17778
read756	RXN-13617
read757	RXN-17791
read758	RXN-14799
read759	RXN-12565
read760	RXN-16137
read761	RXN-14793
read762	RXN-10699
read763	RXN-17782
read764	RXN-14774
read765	RXN-11246
read766	RXN-17795
read767	RXN-14803
read768	RXN-14268
read769	RXN-19804
read770	KETOACYLCOATHIOL-RXN
read771	RXN-19800
read772	RXN-12751
read773	ACETYL-COA-ACETYLTRANSFER-RXN
read774	RXN-10700
read775	RXN-17799
read776	RXN-12710
read777	RXN-14788
read778	RXN-14394
read779	RXN-8809
read780	2.3.1.164-RXN
read781	MBCOA-DHLIPOAMIDE-RXN
read782	ISOVALERYLCOA-DHLIPOAMIDE-RXN
read783	2.3.1.168-RXN
read784	ACETYLSYNCLTH-RXN
read785	R102-RXN
read786	RXN-9516
read787	RXN-16625
read788	3-OXOACYL-ACP-SYNTH-BASE-RXN
read789	RXN-9531
read790	RXN-10654
read791	RXN1G-460
read792	RXN-11479
read793	RXN-9527
read794	RXN-16615
read795	2.3.1.41-RXN
read796	RXN-9523
read797	RXN-16629
read798	2.3.1.179-RXN
read799	3-OXOACYL-ACP-SYNTH-RXN
read800	RXN-9535
read801	RXN-10658
read802	RXN3O-1803
read803	RXN0-2141
read804	RXN-9539
read805	RXN-16621
read806	RXN-8391
read807	RXN-11474
read808	GALACTOACETYLTRAN-RXN
read809	2.3.1.180-RXN
read810	RXN-13037
read811	RXN0-947
read812	RXN-7743
read813	RXN-9382
read814	RXN-10837
read815	RXN1G-4
read816	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
read817	UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-RXN
read818	RXN-13589
read819	RXN-10000
read820	RXN-14570
read821	LAUROYLACYLTRAN-RXN
read822	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
read823	AKBLIG-RXN
read824	SERINE-O-ACETTRAN-RXN
read825	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
read826	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
read827	5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
read828	MALONYL-COA-ACP-TRANSACYL-RXN
read829	ACYLGPEACYLTRANS-RXN
read830	RXN-9652
read831	RXN-9648
read832	RXN1G-499
read833	RXN-9653
read834	RXN-9650
read835	RXN1G-445
read836	RXN-10059
read837	RXN-9654
read838	RXN-9651
read839	RXN1G-368
read840	RXN-9632
read841	HOMSUCTRAN-RXN
read842	7KAPSYN-RXN
read843	RXN-11484
read844	HISTONE-ACETYLTRANSFERASE-RXN
read845	RXN0-6705
read846	RXN-17015
read847	RXN-17012
read848	RXN-16032
read849	RXN0-5514
read850	RXN-17022
read851	RXN-17019
read852	RXN-1623
read853	RXN-17013
read854	RXN-17009
read855	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
read856	RXN-17023
read857	RXN-17020
read858	RXN-17014
read859	RXN-17024
read860	RXN-16076
read861	RXN-17729
read862	RXN-16067
read863	RXN-17010
read864	RXN-16077
read865	RXN-15043
read866	RXN-17011
read867	RXN-16118
read868	RXN-16025
read869	RXN-17008
read870	RXN-17021
read871	PYRUVFORMLY-RXN
read872	RXN-19536
read873	RXN-0
read874	RXN-9939
read875	RXN0-7165
read876	DIAMACTRANS-RXN
read877	SPERMACTRAN-RXN
read878	RXN-12667
read879	RXN0-1147
read880	MALTACETYLTRAN-RXN
read881	PHOSACETYLTRANS-RXN
read882	AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
read883	AMINOGLYCOSIDE-N6-ACETYLTRANSFERASE-RXN
read884	2.3.1.89-RXN
read885	2.3.2.10-RXN
read886	RXN-11310
read887	RXN-11295
read888	RXN66-336
read889	RXN-6601
read890	GAMMA-GLUTAMYLTRANSFERASE-RXN
read891	RXN-9157
read892	RXN-18092
read893	LYSYLTRANSFERASE-RXN
read894	RXN-19145
read895	RXN-17846
read896	RXN-17847
read897	LEUCYLTRANSFERASE-RXN
read898	RXN-17848
read899	RXN-17890
read900	RXN-17891
read901	RXN-17888
read902	RXN-17889
read903	ARGINYLTRANSFERASE-RXN
read904	CITSYN-RXN
read905	2-ISOPROPYLMALATESYN-RXN
read906	HOMOCITRATE-SYNTHASE-RXN
read907	RXN-2364
read908	ATP-CITRATE-PRO-S--LYASE-RXN
read909	MALSYN-RXN
read910	RXN-14284
read911	RXN0-5184
read912	RXN-12171
read913	GLYMALTOPHOSPHORYL-RXN
read914	RXN-14353
read915	RXN-14285
read916	RXN0-5182
read917	GLYCOPHOSPHORYL-RXN
read918	RXN-1826
read919	RXN-14286
read920	RXN-9025
read921	RXN-12392
read922	RXN-7668
read923	CELLULOSE-SYNTHASE-UDP-FORMING-RXN
read924	RXN-11348
read925	2.4.1.129-RXN
read926	RXN-15521
read927	RXN-11291
read928	RXN-11350
read929	RXN-16650
read930	RXN-14712
read931	TREHALOSE6PSYN-RXN
read932	RXN-7669
read933	RXN-18777
read934	RXN-7710
read935	RXN-14371
read936	GLYCOGEN-BRANCH-RXN
read937	RXN-14372
read938	UDPMANACATRANS-RXN
read939	LIPIDADISACCHARIDESYNTH-RXN
read940	TEICHOICSYN2-RXN
read941	CELLOBIOSE-PHOSPHORYLASE-RXN
read942	2.4.1.208-RXN
read943	GLYCOGENSYN-RXN
read944	2.4.1.211-RXN
read945	NACGLCTRANS-RXN
read946	RXN-11029
read947	RXN-11346
read948	RXN-8976
read949	AMYLOMALT-RXN
read950	RXN-9023
read951	RXN-1828
read952	RXN-12193
read953	RXN-14260
read954	RXN-12391
read955	RXN-14354
read956	RXN-19947
read957	RXN-14261
read958	RXN-6501
read959	RXN-8851
read960	RXN-12041
read961	RXN-12038
read962	RXN-12627
